OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
104,92618 (Irvine),92618,18268,36.01,36.01,94576250.0,64024.6551904949,1756053735161,Synapse54,1756053735161,Synapse54
105,92620 (Irvine),92620,17602,36.37,36.37,23306250.0,21025.73996103775,1756053735161,Synapse54,1756053735161,Synapse54
106,92624 (Capistrano Beach),92624,2310,37.93,37.93,5602500.0,19224.425787531967,1756053735161,Synapse54,1756053735161,Synapse54
107,92625 (Corona del Mar),92625,4021,40.91,40.91,9253750.0,22768.574163236848,1756053735161,Synapse54,1756053735161,Synapse54
108,92626 (Costa Mesa),92626,15106,36.77,36.77,35749444.4375,30953.607275611746,1756053735161,Synapse54,1756053735161,Synapse54
109,92627 (Costa Mesa),92627,17879,35.91,35.91,24660526.3203125,32009.424849547257,1756053735161,Synapse54,1756053735161,Synapse54
110,92629 (Dana Point),92629,8734,39.08,39.08,19367500.0,26404.176955851315,1756053735161,Synapse54,1756053735161,Synapse54
111,92630 (Lake Forest),92630,19891,36.8,36.8,39691250.0,33234.410302807584,1756053735161,Synapse54,1756053735161,Synapse54
112,92637 (Laguna Woods),92637,6806,37.64,37.64,12412045.45703125,24637.976550366835,1756053735161,Synapse54,1756053735161,Synapse54
113,92646 (Huntington Beach),92646,18144,38.61,38.61,31957500.0,27762.065402696444,1756053735161,Synapse54,1756053735161,Synapse54
114,92647 (Huntington Beach),92647,17988,36.65,36.65,28932500.0,33867.74871894199,1756053735161,Synapse54,1756053735161,Synapse54
115,92648 (Huntington Beach),92648,14062,37.7,37.7,30280000.0,28473.954706364795,1756053735161,Synapse54,1756053735161,Synapse54
116,92649 (Huntington Beach),92649,10839,38.72,38.72,19831250.0,56450.29251686164,1756053735161,Synapse54,1756053735161,Synapse54
117,92651 (Laguna Beach),92651,8058,39.85,39.85,67526250.0,62490.433798214086,1756053735161,Synapse54,1756053735161,Synapse54
118,92653 (Laguna Hills),92653,8473,37.71,37.71,24331250.0,35888.268819247765,1756053735161,Synapse54,1756053735161,Synapse54
119,92655 (Midway City),92655,2538,35.22,35.22,2486250.0,12474.692560266567,1756053735161,Synapse54,1756053735161,Synapse54
