OBJECTID,DESCRIPTION,ID,MP13019A_B,MP13019A_B_I,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
19,92385 (Skyforest),92385,67,115,115,1911250.0,7798.2343791978055,1756054002881,Synapse54,1756054002881,Synapse54
20,92386 (Sugarloaf),92386,216,61,61,5826250.0,12207.653092291526,1756054002881,Synapse54,1756054002881,Synapse54
21,92389 (Tecopa),92389,27,67,67,1443742500.0,199972.69970864878,1756054002881,Synapse54,1756054002881,Synapse54
22,92391 (Twin Peaks),92391,559,166,166,7685000.0,18386.855370790763,1756054002881,Synapse54,1756054002881,Synapse54
23,92392 (Victorville),92392,9188,113,113,138387500.0,63694.27026776417,1756054002881,Synapse54,1756054002881,Synapse54
24,92394 (Victorville),92394,3631,66,66,121457500.0,88366.65321642788,1756054002881,Synapse54,1756054002881,Synapse54
25,92395 (Victorville),92395,5878,96,96,68968145.1640625,47882.9269555899,1756054002881,Synapse54,1756054002881,Synapse54
26,92397 (Wrightwood),92397,752,101,101,140206250.0,84295.60120057591,1756054002881,Synapse54,1756054002881,Synapse54
27,92398 (Yermo),92398,63,39,39,101220000.0,60304.02277772247,1756054002881,Synapse54,1756054002881,Synapse54
28,92399 (Yucaipa),92399,9029,118,118,172008750.0,77883.74029115058,1756054002881,Synapse54,1756054002881,Synapse54
