OBJECTID,DESCRIPTION,ID,GENZ_CY,GENZ_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1395,95336 (Manteca),95336,11080,23.2,23.2,159607500.0,67250.7229733566,1756054193073,Synapse54,1756054193073,Synapse54
1396,95337 (Manteca),95337,13120,24.38,24.38,191776250.0,83544.75560951397,1756054193073,Synapse54,1756054193073,Synapse54
1397,95338 (Mariposa),95338,1719,16.29,16.29,1416296100.0,334195.52467314404,1756054193073,Synapse54,1756054193073,Synapse54
1398,95340 (Merced),95340,11488,29.7,29.7,407857500.0,113055.71507296647,1756054193073,Synapse54,1756054193073,Synapse54
1399,95341 (Merced),95341,12198,31.49,31.49,618305000.0,152437.6260930607,1756054193073,Synapse54,1756054193073,Synapse54
1400,95345 (Midpines),95345,122,15.7,15.7,161823750.0,81310.93313287199,1756054193073,Synapse54,1756054193073,Synapse54
1401,95346 (MI Wuk Village),95346,165,13.8,13.8,1482546250.0,371862.0433569561,1756054193073,Synapse54,1756054193073,Synapse54
1402,95348 (Merced),95348,10997,29.3,29.3,132566250.0,64579.9564565247,1756054193073,Synapse54,1756054193073,Synapse54
1403,95350 (Modesto),95350,12384,22.47,22.47,36582500.0,30447.62562947465,1756054193073,Synapse54,1756054193073,Synapse54
1404,95351 (Modesto),95351,13930,29.17,29.17,34333750.0,35445.578344248184,1756054193073,Synapse54,1756054193073,Synapse54
1405,95354 (Modesto),95354,6479,24.6,24.6,32158750.0,32969.09716078272,1756054193073,Synapse54,1756054193073,Synapse54
1406,95355 (Modesto),95355,13917,22.9,22.9,36360000.0,27658.740402901756,1756054193073,Synapse54,1756054193073,Synapse54
1407,95356 (Modesto),95356,8161,22.59,22.59,93733750.0,61274.66264995294,1756054193073,Synapse54,1756054193073,Synapse54
1408,95357 (Modesto),95357,3114,24.34,24.34,147430000.0,107919.11868253128,1756054193073,Synapse54,1756054193073,Synapse54
1409,95358 (Modesto),95358,8749,27.39,27.39,501491250.0,153233.5291002393,1756054193073,Synapse54,1756054193073,Synapse54
1410,95360 (Newman),95360,3921,28.22,28.22,972636250.0,251353.8797077702,1756054193073,Synapse54,1756054193073,Synapse54
1411,95361 (Oakdale),95361,8306,23.23,23.23,818877500.0,162144.5611917792,1756054193073,Synapse54,1756054193073,Synapse54
1412,95363 (Patterson),95363,8959,27.93,27.93,1408142500.0,233870.8453199167,1756054193073,Synapse54,1756054193073,Synapse54
1413,95364 (Pinecrest),95364,11,11.83,11.83,790197500.0,265969.57920646085,1756054193073,Synapse54,1756054193073,Synapse54
1414,95365 (Planada),95365,1166,29.92,29.92,3888750.0,10094.73491558075,1756054193073,Synapse54,1756054193073,Synapse54
1415,95366 (Ripon),95366,4241,23.96,23.96,145853750.0,87647.60525797968,1756054193073,Synapse54,1756054193073,Synapse54
1416,95367 (Riverbank),95367,6783,26.31,26.31,22475000.0,33198.293232520155,1756054193073,Synapse54,1756054193073,Synapse54
1417,95368 (Salida),95368,3568,26.26,26.26,11762500.0,19047.230040618295,1756054193073,Synapse54,1756054193073,Synapse54
1418,95369 (Snelling),95369,231,22.71,22.71,778950000.0,248465.2374915599,1756054193073,Synapse54,1756054193073,Synapse54
1419,95370 (Sonora),95370,4860,17.82,17.82,436835000.0,188658.0728563832,1756054193073,Synapse54,1756054193073,Synapse54
1420,95372 (Soulsbyville),95372,350,18.88,18.88,12415000.0,26436.282344203886,1756054193073,Synapse54,1756054193073,Synapse54
1421,95374 (Stevinson),95374,543,29.75,29.75,155723950.63671875,92218.59859096915,1756054193073,Synapse54,1756054193073,Synapse54
1422,95376 (Tracy),95376,13410,25.05,25.05,33533750.0,27036.864209897405,1756054193073,Synapse54,1756054193073,Synapse54
1423,95377 (Tracy),95377,10501,25.45,25.45,610215000.0,144985.71465886282,1756054193073,Synapse54,1756054193073,Synapse54
1424,95379 (Tuolumne),95379,766,19.79,19.79,119283750.0,90658.76240317182,1756054193073,Synapse54,1756054193073,Synapse54
1425,95380 (Turlock),95380,10918,26.02,26.02,318286250.0,119296.0371622444,1756054193073,Synapse54,1756054193073,Synapse54
1426,95382 (Turlock),95382,9554,24.12,24.12,47323750.0,42274.22099013588,1756054193073,Synapse54,1756054193073,Synapse54
1427,95383 (Twain Harte),95383,619,14.55,14.55,99875000.0,91189.54300905287,1756054193073,Synapse54,1756054193073,Synapse54
1428,95385 (Vernalis),95385,66,29.73,29.73,51766250.0,32203.764641515307,1756054193073,Synapse54,1756054193073,Synapse54
1429,95386 (Waterford),95386,3056,27.13,27.13,467080000.0,129724.8075722832,1756054193073,Synapse54,1756054193073,Synapse54
1430,95387 (Westley),95387,149,26.33,26.33,6932500.0,11959.50389309459,1756054193073,Synapse54,1756054193073,Synapse54
1431,95388 (Winton),95388,4072,29.05,29.05,238825015.5390625,144842.3031459269,1756054193073,Synapse54,1756054193073,Synapse54
1432,95389 (Yosemite National Park),95389,90,15.65,15.65,1563478750.0,376007.73496313114,1756054193073,Synapse54,1756054193073,Synapse54
1433,95391 (Tracy),95391,7967,27.1,27.1,63337500.0,49712.38092615394,1756054193073,Synapse54,1756054193073,Synapse54
1434,95401 (Santa Rosa),95401,8272,22.02,22.02,94040000.0,68533.69770453787,1756054193073,Synapse54,1756054193073,Synapse54
1435,95403 (Santa Rosa),95403,10040,21.66,21.66,89647500.0,90835.07975999168,1756054193073,Synapse54,1756054193073,Synapse54
1436,95404 (Santa Rosa),95404,8130,20.41,20.41,337346250.0,183604.44732701423,1756054193073,Synapse54,1756054193073,Synapse54
1437,95405 (Santa Rosa),95405,4287,19.35,19.35,21967500.0,29334.346735747473,1756054193073,Synapse54,1756054193073,Synapse54
1438,95407 (Santa Rosa),95407,11916,26.15,26.15,90637500.0,57080.870345108284,1756054193073,Synapse54,1756054193073,Synapse54
1439,95409 (Santa Rosa),95409,4622,17.24,17.24,159227500.0,92862.86681030248,1756054193073,Synapse54,1756054193073,Synapse54
1440,95555 (Orick),95555,72,19.78,19.78,403261250.0,96434.3067568054,1756054193073,Synapse54,1756054193073,Synapse54
1441,95556 (Orleans),95556,112,20.74,20.74,340331250.0,135306.3609912764,1756054193073,Synapse54,1756054193073,Synapse54
1442,95558 (Petrolia),95558,86,15.61,15.61,485215000.0,143750.3595794401,1756054193073,Synapse54,1756054193073,Synapse54
1443,95560 (Redway),95560,158,18.83,18.83,74698750.0,76643.54319942599,1756054193073,Synapse54,1756054193073,Synapse54
1444,95562 (Rio Dell),95562,735,21.27,21.27,65412500.0,42521.21574108776,1756054193073,Synapse54,1756054193073,Synapse54
1445,95563 (Salyer),95563,139,16.91,16.91,576823750.0,167707.18547169448,1756054193073,Synapse54,1756054193073,Synapse54
1446,95564 (Samoa),95564,74,16.86,16.86,13613750.0,26794.81083986442,1756054193073,Synapse54,1756054193073,Synapse54
1447,95565 (Scotia),95565,195,23.19,23.19,258228750.0,102804.59030537795,1756054193073,Synapse54,1756054193073,Synapse54
1448,95567 (Smith River),95567,325,17.26,17.26,207543750.0,80206.21304207419,1756054193073,Synapse54,1756054193073,Synapse54
1449,95568 (Somes Bar),95568,47,20.17,20.17,4673847500.0,605193.3136278172,1756054193073,Synapse54,1756054193073,Synapse54
1450,95569 (Redcrest),95569,51,19.54,19.54,165897500.0,129291.58447790495,1756054193073,Synapse54,1756054193073,Synapse54
1451,95570 (Trinidad),95570,397,15.47,15.47,635026250.0,146218.21392926737,1756054193073,Synapse54,1756054193073,Synapse54
1452,95571 (Weott),95571,47,20.61,20.61,5066250.0,13747.213840738383,1756054193073,Synapse54,1756054193073,Synapse54
1453,95573 (Willow Creek),95573,314,18.38,18.38,280951250.0,116185.9885209529,1756054193073,Synapse54,1756054193073,Synapse54
1454,95585 (Leggett),95585,61,14.02,14.02,411372500.0,173441.61489266442,1756054193073,Synapse54,1756054193073,Synapse54
1455,95587 (Piercy),95587,59,14.57,14.57,806586250.0,274537.39875070145,1756054193073,Synapse54,1756054193073,Synapse54
1456,95589 (Whitethorn),95589,146,12.54,12.54,452888750.0,202530.95821566417,1756054193073,Synapse54,1756054193073,Synapse54
1457,95595 (Zenia),95595,21,15.22,15.22,771378750.0,234498.72299648833,1756054193073,Synapse54,1756054193073,Synapse54
1458,95601 (Amador City),95601,28,11.97,11.97,6330000.0,12105.46669208914,1756054193073,Synapse54,1756054193073,Synapse54
1459,95602 (Auburn),95602,3141,17.04,17.04,228861250.0,101643.44572394979,1756054193073,Synapse54,1756054193073,Synapse54
1460,95603 (Auburn),95603,4772,17.62,17.62,167436250.0,124389.16598712743,1756054193073,Synapse54,1756054193073,Synapse54
1461,95605 (West Sacramento),95605,3763,23.51,23.51,17493750.0,21649.646815072476,1756054193073,Synapse54,1756054193073,Synapse54
1462,95606 (Brooks),95606,54,13.33,13.33,313933632.3515625,122592.91858248548,1756054193073,Synapse54,1756054193073,Synapse54
1463,95607 (Capay),95607,39,17.03,17.03,244283750.0,106556.43603272011,1756054193073,Synapse54,1756054193073,Synapse54
1464,95608 (Carmichael),95608,12937,20.14,20.14,55537500.0,43402.52086278619,1756054193073,Synapse54,1756054193073,Synapse54
1465,95610 (Citrus Heights),95610,9783,21.24,21.24,32896250.0,28040.05707323537,1756054193073,Synapse54,1756054193073,Synapse54
1466,95612 (Clarksburg),95612,294,23.98,23.98,238371250.0,80438.93945796073,1756054193073,Synapse54,1756054193073,Synapse54
1467,95614 (Cool),95614,596,16.48,16.48,129770000.0,67341.17923520946,1756054193073,Synapse54,1756054193073,Synapse54
1468,95615 (Courtland),95615,204,24.91,24.91,89042500.0,60558.69069895695,1756054193073,Synapse54,1756054193073,Synapse54
1469,95616 (Davis),95616,27452,51.59,51.59,134648750.0,90621.12669147256,1756054193073,Synapse54,1756054193073,Synapse54
1470,95618 (Davis),95618,8266,29.84,29.84,177263750.0,69347.3963329033,1756054193073,Synapse54,1756054193073,Synapse54
1471,95619 (Diamond Springs),95619,823,20.01,20.01,22715000.0,33728.03559781899,1756054193073,Synapse54,1756054193073,Synapse54
1472,95620 (Dixon),95620,5637,23.47,23.47,975333750.0,186668.8505655002,1756054193073,Synapse54,1756054193073,Synapse54
1473,95621 (Citrus Heights),95621,8022,19.08,19.08,28373750.0,29276.72198823885,1756054193073,Synapse54,1756054193073,Synapse54
1474,95623 (El Dorado),95623,643,14.5,14.5,198198750.0,82806.17082046167,1756054193073,Synapse54,1756054193073,Synapse54
1475,95624 (Elk Grove),95624,16214,23.93,23.93,207263750.0,93810.86932776653,1756054193073,Synapse54,1756054193073,Synapse54
1476,95626 (Elverta),95626,1128,19.63,19.63,75273750.0,62281.27003794675,1756054193073,Synapse54,1756054193073,Synapse54
1477,95627 (Esparto),95627,915,23.92,23.92,209278750.0,98626.89718637253,1756054193073,Synapse54,1756054193073,Synapse54
1478,95628 (Fair Oaks),95628,7828,18.31,18.31,56452500.0,46956.85701374299,1756054193073,Synapse54,1756054193073,Synapse54
1479,95629 (Fiddletown),95629,133,11.97,11.97,234036250.0,110645.35868494297,1756054193073,Synapse54,1756054193073,Synapse54
1480,95630 (Folsom),95630,20963,22.65,22.65,127757500.0,57246.472775733644,1756054193073,Synapse54,1756054193073,Synapse54
1481,95631 (Foresthill),95631,981,15.92,15.92,2111276250.0,330044.8677382154,1756054193073,Synapse54,1756054193073,Synapse54
1482,95632 (Galt),95632,7817,24.33,24.33,467006250.0,176163.14787131862,1756054193073,Synapse54,1756054193073,Synapse54
1483,95633 (Garden Valley),95633,456,15.29,15.29,138535000.0,100303.45200139942,1756054193073,Synapse54,1756054193073,Synapse54
1484,95634 (Georgetown),95634,471,16.29,16.29,586331250.0,206170.1615135614,1756054193073,Synapse54,1756054193073,Synapse54
1485,95635 (Greenwood),95635,208,16.48,16.48,73238750.0,72536.78177776521,1756054193073,Synapse54,1756054193073,Synapse54
1486,95636 (Grizzly Flats),95636,124,15.66,15.66,192052500.0,106429.58745286285,1756054193073,Synapse54,1756054193073,Synapse54
1487,95637 (Guinda),95637,39,16.81,16.81,14013750.0,33016.722105437475,1756054193073,Synapse54,1756054193073,Synapse54
1488,95638 (Herald),95638,462,20.82,20.82,330088750.0,107261.8281987377,1756054193073,Synapse54,1756054193073,Synapse54
1489,95640 (Ione),95640,2165,15.94,15.94,549381250.0,136251.31015715358,1756054193073,Synapse54,1756054193073,Synapse54
1490,95641 (Isleton),95641,370,16.72,16.72,196952500.0,85972.09282036728,1756054193073,Synapse54,1756054193073,Synapse54
1491,95642 (Jackson),95642,1224,16.33,16.33,269095000.0,117303.75859031816,1756054193073,Synapse54,1756054193073,Synapse54
1492,95645 (Knights Landing),95645,350,23.96,23.96,601513750.0,179668.49950558136,1756054193073,Synapse54,1756054193073,Synapse54
1493,95648 (Lincoln),95648,12767,20.85,20.85,598452500.0,158580.00192482027,1756054193073,Synapse54,1756054193073,Synapse54
1494,95650 (Loomis),95650,2931,21.93,21.93,105892500.0,77784.2435391666,1756054193073,Synapse54,1756054193073,Synapse54
1495,95651 (Lotus),95651,170,16.07,16.07,90150000.0,70266.25800352584,1756054193073,Synapse54,1756054193073,Synapse54
1496,95652 (McClellan),95652,373,28.24,28.24,17265000.0,25118.99162198002,1756054193073,Synapse54,1756054193073,Synapse54
1497,95653 (Madison),95653,127,25.71,25.71,30662500.0,27328.069822355345,1756054193073,Synapse54,1756054193073,Synapse54
1498,95655 (Mather),95655,1206,23.91,23.91,32498750.0,28625.206817819926,1756054193073,Synapse54,1756054193073,Synapse54
1499,95658 (Newcastle),95658,1238,18.54,18.54,107123750.0,80971.69854625707,1756054193073,Synapse54,1756054193073,Synapse54
1500,95659 (Nicolaus),95659,138,18.23,18.23,207825000.0,88509.42595435788,1756054193073,Synapse54,1756054193073,Synapse54
1501,95660 (North Highlands),95660,9084,25.76,25.76,26956250.0,34400.86018467556,1756054193073,Synapse54,1756054193073,Synapse54
1502,95661 (Roseville),95661,6859,20.87,20.87,37770000.0,28654.20341977457,1756054193073,Synapse54,1756054193073,Synapse54
1503,95662 (Orangevale),95662,6348,19.86,19.86,46663750.0,39046.453534486136,1756054193073,Synapse54,1756054193073,Synapse54
1504,95663 (Penryn),95663,641,20.74,20.74,35065000.0,43195.3209953149,1756054193073,Synapse54,1756054193073,Synapse54
1505,95664 (Pilot Hill),95664,227,16.8,16.8,193192500.0,98449.49559729802,1756054193073,Synapse54,1756054193073,Synapse54
1506,95665 (Pine Grove),95665,708,14.85,14.85,93128750.0,81081.28753298364,1756054193073,Synapse54,1756054193073,Synapse54
1507,95666 (Pioneer),95666,718,12.82,12.82,1036773750.0,221211.86314134565,1756054193073,Synapse54,1756054193073,Synapse54
1508,95667 (Placerville),95667,6570,17.61,17.61,741970000.0,258073.8485237631,1756054193073,Synapse54,1756054193073,Synapse54
1509,95668 (Pleasant Grove),95668,158,19.55,19.55,272217500.0,135943.76271137001,1756054193073,Synapse54,1756054193073,Synapse54
1510,95669 (Plymouth),95669,482,16.08,16.08,367658750.0,115651.07854216412,1756054193073,Synapse54,1756054193073,Synapse54
1511,95670 (Rancho Cordova),95670,12473,21.28,21.28,55205000.0,48817.061498777875,1756054193073,Synapse54,1756054193073,Synapse54
1512,95672 (Rescue),95672,1003,20.63,20.63,90327750.0,65814.5786662262,1756054193073,Synapse54,1756054193073,Synapse54
1513,95673 (Rio Linda),95673,3667,22.88,22.88,58522500.0,42619.8173565018,1756054193073,Synapse54,1756054193073,Synapse54
1514,95674 (Rio Oso),95674,190,23.69,23.69,136590000.0,56998.426718015304,1756054193073,Synapse54,1756054193073,Synapse54
1515,95676 (Robbins),95676,51,25.0,25.0,4867500.0,9077.601539022937,1756054193073,Synapse54,1756054193073,Synapse54
1516,95677 (Rocklin),95677,6540,22.33,22.33,38355000.0,32731.03687624511,1756054193073,Synapse54,1756054193073,Synapse54
1517,95678 (Roseville),95678,9910,22.44,22.44,51355000.0,39259.433649821345,1756054193073,Synapse54,1756054193073,Synapse54
1518,95679 (Rumsey),95679,7,19.44,19.44,111148750.0,75044.38352411913,1756054193073,Synapse54,1756054193073,Synapse54
1519,95681 (Sheridan),95681,262,20.17,20.17,86680000.0,48221.185050225344,1756054193073,Synapse54,1756054193073,Synapse54
1520,95682 (Shingle Springs),95682,5916,20.21,20.21,369791923.078125,114766.97654648358,1756054193073,Synapse54,1756054193073,Synapse54
1521,95683 (Sloughhouse),95683,1224,18.21,18.21,414408750.0,110578.1994438795,1756054193073,Synapse54,1756054193073,Synapse54
1522,95684 (Somerset),95684,412,13.85,13.85,758607500.0,229950.84107323727,1756054193073,Synapse54,1756054193073,Synapse54
1523,95685 (Sutter Creek),95685,740,15.29,15.29,208512500.0,120445.10463981802,1756054193073,Synapse54,1756054193073,Synapse54
1524,95686 (Thornton),95686,310,24.58,24.58,60627500.0,40304.809750551685,1756054193073,Synapse54,1756054193073,Synapse54
1525,95687 (Vacaville),95687,15272,21.11,21.11,185956250.0,85468.00842197919,1756054193073,Synapse54,1756054193073,Synapse54
1526,95688 (Vacaville),95688,8712,22.02,22.02,384681250.0,99713.61683623362,1756054193073,Synapse54,1756054193073,Synapse54
1527,95689 (Volcano),95689,139,9.75,9.75,93626250.0,76591.97569626845,1756054193073,Synapse54,1756054193073,Synapse54
1528,95690 (Walnut Grove),95690,529,22.74,22.74,230035000.0,101880.10125470505,1756054193073,Synapse54,1756054193073,Synapse54
1529,95691 (West Sacramento),95691,9355,22.96,22.96,183046250.0,131557.66756238573,1756054193073,Synapse54,1756054193073,Synapse54
1530,95692 (Wheatland),95692,1237,23.83,23.83,239946250.0,87510.99794697443,1756054193073,Synapse54,1756054193073,Synapse54
1531,95693 (Wilton),95693,1580,21.39,21.39,265478750.0,98687.17753896085,1756054193073,Synapse54,1756054193073,Synapse54
1532,95694 (Winters),95694,2452,23.57,23.57,589027500.0,154700.07283770727,1756054193073,Synapse54,1756054193073,Synapse54
1533,95695 (Woodland),95695,8456,22.47,22.47,598341250.0,150392.19998568163,1756054193073,Synapse54,1756054193073,Synapse54
1534,95697 (Yolo),95697,86,21.39,21.39,5971250.0,11143.555575951654,1756054193073,Synapse54,1756054193073,Synapse54
1535,95698 (Zamora),95698,40,17.94,17.94,161382500.0,85669.54636741373,1756054193073,Synapse54,1756054193073,Synapse54
1536,95699 (Drytown),95699,18,14.4,14.4,4217500.0,10735.845092262689,1756054193073,Synapse54,1756054193073,Synapse54
1537,95701 (Alta),95701,110,13.56,13.56,129983750.0,69467.05814686036,1756054193073,Synapse54,1756054193073,Synapse54
1538,95703 (Applegate),95703,304,16.92,16.92,25722500.0,44425.90323049593,1756054193073,Synapse54,1756054193073,Synapse54
1539,95709 (Camino),95709,874,16.76,16.76,97750000.0,69060.0265209801,1756054193073,Synapse54,1756054193073,Synapse54
1540,95713 (Colfax),95713,1701,18.27,18.27,269546250.0,125409.20624074142,1756054193073,Synapse54,1756054193073,Synapse54
1541,95714 (Dutch Flat),95714,70,13.06,13.06,29223750.0,32680.389778074757,1756054193073,Synapse54,1756054193073,Synapse54
1542,95715 (Emigrant Gap),95715,6,16.67,16.67,259633750.0,85616.61308520344,1756054193073,Synapse54,1756054193073,Synapse54
1543,95717 (Gold Run),95717,27,13.64,13.64,33502500.0,40446.37494150149,1756054193073,Synapse54,1756054193073,Synapse54
1544,95720 (Kyburz),95720,17,11.97,11.97,569225000.0,147060.5783741985,1756054193073,Synapse54,1756054193073,Synapse54
1545,95721 (Echo Lake),95721,2,9.52,9.52,37112500.0,52893.30918536356,1756054193073,Synapse54,1756054193073,Synapse54
1546,95722 (Meadow Vista),95722,835,17.97,17.97,43040000.0,37610.80849615442,1756054193073,Synapse54,1756054193073,Synapse54
1547,95724 (Norden),95724,49,17.44,17.44,394758750.0,154010.75612850356,1756054193073,Synapse54,1756054193073,Synapse54
1548,95726 (Pollock Pines),95726,1415,16.9,16.9,766645000.0,188146.019518101,1756054193073,Synapse54,1756054193073,Synapse54
1549,95728 (Soda Springs),95728,71,22.19,22.19,944620000.0,206119.98424912288,1756054193073,Synapse54,1756054193073,Synapse54
1550,95735 (Twin Bridges),95735,22,15.28,15.28,73517500.0,44374.04305419107,1756054193073,Synapse54,1756054193073,Synapse54
1551,95736 (Weimar),95736,103,31.4,31.4,860000.0,4039.8951799861684,1756054193073,Synapse54,1756054193073,Synapse54
1552,95742 (Rancho Cordova),95742,5323,23.27,23.27,181076250.0,59891.622485113556,1756054193073,Synapse54,1756054193073,Synapse54
1553,95746 (Granite Bay),95746,4818,21.52,21.52,102645000.0,50495.08374198652,1756054193073,Synapse54,1756054193073,Synapse54
1554,95747 (Roseville),95747,20838,22.12,22.12,194752500.0,74752.54964226934,1756054193073,Synapse54,1756054193073,Synapse54
1555,95757 (Elk Grove),95757,15765,25.56,25.56,302017500.0,85390.25749803706,1756054193073,Synapse54,1756054193073,Synapse54
1556,95758 (Elk Grove),95758,15458,23.65,23.65,56013750.0,40211.81952514166,1756054193073,Synapse54,1756054193073,Synapse54
1557,95762 (El Dorado Hills),95762,12014,23.48,23.48,188309326.921875,91756.12359542721,1756054193073,Synapse54,1756054193073,Synapse54
1558,95765 (Rocklin),95765,11997,26.71,26.71,48487500.0,35207.16919007471,1756054193073,Synapse54,1756054193073,Synapse54
1559,95776 (Woodland),95776,7466,25.29,25.29,443105000.0,114050.47112848745,1756054193073,Synapse54,1756054193073,Synapse54
1560,95811 (Sacramento),95811,2198,16.73,16.73,9253750.0,21846.504392319293,1756054193073,Synapse54,1756054193073,Synapse54
1561,95814 (Sacramento),95814,2652,17.29,17.29,6848750.0,11778.702563910118,1756054193073,Synapse54,1756054193073,Synapse54
1562,95815 (Sacramento),95815,7421,25.87,25.87,31427500.0,26061.897549098183,1756054193073,Synapse54,1756054193073,Synapse54
1563,95816 (Sacramento),95816,3151,17.15,17.15,11935000.0,17669.111686912904,1756054193073,Synapse54,1756054193073,Synapse54
1564,95817 (Sacramento),95817,3377,22.82,22.82,10147500.0,18060.09013596005,1756054193073,Synapse54,1756054193073,Synapse54
1565,95818 (Sacramento),95818,4712,18.99,18.99,16887500.0,19676.94654751877,1756054193073,Synapse54,1756054193073,Synapse54
1566,95819 (Sacramento),95819,4701,25.48,25.48,15955000.0,23784.415976966768,1756054193073,Synapse54,1756054193073,Synapse54
1567,95820 (Sacramento),95820,8534,23.31,23.31,22192500.0,23143.475702376545,1756054193073,Synapse54,1756054193073,Synapse54
1568,95821 (Sacramento),95821,8835,22.54,22.54,30007500.0,28567.45394935839,1756054193073,Synapse54,1756054193073,Synapse54
1569,95822 (Sacramento),95822,10723,23.56,23.56,36812500.0,29322.71772705138,1756054193073,Synapse54,1756054193073,Synapse54
1570,95823 (Sacramento),95823,22338,27.22,27.22,48543750.0,34123.67136237723,1756054193073,Synapse54,1756054193073,Synapse54
1571,95824 (Sacramento),95824,8517,27.81,27.81,16632500.0,20446.404371725803,1756054193073,Synapse54,1756054193073,Synapse54
1572,95825 (Sacramento),95825,8175,23.36,23.36,19075000.0,23456.882020927434,1756054193073,Synapse54,1756054193073,Synapse54
1573,95826 (Sacramento),95826,10030,25.56,25.56,43880000.0,30567.51512315405,1756054193073,Synapse54,1756054193073,Synapse54
1574,95827 (Sacramento),95827,4863,22.33,22.33,35437500.0,47305.68485916021,1756054193073,Synapse54,1756054193073,Synapse54
1575,95828 (Sacramento),95828,16248,25.15,25.15,53767500.0,33892.65004648228,1756054193073,Synapse54,1756054193073,Synapse54
1576,95829 (Sacramento),95829,8300,24.14,24.14,84626250.0,41129.1729237517,1756054193073,Synapse54,1756054193073,Synapse54
1577,95830 (Sacramento),95830,186,20.31,20.31,55978750.0,36985.00276683223,1756054193073,Synapse54,1756054193073,Synapse54
1578,95831 (Sacramento),95831,7540,17.71,17.71,31712500.0,24594.198919752107,1756054193073,Synapse54,1756054193073,Synapse54
1579,95832 (Sacramento),95832,3261,29.78,29.78,35110000.0,33679.88092831671,1756054193073,Synapse54,1756054193073,Synapse54
1580,95833 (Sacramento),95833,10085,23.74,23.74,37917500.0,32808.16259999906,1756054193073,Synapse54,1756054193073,Synapse54
1581,95834 (Sacramento),95834,9685,23.54,23.54,46342500.0,35848.67363672029,1756054193073,Synapse54,1756054193073,Synapse54
1582,95835 (Sacramento),95835,9882,22.59,22.59,41700000.0,30341.668138438243,1756054193073,Synapse54,1756054193073,Synapse54
1583,95836 (Sacramento),95836,12,16.0,16.0,57826250.0,47189.752336261095,1756054193073,Synapse54,1756054193073,Synapse54
1584,95837 (Sacramento),95837,68,17.8,17.8,76726250.0,41533.87178115646,1756054193073,Synapse54,1756054193073,Synapse54
1585,95838 (Sacramento),95838,11642,28.23,28.23,37888750.0,33012.67933012005,1756054193073,Synapse54,1756054193073,Synapse54
1586,95841 (Sacramento),95841,4991,21.81,21.81,17571250.0,26186.97411153109,1756054193073,Synapse54,1756054193073,Synapse54
1587,95842 (Sacramento),95842,8299,24.42,24.42,16738750.0,24666.971320032775,1756054193073,Synapse54,1756054193073,Synapse54
1588,95843 (Antelope),95843,13074,26.08,26.08,28643750.0,26016.493684023757,1756054193073,Synapse54,1756054193073,Synapse54
1589,95864 (Sacramento),95864,5176,20.36,20.36,28460000.0,26583.90751673359,1756054193073,Synapse54,1756054193073,Synapse54
1590,95901 (Marysville),95901,9266,24.72,24.72,1064722500.0,321618.9782998405,1756054193073,Synapse54,1756054193073,Synapse54
1591,95903 (Beale AFB),95903,794,48.95,48.95,75633750.0,78437.09161383471,1756054193073,Synapse54,1756054193073,Synapse54
1592,95910 (Alleghany),95910,2,3.85,3.85,43066250.0,38887.622657296524,1756054193073,Synapse54,1756054193073,Synapse54
1593,95912 (Arbuckle),95912,1459,27.52,27.52,883037500.0,153412.3160163793,1756054193073,Synapse54,1756054193073,Synapse54
1594,95913 (Artois),95913,41,22.53,22.53,13918750.0,18916.982135074304,1756054193073,Synapse54,1756054193073,Synapse54
1595,95914 (Bangor),95914,47,18.88,18.88,42851250.0,47819.2948846897,1756054193073,Synapse54,1756054193073,Synapse54
1596,95915 (Belden),95915,8,22.22,22.22,592618750.0,181944.73838501814,1756054193073,Synapse54,1756054193073,Synapse54
1597,95916 (Berry Creek),95916,169,12.58,12.58,711787500.0,192514.3121086018,1756054193073,Synapse54,1756054193073,Synapse54
1598,95917 (Biggs),95917,710,24.55,24.55,326332500.0,102932.38467043,1756054193073,Synapse54,1756054193073,Synapse54
1599,95918 (Browns Valley),95918,436,16.93,16.93,264296250.0,117499.26010124988,1756054193073,Synapse54,1756054193073,Synapse54
1600,95919 (Brownsville),95919,149,15.85,15.85,88382500.0,67583.323790159,1756054193073,Synapse54,1756054193073,Synapse54
1601,95920 (Butte City),95920,64,23.19,23.19,311167500.0,85710.24122514416,1756054193073,Synapse54,1756054193073,Synapse54
1602,95922 (Camptonville),95922,113,17.63,17.63,635775000.0,245140.26412324441,1756054193073,Synapse54,1756054193073,Synapse54
1603,95923 (Canyon Dam),95923,6,12.77,12.77,124691250.0,65309.736509836875,1756054193073,Synapse54,1756054193073,Synapse54
1604,95925 (Challenge),95925,45,13.93,13.93,171505000.0,88342.92790017823,1756054193073,Synapse54,1756054193073,Synapse54
1605,95926 (Chico),95926,13386,34.69,34.69,32355000.0,27328.18085812118,1756054193073,Synapse54,1756054193073,Synapse54
1606,95928 (Chico),95928,10638,28.68,28.68,560515000.0,220334.3466966727,1756054193073,Synapse54,1756054193073,Synapse54
1607,95930 (Clipper Mills),95930,29,16.2,16.2,14675000.0,20544.747377595835,1756054193073,Synapse54,1756054193073,Synapse54
1608,95932 (Colusa),95932,2032,25.49,25.49,794651250.0,173184.984979484,1756054193073,Synapse54,1756054193073,Synapse54
1609,95934 (Crescent Mills),95934,30,9.49,9.49,92563750.0,57120.502705387014,1756054193073,Synapse54,1756054193073,Synapse54
1610,95935 (Dobbins),95935,109,12.22,12.22,114928750.0,69445.7985637157,1756054193073,Synapse54,1756054193073,Synapse54
