OBJECTID,CONAME,ADDR,CITY,STATE_NAME,STATE,ZIP,ZIP4,NAICS,NAICS_ALL,SIC,SIC_ALL,INDUSTRY_DESC,AFFILIATE,BRAND,HQNAME,LOC_CONF,PLACETYPE,SQFOOTAGE,MIN_SQFT,MAX_SQFT,EMPNUM,SALESVOL,SOURCE,ESRI_PID,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
47,Costco Wholesale,W Foothill Blvd,Azusa,California,CA,91702,2819,45521101,"45521101, 42392023, 45521908, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45511001, 44529821, 45511003, 44912951",531110,"531110, 509223, 539901, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 531102, 549999, 531104, 571999","Wholesale Clubs, Wholesalers, General Merchandise-Retail, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Department Stores, Miscellaneous Food Stores, Retail Shops, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,265,53197000.0,Data Axle,afe2eb7c67c16abcfdde8164b491763d,"CONAME, Azusa, California",34.13159699970184,-117.92561199977408,1756054383988,Synapse54,1756054383988,Synapse54
48,Costco Wholesale,Middlefield Rd,Redwood City,California,CA,94063,2882,45521101,"45521101, 45511001, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45911055, 45941007, 81341004, 42392023, 44529821, 45511003, 44912951, 45521903",531110,"531110, 531102, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594113, 594301, 864108, 509223, 549999, 531104, 571999, 533101","Wholesale Clubs, Department Stores, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Sporting Goods-Retail, Office Supplies, Clubs, Wholesalers, Miscellaneous Food Stores, Retail Shops, Miscellaneous Homefurnishings Stores, Variety Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,72221000.0,Data Axle,99980a92ba1700234301c535c09d28b1,"CONAME, Redwood City, California",37.4790239999218,-122.21721899955084,1756054383988,Synapse54,1756054383988,Synapse54
49,Costco Wholesale,Morena Blvd,San Diego,California,CA,92117,3692,45521101,"45521101, 42392023, 42441005, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 56111022, 44529821, 44912951, 45511001, 45511003",531110,"531110, 509223, 514105, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 874130, 549999, 571999, 531102, 531104","Wholesale Clubs, Wholesalers, Grocers-Wholesale, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Management Services, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores, Retail Shops",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,400,83193000.0,Data Axle,3e6d83d6407e586e17e705a18bb6e051,"CONAME, San Diego, California",32.82256799982722,-117.22559399982909,1756054383988,Synapse54,1756054383988,Synapse54
50,Costco Wholesale,Coleman Ave,Santa Clara,California,CA,95050,3100,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,201,63547000.0,Data Axle,dde2b03a4c8f330a72de2c6814be1731,"CONAME, Santa Clara, California",37.35692099991499,-121.93929000006004,1756054383988,Synapse54,1756054383988,Synapse54
51,Costco Wholesale,Almaden Expy,San Jose,California,CA,95118,3603,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,175,42681000.0,Data Axle,cbef043069f4eaa519e56e89bde84fcd,"CONAME, San Jose, California",37.25321099968406,-121.88019699978557,1756054383988,Synapse54,1756054383988,Synapse54
52,Costco Wholesale,Palomar Airport Rd,Carlsbad,California,CA,92011,1110,45521101,"45521101, 42392023, 42499048, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 509223, 519908, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Wholesalers, General Merchandise-Wholesale, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,350,72794000.0,Data Axle,56433187e72b97ec5660ea26e36dbaec,"CONAME, Carlsbad, California",33.120414000223285,-117.31578300023195,1756054383988,Synapse54,1756054383988,Synapse54
53,Costco Wholesale,Bechelli Ln,Redding,California,CA,96002,3556,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45619903, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599979, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Hearing Aids, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,High,Branch,100000+,100000.0,,200,38550000.0,Data Axle,b560bfc297f00517c4982d45e3fb4812,"CONAME, Redding, California",40.54068899997888,-122.3555430000495,1756054383988,Synapse54,1756054383988,Synapse54
54,Costco Wholesale,Verne Roberts Cir,Antioch,California,CA,94509,7911,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,190,37970000.0,Data Axle,e0021254e10196c9d13c4fe1a3e75273,"CONAME, Antioch, California",38.0086869998925,-121.83548100023752,1756054383988,Synapse54,1756054383988,Synapse54
55,Costco Wholesale,Doheny Park Rd,San Juan Capistrano,California,CA,92675,4836,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 81341004, 44529821, 44912951, 45521903, 49311006",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 864108, 549999, 571999, 533101, 422509","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Clubs, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Variety Stores, Warehouses",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,207,30582000.0,Data Axle,7bd6ca01aee507b609e123f9057726b6,"CONAME, San Juan Capistrano, California",33.469757999784726,-117.67810950040342,1756054383988,Synapse54,1756054383988,Synapse54
56,Costco Wholesale,N Mckinley St,Corona,California,CA,92879,1291,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,250,47381000.0,Data Axle,0cf2076d5a69c72503db3fc8716f791f,"CONAME, Corona, California",33.886884000123025,-117.52452599963311,1756054383988,Synapse54,1756054383988,Synapse54
57,Costco Wholesale,E H St,Chula Vista,California,CA,91910,7807,45521101,"45521101, 42392023, 42441005, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 509223, 514105, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Wholesalers, Grocers-Wholesale, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,62395000.0,Data Axle,0d979d226f45f81e5c0ad74d74306f4b,"CONAME, Chula Vista, California",32.63776200029243,-117.02200300027908,1756054383988,Synapse54,1756054383988,Synapse54
58,Costco Wholesale,Lawrence Station Rd,Sunnyvale,California,CA,94086,5309,45521101,"45521101, 42346006, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45613003, 45619903, 44529821, 44912951",531110,"531110, 504802, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599502, 599979, 549999, 571999","Wholesale Clubs, Optical Equipment Machinery/Supls (Whls), Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Optical Goods-Retail, Hearing Aids, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,94846000.0,Data Axle,95a22ba64f11a41a45265a4a85e3e7b6,"CONAME, Sunnyvale, California",37.37190600000227,-121.9944490001259,1756054383988,Synapse54,1756054383988,Synapse54
59,Costco Wholesale,Central Ave,Richmond,California,CA,94804,5878,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,50,9992000.0,Data Axle,3ed13d906cf31c1fab6c7b5e0a8a8827,"CONAME, Richmond, California",37.89799199986299,-122.32262699968075,1756054383988,Synapse54,1756054383988,Synapse54
60,Costco Wholesale,Hacienda Dr,Vista,California,CA,92081,4546,45521101,"45521101, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921003, 44921038, 44921094, 45941007, 45521908, 44529821, 44912951, 45511001, 44921002",531110,"531110, 531104, 541105, 544101, 565101, 571216, 571929, 572207, 573117, 573501, 594301, 539901, 549999, 571999, 531102, 572202","Wholesale Clubs, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, General Merchandise-Retail, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores, Appliances-Household-Major-Dealers",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,62395000.0,Data Axle,4e4bce683b395fe01c3962d873dfe7cd,"CONAME, Vista, California",33.18832700024235,-117.27652499995851,1756054383988,Synapse54,1756054383988,Synapse54
61,Costco Wholesale,Carmel Mountain Rd,San Diego,California,CA,92128,4616,45521101,"45521101, 42392023, 42441005, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45521908, 44529821, 44912951",531110,"531110, 509223, 514105, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 539901, 549999, 571999","Wholesale Clubs, Wholesalers, Grocers-Wholesale, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, General Merchandise-Retail, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,301,62603000.0,Data Axle,bea98338da1e599758db90d703eb8380,"CONAME, San Diego, California",32.98756599977354,-117.07819400021472,1756054383988,Synapse54,1756054383988,Synapse54
62,Costco Wholesale,10th St,San Francisco,California,CA,94103,4304,45521101,"45521101, 42392023, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 45511001, 44921002, 81341020",531110,"531110, 509223, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572207, 573117, 573501, 594301, 549999, 571999, 531102, 572202, 869999","Wholesale Clubs, Wholesalers, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores, Appliances-Household-Major-Dealers, Membership Organizations NEC",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,374,76806000.0,Data Axle,03a09720eee62f7ad7327969f981ead4,"CONAME, San Francisco, California",37.77049199987723,-122.41111600039218,1756054383988,Synapse54,1756054383988,Synapse54
63,Costco Wholesale,Park Center Dr,Simi Valley,California,CA,93065,6207,45521101,"45521101, 42392023, 42441005, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 509223, 514105, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Wholesalers, Grocers-Wholesale, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,190,37234000.0,Data Axle,dc12198d7c26684a1052b878d3915f1a,"CONAME, Simi Valley, California",34.28411499981632,-118.79627600038461,1756054383988,Synapse54,1756054383988,Synapse54
64,Costco Wholesale,Lindero Canyon Rd,Westlake Village,California,CA,91362,4063,45521101,"45521101, 42392023, 42499091, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 45511001",531110,"531110, 509223, 519938, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 531102","Wholesale Clubs, Wholesalers, Variety Stores-Whls & Mfrs, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,60223000.0,Data Axle,9c5d9e7619863bfe2588b533a55dad6c,"CONAME, Westlake Village, California",34.15190999989372,-118.79712400013133,1756054383988,Synapse54,1756054383988,Synapse54
65,Costco Wholesale,Lomita Blvd,Torrance,California,CA,90505,5214,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 49311006",531110,"531110, 509223, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 422509","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Warehouses",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,200,40149000.0,Data Axle,3cd19303520543d2be2d4f948b439eb1,"CONAME, Torrance, California",33.80660800026435,-118.33371400038746,1756054383988,Synapse54,1756054383988,Synapse54
66,Costco Wholesale,Savi Ranch Pkwy,Yorba Linda,California,CA,92887,4664,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45619903, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599979, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Hearing Aids, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,200,41893000.0,Data Axle,9347eced312967aec08ab05f60c9a902,"CONAME, Yorba Linda, California",33.87603600006427,-117.74379149955648,1756054383988,Synapse54,1756054383988,Synapse54
67,Costco Wholesale,Market Place Dr,Monterey Park,California,CA,91755,7402,45521101,"45521101, 42392023, 45511001, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 42449005, 44529821, 45511003, 44912951",531110,"531110, 509223, 531102, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 514937, 549999, 531104, 571999","Wholesale Clubs, Wholesalers, Department Stores, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Beverages (Whls), Miscellaneous Food Stores, Retail Shops, Miscellaneous Homefurnishings Stores",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,390,78290000.0,Data Axle,f82f05e1b3b5cfdfc6a60b0a1696ffcc,"CONAME, Monterey Park, California",34.03728700016613,-118.10467099975651,1756054383988,Synapse54,1756054383988,Synapse54
68,Costco Wholesale,W Commonwealth Ave,Alhambra,California,CA,91803,1302,45521101,"45521101, 42392023, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 72251117, 45941007, 44912951, 42441005, 44511003, 44133002, 45511001, 45511003, 44921094",531110,"531110, 509223, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 581208, 594301, 571999, 514105, 541105, 553129, 531102, 531104, 573501","Wholesale Clubs, Wholesalers, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Restaurants, Office Supplies, Miscellaneous Homefurnishings Stores, Grocers-Wholesale, Grocers-Retail, Automobile Accessories, Department Stores, Retail Shops, Records Tapes & Compact Discs-Retail",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,350,70261000.0,Data Axle,7c433cdc5f58e45a5d13b611dceccaeb,"CONAME, Alhambra, California",34.08819899970008,-118.14890000013115,1756054383988,Synapse54,1756054383988,Synapse54
69,Costco Wholesale,E Stockton Blvd,Sacramento,California,CA,95823,9606,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 44529821, 45811041, 44911012, 44912936, 44912951, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 531102, 531104, 541105, 544101, 549999, 565101, 571216, 571929, 571999, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Miscellaneous Food Stores, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Miscellaneous Homefurnishings Stores, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,59548000.0,Data Axle,dae8e09ae71800dbb4cdeb85f6e5d3c8,"CONAME, Sacramento, California",38.46803200029002,-121.41402000032039,1756054383988,Synapse54,1756054383988,Synapse54
70,Costco Wholesale,Gateway Center Dr,San Diego,California,CA,92102,4530,45521101,"45521101, 42392023, 42441005, 45511001, 45511003, 45521908, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 509223, 514105, 531102, 531104, 539901, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Wholesalers, Grocers-Wholesale, Department Stores, Retail Shops, General Merchandise-Retail, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,62395000.0,Data Axle,603558740e840f22189fd240aa7130cc,"CONAME, San Diego, California",32.71278500000488,-117.11647999999455,1756054383988,Synapse54,1756054383988,Synapse54
71,Costco Wholesale,Newhope St,Fountain Valley,California,CA,92708,5404,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 42499048, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 519908, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, General Merchandise-Wholesale, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,350,73313000.0,Data Axle,23ad0c64d1e9b8e3af4022cb24072fa4,"CONAME, Fountain Valley, California",33.70346999998424,-117.93119850035511,1756054383988,Synapse54,1756054383988,Synapse54
