OBJECTID,DESCRIPTION,ID,MEDHINC_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
876,95315 (Delhi),95315,74801,74801,80836250.0,48863.11163907621,1756054326634,Synapse54,1756054326634,Synapse54
877,95316 (Denair),95316,115214,115214,269431250.0,103615.94013321665,1756054326634,Synapse54,1756054326634,Synapse54
878,95317 (El Nido),95317,64850,64850,203833750.0,95422.27927524311,1756054326634,Synapse54,1756054326634,Synapse54
879,95318 (El Portal),95318,59370,59370,218961000.0,129313.47314683396,1756054326634,Synapse54,1756054326634,Synapse54
880,95319 (Empire),95319,47993,47993,2246250.0,10705.435980871369,1756054326634,Synapse54,1756054326634,Synapse54
881,95320 (Escalon),95320,99968,99968,344828750.0,117858.77604662078,1756054326634,Synapse54,1756054326634,Synapse54
882,95321 (Groveland),95321,89435,89435,1702033750.0,341107.20159528364,1756054326634,Synapse54,1756054326634,Synapse54
883,95322 (Gustine),95322,62666,62666,1051498437.5,294899.1941630465,1756054326634,Synapse54,1756054326634,Synapse54
884,95323 (Hickman),95323,100229,100229,163643750.0,78844.13188535805,1756054326634,Synapse54,1756054326634,Synapse54
885,95324 (Hilmar),95324,80240,80240,181720000.0,81638.07151947767,1756054326634,Synapse54,1756054326634,Synapse54
886,95326 (Hughson),95326,106575,106575,111336250.0,74537.03667886763,1756054326634,Synapse54,1756054326634,Synapse54
887,95327 (Jamestown),95327,80266,80266,670431333.3359375,190972.7894711921,1756054326634,Synapse54,1756054326634,Synapse54
888,95328 (Keyes),95328,69972,69972,3297500.0,7887.611295606116,1756054326634,Synapse54,1756054326634,Synapse54
889,95329 (La Grange),95329,100628,100628,703763825.7578125,267869.7541045654,1756054326634,Synapse54,1756054326634,Synapse54
890,95330 (Lathrop),95330,141400,141400,98035000.0,60106.34898012673,1756054326634,Synapse54,1756054326634,Synapse54
891,95333 (Le Grand),95333,61611,61611,451031250.0,141931.4925115267,1756054326634,Synapse54,1756054326634,Synapse54
892,95334 (Livingston),95334,74960,74960,194605000.0,85650.93403027092,1756054326634,Synapse54,1756054326634,Synapse54
893,95335 (Long Barn),95335,17516,17516,1770400000.0,464364.610462543,1756054326634,Synapse54,1756054326634,Synapse54
894,95336 (Manteca),95336,98608,98608,159607500.0,67250.7229733566,1756054326634,Synapse54,1756054326634,Synapse54
895,95337 (Manteca),95337,131304,131304,191776250.0,83544.75560951397,1756054326634,Synapse54,1756054326634,Synapse54
896,95338 (Mariposa),95338,77310,77310,1416296100.0,334195.52467314404,1756054326634,Synapse54,1756054326634,Synapse54
897,95340 (Merced),95340,66518,66518,407857500.0,113055.71507296647,1756054326634,Synapse54,1756054326634,Synapse54
898,95341 (Merced),95341,57470,57470,618305000.0,152437.6260930607,1756054326634,Synapse54,1756054326634,Synapse54
899,95345 (Midpines),95345,68370,68370,161823750.0,81310.93313287199,1756054326634,Synapse54,1756054326634,Synapse54
900,95346 (MI Wuk Village),95346,89869,89869,1482546250.0,371862.0433569561,1756054326634,Synapse54,1756054326634,Synapse54
901,95348 (Merced),95348,66875,66875,132566250.0,64579.9564565247,1756054326634,Synapse54,1756054326634,Synapse54
902,95350 (Modesto),95350,82344,82344,36582500.0,30447.62562947465,1756054326634,Synapse54,1756054326634,Synapse54
903,95351 (Modesto),95351,74099,74099,34333750.0,35445.578344248184,1756054326634,Synapse54,1756054326634,Synapse54
904,95354 (Modesto),95354,79882,79882,32158750.0,32969.09716078272,1756054326634,Synapse54,1756054326634,Synapse54
905,95355 (Modesto),95355,98040,98040,36360000.0,27658.740402901756,1756054326634,Synapse54,1756054326634,Synapse54
906,95356 (Modesto),95356,108948,108948,93733750.0,61274.66264995294,1756054326634,Synapse54,1756054326634,Synapse54
907,95357 (Modesto),95357,111544,111544,147430000.0,107919.11868253128,1756054326634,Synapse54,1756054326634,Synapse54
908,95358 (Modesto),95358,89006,89006,501491250.0,153233.5291002393,1756054326634,Synapse54,1756054326634,Synapse54
909,95360 (Newman),95360,101765,101765,972636250.0,251353.8797077702,1756054326634,Synapse54,1756054326634,Synapse54
910,95361 (Oakdale),95361,105900,105900,818877500.0,162144.5611917792,1756054326634,Synapse54,1756054326634,Synapse54
911,95363 (Patterson),95363,109063,109063,1408142500.0,233870.8453199167,1756054326634,Synapse54,1756054326634,Synapse54
912,95364 (Pinecrest),95364,40339,40339,790197500.0,265969.57920646085,1756054326634,Synapse54,1756054326634,Synapse54
913,95365 (Planada),95365,53313,53313,3888750.0,10094.73491558075,1756054326634,Synapse54,1756054326634,Synapse54
914,95366 (Ripon),95366,144474,144474,145853750.0,87647.60525797968,1756054326634,Synapse54,1756054326634,Synapse54
915,95367 (Riverbank),95367,104884,104884,22475000.0,33198.293232520155,1756054326634,Synapse54,1756054326634,Synapse54
916,95368 (Salida),95368,111018,111018,11762500.0,19047.230040618295,1756054326634,Synapse54,1756054326634,Synapse54
917,95369 (Snelling),95369,74319,74319,778950000.0,248465.2374915599,1756054326634,Synapse54,1756054326634,Synapse54
918,95370 (Sonora),95370,92146,92146,436835000.0,188658.0728563832,1756054326634,Synapse54,1756054326634,Synapse54
919,95372 (Soulsbyville),95372,103754,103754,12415000.0,26436.282344203886,1756054326634,Synapse54,1756054326634,Synapse54
920,95374 (Stevinson),95374,54621,54621,155723950.63671875,92218.59859096915,1756054326634,Synapse54,1756054326634,Synapse54
921,95376 (Tracy),95376,114654,114654,33533750.0,27036.864209897405,1756054326634,Synapse54,1756054326634,Synapse54
922,95377 (Tracy),95377,171865,171865,610215000.0,144985.71465886282,1756054326634,Synapse54,1756054326634,Synapse54
923,95379 (Tuolumne),95379,76167,76167,119283750.0,90658.76240317182,1756054326634,Synapse54,1756054326634,Synapse54
924,95380 (Turlock),95380,79133,79133,318286250.0,119296.0371622444,1756054326634,Synapse54,1756054326634,Synapse54
925,95382 (Turlock),95382,103837,103837,47323750.0,42274.22099013588,1756054326634,Synapse54,1756054326634,Synapse54
926,95383 (Twain Harte),95383,106905,106905,99875000.0,91189.54300905287,1756054326634,Synapse54,1756054326634,Synapse54
927,95385 (Vernalis),95385,101439,101439,51766250.0,32203.764641515307,1756054326634,Synapse54,1756054326634,Synapse54
928,95386 (Waterford),95386,97836,97836,467080000.0,129724.8075722832,1756054326634,Synapse54,1756054326634,Synapse54
929,95387 (Westley),95387,84527,84527,6932500.0,11959.50389309459,1756054326634,Synapse54,1756054326634,Synapse54
930,95388 (Winton),95388,64302,64302,238825015.5390625,144842.3031459269,1756054326634,Synapse54,1756054326634,Synapse54
931,95389 (Yosemite National Park),95389,55452,55452,1563478750.0,376007.73496313114,1756054326634,Synapse54,1756054326634,Synapse54
932,95391 (Tracy),95391,205480,205480,63337500.0,49712.38092615394,1756054326634,Synapse54,1756054326634,Synapse54
933,95401 (Santa Rosa),95401,103525,103525,94040000.0,68533.69770453787,1756054326634,Synapse54,1756054326634,Synapse54
934,95403 (Santa Rosa),95403,115101,115101,89647500.0,90835.07975999168,1756054326634,Synapse54,1756054326634,Synapse54
935,95404 (Santa Rosa),95404,112409,112409,337346250.0,183604.44732701423,1756054326634,Synapse54,1756054326634,Synapse54
936,95405 (Santa Rosa),95405,135629,135629,21967500.0,29334.346735747473,1756054326634,Synapse54,1756054326634,Synapse54
937,95407 (Santa Rosa),95407,94865,94865,90637500.0,57080.870345108284,1756054326634,Synapse54,1756054326634,Synapse54
938,95409 (Santa Rosa),95409,117236,117236,159227500.0,92862.86681030248,1756054326634,Synapse54,1756054326634,Synapse54
939,95410 (Albion),95410,63775,63775,178885000.0,76176.40291828418,1756054326634,Synapse54,1756054326634,Synapse54
940,95412 (Annapolis),95412,89531,89531,188637109.375,100518.30845784968,1756054326634,Synapse54,1756054326634,Synapse54
941,95419 (Camp Meeker),95419,85637,85637,1142500.0,10187.482443613439,1756054326634,Synapse54,1756054326634,Synapse54
942,95420 (Caspar),95420,101129,101129,24582500.0,32937.033859365685,1756054326634,Synapse54,1756054326634,Synapse54
943,95421 (Cazadero),95421,107684,107684,1077695390.625,293126.6662297213,1756054326634,Synapse54,1756054326634,Synapse54
944,95422 (Clearlake),95422,57286,57286,287561250.0,150046.6527824868,1756054326634,Synapse54,1756054326634,Synapse54
945,93591 (Palmdale),93591,75558,75558,331107500.0,113186.23220289519,1756054326634,Synapse54,1756054326634,Synapse54
946,95423 (Clearlake Oaks),95423,61400,61400,1068233750.0,229589.88490481282,1756054326634,Synapse54,1756054326634,Synapse54
947,95425 (Cloverdale),95425,120521,120521,452983750.0,161408.030816888,1756054326634,Synapse54,1756054326634,Synapse54
948,95426 (Cobb),95426,137945,137945,85153750.0,65262.22736337749,1756054326634,Synapse54,1756054326634,Synapse54
949,95427 (Comptche),95427,64528,64528,534768750.0,219853.8394348084,1756054326634,Synapse54,1756054326634,Synapse54
950,95428 (Covelo),95428,65783,65783,3198815000.0,342632.249462821,1756054326634,Synapse54,1756054326634,Synapse54
951,95429 (Dos Rios),95429,50000,50000,173175000.0,110516.50140484574,1756054326634,Synapse54,1756054326634,Synapse54
952,95432 (Elk),95432,108695,108695,105965000.0,112596.27191156823,1756054326634,Synapse54,1756054326634,Synapse54
953,95436 (Forestville),95436,115800,115800,95830000.0,73269.96334678763,1756054326634,Synapse54,1756054326634,Synapse54
954,95437 (Fort Bragg),95437,68395,68395,606693750.0,173027.4793369352,1756054326634,Synapse54,1756054326634,Synapse54
955,95439 (Fulton),95439,122880,122880,9780000.0,15206.662138008665,1756054326634,Synapse54,1756054326634,Synapse54
956,95441 (Geyserville),95441,161432,161432,714508750.0,280618.0997841332,1756054326634,Synapse54,1756054326634,Synapse54
957,95442 (Glen Ellen),95442,195186,195186,114571250.0,71461.81844335716,1756054326634,Synapse54,1756054326634,Synapse54
958,95443 (Glenhaven),95443,105150,105150,17221250.0,22626.978463325246,1756054326634,Synapse54,1756054326634,Synapse54
959,95444 (Graton),95444,154379,154379,2837500.0,8862.696748923001,1756054326634,Synapse54,1756054326634,Synapse54
960,95445 (Gualala),95445,94747,94747,553507500.0,204861.12560556992,1756054326634,Synapse54,1756054326634,Synapse54
961,95446 (Guerneville),95446,102198,102198,112141250.0,73826.28776203241,1756054326634,Synapse54,1756054326634,Synapse54
962,95448 (Healdsburg),95448,131458,131458,780963750.0,275844.4782612812,1756054326634,Synapse54,1756054326634,Synapse54
963,95449 (Hopland),95449,85901,85901,947547500.0,237762.8742155,1756054326634,Synapse54,1756054326634,Synapse54
964,95450 (Jenner),95450,101171,101171,145123750.0,148394.2039556423,1756054326634,Synapse54,1756054326634,Synapse54
965,95451 (Kelseyville),95451,92748,92748,449228750.0,146537.30318367507,1756054326634,Synapse54,1756054326634,Synapse54
966,95452 (Kenwood),95452,136325,136325,58806250.0,53457.664338833994,1756054326634,Synapse54,1756054326634,Synapse54
967,95453 (Lakeport),95453,78978,78978,665086250.0,155212.3837866206,1756054326634,Synapse54,1756054326634,Synapse54
968,95454 (Laytonville),95454,47104,47104,699809654.2539062,206934.41464263812,1756054326634,Synapse54,1756054326634,Synapse54
969,95456 (Little River),95456,63333,63333,61400000.0,62845.05200385065,1756054326634,Synapse54,1756054326634,Synapse54
970,95457 (Lower Lake),95457,81740,81740,641988750.0,198738.24987894687,1756054326634,Synapse54,1756054326634,Synapse54
971,95458 (Lucerne),95458,53282,53282,44163750.0,40918.84699883247,1756054326634,Synapse54,1756054326634,Synapse54
972,95459 (Manchester),95459,85899,85899,321466250.0,110311.47410746895,1756054326634,Synapse54,1756054326634,Synapse54
973,95460 (Mendocino),95460,87007,87007,173705000.0,154322.0783601564,1756054326634,Synapse54,1756054326634,Synapse54
974,95461 (Middletown),95461,110562,110562,597188750.0,197449.18676407545,1756054326634,Synapse54,1756054326634,Synapse54
975,95462 (Monte Rio),95462,87046,87046,28402500.0,34561.08368943243,1756054326634,Synapse54,1756054326634,Synapse54
976,95463 (Navarro),95463,76706,76706,20531250.0,21167.2580314138,1756054326634,Synapse54,1756054326634,Synapse54
977,95464 (Nice),95464,68495,68495,64077500.0,44394.307334129066,1756054326634,Synapse54,1756054326634,Synapse54
978,95465 (Occidental),95465,150181,150181,205225000.0,89167.64272579616,1756054326634,Synapse54,1756054326634,Synapse54
979,95466 (Philo),95466,69956,69956,483704750.0,195861.17274715897,1756054326634,Synapse54,1756054326634,Synapse54
980,95467 (Hidden Valley Lake),95467,104605,104605,29168750.0,30103.881372080807,1756054326634,Synapse54,1756054326634,Synapse54
981,95468 (Point Arena),95468,112478,112478,476977500.0,201027.1747654612,1756054326634,Synapse54,1756054326634,Synapse54
982,95469 (Potter Valley),95469,68391,68391,842882500.0,198334.10631272977,1756054326634,Synapse54,1756054326634,Synapse54
983,95470 (Redwood Valley),95470,94837,94837,469211250.0,246210.79712801005,1756054326634,Synapse54,1756054326634,Synapse54
984,95471 (Rio Nido),95471,101642,101642,4172500.0,10267.663229527312,1756054326634,Synapse54,1756054326634,Synapse54
985,95472 (Sebastopol),95472,131363,131363,322607500.0,148248.71737101968,1756054326634,Synapse54,1756054326634,Synapse54
986,95476 (Sonoma),95476,122525,122525,456481250.0,133276.9942518208,1756054326634,Synapse54,1756054326634,Synapse54
987,95482 (Ukiah),95482,79965,79965,1287255250.0,301132.1799386687,1756054326634,Synapse54,1756054326634,Synapse54
988,95485 (Upper Lake),95485,96425,96425,411906250.0,157469.28985309092,1756054326634,Synapse54,1756054326634,Synapse54
989,95488 (Westport),95488,65605,65605,492977500.0,162659.04010173542,1756054326634,Synapse54,1756054326634,Synapse54
990,95490 (Willits),95490,75983,75983,1748575345.7421875,308195.1763647259,1756054326634,Synapse54,1756054326634,Synapse54
991,95492 (Windsor),95492,152329,152329,89867500.0,89068.70382388223,1756054326634,Synapse54,1756054326634,Synapse54
992,95493 (Witter Springs),95493,125000,125000,11202500.0,26863.80098370848,1756054326634,Synapse54,1756054326634,Synapse54
993,95494 (Yorkville),95494,107260,107260,173701250.0,96423.44826981018,1756054326634,Synapse54,1756054326634,Synapse54
994,95497 (The Sea Ranch),95497,109675,109675,48698750.0,51865.55744497181,1756054326634,Synapse54,1756054326634,Synapse54
995,95501 (Eureka),95501,68496,68496,29962500.0,57129.70032731054,1756054326634,Synapse54,1756054326634,Synapse54
996,95503 (Eureka),95503,86801,86801,499262500.0,164909.84394763623,1756054326634,Synapse54,1756054326634,Synapse54
997,95511 (Alderpoint),95511,42590,42590,286802500.0,119327.44126279792,1756054326634,Synapse54,1756054326634,Synapse54
998,95514 (Blocksburg),95514,54705,54705,421093750.0,133790.61984369808,1756054326634,Synapse54,1756054326634,Synapse54
999,95519 (McKinleyville),95519,80587,80587,274192500.0,84919.86550028429,1756054326634,Synapse54,1756054326634,Synapse54
1000,95521 (Arcata),95521,64110,64110,263121250.0,153334.2701414802,1756054326634,Synapse54,1756054326634,Synapse54
1001,95524 (Bayside),95524,85851,85851,57000000.0,53947.39248776813,1756054326634,Synapse54,1756054326634,Synapse54
1002,95525 (Blue Lake),95525,79619,79619,850510000.0,208127.23444070725,1756054326634,Synapse54,1756054326634,Synapse54
1003,95526 (Bridgeville),95526,46902,46902,1300142500.0,261204.40968165276,1756054326634,Synapse54,1756054326634,Synapse54
1004,95527 (Burnt Ranch),95527,55444,55444,578463750.0,155708.8428401851,1756054326634,Synapse54,1756054326634,Synapse54
1005,95528 (Carlotta),95528,95700,95700,367747500.0,122306.01652211593,1756054326634,Synapse54,1756054326634,Synapse54
1006,95531 (Crescent City),95531,77683,77683,1192545392.8515625,315370.1210162218,1756054326634,Synapse54,1756054326634,Synapse54
1007,95536 (Ferndale),95536,77614,77614,1089777500.0,198140.50910460987,1756054326634,Synapse54,1756054326634,Synapse54
1008,95540 (Fortuna),95540,77049,77049,199806250.0,95029.70755387848,1756054326634,Synapse54,1756054326634,Synapse54
1009,95542 (Garberville),95542,52375,52375,1441873750.0,435421.56455214607,1756054326634,Synapse54,1756054326634,Synapse54
1010,95543 (Gasquet),95543,51062,51062,1363453750.0,210827.18536903785,1756054326634,Synapse54,1756054326634,Synapse54
1011,95546 (Hoopa),95546,72711,72711,1703351250.0,272334.9850736303,1756054326634,Synapse54,1756054326634,Synapse54
1012,95547 (Hydesville),95547,88286,88286,26138750.0,21398.952346800455,1756054326634,Synapse54,1756054326634,Synapse54
1013,95548 (Klamath),95548,49616,49616,645711250.0,178263.1992829036,1756054326634,Synapse54,1756054326634,Synapse54
1014,95549 (Kneeland),95549,108169,108169,843981250.0,239462.531377506,1756054326634,Synapse54,1756054326634,Synapse54
1015,95550 (Korbel),95550,88123,88123,857735000.0,227516.01729778392,1756054326634,Synapse54,1756054326634,Synapse54
1016,95551 (Loleta),95551,87269,87269,126685811.96484375,102048.56932705181,1756054326634,Synapse54,1756054326634,Synapse54
1017,95552 (Mad River),95552,28153,28153,195810000.0,99691.82987825625,1756054326634,Synapse54,1756054326634,Synapse54
1018,95553 (Miranda),95553,54135,54135,65276250.0,50873.990281702245,1756054326634,Synapse54,1756054326634,Synapse54
1019,95554 (Myers Flat),95554,57082,57082,950241250.0,356745.39781814214,1756054326634,Synapse54,1756054326634,Synapse54
1020,93601 (Ahwahnee),93601,76537,76537,142641250.0,85916.80402890376,1756054326634,Synapse54,1756054326634,Synapse54
1021,93602 (Auberry),93602,77346,77346,372420000.0,132776.85010877837,1756054326634,Synapse54,1756054326634,Synapse54
1022,93603 (Badger),93603,90295,90295,118912500.0,97049.57784977186,1756054326634,Synapse54,1756054326634,Synapse54
1023,93604 (Bass Lake),93604,68923,68923,23500000.0,35577.66568122268,1756054326634,Synapse54,1756054326634,Synapse54
1024,93606 (Biola),93606,59076,59076,2593750.0,7108.307627037011,1756054326634,Synapse54,1756054326634,Synapse54
1025,93608 (Cantua Creek),93608,56321,56321,478897500.0,114394.28979936735,1756054326634,Synapse54,1756054326634,Synapse54
1026,93609 (Caruthers),93609,75912,75912,241541250.0,79566.08785831252,1756054326634,Synapse54,1756054326634,Synapse54
1027,93610 (Chowchilla),93610,70905,70905,1045001250.0,216660.03973399368,1756054326634,Synapse54,1756054326634,Synapse54
1028,93611 (Clovis),93611,126763,126763,42878750.0,47933.50344364778,1756054326634,Synapse54,1756054326634,Synapse54
1029,93612 (Clovis),93612,68635,68635,27338750.0,34503.37863181957,1756054326634,Synapse54,1756054326634,Synapse54
1030,93614 (Coarsegold),93614,81460,81460,569362437.5,199468.61740305426,1756054326634,Synapse54,1756054326634,Synapse54
1031,93615 (Cutler),93615,75000,75000,61432500.0,43144.198863251426,1756054326634,Synapse54,1756054326634,Synapse54
1032,93616 (Del Rey),93616,79425,79425,53928750.0,42516.20582562826,1756054326634,Synapse54,1756054326634,Synapse54
1033,93618 (Dinuba),93618,80298,80298,269097500.0,102197.98154504903,1756054326634,Synapse54,1756054326634,Synapse54
1034,93619 (Clovis),93619,161105,161105,748587500.0,194092.32730768184,1756054326634,Synapse54,1756054326634,Synapse54
1035,93620 (Dos Palos),93620,56049,56049,695457500.0,165710.74071628856,1756054326634,Synapse54,1756054326634,Synapse54
1036,93621 (Dunlap),93621,80101,80101,55725000.0,62414.793108866405,1756054326634,Synapse54,1756054326634,Synapse54
1037,93622 (Firebaugh),93622,46896,46896,1878002500.0,427028.8441735547,1756054326634,Synapse54,1756054326634,Synapse54
1038,93623 (Fish Camp),93623,61223,61223,149587500.0,72274.06887010609,1756054326634,Synapse54,1756054326634,Synapse54
1039,93624 (Five Points),93624,50000,50000,457813750.0,143995.37187534748,1756054326634,Synapse54,1756054326634,Synapse54
1040,93625 (Fowler),93625,81638,81638,99161250.0,59208.954147904566,1756054326634,Synapse54,1756054326634,Synapse54
1041,93626 (Friant),93626,150578,150578,424050000.0,144818.1657480191,1756054326634,Synapse54,1756054326634,Synapse54
1042,93627 (Helm),93627,54473,54473,174451250.0,61328.98773189852,1756054326634,Synapse54,1756054326634,Synapse54
1043,93628 (Hume),93628,29167,29167,22806250.0,22432.08334494645,1756054326634,Synapse54,1756054326634,Synapse54
1044,93630 (Kerman),93630,81498,81498,630955000.0,137129.96301622014,1756054326634,Synapse54,1756054326634,Synapse54
1045,93631 (Kingsburg),93631,89917,89917,290826250.0,127414.12222235455,1756054326634,Synapse54,1756054326634,Synapse54
1046,93633 (Kings Canyon National Pk),93633,38392,38392,2747113750.0,432087.78625044454,1756054326634,Synapse54,1756054326634,Synapse54
1047,93634 (Lakeshore),93634,103773,103773,288427500.0,93678.65020559738,1756054326634,Synapse54,1756054326634,Synapse54
1048,93635 (Los Banos),93635,78893,78893,2246182500.0,356523.6897694365,1756054326634,Synapse54,1756054326634,Synapse54
1049,93636 (Madera),93636,127747,127747,868101250.0,182971.94160204416,1756054326634,Synapse54,1756054326634,Synapse54
1050,93637 (Madera),93637,79320,79320,929867500.0,184979.8135691581,1756054326634,Synapse54,1756054326634,Synapse54
1051,93638 (Madera),93638,63854,63854,345925000.0,112476.19197872673,1756054326634,Synapse54,1756054326634,Synapse54
1052,93640 (Mendota),93640,52226,52226,1840838750.0,318013.21963958343,1756054326634,Synapse54,1756054326634,Synapse54
1053,93641 (Miramonte),93641,75000,75000,112430000.0,70754.39039428507,1756054326634,Synapse54,1756054326634,Synapse54
1054,93643 (North Fork),93643,67846,67846,789391250.0,213037.1188277554,1756054326634,Synapse54,1756054326634,Synapse54
1055,93644 (Oakhurst),93644,66073,66073,962563006.9921875,267350.47887293884,1756054326634,Synapse54,1756054326634,Synapse54
1056,93645 (O Neals),93645,88248,88248,163476250.0,102813.54751247233,1756054326634,Synapse54,1756054326634,Synapse54
1057,93646 (Orange Cove),93646,50710,50710,171871250.0,78166.54047640465,1756054326634,Synapse54,1756054326634,Synapse54
1058,93647 (Orosi),93647,66948,66948,279088750.0,96559.18150363595,1756054326634,Synapse54,1756054326634,Synapse54
1059,93648 (Parlier),93648,65847,65847,82266250.0,49019.79437700118,1756054326634,Synapse54,1756054326634,Synapse54
1060,93650 (Fresno),93650,60681,60681,2915000.0,10750.947745815918,1756054326634,Synapse54,1756054326634,Synapse54
1061,93651 (Prather),93651,121775,121775,78617500.0,56014.04673162482,1756054326634,Synapse54,1756054326634,Synapse54
1062,93652 (Raisin City),93652,43633,43633,8075000.0,14050.4166377355,1756054326634,Synapse54,1756054326634,Synapse54
1063,93653 (Raymond),93653,104386,104386,1122685000.0,217338.02920773695,1756054326634,Synapse54,1756054326634,Synapse54
1064,93654 (Reedley),93654,80135,80135,458942500.0,156831.15084691523,1756054326634,Synapse54,1756054326634,Synapse54
1065,93656 (Riverdale),93656,71503,71503,440267500.0,128460.56323797608,1756054326634,Synapse54,1756054326634,Synapse54
1066,93657 (Sanger),93657,89256,89256,1005633750.0,288832.22598600516,1756054326634,Synapse54,1756054326634,Synapse54
1067,93660 (San Joaquin),93660,63999,63999,211202500.0,79570.68801285257,1756054326634,Synapse54,1756054326634,Synapse54
1068,93662 (Selma),93662,64766,64766,295055000.0,102480.55768092867,1756054326634,Synapse54,1756054326634,Synapse54
1069,93664 (Shaver Lake),93664,107107,107107,3415976250.0,403337.8361643772,1756054326634,Synapse54,1756054326634,Synapse54
1070,93666 (Sultana),93666,64955,64955,1196250.0,5627.510002852006,1756054326634,Synapse54,1756054326634,Synapse54
1071,93667 (Tollhouse),93667,100250,100250,260371250.0,99840.66462098656,1756054326634,Synapse54,1756054326634,Synapse54
1072,93668 (Tranquillity),93668,69030,69030,298466250.0,77341.96806112055,1756054326634,Synapse54,1756054326634,Synapse54
1073,93669 (Wishon),93669,58403,58403,32462500.0,31750.90769725911,1756054326634,Synapse54,1756054326634,Synapse54
1074,93673 (Traver),93673,60295,60295,3385000.0,7473.376466048143,1756054326634,Synapse54,1756054326634,Synapse54
1075,93675 (Squaw Valley),93675,103643,103643,342720000.0,94788.98851370667,1756054326634,Synapse54,1756054326634,Synapse54
1076,93701 (Fresno),93701,36490,36490,5953750.0,13205.043234807552,1756054326634,Synapse54,1756054326634,Synapse54
1077,93702 (Fresno),93702,52980,52980,20620000.0,19812.310562561768,1756054326634,Synapse54,1756054326634,Synapse54
1078,93703 (Fresno),93703,50968,50968,19397500.0,19830.277563773197,1756054326634,Synapse54,1756054326634,Synapse54
1079,93704 (Fresno),93704,76911,76911,22590000.0,27105.471620284377,1756054326634,Synapse54,1756054326634,Synapse54
1080,93705 (Fresno),93705,63014,63014,20763750.0,22593.020706623785,1756054326634,Synapse54,1756054326634,Synapse54
1081,93706 (Fresno),93706,51807,51807,624835000.0,147699.52122111115,1756054326634,Synapse54,1756054326634,Synapse54
1082,93710 (Fresno),93710,65181,65181,26748750.0,23026.98591692139,1756054326634,Synapse54,1756054326634,Synapse54
1083,93711 (Fresno),93711,100831,100831,44005000.0,39717.27397216554,1756054326634,Synapse54,1756054326634,Synapse54
1084,93720 (Fresno),93720,113306,113306,38761250.0,46179.174721802745,1756054326634,Synapse54,1756054326634,Synapse54
1085,93721 (Fresno),93721,37819,37819,8145000.0,14213.573266732503,1756054326634,Synapse54,1756054326634,Synapse54
1086,93722 (Fresno),93722,87633,87633,84017500.0,59867.25912732794,1756054326634,Synapse54,1756054326634,Synapse54
1087,93723 (Fresno),93723,132176,132176,177675000.0,64259.11624482831,1756054326634,Synapse54,1756054326634,Synapse54
1088,93725 (Fresno),93725,82527,82527,277108750.0,123881.96838888185,1756054326634,Synapse54,1756054326634,Synapse54
1089,93726 (Fresno),93726,63150,63150,26385000.0,22895.813018039586,1756054326634,Synapse54,1756054326634,Synapse54
1090,93727 (Fresno),93727,90109,90109,87730000.0,52713.0463882547,1756054326634,Synapse54,1756054326634,Synapse54
1091,93728 (Fresno),93728,65639,65639,12132500.0,16047.142699487926,1756054326634,Synapse54,1756054326634,Synapse54
1092,93730 (Fresno),93730,154504,154504,37892500.0,42904.788434696726,1756054326634,Synapse54,1756054326634,Synapse54
1093,93737 (Fresno),93737,132883,132883,45475000.0,40770.049590660994,1756054326634,Synapse54,1756054326634,Synapse54
1094,93741 (Fresno),93741,92590,92590,415000.0,2890.8149111915895,1756054326634,Synapse54,1756054326634,Synapse54
1095,93901 (Salinas),93901,95392,95392,49076250.0,44475.80369584794,1756054326634,Synapse54,1756054326634,Synapse54
1096,93905 (Salinas),93905,85254,85254,32251250.0,30986.303841262583,1756054326634,Synapse54,1756054326634,Synapse54
1097,93906 (Salinas),93906,104227,104227,68812500.0,39317.24941605753,1756054326634,Synapse54,1756054326634,Synapse54
1098,93907 (Salinas),93907,116447,116447,213045000.0,95284.68141805496,1756054326634,Synapse54,1756054326634,Synapse54
1099,93908 (Salinas),93908,205231,205231,1061338750.0,303096.1327894712,1756054326634,Synapse54,1756054326634,Synapse54
1100,93920 (Big Sur),93920,102478,102478,1101445654.7578125,340535.91805434285,1756054326634,Synapse54,1756054326634,Synapse54
1101,93923 (Carmel),93923,139623,139623,669871845.2421875,208905.8148713517,1756054326634,Synapse54,1756054326634,Synapse54
1102,93924 (Carmel Valley),93924,165024,165024,927551250.0,220262.2686813718,1756054326634,Synapse54,1756054326634,Synapse54
1103,93925 (Chualar),93925,70505,70505,75185000.0,75436.40873389582,1756054326634,Synapse54,1756054326634,Synapse54
1104,93926 (Gonzales),93926,94190,94190,295983750.0,124985.8626719927,1756054326634,Synapse54,1756054326634,Synapse54
1105,93927 (Greenfield),93927,96981,96981,915303681.8203125,248166.22671677396,1756054326634,Synapse54,1756054326634,Synapse54
1106,93930 (King City),93930,86848,86848,1350435000.0,285947.10402693844,1756054326634,Synapse54,1756054326634,Synapse54
1107,93932 (Lockwood),93932,107201,107201,1229275000.0,277103.62258608395,1756054326634,Synapse54,1756054326634,Synapse54
1108,93933 (Marina),93933,100668,100668,43681250.0,38141.375779456015,1756054326634,Synapse54,1756054326634,Synapse54
1109,93940 (Monterey),93940,119248,119248,67022500.0,76008.66155666241,1756054326634,Synapse54,1756054326634,Synapse54
