OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_I,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
438,92243 (El Centro),92243,10915,94,94,434445000.0,151050.8707621832,1756054115171,Synapse54,1756054115171,Synapse54
439,92249 (Heber),92249,1677,95,95,94536250.0,92584.28257368445,1756054115171,Synapse54,1756054115171,Synapse54
440,92250 (Holtville),92250,1866,97,97,492711250.0,136024.55940630854,1756054115171,Synapse54,1756054115171,Synapse54
441,92251 (Imperial),92251,6409,99,99,473013750.0,171783.04333382123,1756054115171,Synapse54,1756054115171,Synapse54
442,92252 (Joshua Tree),92252,1792,82,82,387758750.0,136063.50821391735,1756054115171,Synapse54,1756054115171,Synapse54
443,92253 (La Quinta),92253,12306,120,120,134930000.0,63556.93186232018,1756054115171,Synapse54,1756054115171,Synapse54
444,92254 (Mecca),92254,2514,91,91,578061250.0,142159.88913820684,1756054115171,Synapse54,1756054115171,Synapse54
445,92256 (Morongo Valley),92256,851,91,91,392682500.0,99221.66698601787,1756054115171,Synapse54,1756054115171,Synapse54
446,92257 (Niland),92257,514,92,92,611608750.0,159668.3915030108,1756054115171,Synapse54,1756054115171,Synapse54
447,92258 (North Palm Springs),92258,278,101,101,25653750.0,38758.1052277814,1756054115171,Synapse54,1756054115171,Synapse54
448,92259 (Ocotillo),92259,67,66,66,659007500.0,122755.18657268677,1756054115171,Synapse54,1756054115171,Synapse54
449,92260 (Palm Desert),92260,10217,116,116,141738750.0,88956.94802452794,1756054115171,Synapse54,1756054115171,Synapse54
450,92262 (Palm Springs),92262,8834,110,110,153448750.0,69830.07279797921,1756054115171,Synapse54,1756054115171,Synapse54
451,92264 (Palm Springs),92264,6816,123,123,331651250.0,101905.5553185867,1756054115171,Synapse54,1756054115171,Synapse54
452,92266 (Palo Verde),92266,65,106,106,1088750.0,5546.414027857251,1756054115171,Synapse54,1756054115171,Synapse54
453,92267 (Parker Dam),92267,17,67,67,228172500.0,88539.85103703137,1756054115171,Synapse54,1756054115171,Synapse54
454,92268 (Pioneertown),92268,153,116,116,277683750.0,100401.56865771393,1756054115171,Synapse54,1756054115171,Synapse54
455,92270 (Rancho Mirage),92270,6978,136,136,96292500.0,50644.85213935143,1756054115171,Synapse54,1756054115171,Synapse54
456,92273 (Seeley),92273,375,100,100,1193750.0,5715.803071235233,1756054115171,Synapse54,1756054115171,Synapse54
