OBJECTID,DESCRIPTION,ID,MP10116A_B,MP10116A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
193,32141 (Edgewater),32141,2736,17.01,17.01,111011584.46484375,309196.15894862957,1754588058897,Synapse54,1754588058897,Synapse54
194,32145 (Hastings),32145,1098,21.3,21.3,316661250.0,100674.02113454223,1754588058897,Synapse54,1754588058897,Synapse54
195,32148 (Interlachen),32148,1871,18.83,18.83,356460000.0,132401.82806715154,1754588058897,Synapse54,1754588058897,Synapse54
196,32159 (Lady Lake),32159,3736,13.28,13.28,113933750.0,69144.72136486213,1754588058897,Synapse54,1754588058897,Synapse54
197,32162 (The Villages),32162,5455,10.29,10.29,83887500.0,67707.15185416244,1754588058897,Synapse54,1754588058897,Synapse54
198,32163 (The Villages),32163,4159,10.56,10.56,76950000.0,100303.96999489571,1754588058897,Synapse54,1754588058897,Synapse54
199,32164 (Palm Coast),32164,8055,17.37,17.37,116958750.0,62358.9338723874,1754588058897,Synapse54,1754588058897,Synapse54
200,32168 (New Smyrna Beach),32168,4532,15.47,15.47,454867500.0,179496.16795923776,1754588058897,Synapse54,1754588058897,Synapse54
201,32169 (New Smyrna Beach),32169,961,9.73,9.73,48958166.66796875,180273.35817074162,1754588058897,Synapse54,1754588058897,Synapse54
202,32174 (Ormond Beach),32174,7915,16.17,16.17,449461250.0,162754.36739857675,1754588058897,Synapse54,1754588058897,Synapse54
203,32176 (Ormond Beach),32176,1752,13.44,13.44,17402500.0,41275.792159262,1754588058897,Synapse54,1754588058897,Synapse54
204,32177 (Palatka),32177,4134,20.03,20.03,931939895.8320312,230978.61372973837,1754588058897,Synapse54,1754588058897,Synapse54
205,32179 (Ocklawaha),32179,1660,19.99,19.99,307991250.0,138294.78363979323,1754588058897,Synapse54,1754588058897,Synapse54
206,32180 (Pierson),32180,641,18.68,18.68,543177500.0,153275.10652374852,1754588058897,Synapse54,1754588058897,Synapse54
207,32181 (Pomona Park),32181,412,18.86,18.86,111777500.0,61844.45116343525,1754588058897,Synapse54,1754588058897,Synapse54
208,32187 (San Mateo),32187,262,17.44,17.44,79668750.0,64425.82032585418,1754588058897,Synapse54,1754588058897,Synapse54
209,32189 (Satsuma),32189,964,18.85,18.85,112305000.0,81917.329139038,1754588058897,Synapse54,1754588058897,Synapse54
210,32190 (Seville),32190,163,18.11,18.11,192047500.0,89141.42943393052,1754588058897,Synapse54,1754588058897,Synapse54
211,32193 (Welaka),32193,187,20.39,20.39,7260000.0,15532.99352280092,1754588058897,Synapse54,1754588058897,Synapse54
212,32195 (Weirsdale),32195,499,15.11,15.11,79725000.0,61926.77967575711,1754588058897,Synapse54,1754588058897,Synapse54
213,32202 (Jacksonville),32202,1271,21.24,21.24,6963750.0,22110.792544279608,1754588058897,Synapse54,1754588058897,Synapse54
214,32204 (Jacksonville),32204,1648,20.16,20.16,9716250.0,14454.156647197895,1754588058897,Synapse54,1754588058897,Synapse54
215,32205 (Jacksonville),32205,4686,19.79,19.79,26240000.0,26949.613631690012,1754588058897,Synapse54,1754588058897,Synapse54
216,32206 (Jacksonville),32206,2992,21.69,21.69,22973750.0,25127.349115187742,1754588058897,Synapse54,1754588058897,Synapse54
217,32207 (Jacksonville),32207,6421,20.3,20.3,41346931.818359375,37794.61254897065,1754588058897,Synapse54,1754588058897,Synapse54
218,32208 (Jacksonville),32208,6171,23.64,23.64,39111250.0,56673.691910256726,1754588058897,Synapse54,1754588058897,Synapse54
219,32209 (Jacksonville),32209,6276,23.34,23.34,34160000.0,34422.46416465982,1754588058897,Synapse54,1754588058897,Synapse54
220,32210 (Jacksonville),32210,10459,21.2,21.2,71707207.65625,91292.50570769409,1754588058897,Synapse54,1754588058897,Synapse54
221,32211 (Jacksonville),32211,6015,21.04,21.04,28858750.0,39913.9972129222,1754588058897,Synapse54,1754588058897,Synapse54
222,32212 (Jacksonville),32212,349,30.59,30.59,15391250.0,32402.416075702884,1754588058897,Synapse54,1754588058897,Synapse54
223,32214 (Jacksonville),32214,7,30.43,30.43,2896250.0,10460.374365623815,1754588058897,Synapse54,1754588058897,Synapse54
224,32216 (Jacksonville),32216,7089,21.34,21.34,45318750.0,30417.148904767535,1754588058897,Synapse54,1754588058897,Synapse54
225,32217 (Jacksonville),32217,3175,19.35,19.35,18196250.0,24807.664282800983,1754588058897,Synapse54,1754588058897,Synapse54
226,32218 (Jacksonville),32218,13007,22.09,22.09,343272083.33203125,133360.4582071153,1754588058897,Synapse54,1754588058897,Synapse54
227,32219 (Jacksonville),32219,3020,22.34,22.34,230663750.0,90819.79236124895,1754588058897,Synapse54,1754588058897,Synapse54
228,32220 (Jacksonville),32220,2253,20.56,20.56,162281250.0,82452.84933257019,1754588058897,Synapse54,1754588058897,Synapse54
229,32221 (Jacksonville),32221,5831,21.35,21.35,159786250.0,76254.27004258156,1754588058897,Synapse54,1754588058897,Synapse54
230,32222 (Jacksonville),32222,3222,20.25,20.25,41855000.0,31894.009567025052,1754588058897,Synapse54,1754588058897,Synapse54
231,32223 (Jacksonville),32223,3642,17.03,17.03,40230000.0,31657.75158403209,1754588058897,Synapse54,1754588058897,Synapse54
232,32224 (Jacksonville),32224,6304,17.6,17.6,58808750.0,54603.915947366266,1754588058897,Synapse54,1754588058897,Synapse54
233,32225 (Jacksonville),32225,8557,19.17,19.17,91519761.90429688,99456.51624352294,1754588058897,Synapse54,1754588058897,Synapse54
234,32226 (Jacksonville),32226,3162,18.76,18.76,309917826.6074219,521882.42369927873,1754588058897,Synapse54,1754588058897,Synapse54
235,32227 (Jacksonville),32227,1057,30.58,30.58,7162500.0,20870.272734897993,1754588058897,Synapse54,1754588058897,Synapse54
236,32233 (Atlantic Beach),32233,3851,18.24,18.24,34141000.0,60046.58291901578,1754588058897,Synapse54,1754588058897,Synapse54
237,32234 (Jacksonville),32234,1246,19.84,19.84,443460000.0,178110.13114169426,1754588058897,Synapse54,1754588058897,Synapse54
238,32244 (Jacksonville),32244,11118,21.73,21.73,88041250.0,52663.57461870429,1754588058897,Synapse54,1754588058897,Synapse54
239,32246 (Jacksonville),32246,9941,20.53,20.53,67588750.0,40806.88033338723,1754588058897,Synapse54,1754588058897,Synapse54
240,32250 (Jacksonville Beach),32250,4480,16.91,16.91,32888360.671875,94236.3643829393,1754588058897,Synapse54,1754588058897,Synapse54
241,32254 (Jacksonville),32254,2529,22.44,22.44,41998750.0,33418.85979159952,1754588058897,Synapse54,1754588058897,Synapse54
242,32256 (Jacksonville),32256,11330,19.59,19.59,225911250.0,66007.62658510808,1754588058897,Synapse54,1754588058897,Synapse54
243,32257 (Jacksonville),32257,6618,19.61,19.61,43317500.0,29140.675576359034,1754588058897,Synapse54,1754588058897,Synapse54
244,32258 (Jacksonville),32258,6342,19.85,19.85,64878750.0,42662.09618659431,1754588058897,Synapse54,1754588058897,Synapse54
245,32259 (Saint Johns),32259,10125,17.3,17.3,192821071.42773438,77497.20408704606,1754588058897,Synapse54,1754588058897,Synapse54
246,32266 (Neptune Beach),32266,910,15.65,15.65,9062500.0,13335.080168438277,1754588058897,Synapse54,1754588058897,Synapse54
247,32277 (Jacksonville),32277,5288,21.05,21.05,24528750.0,38807.5883494788,1754588058897,Synapse54,1754588058897,Synapse54
248,32301 (Tallahassee),32301,5154,20.54,20.54,38680000.0,40367.83146078246,1754588058897,Synapse54,1754588058897,Synapse54
249,32303 (Tallahassee),32303,8158,21.31,21.31,140372500.0,85218.77527253964,1754588058897,Synapse54,1754588058897,Synapse54
250,32304 (Tallahassee),32304,9353,19.31,19.31,56090000.0,53901.472732338276,1754588058897,Synapse54,1754588058897,Synapse54
251,32305 (Tallahassee),32305,3433,22.02,22.02,325016250.0,123492.51771999865,1754588058897,Synapse54,1754588058897,Synapse54
252,32306 (Tallahassee),32306,1,16.67,16.67,895000.0,4693.147408092246,1754588058897,Synapse54,1754588058897,Synapse54
253,32307 (Tallahassee),32307,156,17.93,17.93,416250.0,2752.769256906871,1754588058897,Synapse54,1754588058897,Synapse54
254,32308 (Tallahassee),32308,3679,18.28,18.28,50062500.0,38065.325049785235,1754588058897,Synapse54,1754588058897,Synapse54
255,32309 (Tallahassee),32309,4042,16.38,16.38,454176250.0,129589.67442891216,1754588058897,Synapse54,1754588058897,Synapse54
256,32310 (Tallahassee),32310,3097,21.02,21.02,591277500.0,150037.1444402268,1754588058897,Synapse54,1754588058897,Synapse54
257,32311 (Tallahassee),32311,3453,17.65,17.65,272900000.0,111832.1119120944,1754588058897,Synapse54,1754588058897,Synapse54
258,32312 (Tallahassee),32312,4232,15.52,15.52,372215000.0,135252.91772116843,1754588058897,Synapse54,1754588058897,Synapse54
259,32317 (Tallahassee),32317,1927,15.77,15.77,152206250.0,63049.81455123837,1754588058897,Synapse54,1754588058897,Synapse54
260,32320 (Apalachicola),32320,561,17.16,17.16,227960000.0,198617.58464167797,1754588058897,Synapse54,1754588058897,Synapse54
261,32321 (Bristol),32321,646,13.25,13.25,1277885000.0,274280.7957321937,1754588058897,Synapse54,1754588058897,Synapse54
262,32322 (Carrabelle),32322,607,16.59,16.59,571215000.0,205768.4535621271,1754588058897,Synapse54,1754588058897,Synapse54
263,32323 (Lanark Village),32323,25,13.89,13.89,342500.0,3574.5362014289094,1754588058897,Synapse54,1754588058897,Synapse54
264,32324 (Chattahoochee),32324,782,20.61,20.61,232218750.0,87676.51201202611,1754588058897,Synapse54,1754588058897,Synapse54
265,32327 (Crawfordville),32327,5238,19.88,19.88,1226549550.8632812,454599.29712426825,1754588058897,Synapse54,1754588058897,Synapse54
266,32328 (Eastpoint),32328,484,14.74,14.74,971342500.0,459915.23595752876,1754588058897,Synapse54,1754588058897,Synapse54
267,32330 (Greensboro),32330,2,22.22,22.22,143750.0,1591.0063789993565,1754588058897,Synapse54,1754588058897,Synapse54
268,32331 (Greenville),32331,611,18.01,18.01,1354316250.0,275730.7187950052,1754588058897,Synapse54,1754588058897,Synapse54
269,32332 (Gretna),32332,273,24.18,24.18,11868750.0,23025.098997571473,1754588058897,Synapse54,1754588058897,Synapse54
270,32333 (Havana),32333,1817,19.4,19.4,374488735.2949219,125533.51220048688,1754588058897,Synapse54,1754588058897,Synapse54
271,32334 (Hosford),32334,274,20.09,20.09,1657302500.0,272287.9827384704,1754588058897,Synapse54,1754588058897,Synapse54
272,32336 (Lamont),32336,248,18.75,18.75,1040231250.0,286815.9523599527,1754588058897,Synapse54,1754588058897,Synapse54
273,32337 (Lloyd),32337,4,17.39,17.39,502500.0,3102.9858812935154,1754588058897,Synapse54,1754588058897,Synapse54
274,32340 (Madison),32340,1737,19.53,19.53,914758750.0,226872.91591040554,1754588058897,Synapse54,1754588058897,Synapse54
275,32343 (Midway),32343,634,24.14,24.14,37405000.0,48263.60652730696,1754588058897,Synapse54,1754588058897,Synapse54
276,32344 (Monticello),32344,2118,18.51,18.51,1148767500.0,247219.62189251915,1754588058897,Synapse54,1754588058897,Synapse54
277,32346 (Panacea),32346,289,17.35,17.35,150716408.4609375,288277.33258256677,1754588058897,Synapse54,1754588058897,Synapse54
278,32347 (Perry),32347,1224,20.41,20.41,1557509699.2226562,362969.0738432816,1754588058897,Synapse54,1754588058897,Synapse54
279,32348 (Perry),32348,1750,19.63,19.63,1410469573.125,291966.04448836774,1754588058897,Synapse54,1754588058897,Synapse54
280,32350 (Pinetta),32350,221,18.7,18.7,160310000.0,71719.3571554621,1754588058897,Synapse54,1754588058897,Synapse54
281,32351 (Quincy),32351,2690,19.98,19.98,841310000.0,212959.33254663987,1754588058897,Synapse54,1754588058897,Synapse54
282,32352 (Quincy),32352,993,21.2,21.2,355733750.0,99867.74050022653,1754588058897,Synapse54,1754588058897,Synapse54
283,32355 (Saint Marks),32355,37,16.74,16.74,3497500.0,8466.3748805944,1754588058897,Synapse54,1754588058897,Synapse54
284,32356 (Salem),32356,10,14.49,14.49,129766250.0,58134.81273257344,1754588058897,Synapse54,1754588058897,Synapse54
285,32358 (Sopchoppy),32358,310,16.06,16.06,894877009.6113281,232514.207643592,1754588058897,Synapse54,1754588058897,Synapse54
286,32359 (Steinhatchee),32359,302,18.4,18.4,476036777.3691406,235338.11215021272,1754588058897,Synapse54,1754588058897,Synapse54
287,32360 (Telogia),32360,0,0.0,0.0,458750.0,2646.697432601785,1754588058897,Synapse54,1754588058897,Synapse54
288,32399 (Tallahassee),32399,0,0.0,0.0,242500.0,2533.508749109257,1754588058897,Synapse54,1754588058897,Synapse54
289,32401 (Panama City),32401,3396,20.46,20.46,37580000.0,71785.59289499267,1754588058897,Synapse54,1754588058897,Synapse54
290,32403 (Panama City),32403,48,21.62,21.62,213520000.0,232821.54699184545,1754588058897,Synapse54,1754588058897,Synapse54
291,32404 (Panama City),32404,7005,19.79,19.79,707493750.0,280706.09174980834,1754588058897,Synapse54,1754588058897,Synapse54
292,32405 (Panama City),32405,4650,19.04,19.04,65865111.919921875,70063.50181960287,1754588058897,Synapse54,1754588058897,Synapse54
293,32407 (Panama City Beach),32407,3021,20.48,20.48,67396594.85351562,66712.27179463478,1754588058897,Synapse54,1754588058897,Synapse54
294,32408 (Panama City),32408,2730,17.5,17.5,36592556.1796875,92086.45171354171,1754588058897,Synapse54,1754588058897,Synapse54
295,32409 (Panama City),32409,1561,20.12,20.12,535931250.0,201878.82993092385,1754588058897,Synapse54,1754588058897,Synapse54
296,32413 (Panama City Beach),32413,2394,15.75,15.75,321423221.9316406,150403.77839008538,1754588058897,Synapse54,1754588058897,Synapse54
297,32420 (Alford),32420,383,18.75,18.75,208651250.0,88470.38594817699,1754588058897,Synapse54,1754588058897,Synapse54
298,32421 (Altha),32421,621,19.32,19.32,541116250.0,182010.1889345969,1754588058897,Synapse54,1754588058897,Synapse54
299,32423 (Bascom),32423,180,18.73,18.73,250790416.66796875,112238.04606352194,1754588058897,Synapse54,1754588058897,Synapse54
300,32424 (Blountstown),32424,1125,19.96,19.96,544576250.0,175919.06207446358,1754588058897,Synapse54,1754588058897,Synapse54
301,32425 (Bonifay),32425,1997,17.21,17.21,973843750.0,180005.753022048,1754588058897,Synapse54,1754588058897,Synapse54
302,32426 (Campbellton),32426,118,18.5,18.5,163367500.0,71767.80457763003,1754588058897,Synapse54,1754588058897,Synapse54
303,32427 (Caryville),32427,203,18.57,18.57,186842500.0,92635.47742056372,1754588058897,Synapse54,1754588058897,Synapse54
304,32428 (Chipley),32428,2864,19.4,19.4,1027001250.0,203321.2045567596,1754588058897,Synapse54,1754588058897,Synapse54
305,32430 (Clarksville),32430,189,18.79,18.79,256593750.0,114065.26561112957,1754588058897,Synapse54,1754588058897,Synapse54
306,32431 (Cottondale),32431,735,18.87,18.87,369447500.0,140251.89105623393,1754588058897,Synapse54,1754588058897,Synapse54
307,32433 (Defuniak Springs),32433,2990,19.38,19.38,952751250.0,223033.87468424859,1754588058897,Synapse54,1754588058897,Synapse54
308,32435 (Defuniak Springs),32435,1222,20.18,20.18,968508750.0,198731.32877934736,1754588058897,Synapse54,1754588058897,Synapse54
309,32437 (Ebro),32437,93,19.1,19.1,113285000.0,84471.03065248832,1754588058897,Synapse54,1754588058897,Synapse54
310,32438 (Fountain),32438,671,18.57,18.57,213026250.0,82845.5407387841,1754588058897,Synapse54,1754588058897,Synapse54
311,32439 (Freeport),32439,3007,19.94,19.94,543667500.0,211462.01881704378,1754588058897,Synapse54,1754588058897,Synapse54
312,32440 (Graceville),32440,1223,19.1,19.1,373083750.0,111936.50786829283,1754588058897,Synapse54,1754588058897,Synapse54
313,32442 (Grand Ridge),32442,581,19.58,19.58,347035000.0,148855.50230548473,1754588058897,Synapse54,1754588058897,Synapse54
314,32443 (Greenwood),32443,460,18.56,18.56,204275000.0,93723.78450388387,1754588058897,Synapse54,1754588058897,Synapse54
315,32444 (Lynn Haven),32444,2869,18.18,18.18,34196397.01171875,63221.47229181387,1754588058897,Synapse54,1754588058897,Synapse54
316,32445 (Malone),32445,401,18.78,18.78,68053750.0,42547.06314612425,1754588058897,Synapse54,1754588058897,Synapse54
317,32446 (Marianna),32446,1795,19.32,19.32,605728750.0,199870.43853141012,1754588058897,Synapse54,1754588058897,Synapse54
318,32448 (Marianna),32448,1379,20.29,20.29,682997500.0,162313.89741455344,1754588058897,Synapse54,1754588058897,Synapse54
319,32449 (Wewahitchka),32449,87,18.59,18.59,344855000.0,95723.65512915183,1754588058897,Synapse54,1754588058897,Synapse54
320,32455 (Ponce de Leon),32455,652,18.07,18.07,745470000.0,277789.0951494201,1754588058897,Synapse54,1754588058897,Synapse54
321,32456 (Port Saint Joe),32456,1110,14.45,14.45,744630000.0,267348.28890102176,1754588058897,Synapse54,1754588058897,Synapse54
322,32459 (Santa Rosa Beach),32459,3299,15.42,15.42,241349250.0,153766.13432376256,1754588058897,Synapse54,1754588058897,Synapse54
323,32460 (Sneads),32460,859,18.61,18.61,288273333.33203125,132459.04683759535,1754588058897,Synapse54,1754588058897,Synapse54
324,32461 (Inlet Beach),32461,306,11.02,11.02,25270000.0,32366.103860628053,1754588058897,Synapse54,1754588058897,Synapse54
325,32462 (Vernon),32462,555,18.37,18.37,718382500.0,269536.5218187834,1754588058897,Synapse54,1754588058897,Synapse54
326,32464 (Westville),32464,621,19.38,19.38,624826250.0,206583.6343216083,1754588058897,Synapse54,1754588058897,Synapse54
327,32465 (Wewahitchka),32465,1268,19.2,19.2,1236780000.0,216932.6082222009,1754588058897,Synapse54,1754588058897,Synapse54
328,32466 (Youngstown),32466,933,18.64,18.64,703891833.3320312,244164.0119252054,1754588058897,Synapse54,1754588058897,Synapse54
329,32501 (Pensacola),32501,1837,20.3,20.3,12873750.0,19709.286715847433,1754588058897,Synapse54,1754588058897,Synapse54
330,32502 (Pensacola),32502,819,20.05,20.05,8832500.0,25086.287369916005,1754588058897,Synapse54,1754588058897,Synapse54
331,32503 (Pensacola),32503,5193,18.95,18.95,43551250.0,52833.43353884332,1754588058897,Synapse54,1754588058897,Synapse54
332,32504 (Pensacola),32504,3301,18.38,18.38,38275000.0,29933.098393701446,1754588058897,Synapse54,1754588058897,Synapse54
333,32505 (Pensacola),32505,4462,21.48,21.48,47747500.0,40936.60571996918,1754588058897,Synapse54,1754588058897,Synapse54
334,32506 (Pensacola),32506,5835,20.32,20.32,115646250.0,65850.19470139328,1754588058897,Synapse54,1754588058897,Synapse54
335,32507 (Pensacola),32507,4663,18.56,18.56,89215000.0,164711.1062151712,1754588058897,Synapse54,1754588058897,Synapse54
336,32508 (Pensacola),32508,1554,30.58,30.58,30056250.0,36726.21317614417,1754588058897,Synapse54,1754588058897,Synapse54
337,32509 (Pensacola),32509,71,18.88,18.88,3988750.0,7842.20221964715,1754588058897,Synapse54,1754588058897,Synapse54
338,32511 (Pensacola),32511,343,30.54,30.54,845000.0,5085.140699597823,1754588058897,Synapse54,1754588058897,Synapse54
339,32512 (Pensacola),32512,4,22.22,22.22,192500.0,1800.0,1754588058897,Synapse54,1754588058897,Synapse54
340,32514 (Pensacola),32514,6630,19.93,19.93,69963750.0,39324.872242389174,1754588058897,Synapse54,1754588058897,Synapse54
341,32526 (Pensacola),32526,7763,19.71,19.71,206790789.47265625,100771.71782376441,1754588058897,Synapse54,1754588058897,Synapse54
342,32530 (Bagdad),32530,11,17.74,17.74,23750.0,644.5467280625014,1754588058897,Synapse54,1754588058897,Synapse54
343,32531 (Baker),32531,1050,19.76,19.76,794971250.0,179673.50581329357,1754588058897,Synapse54,1754588058897,Synapse54
344,32533 (Cantonment),32533,4731,18.26,18.26,283110000.0,91325.88981960547,1754588058897,Synapse54,1754588058897,Synapse54
345,32534 (Pensacola),32534,2904,20.85,20.85,34391250.0,33514.89609462742,1754588058897,Synapse54,1754588058897,Synapse54
346,32535 (Century),32535,995,19.76,19.76,262342500.0,114548.37533026011,1754588058897,Synapse54,1754588058897,Synapse54
347,32536 (Crestview),32536,4248,20.04,20.04,157523750.0,76207.56142909947,1754588058897,Synapse54,1754588058897,Synapse54
348,32539 (Crestview),32539,5145,18.98,18.98,445552500.0,124166.48386066692,1754588058897,Synapse54,1754588058897,Synapse54
349,32541 (Destin),32541,2684,16.68,16.68,38404439.654296875,52849.942272507586,1754588058897,Synapse54,1754588058897,Synapse54
350,32542 (Eglin AFB),32542,1054,29.73,29.73,1548538538.4609375,297466.1797502553,1754588058897,Synapse54,1754588058897,Synapse54
351,32544 (Hurlburt Field),32544,380,30.62,30.62,12047500.0,28395.0379569379,1754588058897,Synapse54,1754588058897,Synapse54
352,32547 (Fort Walton Beach),32547,6097,21.25,21.25,80241250.0,45738.19844641914,1754588058897,Synapse54,1754588058897,Synapse54
353,32548 (Fort Walton Beach),32548,3640,19.53,19.53,48375192.30859375,109955.96887226534,1754588058897,Synapse54,1754588058897,Synapse54
354,32550 (Miramar Beach),32550,807,11.12,11.12,24431250.0,34935.49167674195,1754588058897,Synapse54,1754588058897,Synapse54
355,32561 (Gulf Breeze),32561,944,12.09,12.09,36510000.0,132433.36499444305,1754588058897,Synapse54,1754588058897,Synapse54
356,32563 (Gulf Breeze),32563,4282,17.09,17.09,64345000.0,67571.39255914454,1754588058897,Synapse54,1754588058897,Synapse54
357,32564 (Holt),32564,568,20.69,20.69,392793750.0,151467.6665757008,1754588058897,Synapse54,1754588058897,Synapse54
358,32565 (Jay),32565,1047,19.5,19.5,806558750.0,185729.47287643346,1754588058897,Synapse54,1754588058897,Synapse54
359,32566 (Navarre),32566,7016,18.65,18.65,118645000.0,114178.46756366716,1754588058897,Synapse54,1754588058897,Synapse54
360,32567 (Laurel Hill),32567,710,19.58,19.58,529440000.0,154635.25817621243,1754588058897,Synapse54,1754588058897,Synapse54
361,32568 (Mc David),32568,526,21.25,21.25,802783750.0,181634.66492523576,1754588058897,Synapse54,1754588058897,Synapse54
362,32569 (Mary Esther),32569,2026,19.75,19.75,23273750.0,51648.070567328665,1754588058897,Synapse54,1754588058897,Synapse54
363,32570 (Milton),32570,5458,19.19,19.19,1083410000.0,240260.27702725749,1754588058897,Synapse54,1754588058897,Synapse54
364,32571 (Milton),32571,6361,18.55,18.55,413006250.0,150462.29464148567,1754588058897,Synapse54,1754588058897,Synapse54
365,32577 (Molino),32577,719,16.86,16.86,264463750.0,112737.0233309835,1754588058897,Synapse54,1754588058897,Synapse54
366,32578 (Niceville),32578,4730,16.89,16.89,193408088.23632812,112616.66687642524,1754588058897,Synapse54,1754588058897,Synapse54
367,32579 (Shalimar),32579,1406,16.55,16.55,16386576.0859375,34509.03234459829,1754588058897,Synapse54,1754588058897,Synapse54
368,32580 (Valparaiso),32580,691,19.58,19.58,15348750.0,30023.76275156512,1754588058897,Synapse54,1754588058897,Synapse54
369,32583 (Milton),32583,5181,18.58,18.58,430628676.6191406,245202.7173891554,1754588058897,Synapse54,1754588058897,Synapse54
370,32601 (Gainesville),32601,4173,19.38,19.38,17103750.0,19769.431562826045,1754588058897,Synapse54,1754588058897,Synapse54
371,32603 (Gainesville),32603,1005,17.92,17.92,3340000.0,14343.929460218242,1754588058897,Synapse54,1754588058897,Synapse54
372,32605 (Gainesville),32605,3219,16.57,16.57,34331250.0,33213.460598118465,1754588058897,Synapse54,1754588058897,Synapse54
373,32606 (Gainesville),32606,3494,17.24,17.24,59987500.0,43038.36265565665,1754588058897,Synapse54,1754588058897,Synapse54
374,32607 (Gainesville),32607,6353,19.37,19.37,43877500.0,42700.74078640778,1754588058897,Synapse54,1754588058897,Synapse54
375,32608 (Gainesville),32608,8692,19.08,19.08,153668750.0,70920.31460039034,1754588058897,Synapse54,1754588058897,Synapse54
376,32609 (Gainesville),32609,3199,21.17,21.17,437716250.0,111688.46173049044,1754588058897,Synapse54,1754588058897,Synapse54
377,32610 (Gainesville),32610,4,20.0,20.0,646250.0,4496.302947687468,1754588058897,Synapse54,1754588058897,Synapse54
378,32611 (Gainesville),32611,1603,18.04,18.04,5062500.0,14006.071286278551,1754588058897,Synapse54,1754588058897,Synapse54
379,32612 (Gainesville),32612,74,17.92,17.92,132500.0,1603.2247551122991,1754588058897,Synapse54,1754588058897,Synapse54
380,32615 (Alachua),32615,2709,18.95,18.95,489227500.0,150854.26657078465,1754588058897,Synapse54,1754588058897,Synapse54
381,32617 (Anthony),32617,756,20.13,20.13,112068750.0,73281.75730354861,1754588058897,Synapse54,1754588058897,Synapse54
382,32618 (Archer),32618,1077,18.5,18.5,302847500.0,100851.61575941437,1754588058897,Synapse54,1754588058897,Synapse54
383,32619 (Bell),32619,861,19.9,19.9,438307500.0,144321.7401194492,1754588058897,Synapse54,1754588058897,Synapse54
384,32621 (Bronson),32621,915,19.09,19.09,455765000.0,163401.38880325557,1754588058897,Synapse54,1754588058897,Synapse54
385,32622 (Brooker),32622,250,21.06,21.06,277472500.0,111954.79079331913,1754588058897,Synapse54,1754588058897,Synapse54
386,32625 (Cedar Key),32625,232,15.95,15.95,274024019.7011719,358027.98680361063,1754588058897,Synapse54,1754588058897,Synapse54
387,32626 (Chiefland),32626,1476,19.65,19.65,1121586887.09375,369422.69844532345,1754588058897,Synapse54,1754588058897,Synapse54
388,32628 (Cross City),32628,790,18.52,18.52,96233750.0,62916.507993391366,1754588058897,Synapse54,1754588058897,Synapse54
389,32631 (Earleton),32631,62,16.94,16.94,46061250.0,49982.34031311831,1754588058897,Synapse54,1754588058897,Synapse54
390,32640 (Hawthorne),32640,1696,19.47,19.47,873378750.0,236398.41882505044,1754588058897,Synapse54,1754588058897,Synapse54
391,32641 (Gainesville),32641,2371,23.22,23.22,185892500.0,81768.35856625062,1754588058897,Synapse54,1754588058897,Synapse54
392,32643 (High Springs),32643,2031,19.14,19.14,362538750.0,145274.0822246529,1754588058897,Synapse54,1754588058897,Synapse54
393,32648 (Horseshoe Beach),32648,56,14.07,14.07,400733338.9238281,208796.1677052907,1754588058897,Synapse54,1754588058897,Synapse54
394,32653 (Gainesville),32653,2191,18.86,18.86,136057500.0,81416.19108498804,1754588058897,Synapse54,1754588058897,Synapse54
395,32656 (Keystone Heights),32656,2503,20.44,20.44,456482500.0,148892.4819498841,1754588058897,Synapse54,1754588058897,Synapse54
396,32666 (Melrose),32666,889,17.24,17.24,182945000.0,128387.55608599966,1754588058897,Synapse54,1754588058897,Synapse54
397,32667 (Micanopy),32667,684,17.32,17.32,396397500.0,142521.57880772164,1754588058897,Synapse54,1754588058897,Synapse54
398,32668 (Morriston),32668,914,17.51,17.51,475138750.0,155848.0437759536,1754588058897,Synapse54,1754588058897,Synapse54
399,32669 (Newberry),32669,2810,18.52,18.52,349448750.0,120844.27463335755,1754588058897,Synapse54,1754588058897,Synapse54
400,32680 (Old Town),32680,1713,18.92,18.92,1595284937.1953125,441825.9677236104,1754588058897,Synapse54,1754588058897,Synapse54
401,32683 (Otter Creek),32683,1,16.67,16.67,498750.0,3341.6896795981047,1754588058897,Synapse54,1754588058897,Synapse54
402,32686 (Reddick),32686,754,16.82,16.82,292531250.0,141966.06024012738,1754588058897,Synapse54,1754588058897,Synapse54
403,32693 (Trenton),32693,2150,19.78,19.78,662040081.6699219,213176.76235976294,1754588058897,Synapse54,1754588058897,Synapse54
404,32694 (Waldo),32694,298,18.13,18.13,95657500.0,64365.777741197206,1754588058897,Synapse54,1754588058897,Synapse54
405,32696 (Williston),32696,2005,19.02,19.02,474171250.0,149596.12331600316,1754588058897,Synapse54,1754588058897,Synapse54
406,32701 (Altamonte Springs),32701,3853,19.85,19.85,20405000.0,20546.94309551604,1754588058897,Synapse54,1754588058897,Synapse54
407,32702 (Altoona),32702,534,19.53,19.53,302695000.0,104366.3846537006,1754588058897,Synapse54,1754588058897,Synapse54
408,32703 (Apopka),32703,10346,21.49,21.49,135997500.0,86365.35674178385,1754588058897,Synapse54,1754588058897,Synapse54
409,32707 (Casselberry),32707,6098,20.39,20.39,36152500.0,37430.32095704348,1754588058897,Synapse54,1754588058897,Synapse54
