OBJECTID,admin4_name,admin3_name,admin2_name,id,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3645,54552 (Park Falls),Price County,Wisconsin,862755457ffffff,3,4.0,4.0,79539999.99609375,33210.54982897144,1758492323813,Synapse54,1758492323813,Synapse54
3646,54555 (Phillips),Price County,Wisconsin,86275545fffffff,0,0.0,0.0,79480000.00390625,33197.25144898947,1758492323813,Synapse54,1758492323813,Synapse54
3647,54552 (Park Falls),Price County,Wisconsin,862755467ffffff,4,5.06,5.06,79429999.99609375,33188.30979852099,1758492323813,Synapse54,1758492323813,Synapse54
3648,54552 (Park Falls),Price County,Wisconsin,86275546fffffff,7,4.64,4.64,79937500.00390625,33292.12821982512,1758492323813,Synapse54,1758492323813,Synapse54
3649,54552 (Park Falls),Price County,Wisconsin,862755477ffffff,1,4.0,4.0,79782500.00390625,33259.31554583591,1758492323813,Synapse54,1758492323813,Synapse54
3650,54514 (Butternut),Price County,Wisconsin,862755487ffffff,12,8.39,8.39,79657500.0,33233.087920737176,1758492323813,Synapse54,1758492323813,Synapse54
3651,54552 (Park Falls),Price County,Wisconsin,86275548fffffff,10,8.26,8.26,79933750.0,33291.34345560723,1758492323813,Synapse54,1758492323813,Synapse54
3652,54514 (Butternut),Ashland County,Wisconsin,862755497ffffff,1,6.25,6.25,79830000.0,33269.258339480286,1758492323813,Synapse54,1758492323813,Synapse54
3653,54552 (Park Falls),Price County,Wisconsin,86275549fffffff,4,7.27,7.27,79525000.00390625,33204.24622343236,1758492323813,Synapse54,1758492323813,Synapse54
3654,54514 (Butternut),Ashland County,Wisconsin,8627554a7ffffff,43,8.69,8.69,80086249.99609375,33323.84357370006,1758492323813,Synapse54,1758492323813,Synapse54
3655,54514 (Butternut),Price County,Wisconsin,8627554afffffff,51,7.85,7.85,79822499.9921875,33271.59151036727,1758492323813,Synapse54,1758492323813,Synapse54
3656,54514 (Butternut),Ashland County,Wisconsin,8627554b7ffffff,3,9.09,9.09,79852500.00390625,33275.86000633466,1758492323813,Synapse54,1758492323813,Synapse54
3657,54524 (Fifield),Price County,Wisconsin,8627554c7ffffff,20,4.85,4.85,79455000.0078125,33188.0137767977,1758492323813,Synapse54,1758492323813,Synapse54
3658,54555 (Phillips),Price County,Wisconsin,8627554cfffffff,2,4.35,4.35,79172500.0,33133.240476117455,1758492323813,Synapse54,1758492323813,Synapse54
3659,54524 (Fifield),Price County,Wisconsin,8627554d7ffffff,7,7.53,7.53,79406250.0,33181.53605734694,1758492323813,Synapse54,1758492323813,Synapse54
3660,54524 (Fifield),Price County,Wisconsin,8627554dfffffff,6,4.8,4.8,79305000.0,33162.08217342226,1758492323813,Synapse54,1758492323813,Synapse54
3661,54552 (Park Falls),Price County,Wisconsin,8627554e7ffffff,5,5.1,5.1,79547499.9921875,33210.847890286735,1758492323813,Synapse54,1758492323813,Synapse54
3662,54555 (Phillips),Price County,Wisconsin,8627554efffffff,0,0.0,0.0,79346250.00390625,33168.062298189565,1758492323813,Synapse54,1758492323813,Synapse54
3663,54552 (Park Falls),Price County,Wisconsin,8627554f7ffffff,228,8.46,8.46,79547500.00390625,33210.847890286735,1758492323813,Synapse54,1758492323813,Synapse54
3664,54547 (Mercer),Iron County,Wisconsin,862755507ffffff,0,0.0,0.0,80678750.0,33446.031095151266,1758492323813,Synapse54,1758492323813,Synapse54
3665,54547 (Mercer),Iron County,Wisconsin,86275550fffffff,3,4.76,4.76,80484999.99609375,33403.688676250895,1758492323813,Synapse54,1758492323813,Synapse54
3666,54536 (Iron Belt),Iron County,Wisconsin,862755517ffffff,0,0.0,0.0,80658750.0,33442.34169649974,1758492323813,Synapse54,1758492323813,Synapse54
3667,54514 (Butternut),Ashland County,Wisconsin,86275551fffffff,1,14.29,14.29,80463750.0,33399.827203279674,1758492323813,Synapse54,1758492323813,Synapse54
3668,54547 (Mercer),Iron County,Wisconsin,862755527ffffff,0,0.0,0.0,80679999.99609375,33446.00413271308,1758492323813,Synapse54,1758492323813,Synapse54
3669,54547 (Mercer),Iron County,Wisconsin,86275552fffffff,5,5.21,5.21,80813750.00390625,33475.019288090036,1758492323813,Synapse54,1758492323813,Synapse54
3670,54536 (Iron Belt),Iron County,Wisconsin,862755537ffffff,0,0.0,0.0,81119999.99609375,33537.324994547744,1758492323813,Synapse54,1758492323813,Synapse54
3671,54552 (Park Falls),Iron County,Wisconsin,862755547ffffff,4,4.49,4.49,80504999.99609375,33407.37807490242,1758492323813,Synapse54,1758492323813,Synapse54
3672,54552 (Park Falls),Iron County,Wisconsin,86275554fffffff,2,3.77,3.77,80396249.99609375,33385.468525646975,1758492323813,Synapse54,1758492323813,Synapse54
3673,54552 (Park Falls),Iron County,Wisconsin,862755557ffffff,1,3.57,3.57,80485000.00390625,33403.688676250895,1758492323813,Synapse54,1758492323813,Synapse54
3674,54552 (Park Falls),Iron County,Wisconsin,86275555fffffff,6,4.55,4.55,79916250.00390625,33288.12978409224,1758492323813,Synapse54,1758492323813,Synapse54
3675,54552 (Park Falls),Iron County,Wisconsin,862755567ffffff,2,5.41,5.41,80325000.00390625,33375.19603840359,1758492323813,Synapse54,1758492323813,Synapse54
3676,54552 (Park Falls),Iron County,Wisconsin,86275556fffffff,0,0.0,0.0,80531250.00390625,33414.456718585745,1758492323813,Synapse54,1758492323813,Synapse54
3677,54547 (Mercer),Iron County,Wisconsin,862755577ffffff,5,5.15,5.15,80325000.0,33375.19603840359,1758492323813,Synapse54,1758492323813,Synapse54
3678,54527 (Glidden),Ashland County,Wisconsin,862755587ffffff,6,9.23,9.23,80310000.0,33368.74781759331,1758492323813,Synapse54,1758492323813,Synapse54
