OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
990,47433 (Gosport),Monroe County,Indiana,8626612d7ffffff,12432,21.11,21.11,58282500.0,28449.995605060227,1758491996238,Synapse54,1758491996238,Synapse54
991,47553 (Loogootee),Martin County,Indiana,86266ea97ffffff,10060,29.59,29.59,56643749.99609375,28044.599959935655,1758491996238,Synapse54,1758491996238,Synapse54
992,46392 (Wheatfield),Jasper County,Indiana,862664207ffffff,32831,35.15,35.15,63894999.9921875,29778.481925557542,1758491996238,Synapse54,1758491996238,Synapse54
993,47909 (Lafayette),Tippecanoe County,Indiana,8626656d7ffffff,10992,36.28,36.28,61553749.99609375,29229.215750716394,1758491996238,Synapse54,1758491996238,Synapse54
994,46392 (Wheatfield),Jasper County,Indiana,86266420fffffff,12771,32.66,32.66,63456250.0,29679.08223842066,1758491996238,Synapse54,1758491996238,Synapse54
995,47512 (Bicknell),Knox County,Indiana,86266e087ffffff,2021,30.16,30.16,56523750.0,28021.7159803505,1758491996238,Synapse54,1758491996238,Synapse54
996,47404 (Bloomington),Monroe County,Indiana,8626612dfffffff,44896,33.43,33.43,58282500.0,28449.995605060227,1758491996238,Synapse54,1758491996238,Synapse54
997,47553 (Loogootee),Martin County,Indiana,86266ea9fffffff,15751,23.3,23.3,56434999.99609375,27997.998905600813,1758491996238,Synapse54,1758491996238,Synapse54
998,46310 (Demotte),Jasper County,Indiana,862664217ffffff,54682,24.15,24.15,63736250.0078125,29741.086358816698,1758491996238,Synapse54,1758491996238,Synapse54
999,47579 (Santa Claus),Spencer County,Indiana,8626684a7ffffff,4375,31.03,31.03,55502500.00390625,27763.229645893105,1758491996238,Synapse54,1758491996238,Synapse54
1000,47433 (Gosport),Monroe County,Indiana,8626612e7ffffff,7692,33.89,33.89,58620000.0078125,28528.71629343539,1758491996238,Synapse54,1758491996238,Synapse54
1001,46701 (Albion),Noble County,Indiana,86274b35fffffff,6839,18.74,18.74,64660000.0,29951.869056491672,1758491996238,Synapse54,1758491996238,Synapse54
1002,47522 (Crane),Martin County,Indiana,86266eaa7ffffff,225,75.0,75.0,56559999.98828125,28029.901182054382,1758491996238,Synapse54,1758491996238,Synapse54
1003,47904 (Lafayette),Tippecanoe County,Indiana,862665687ffffff,366853,24.7,24.7,61525000.0078125,29223.726603160238,1758491996238,Synapse54,1758491996238,Synapse54
1004,47978 (Rensselaer),Jasper County,Indiana,86266421fffffff,22914,36.78,36.78,63600000.0,29705.852771109985,1758491996238,Synapse54,1758491996238,Synapse54
1005,47930 (Clarks Hill),Tippecanoe County,Indiana,8626656dfffffff,14592,44.22,44.22,60933750.00390625,29083.26206076716,1758491996238,Synapse54,1758491996238,Synapse54
1006,47404 (Bloomington),Monroe County,Indiana,8626612efffffff,15311,34.64,34.64,57887499.9921875,28348.529123546858,1758491996238,Synapse54,1758491996238,Synapse54
1007,46131 (Franklin),Johnson County,Indiana,86266cd1fffffff,49454,33.39,33.39,58751249.99609375,28559.827305190112,1758491996238,Synapse54,1758491996238,Synapse54
1008,60958 (Pembroke Township),Kankakee County,Illinois,86266465fffffff,2464,15.5,15.5,63415000.0,29663.462544852126,1758491996238,Synapse54,1758491996238,Synapse54
1009,47581 (Shoals),Martin County,Indiana,86266eaafffffff,1807,21.51,21.51,56558749.99609375,28029.836972227848,1758491996238,Synapse54,1758491996238,Synapse54
1010,47433 (Gosport),Monroe County,Indiana,8626612f7ffffff,9004,19.88,19.88,58619999.9921875,28528.71629343539,1758491996238,Synapse54,1758491996238,Synapse54
