OBJECTID,admin4_name,admin3_name,admin2_name,id,TPOPK2,TPOPK2_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2069,54491 (White Lake),Langlade County,Wisconsin,8627420a7ffffff,0,0.0,0.0,77075000.00390625,32691.066770662062,1758491864931,Synapse54,1758491864931,Synapse54
2070,54949 (Manawa),Waupaca County,Wisconsin,86275c887ffffff,1310,71.39,71.39,74440000.0,32129.44406421105,1758491864931,Synapse54,1758491864931,Synapse54
2071,53104 (Bristol),Kenosha County,Wisconsin,8627598e7ffffff,0,0.0,0.0,68210000.0,30759.77261074047,1758491864931,Synapse54,1758491864931,Synapse54
2072,54961 (New London),Waupaca County,Wisconsin,86275c88fffffff,0,0.0,0.0,73969999.99609375,32029.81289267177,1758491864931,Synapse54,1758491864931,Synapse54
2073,54739 (Elk Mound),Dunn County,Wisconsin,862753c6fffffff,481,58.44,58.44,75371249.99609375,32333.609646546127,1758491864931,Synapse54,1758491864931,Synapse54
2074,54949 (Manawa),Waupaca County,Wisconsin,86275c897ffffff,0,0.0,0.0,74490000.00390625,32141.27267942407,1758491864931,Synapse54,1758491864931,Synapse54
2075,54491 (White Lake),Langlade County,Wisconsin,8627420afffffff,0,0.0,0.0,77075000.0,32691.066770662062,1758491864931,Synapse54,1758491864931,Synapse54
2076,54983 (Weyauwega),Waupaca County,Wisconsin,86275c89fffffff,0,0.0,0.0,74306250.0,32099.521802160394,1758491864931,Synapse54,1758491864931,Synapse54
2077,53142 (Kenosha),Kenosha County,Wisconsin,8627598efffffff,0,0.0,0.0,67758750.0,30660.226537567294,1758491864931,Synapse54,1758491864931,Synapse54
2078,54949 (Manawa),Waupaca County,Wisconsin,86275c8a7ffffff,0,0.0,0.0,74440000.00390625,32129.44406421105,1758491864931,Synapse54,1758491864931,Synapse54
2079,54730 (Colfax),Dunn County,Wisconsin,862753c77ffffff,0,0.0,0.0,75260000.0,32309.84337216394,1758491864931,Synapse54,1758491864931,Synapse54
2080,54961 (New London),Waupaca County,Wisconsin,86275c8afffffff,0,0.0,0.0,74306250.00390625,32099.521802160394,1758491864931,Synapse54,1758491864931,Synapse54
2081,53168 (Salem),Kenosha County,Wisconsin,8627598f7ffffff,0,0.0,0.0,68383750.00390625,30801.332801944383,1758491864931,Synapse54,1758491864931,Synapse54
2082,54949 (Manawa),Waupaca County,Wisconsin,86275c8b7ffffff,344,43.38,43.38,74489999.9921875,32141.27267942407,1758491864931,Synapse54,1758491864931,Synapse54
2083,54418 (Bryant),Langlade County,Wisconsin,8627420b7ffffff,0,0.0,0.0,77450000.0,32773.431277870506,1758491864931,Synapse54,1758491864931,Synapse54
2084,54961 (New London),Waupaca County,Wisconsin,86275c8c7ffffff,0,0.0,0.0,73969999.99609375,32029.81289267177,1758491864931,Synapse54,1758491864931,Synapse54
2085,54013 (Glenwood City),St. Croix County,Wisconsin,862753c87ffffff,0,0.0,0.0,75262500.0,32306.65151826731,1758491864931,Synapse54,1758491864931,Synapse54
2086,54940 (Fremont),Outagamie County,Wisconsin,86275c8cfffffff,0,0.0,0.0,73605000.0,31947.610490441937,1758491864931,Synapse54,1758491864931,Synapse54
2087,54135 (Keshena),Menominee County,Wisconsin,8627420c7ffffff,0,0.0,0.0,76597500.0,32591.421949208114,1758491864931,Synapse54,1758491864931,Synapse54
2088,54961 (New London),Waupaca County,Wisconsin,86275c8d7ffffff,0,0.0,0.0,73970000.00390625,32029.81289267177,1758491864931,Synapse54,1758491864931,Synapse54
2089,54749 (Knapp),Dunn County,Wisconsin,862753c8fffffff,0,0.0,0.0,74789999.9921875,32206.69192502962,1758491864931,Synapse54,1758491864931,Synapse54
2090,54940 (Fremont),Waupaca County,Wisconsin,86275c8dfffffff,0,0.0,0.0,73969999.99609375,32029.81289267177,1758491864931,Synapse54,1758491864931,Synapse54
2091,54135 (Keshena),Menominee County,Wisconsin,8627420cfffffff,0,0.0,0.0,76733750.0,32621.687503299665,1758491864931,Synapse54,1758491864931,Synapse54
2092,54961 (New London),Outagamie County,Wisconsin,86275c8e7ffffff,0,0.0,0.0,74229999.99609375,32083.163397285647,1758491864931,Synapse54,1758491864931,Synapse54
2093,54028 (Woodville),St. Croix County,Wisconsin,862753c97ffffff,0,0.0,0.0,75660000.0,32393.888334391726,1758491864931,Synapse54,1758491864931,Synapse54
2094,54944 (Hortonville),Outagamie County,Wisconsin,86275c8efffffff,0,0.0,0.0,73995000.0078125,32034.705016132597,1758491864931,Synapse54,1758491864931,Synapse54
2095,53126 (Franksville),Racine County,Wisconsin,862759917ffffff,0,0.0,0.0,68714999.99609375,30873.75474641169,1758491864931,Synapse54,1758491864931,Synapse54
2096,54961 (New London),Waupaca County,Wisconsin,86275c8f7ffffff,736,10.86,10.86,74205000.0,32078.22580654522,1758491864931,Synapse54,1758491864931,Synapse54
2097,54135 (Keshena),Menominee County,Wisconsin,8627420d7ffffff,0,0.0,0.0,76972500.0,32669.85676837835,1758491864931,Synapse54,1758491864931,Synapse54
2098,54929 (Clintonville),Waupaca County,Wisconsin,86275c907ffffff,0,0.0,0.0,75228750.00390625,32299.76934993338,1758491864931,Synapse54,1758491864931,Synapse54
2099,54027 (Wilson),St. Croix County,Wisconsin,862753c9fffffff,0,0.0,0.0,75200000.0078125,32296.59542714896,1758491864931,Synapse54,1758491864931,Synapse54
2100,54170 (Shiocton),Outagamie County,Wisconsin,86275c90fffffff,0,0.0,0.0,74857500.00390625,32221.430713362533,1758491864931,Synapse54,1758491864931,Synapse54
2101,53126 (Franksville),Racine County,Wisconsin,86275991fffffff,0,0.0,0.0,68583750.00390625,30846.98913341166,1758491864931,Synapse54,1758491864931,Synapse54
2102,54929 (Clintonville),Waupaca County,Wisconsin,86275c917ffffff,308,40.21,40.21,75330000.0078125,32317.917468771957,1758491864931,Synapse54,1758491864931,Synapse54
2103,53132 (Franklin),Milwaukee County,Wisconsin,862759937ffffff,0,0.0,0.0,69011250.00390625,30940.59533080999,1758491864931,Synapse54,1758491864931,Synapse54
2104,54922 (Bear Creek),Outagamie County,Wisconsin,86275c91fffffff,0,0.0,0.0,74992500.00390625,32248.37809545207,1758491864931,Synapse54,1758491864931,Synapse54
2105,54135 (Keshena),Menominee County,Wisconsin,8627420dfffffff,0,0.0,0.0,76597499.99609375,32591.421949208114,1758491864931,Synapse54,1758491864931,Synapse54
2106,54170 (Shiocton),Shawano County,Wisconsin,86275c927ffffff,0,0.0,0.0,75512500.0,32361.635653156463,1758491864931,Synapse54,1758491864931,Synapse54
2107,54734 (Downing),Dunn County,Wisconsin,862753ca7ffffff,0,0.0,0.0,75675000.0,32396.555020386648,1758491864931,Synapse54,1758491864931,Synapse54
2108,54170 (Shiocton),Shawano County,Wisconsin,86275c92fffffff,0,0.0,0.0,75465000.0,32350.33895279256,1758491864931,Synapse54,1758491864931,Synapse54
2109,53185 (Waterford),Racine County,Wisconsin,862759987ffffff,0,0.0,0.0,68985000.0,30936.343075867524,1758491864931,Synapse54,1758491864931,Synapse54
2110,54929 (Clintonville),Waupaca County,Wisconsin,86275c937ffffff,0,0.0,0.0,75127500.0,32278.469893671463,1758491864931,Synapse54,1758491864931,Synapse54
2111,54135 (Keshena),Menominee County,Wisconsin,8627420e7ffffff,0,0.0,0.0,76972500.00390625,32669.85676837835,1758491864931,Synapse54,1758491864931,Synapse54
2112,54106 (Black Creek),Outagamie County,Wisconsin,86275c947ffffff,0,0.0,0.0,74390000.0,32118.147318965868,1758491864931,Synapse54,1758491864931,Synapse54
2113,53139 (Kansasville),Racine County,Wisconsin,86275998fffffff,0,0.0,0.0,68583750.0078125,30846.989133411662,1758491864931,Synapse54,1758491864931,Synapse54
2114,54106 (Black Creek),Outagamie County,Wisconsin,86275c94fffffff,0,0.0,0.0,74598750.00390625,32163.581835970588,1758491864931,Synapse54,1758491864931,Synapse54
2115,54749 (Knapp),Dunn County,Wisconsin,862753cafffffff,0,0.0,0.0,75675000.0,32396.555020386648,1758491864931,Synapse54,1758491864931,Synapse54
2116,54106 (Black Creek),Outagamie County,Wisconsin,86275c957ffffff,0,0.0,0.0,74992500.00390625,32248.37809545207,1758491864931,Synapse54,1758491864931,Synapse54
2117,53120 (East Troy),Racine County,Wisconsin,862759997ffffff,0,0.0,0.0,68557500.0,30841.784085211824,1758491864931,Synapse54,1758491864931,Synapse54
2118,54170 (Shiocton),Outagamie County,Wisconsin,86275c95fffffff,0,0.0,0.0,74625000.0,32166.605700118922,1758491864931,Synapse54,1758491864931,Synapse54
2119,54135 (Keshena),Menominee County,Wisconsin,8627420efffffff,0,0.0,0.0,76733750.0,32621.687503299665,1758491864931,Synapse54,1758491864931,Synapse54
2120,54106 (Black Creek),Outagamie County,Wisconsin,86275c967ffffff,0,0.0,0.0,74781250.00390625,32205.097763134465,1758491864931,Synapse54,1758491864931,Synapse54
2121,53105 (Burlington),Racine County,Wisconsin,86275999fffffff,0,0.0,0.0,68583749.99609375,30846.98913341166,1758491864931,Synapse54,1758491864931,Synapse54
2122,54106 (Black Creek),Outagamie County,Wisconsin,86275c96fffffff,0,0.0,0.0,75153749.99609375,32283.64794250691,1758491864931,Synapse54,1758491864931,Synapse54
2123,54013 (Glenwood City),St. Croix County,Wisconsin,862753cb7ffffff,0,0.0,0.0,75660000.0,32393.888334391722,1758491864931,Synapse54,1758491864931,Synapse54
2124,54170 (Shiocton),Outagamie County,Wisconsin,86275c977ffffff,0,0.0,0.0,75127499.9921875,32278.469893671463,1758491864931,Synapse54,1758491864931,Synapse54
2125,53185 (Waterford),Racine County,Wisconsin,8627599a7ffffff,0,0.0,0.0,68757499.99609375,30884.543424609416,1758491864931,Synapse54,1758491864931,Synapse54
2126,54929 (Clintonville),Waupaca County,Wisconsin,86275c987ffffff,0,0.0,0.0,74910000.00390625,32231.475005579538,1758491864931,Synapse54,1758491864931,Synapse54
2127,54135 (Keshena),Menominee County,Wisconsin,8627420f7ffffff,0,0.0,0.0,76972500.0,32669.85676837835,1758491864931,Synapse54,1758491864931,Synapse54
2128,54922 (Bear Creek),Waupaca County,Wisconsin,86275c98fffffff,0,0.0,0.0,75093750.0078125,32269.674091067245,1758491864931,Synapse54,1758491864931,Synapse54
2129,53182 (Union Grove),Racine County,Wisconsin,8627599afffffff,0,0.0,0.0,68811250.00390625,30894.78288466361,1758491864931,Synapse54,1758491864931,Synapse54
2130,54950 (Marion),Waupaca County,Wisconsin,86275c997ffffff,0,0.0,0.0,75043750.0,32261.605338817273,1758491864931,Synapse54,1758491864931,Synapse54
2131,54751 (Menomonie),Dunn County,Wisconsin,862753cc7ffffff,305,13.3,13.3,74928749.99609375,32237.672467314587,1758491864931,Synapse54,1758491864931,Synapse54
2132,54929 (Clintonville),Waupaca County,Wisconsin,86275c99fffffff,0,0.0,0.0,74623750.0,32171.403012661805,1758491864931,Synapse54,1758491864931,Synapse54
2133,54114 (Crivitz),Oconto County,Wisconsin,862742147ffffff,0,0.0,0.0,77827500.0,32849.073205452456,1758491864931,Synapse54,1758491864931,Synapse54
2134,54929 (Clintonville),Waupaca County,Wisconsin,86275c9a7ffffff,1987,45.16,45.16,75329999.9921875,32317.917468771957,1758491864931,Synapse54,1758491864931,Synapse54
2135,54751 (Menomonie),Dunn County,Wisconsin,862753ccfffffff,0,0.0,0.0,75135000.0,32281.47726981678,1758491864931,Synapse54,1758491864931,Synapse54
2136,54929 (Clintonville),Waupaca County,Wisconsin,86275c9afffffff,0,0.0,0.0,74623749.99609375,32168.389597682344,1758491864931,Synapse54,1758491864931,Synapse54
2137,54149 (Mountain),Oconto County,Wisconsin,86274214fffffff,0,0.0,0.0,77108750.00390625,32699.078958492748,1758491864931,Synapse54,1758491864931,Synapse54
2138,54950 (Marion),Waupaca County,Wisconsin,86275c9b7ffffff,0,0.0,0.0,75093749.99609375,32269.674091067245,1758491864931,Synapse54,1758491864931,Synapse54
2139,54751 (Menomonie),Dunn County,Wisconsin,862753cd7ffffff,0,0.0,0.0,75246249.9921875,32305.0172424899,1758491864931,Synapse54,1758491864931,Synapse54
2140,54901 (Oshkosh),Winnebago County,Wisconsin,86275ca07ffffff,0,0.0,0.0,73271250.00390625,31878.301322892134,1758491864931,Synapse54,1758491864931,Synapse54
2141,54149 (Mountain),Oconto County,Wisconsin,862742157ffffff,0,0.0,0.0,77587500.00390625,32798.682396500524,1758491864931,Synapse54,1758491864931,Synapse54
2142,53014 (Chilton),Calumet County,Wisconsin,86275ca0fffffff,0,0.0,0.0,73116249.99609375,31841.899062738645,1758491864931,Synapse54,1758491864931,Synapse54
2143,54751 (Menomonie),Dunn County,Wisconsin,862753cdfffffff,0,0.0,0.0,74930000.00390625,32237.85500178239,1758491864931,Synapse54,1758491864931,Synapse54
2144,54901 (Oshkosh),Winnebago County,Wisconsin,86275ca17ffffff,0,0.0,0.0,73505000.0,31926.53305896443,1758491864931,Synapse54,1758491864931,Synapse54
2145,54149 (Mountain),Oconto County,Wisconsin,86274215fffffff,0,0.0,0.0,77108749.99609375,32699.078958492744,1758491864931,Synapse54,1758491864931,Synapse54
2146,54901 (Oshkosh),Winnebago County,Wisconsin,86275ca1fffffff,0,0.0,0.0,73116249.99609375,31841.89906273865,1758491864931,Synapse54,1758491864931,Synapse54
2147,54751 (Menomonie),Dunn County,Wisconsin,862753ce7ffffff,1256,33.14,33.14,75371250.00390625,32330.219561361933,1758491864931,Synapse54,1758491864931,Synapse54
2148,54952 (Menasha),Calumet County,Wisconsin,86275ca27ffffff,0,0.0,0.0,73638749.99609375,31959.325225644927,1758491864931,Synapse54,1758491864931,Synapse54
2149,54114 (Crivitz),Marinette County,Wisconsin,86274216fffffff,0,0.0,0.0,77400000.00390625,32757.135209038224,1758491864931,Synapse54,1758491864931,Synapse54
2150,54129 (Hilbert),Calumet County,Wisconsin,86275ca2fffffff,0,0.0,0.0,73250000.0,31872.213945349475,1758491864931,Synapse54,1758491864931,Synapse54
2151,54751 (Menomonie),Dunn County,Wisconsin,862753cefffffff,773,6.95,6.95,75135000.0,32281.47726981678,1758491864931,Synapse54,1758491864931,Synapse54
2152,54956 (Neenah),Winnebago County,Wisconsin,86275ca37ffffff,7641,32.82,32.82,73505000.00390625,31926.53305896443,1758491864931,Synapse54,1758491864931,Synapse54
2153,54491 (White Lake),Langlade County,Wisconsin,86274218fffffff,0,0.0,0.0,77527500.0,32785.01747824212,1758491864931,Synapse54,1758491864931,Synapse54
2154,53014 (Chilton),Calumet County,Wisconsin,86275ca47ffffff,0,0.0,0.0,73250000.00390625,31872.213945349475,1758491864931,Synapse54,1758491864931,Synapse54
2155,53185 (Waterford),Racine County,Wisconsin,8627599b7ffffff,0,0.0,0.0,68853750.0,30905.571562861332,1758491864931,Synapse54,1758491864931,Synapse54
2156,53049 (Malone),Fond du Lac County,Wisconsin,86275ca4fffffff,0,0.0,0.0,72629999.99609375,31736.275208496936,1758491864931,Synapse54,1758491864931,Synapse54
2157,53121 (Elkhorn),Walworth County,Wisconsin,862759c07ffffff,0,0.0,0.0,68097499.99609375,30734.770362647352,1758491864931,Synapse54,1758491864931,Synapse54
2158,53014 (Chilton),Calumet County,Wisconsin,86275ca57ffffff,0,0.0,0.0,73116250.0,31841.89906273865,1758491864931,Synapse54,1758491864931,Synapse54
2159,53121 (Elkhorn),Walworth County,Wisconsin,862759c0fffffff,923,13.25,13.25,68246250.00390625,30771.577017821877,1758491864931,Synapse54,1758491864931,Synapse54
2160,53014 (Chilton),Calumet County,Wisconsin,86275ca5fffffff,0,0.0,0.0,72783750.0,31772.633681919633,1758491864931,Synapse54,1758491864931,Synapse54
2161,53115 (Delavan),Walworth County,Wisconsin,862759c17ffffff,0,0.0,0.0,68072499.99609375,30729.809240849358,1758491864931,Synapse54,1758491864931,Synapse54
2162,53014 (Chilton),Calumet County,Wisconsin,86275ca67ffffff,0,0.0,0.0,72783750.0,31772.633681919633,1758491864931,Synapse54,1758491864931,Synapse54
2163,53115 (Delavan),Walworth County,Wisconsin,862759c1fffffff,34,1.34,1.34,68145000.0,30747.6074004516,1758491864931,Synapse54,1758491864931,Synapse54
2164,53014 (Chilton),Calumet County,Wisconsin,86275ca6fffffff,0,0.0,0.0,73151250.0,31851.180300602755,1758491864931,Synapse54,1758491864931,Synapse54
2165,53121 (Elkhorn),Walworth County,Wisconsin,862759c27ffffff,0,0.0,0.0,68550000.0,30834.363765157403,1758491864931,Synapse54,1758491864931,Synapse54
2166,53014 (Chilton),Calumet County,Wisconsin,86275ca77ffffff,0,0.0,0.0,72937500.0,31808.99215534233,1758491864931,Synapse54,1758491864931,Synapse54
2167,53121 (Elkhorn),Walworth County,Wisconsin,862759c2fffffff,66,1.77,1.77,68445000.0,30816.93795179781,1758491864931,Synapse54,1758491864931,Synapse54
2168,54963 (Omro),Winnebago County,Wisconsin,86275ca87ffffff,0,0.0,0.0,73271250.00390625,31878.301322892134,1758491864931,Synapse54,1758491864931,Synapse54
2169,53121 (Elkhorn),Walworth County,Wisconsin,862759c37ffffff,0,0.0,0.0,68900000.00390625,30916.531354307866,1758491864931,Synapse54,1758491864931,Synapse54
2170,54904 (Oshkosh),Winnebago County,Wisconsin,86275ca8fffffff,3149,15.19,15.19,73137500.0,31851.76774147652,1758491864931,Synapse54,1758491864931,Synapse54
2171,53147 (Lake Geneva),Walworth County,Wisconsin,862759c47ffffff,1581,15.59,15.59,68097500.0,30739.075945756333,1758491864931,Synapse54,1758491864931,Synapse54
2172,54963 (Omro),Winnebago County,Wisconsin,86275ca97ffffff,0,0.0,0.0,73007500.0078125,31819.380771132513,1758491864931,Synapse54,1758491864931,Synapse54
2173,53147 (Lake Geneva),Walworth County,Wisconsin,862759c4fffffff,114,9.38,9.38,67905000.0,30696.378236555393,1758491864931,Synapse54,1758491864931,Synapse54
2174,54963 (Omro),Winnebago County,Wisconsin,86275ca9fffffff,0,0.0,0.0,72857499.99609375,31786.290186944632,1758491864931,Synapse54,1758491864931,Synapse54
2175,53147 (Lake Geneva),Walworth County,Wisconsin,862759c57ffffff,0,0.0,0.0,68227500.00390625,30765.371000856394,1758491864931,Synapse54,1758491864931,Synapse54
2176,54904 (Oshkosh),Winnebago County,Wisconsin,86275caa7ffffff,0,0.0,0.0,73271249.99609375,31878.301322892134,1758491864931,Synapse54,1758491864931,Synapse54
2177,53147 (Lake Geneva),Walworth County,Wisconsin,862759c5fffffff,0,0.0,0.0,67871250.00390625,30687.12645294681,1758491864931,Synapse54,1758491864931,Synapse54
2178,54901 (Oshkosh),Winnebago County,Wisconsin,86275caafffffff,4533,26.56,26.56,73037499.99609375,31830.379948409423,1758491864931,Synapse54,1758491864931,Synapse54
2179,53105 (Burlington),Walworth County,Wisconsin,862759c67ffffff,0,0.0,0.0,68001250.0,30717.727091155863,1758491864931,Synapse54,1758491864931,Synapse54
2180,54986 (Winneconne),Winnebago County,Wisconsin,86275cab7ffffff,0,0.0,0.0,73137500.0,31847.986440281307,1758491864931,Synapse54,1758491864931,Synapse54
2181,53147 (Lake Geneva),Walworth County,Wisconsin,862759c6fffffff,0,0.0,0.0,68053750.0,30724.102065391206,1758491864931,Synapse54,1758491864931,Synapse54
2182,54902 (Oshkosh),Winnebago County,Wisconsin,86275cac7ffffff,0,0.0,0.0,72903750.0,31800.065065798597,1758491864931,Synapse54,1758491864931,Synapse54
2183,53121 (Elkhorn),Walworth County,Wisconsin,862759c77ffffff,0,0.0,0.0,68227500.0,30765.371000856394,1758491864931,Synapse54,1758491864931,Synapse54
2184,54902 (Oshkosh),Winnebago County,Wisconsin,86275cacfffffff,0,0.0,0.0,72577500.0,31727.09099635907,1758491864931,Synapse54,1758491864931,Synapse54
2185,53505 (Avalon),Rock County,Wisconsin,862759c87ffffff,0,0.0,0.0,68145000.0,30747.6074004516,1758491864931,Synapse54,1758491864931,Synapse54
2186,54902 (Oshkosh),Winnebago County,Wisconsin,86275cad7ffffff,0,0.0,0.0,72551250.0,31721.95099097576,1758491864931,Synapse54,1758491864931,Synapse54
2187,53114 (Darien),Walworth County,Wisconsin,862759c8fffffff,0,0.0,0.0,67970000.00390625,30705.797161473896,1758491864931,Synapse54,1758491864931,Synapse54
2188,54902 (Oshkosh),Winnebago County,Wisconsin,86275cadfffffff,0,0.0,0.0,72517500.0,31713.023901432032,1758491864931,Synapse54,1758491864931,Synapse54
2189,53546 (Janesville),Rock County,Wisconsin,862759c97ffffff,0,0.0,0.0,68016250.0,30717.37632306844,1758491864931,Synapse54,1758491864931,Synapse54
2190,54901 (Oshkosh),Winnebago County,Wisconsin,86275cae7ffffff,0,0.0,0.0,72937500.0,31808.99215534233,1758491864931,Synapse54,1758491864931,Synapse54
2191,53505 (Avalon),Rock County,Wisconsin,862759c9fffffff,0,0.0,0.0,68145000.0,30747.6074004516,1758491864931,Synapse54,1758491864931,Synapse54
2192,54902 (Oshkosh),Winnebago County,Wisconsin,86275caefffffff,0,0.0,0.0,72577500.00390625,31727.09099635907,1758491864931,Synapse54,1758491864931,Synapse54
2193,53115 (Delavan),Walworth County,Wisconsin,862759ca7ffffff,0,0.0,0.0,68343750.00390625,30792.968334427536,1758491864931,Synapse54,1758491864931,Synapse54
2194,54902 (Oshkosh),Winnebago County,Wisconsin,86275caf7ffffff,14740,47.39,47.39,72908750.0,31796.400163908875,1758491864931,Synapse54,1758491864931,Synapse54
2195,53115 (Delavan),Walworth County,Wisconsin,862759cafffffff,0,0.0,0.0,68273749.9921875,30778.250500665843,1758491864931,Synapse54,1758491864931,Synapse54
2196,54915 (Appleton),Outagamie County,Wisconsin,86275cb07ffffff,11441,25.03,25.03,74055000.00390625,32049.00196695482,1758491864931,Synapse54,1758491864931,Synapse54
2197,53190 (Whitewater),Rock County,Wisconsin,862759cb7ffffff,0,0.0,0.0,68145000.00390625,30747.6074004516,1758491864931,Synapse54,1758491864931,Synapse54
2198,54952 (Menasha),Calumet County,Wisconsin,86275cb0fffffff,0,0.0,0.0,73431250.0,31913.826326815153,1758491864931,Synapse54,1758491864931,Synapse54
2199,53115 (Delavan),Walworth County,Wisconsin,862759cc7ffffff,0,0.0,0.0,67745000.0078125,30657.97955192023,1758491864931,Synapse54,1758491864931,Synapse54
2200,54914 (Appleton),Outagamie County,Wisconsin,86275cb17ffffff,6636,22.6,22.6,73638750.00390625,31956.847941575255,1758491864931,Synapse54,1758491864931,Synapse54
2201,53184 (Walworth),Walworth County,Wisconsin,862759ccfffffff,0,0.0,0.0,67673750.0,30641.69658653247,1758491864931,Synapse54,1758491864931,Synapse54
2202,54952 (Menasha),Winnebago County,Wisconsin,86275cb1fffffff,8005,35.89,35.89,73638750.00390625,31959.325225644927,1758491864931,Synapse54,1758491864931,Synapse54
2203,53585 (Sharon),Walworth County,Wisconsin,862759cd7ffffff,220,44.27,44.27,67918749.99609375,30698.824105936477,1758491864931,Synapse54,1758491864931,Synapse54
2204,54140 (Little Chute),Outagamie County,Wisconsin,86275cb27ffffff,5510,25.01,25.01,74290000.0,32097.066326799035,1758491864931,Synapse54,1758491864931,Synapse54
2205,53585 (Sharon),Walworth County,Wisconsin,862759cdfffffff,843,51.65,51.65,67648749.99609375,30636.630697319757,1758491864931,Synapse54,1758491864931,Synapse54
2206,54130 (Kaukauna),Calumet County,Wisconsin,86275cb2fffffff,988,5.47,5.47,73900000.0,32012.599706801335,1758491864931,Synapse54,1758491864931,Synapse54
2207,53115 (Delavan),Walworth County,Wisconsin,862759ce7ffffff,2122,31.82,31.82,68193749.99609375,30756.119217247822,1758491864931,Synapse54,1758491864931,Synapse54
2208,54913 (Appleton),Outagamie County,Wisconsin,86275cb37ffffff,5258,15.67,15.67,74054999.99609375,32049.00196695482,1758491864931,Synapse54,1758491864931,Synapse54
2209,53125 (Fontana),Walworth County,Wisconsin,862759cefffffff,0,0.0,0.0,67873749.9921875,30684.448306873423,1758491864931,Synapse54,1758491864931,Synapse54
2210,54129 (Hilbert),Calumet County,Wisconsin,86275cb47ffffff,0,0.0,0.0,73457500.0,31917.712844179245,1758491864931,Synapse54,1758491864931,Synapse54
2211,53114 (Darien),Walworth County,Wisconsin,862759cf7ffffff,0,0.0,0.0,68072500.00390625,30734.163495024368,1758491864931,Synapse54,1758491864931,Synapse54
2212,53014 (Chilton),Calumet County,Wisconsin,86275cb4fffffff,0,0.0,0.0,73457500.0,31917.712844179245,1758491864931,Synapse54,1758491864931,Synapse54
2213,53119 (Eagle),Waukesha County,Wisconsin,862759d07ffffff,0,0.0,0.0,68900000.00390625,30916.531354307866,1758491864931,Synapse54,1758491864931,Synapse54
2214,54952 (Menasha),Calumet County,Wisconsin,86275cb57ffffff,0,0.0,0.0,73457500.0,31917.712844179245,1758491864931,Synapse54,1758491864931,Synapse54
2215,53120 (East Troy),Walworth County,Wisconsin,862759d0fffffff,0,0.0,0.0,68550000.00390625,30834.363765157403,1758491864931,Synapse54,1758491864931,Synapse54
2216,54129 (Hilbert),Calumet County,Wisconsin,86275cb5fffffff,0,0.0,0.0,73457500.0,31917.712844179245,1758491864931,Synapse54,1758491864931,Synapse54
2217,53156 (Palmyra),Jefferson County,Wisconsin,862759d17ffffff,0,0.0,0.0,68899999.99609375,30916.531354307866,1758491864931,Synapse54,1758491864931,Synapse54
2218,54129 (Hilbert),Calumet County,Wisconsin,86275cb67ffffff,0,0.0,0.0,73457500.0,31917.712844179245,1758491864931,Synapse54,1758491864931,Synapse54
2219,53190 (Whitewater),Walworth County,Wisconsin,862759d1fffffff,0,0.0,0.0,68899999.99609375,30916.531354307866,1758491864931,Synapse54,1758491864931,Synapse54
2220,54129 (Hilbert),Calumet County,Wisconsin,86275cb6fffffff,0,0.0,0.0,73358750.0,31896.679199432525,1758491864931,Synapse54,1758491864931,Synapse54
2221,53119 (Eagle),Waukesha County,Wisconsin,862759d27ffffff,0,0.0,0.0,68925000.0,30921.565527710558,1758491864931,Synapse54,1758491864931,Synapse54
2222,54952 (Menasha),Calumet County,Wisconsin,86275cb77ffffff,0,0.0,0.0,73638750.00390625,31959.325225644927,1758491864931,Synapse54,1758491864931,Synapse54
2223,53119 (Eagle),Waukesha County,Wisconsin,862759d2fffffff,0,0.0,0.0,68958749.99609375,30931.08643697496,1758491864931,Synapse54,1758491864931,Synapse54
2224,54956 (Neenah),Winnebago County,Wisconsin,86275cb87ffffff,0,0.0,0.0,73405000.00390625,31908.61620550296,1758491864931,Synapse54,1758491864931,Synapse54
2225,53156 (Palmyra),Jefferson County,Wisconsin,862759d37ffffff,0,0.0,0.0,68900000.00390625,30916.531354307866,1758491864931,Synapse54,1758491864931,Synapse54
2226,54956 (Neenah),Winnebago County,Wisconsin,86275cb8fffffff,0,0.0,0.0,73271250.00390625,31878.301322892134,1758491864931,Synapse54,1758491864931,Synapse54
2227,53105 (Burlington),Walworth County,Wisconsin,862759d47ffffff,0,0.0,0.0,68227499.99609375,30765.3710008564,1758491864931,Synapse54,1758491864931,Synapse54
2228,54947 (Larsen),Winnebago County,Wisconsin,86275cb97ffffff,0,0.0,0.0,73970000.00390625,32029.81289267177,1758491864931,Synapse54,1758491864931,Synapse54
2229,53105 (Burlington),Walworth County,Wisconsin,862759d4fffffff,0,0.0,0.0,68453750.00390625,30813.335626905486,1758491864931,Synapse54,1758491864931,Synapse54
2230,54904 (Oshkosh),Winnebago County,Wisconsin,86275cb9fffffff,0,0.0,0.0,73605000.0,31947.610490441937,1758491864931,Synapse54,1758491864931,Synapse54
2231,53121 (Elkhorn),Walworth County,Wisconsin,862759d57ffffff,0,0.0,0.0,68900000.00390625,30916.531354307866,1758491864931,Synapse54,1758491864931,Synapse54
2232,54914 (Appleton),Outagamie County,Wisconsin,86275cba7ffffff,0,0.0,0.0,73995000.0,32034.705016132597,1758491864931,Synapse54,1758491864931,Synapse54
