OBJECTID,admin4_name,admin3_name,admin2_name,id,GENX_CY,GENX_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1,47987 (Veedersburg),Fountain County,Indiana,862661cb7ffffff,28,18.67,18.67,60748749.99609375,29040.33253830565,1758492439424,Synapse54,1758492439424,Synapse54
2,47990 (Waynetown),Montgomery County,Indiana,862661cc7ffffff,52,19.19,19.19,60462500.0,28972.828547965353,1758492439424,Synapse54,1758492439424,Synapse54
3,47933 (Crawfordsville),Montgomery County,Indiana,862661ccfffffff,174,22.31,22.31,60001250.00390625,28864.257328643547,1758492439424,Synapse54,1758492439424,Synapse54
4,47949 (Hillsboro),Fountain County,Indiana,862661cd7ffffff,37,21.76,21.76,60187500.0,28905.8842861403,1758492439424,Synapse54,1758492439424,Synapse54
5,47990 (Waynetown),Montgomery County,Indiana,862661cdfffffff,46,21.3,21.3,59874999.99609375,28832.5037658604,1758492439424,Synapse54,1758492439424,Synapse54
6,47933 (Crawfordsville),Montgomery County,Indiana,862661ce7ffffff,108,20.45,20.45,60501249.99609375,28984.28533953465,1758492439424,Synapse54,1758492439424,Synapse54
7,47933 (Crawfordsville),Montgomery County,Indiana,862661cefffffff,330,21.25,21.25,60030000.00390625,28870.25704473383,1758492439424,Synapse54,1758492439424,Synapse54
8,47990 (Waynetown),Montgomery County,Indiana,862661cf7ffffff,231,19.4,19.4,60462500.0,28972.828547965353,1758492439424,Synapse54,1758492439424,Synapse54
9,47909 (Lafayette),Tippecanoe County,Indiana,862661d07ffffff,76,19.74,19.74,61282500.00390625,29170.529051122405,1758492439424,Synapse54,1758492439424,Synapse54
10,47981 (Romney),Tippecanoe County,Indiana,862661d0fffffff,141,20.83,20.83,60933749.99609375,29083.26206076716,1758492439424,Synapse54,1758492439424,Synapse54
11,47909 (Lafayette),Tippecanoe County,Indiana,862661d17ffffff,93,21.23,21.23,60992500.0,29097.844046497055,1758492439424,Synapse54,1758492439424,Synapse54
12,47981 (Romney),Tippecanoe County,Indiana,862661d1fffffff,26,20.47,20.47,60992499.99609375,29097.844046497055,1758492439424,Synapse54,1758492439424,Synapse54
13,47909 (Lafayette),Tippecanoe County,Indiana,862661d27ffffff,2781,20.02,20.02,61207499.99609375,29144.958052155176,1758492439424,Synapse54,1758492439424,Synapse54
14,47909 (Lafayette),Tippecanoe County,Indiana,862661d2fffffff,160,21.77,21.77,60933750.00390625,29083.26206076716,1758492439424,Synapse54,1758492439424,Synapse54
15,62821 (Carmi),White County,Illinois,86264524fffffff,30,19.48,19.48,56532500.0,28015.598433874227,1758492439424,Synapse54,1758492439424,Synapse54
16,47631 (New Harmony),Posey County,Indiana,86264526fffffff,7,18.92,18.92,56135000.0,27915.620822769335,1758492439424,Synapse54,1758492439424,Synapse54
17,62827 (Crossville),White County,Illinois,86264534fffffff,22,19.64,19.64,56454999.99609375,27997.829653857236,1758492439424,Synapse54,1758492439424,Synapse54
18,46567 (Syracuse),Kosciusko County,Indiana,86274b217ffffff,686,19.53,19.53,64773750.00390625,29979.983070586673,1758492439424,Synapse54,1758492439424,Synapse54
19,47170 (Scottsburg),Washington County,Indiana,86266c74fffffff,130,21.63,21.63,56816250.0,28093.534102774287,1758492439424,Synapse54,1758492439424,Synapse54
20,46555 (North Webster),Kosciusko County,Indiana,86274b21fffffff,353,19.04,19.04,64578750.00390625,29932.75538639727,1758492439424,Synapse54,1758492439424,Synapse54
21,46539 (Mentone),Kosciusko County,Indiana,862665837ffffff,80,20.05,20.05,63693750.00390625,29732.909414058096,1758492439424,Synapse54,1758492439424,Synapse54
22,46732 (Cromwell),Noble County,Indiana,86274b22fffffff,165,20.63,20.63,64660000.0,29951.869056491672,1758492439424,Synapse54,1758492439424,Synapse54
23,47170 (Scottsburg),Washington County,Indiana,86266c757ffffff,18,23.68,23.68,56898750.00390625,28113.67983400992,1758492439424,Synapse54,1758492439424,Synapse54
24,46725 (Columbia City),Noble County,Indiana,86274b247ffffff,381,20.73,20.73,64220000.0,29852.782909799484,1758492439424,Synapse54,1758492439424,Synapse54
25,46974 (Roann),Wabash County,Indiana,862665847ffffff,209,21.15,21.15,63258750.0,29632.406317239263,1758492439424,Synapse54,1758492439424,Synapse54
26,46725 (Columbia City),Whitley County,Indiana,86274b24fffffff,303,20.16,20.16,64440000.0,29904.881372756154,1758492439424,Synapse54,1758492439424,Synapse54
27,47170 (Scottsburg),Washington County,Indiana,86266c75fffffff,55,23.61,23.61,56633750.00390625,28046.7683843084,1758492439424,Synapse54,1758492439424,Synapse54
28,46764 (Larwill),Whitley County,Indiana,86274b257ffffff,113,22.16,22.16,64273750.0,29865.783071157584,1758492439424,Synapse54,1758492439424,Synapse54
29,46962 (North Manchester),Wabash County,Indiana,86266584fffffff,92,20.54,20.54,63065000.00390625,29585.79439397921,1758492439424,Synapse54,1758492439424,Synapse54
30,46725 (Columbia City),Whitley County,Indiana,86274b25fffffff,157,22.18,22.18,64048749.99609375,29810.946528085675,1758492439424,Synapse54,1758492439424,Synapse54
31,47229 (Crothersville),Jackson County,Indiana,86266c767ffffff,59,23.14,23.14,56816250.0,28093.454404277116,1758492439424,Synapse54,1758492439424,Synapse54
32,46974 (Roann),Wabash County,Indiana,862665857ffffff,93,19.06,19.06,62901250.0,29546.68254836081,1758492439424,Synapse54,1758492439424,Synapse54
33,46701 (Albion),Noble County,Indiana,86274b267ffffff,195,20.59,20.59,64660000.00390625,29951.869056491672,1758492439424,Synapse54,1758492439424,Synapse54
34,47362 (New Castle),Henry County,Indiana,862a92007ffffff,1213,28.49,28.49,60262500.0,28925.35910725082,1758492439424,Synapse54,1758492439424,Synapse54
35,47102 (Austin),Jackson County,Indiana,86266c76fffffff,187,21.08,21.08,56943749.99609375,28126.108617178048,1758492439424,Synapse54,1758492439424,Synapse54
36,46974 (Roann),Wabash County,Indiana,86266585fffffff,162,19.13,19.13,63337500.0,29645.81771113289,1758492439424,Synapse54,1758492439424,Synapse54
37,47362 (New Castle),Henry County,Indiana,862a9200fffffff,2369,19.54,19.54,60408750.0,28959.559250702107,1758492439424,Synapse54,1758492439424,Synapse54
38,47362 (New Castle),Henry County,Indiana,862a92017ffffff,200,21.81,21.81,60427500.0,28959.57401959147,1758492439424,Synapse54,1758492439424,Synapse54
39,47524 (Decker),Knox County,Indiana,86266e637ffffff,58,19.46,19.46,56295000.0,27960.624780817296,1758492439424,Synapse54,1758492439424,Synapse54
40,47220 (Brownstown),Jackson County,Indiana,86266c777ffffff,83,24.56,24.56,56816250.0,28093.534102774287,1758492439424,Synapse54,1758492439424,Synapse54
41,47955 (Linden),Montgomery County,Indiana,862661d47ffffff,32,21.62,21.62,60560000.0,28995.79170828917,1758492439424,Synapse54,1758492439424,Synapse54
42,47362 (New Castle),Henry County,Indiana,862a9201fffffff,850,19.99,19.99,60401249.99609375,28952.12817572575,1758492439424,Synapse54,1758492439424,Synapse54
43,46962 (North Manchester),Wabash County,Indiana,862665867ffffff,452,16.27,16.27,63337500.00390625,29645.81771113289,1758492439424,Synapse54,1758492439424,Synapse54
44,47362 (New Castle),Henry County,Indiana,862a92027ffffff,123,22.74,22.74,60690000.0,29024.385890660313,1758492439424,Synapse54,1758492439424,Synapse54
45,47260 (Medora),Jackson County,Indiana,86266c7a7ffffff,98,22.74,22.74,57048750.00390625,28147.496542405803,1758492439424,Synapse54,1758492439424,Synapse54
46,47360 (Mooreland),Henry County,Indiana,862a9202fffffff,79,22.97,22.97,60262500.0,28925.35910725082,1758492439424,Synapse54,1758492439424,Synapse54
47,46962 (North Manchester),Wabash County,Indiana,86266586fffffff,65,20.57,20.57,63175000.0,29605.51367997309,1758492439424,Synapse54,1758492439424,Synapse54
48,47386 (Springport),Henry County,Indiana,862a92037ffffff,222,21.72,21.72,60558750.0,28991.97995512589,1758492439424,Synapse54,1758492439424,Synapse54
49,47260 (Medora),Jackson County,Indiana,86266c7afffffff,211,23.21,23.21,56742500.0,28074.676429895222,1758492439424,Synapse54,1758492439424,Synapse54
50,47387 (Straughn),Henry County,Indiana,862a92047ffffff,106,20.74,20.74,60138750.00390625,28892.648980827973,1758492439424,Synapse54,1758492439424,Synapse54
51,46982 (Silver Lake),Wabash County,Indiana,862665877ffffff,67,18.11,18.11,63718750.0,29733.707317744967,1758492439424,Synapse54,1758492439424,Synapse54
52,47327 (Cambridge City),Wayne County,Indiana,862a9204fffffff,593,20.47,20.47,60106250.00390625,28885.58376138757,1758492439424,Synapse54,1758492439424,Synapse54
53,47240 (Greensburg),Decatur County,Indiana,86266c807ffffff,1377,19.08,19.08,58889999.9921875,28592.346491867465,1758492439424,Synapse54,1758492439424,Synapse54
54,47362 (New Castle),Henry County,Indiana,862a92057ffffff,65,20.97,20.97,60262499.99609375,28925.35910725082,1758492439424,Synapse54,1758492439424,Synapse54
55,46975 (Rochester),Fulton County,Indiana,862665887ffffff,1468,18.36,18.36,63672499.9921875,29721.451739197415,1758492439424,Synapse54,1758492439424,Synapse54
56,47240 (Greensburg),Decatur County,Indiana,86266c80fffffff,76,19.29,19.29,58282500.0,28446.453444436185,1758492439424,Synapse54,1758492439424,Synapse54
57,46975 (Rochester),Fulton County,Indiana,86266588fffffff,59,20.49,20.49,63423749.9921875,29667.86078829511,1758492439424,Synapse54,1758492439424,Synapse54
58,47240 (Greensburg),Decatur County,Indiana,86266c817ffffff,57,19.26,19.26,58672500.0,28538.56792829547,1758492439424,Synapse54,1758492439424,Synapse54
59,46975 (Rochester),Fulton County,Indiana,8626658a7ffffff,73,19.57,19.57,63500000.0,29686.121742292693,1758492439424,Synapse54,1758492439424,Synapse54
60,47240 (Greensburg),Decatur County,Indiana,86266c81fffffff,87,19.42,19.42,58251250.0,28439.50979956162,1758492439424,Synapse54,1758492439424,Synapse54
61,46975 (Rochester),Fulton County,Indiana,8626658afffffff,113,18.17,18.17,63500000.0,29686.121742292693,1758492439424,Synapse54,1758492439424,Synapse54
62,47240 (Greensburg),Decatur County,Indiana,86266c827ffffff,342,18.01,18.01,58597500.00390625,28526.037895489248,1758492439424,Synapse54,1758492439424,Synapse54
63,46941 (Lagro),Wabash County,Indiana,862665b07ffffff,189,22.0,22.0,62872500.0,29538.590045873032,1758492439424,Synapse54,1758492439424,Synapse54
64,47240 (Greensburg),Decatur County,Indiana,86266c82fffffff,140,20.5,20.5,58597500.01171875,28526.03789548925,1758492439424,Synapse54,1758492439424,Synapse54
65,46941 (Lagro),Wabash County,Indiana,862665b0fffffff,58,21.8,21.8,62904999.99609375,29545.490362819408,1758492439424,Synapse54,1758492439424,Synapse54
66,47240 (Greensburg),Decatur County,Indiana,86266c837ffffff,820,19.22,19.22,58467499.9921875,28493.36253948974,1758492439424,Synapse54,1758492439424,Synapse54
67,46992 (Wabash),Wabash County,Indiana,862665b17ffffff,104,21.14,21.14,63119999.99609375,29598.82727735561,1758492439424,Synapse54,1758492439424,Synapse54
68,47037 (Osgood),Ripley County,Indiana,86266c847ffffff,114,19.39,19.39,58258750.0,28439.032693302033,1758492439424,Synapse54,1758492439424,Synapse54
69,46941 (Lagro),Wabash County,Indiana,862665b1fffffff,154,21.24,21.24,62903750.00390625,29545.32743044602,1758492439424,Synapse54,1758492439424,Synapse54
70,47037 (Osgood),Ripley County,Indiana,86266c84fffffff,193,20.02,20.02,58102500.0,28407.31991328232,1758492439424,Synapse54,1758492439424,Synapse54
71,46990 (Urbana),Wabash County,Indiana,862665b27ffffff,54,21.6,21.6,63562500.0,29699.167018965934,1758492439424,Synapse54,1758492439424,Synapse54
72,47240 (Greensburg),Decatur County,Indiana,86266c857ffffff,83,19.44,19.44,58282500.0,28446.453444436185,1758492439424,Synapse54,1758492439424,Synapse54
73,46702 (Andrews),Huntington County,Indiana,862665b2fffffff,171,22.29,22.29,62903750.0,29545.32743044602,1758492439424,Synapse54,1758492439424,Synapse54
74,47037 (Osgood),Ripley County,Indiana,86266c85fffffff,45,19.65,19.65,58128750.00390625,28406.357337302525,1758492439424,Synapse54,1758492439424,Synapse54
75,46990 (Urbana),Wabash County,Indiana,862665b37ffffff,67,21.68,21.68,62872499.99609375,29538.590045873032,1758492439424,Synapse54,1758492439424,Synapse54
76,47006 (Batesville),Ripley County,Indiana,86266c867ffffff,107,22.29,22.29,58597500.00390625,28526.037895489248,1758492439424,Synapse54,1758492439424,Synapse54
77,46940 (La Fontaine),Huntington County,Indiana,862665b47ffffff,82,20.55,20.55,62905000.0,29545.490362819408,1758492439424,Synapse54,1758492439424,Synapse54
78,47037 (Osgood),Ripley County,Indiana,86266c86fffffff,134,20.09,20.09,58048750.0,28392.382179546956,1758492439424,Synapse54,1758492439424,Synapse54
79,46792 (Warren),Huntington County,Indiana,862665b4fffffff,46,17.49,17.49,62417500.0,29426.26813581762,1758492439424,Synapse54,1758492439424,Synapse54
80,47240 (Greensburg),Decatur County,Indiana,86266c877ffffff,52,19.7,19.7,58128750.0,28406.357337302525,1758492439424,Synapse54,1758492439424,Synapse54
81,46992 (Wabash),Wabash County,Indiana,862665b57ffffff,92,18.93,18.93,62493750.0,29451.581067338346,1758492439424,Synapse54,1758492439424,Synapse54
82,47240 (Greensburg),Decatur County,Indiana,86266c887ffffff,119,19.07,19.07,58487500.0,28499.503563582508,1758492439424,Synapse54,1758492439424,Synapse54
83,46940 (La Fontaine),Huntington County,Indiana,862665b5fffffff,47,18.43,18.43,62602499.99609375,29478.56672871935,1758492439424,Synapse54,1758492439424,Synapse54
84,47240 (Greensburg),Decatur County,Indiana,86266c88fffffff,48,20.96,20.96,58333749.99609375,28459.407456448844,1758492439424,Synapse54,1758492439424,Synapse54
85,46750 (Huntington),Huntington County,Indiana,862665b67ffffff,70,23.41,23.41,62936250.00390625,29552.227747392397,1758492439424,Synapse54,1758492439424,Synapse54
86,47246 (Hope),Bartholomew County,Indiana,86266c897ffffff,482,17.1,17.1,58512499.99609375,28499.75726760836,1758492439424,Synapse54,1758492439424,Synapse54
87,46792 (Warren),Huntington County,Indiana,862665b6fffffff,60,18.02,18.02,62634999.99609375,29485.467045665726,1758492439424,Synapse54,1758492439424,Synapse54
88,47246 (Hope),Bartholomew County,Indiana,86266c89fffffff,180,19.93,19.93,58122500.0,28412.92234060173,1758492439424,Synapse54,1758492439424,Synapse54
89,46750 (Huntington),Huntington County,Indiana,862665b77ffffff,40,22.22,22.22,62686250.00390625,29498.261179061872,1758492439424,Synapse54,1758492439424,Synapse54
90,47240 (Greensburg),Decatur County,Indiana,86266c8a7ffffff,107,22.34,22.34,58462500.0,28491.917414540392,1758492439424,Synapse54,1758492439424,Synapse54
91,46992 (Wabash),Wabash County,Indiana,862665b87ffffff,60,19.93,19.93,62926250.00390625,29552.215354095555,1758492439424,Synapse54,1758492439424,Synapse54
92,47240 (Greensburg),Decatur County,Indiana,86266c8afffffff,83,21.07,21.07,58251249.99609375,28439.50979956162,1758492439424,Synapse54,1758492439424,Synapse54
93,46992 (Wabash),Wabash County,Indiana,862665b8fffffff,131,20.06,20.06,62708750.0,29500.00243663729,1758492439424,Synapse54,1758492439424,Synapse54
94,47043 (Vevay),Switzerland County,Indiana,86266ca4fffffff,44,18.72,18.72,57093750.0,28154.081994990775,1758492439424,Synapse54,1758492439424,Synapse54
95,46970 (Peru),Miami County,Indiana,862665b97ffffff,86,23.63,23.63,62987500.0,29566.683937147056,1758492439424,Synapse54,1758492439424,Synapse54
96,47224 (Canaan),Jefferson County,Indiana,86266ca57ffffff,77,20.92,20.92,57292500.00390625,28205.99093311693,1758492439424,Synapse54,1758492439424,Synapse54
97,46970 (Peru),Miami County,Indiana,862665b9fffffff,91,20.4,20.4,62708749.9921875,29500.00243663729,1758492439424,Synapse54,1758492439424,Synapse54
98,47250 (Madison),Switzerland County,Indiana,86266ca5fffffff,82,18.72,18.72,56834999.99609375,28093.9982052701,1758492439424,Synapse54,1758492439424,Synapse54
99,46992 (Wabash),Wabash County,Indiana,862665ba7ffffff,96,21.67,21.67,63150000.00390625,29605.727594301985,1758492439424,Synapse54,1758492439424,Synapse54
100,47043 (Vevay),Switzerland County,Indiana,86266ca67ffffff,78,18.93,18.93,57292500.0,28205.99093311693,1758492439424,Synapse54,1758492439424,Synapse54
101,46992 (Wabash),Wabash County,Indiana,862665bafffffff,1511,18.64,18.64,63149999.99609375,29605.727594301985,1758492439424,Synapse54,1758492439424,Synapse54
102,47011 (Bennington),Switzerland County,Indiana,86266ca6fffffff,65,20.0,20.0,57172500.0,28173.56483394154,1758492439424,Synapse54,1758492439424,Synapse54
103,46926 (Denver),Miami County,Indiana,862665bb7ffffff,78,22.16,22.16,62957500.0,29558.523246195808,1758492439424,Synapse54,1758492439424,Synapse54
104,47224 (Canaan),Switzerland County,Indiana,86266ca77ffffff,85,16.73,16.73,57292499.99609375,28205.990933116926,1758492439424,Synapse54,1758492439424,Synapse54
105,46156 (Milroy),Rush County,Indiana,86266c907ffffff,41,19.43,19.43,59199999.99609375,28672.774378490463,1758492439424,Synapse54,1758492439424,Synapse54
106,47231 (Dupont),Jennings County,Indiana,86266ca87ffffff,44,23.4,23.4,57243750.0,28193.056522580417,1758492439424,Synapse54,1758492439424,Synapse54
107,46156 (Milroy),Rush County,Indiana,86266c917ffffff,77,18.47,18.47,58890000.0078125,28592.346491867465,1758492439424,Synapse54,1758492439424,Synapse54
108,47250 (Madison),Jefferson County,Indiana,86266ca8fffffff,34,18.38,18.38,57101249.99609375,28159.58399058756,1758492439424,Synapse54,1758492439424,Synapse54
109,46173 (Rushville),Rush County,Indiana,86266c927ffffff,34,22.97,22.97,59280000.0,28692.778024318264,1758492439424,Synapse54,1758492439424,Synapse54
110,47265 (North Vernon),Jennings County,Indiana,86266ca97ffffff,166,21.9,21.9,57493750.0,28258.955636888186,1758492439424,Synapse54,1758492439424,Synapse54
111,47240 (Greensburg),Decatur County,Indiana,86266c92fffffff,62,22.46,22.46,58727500.00390625,28558.713251488756,1758492439424,Synapse54,1758492439424,Synapse54
112,47231 (Dupont),Jefferson County,Indiana,86266ca9fffffff,140,21.12,21.12,57101250.00390625,28159.583990587562,1758492439424,Synapse54,1758492439424,Synapse54
113,46156 (Milroy),Rush County,Indiana,86266c937ffffff,148,19.32,19.32,58890000.0078125,28592.346491867465,1758492439424,Synapse54,1758492439424,Synapse54
114,47023 (Holton),Ripley County,Indiana,86266caa7ffffff,10,23.26,23.26,57735000.0,28312.54979551783,1758492439424,Synapse54,1758492439424,Synapse54
115,47272 (Saint Paul),Decatur County,Indiana,86266c987ffffff,299,20.63,20.63,58827500.0,28578.738211785254,1758492439424,Synapse54,1758492439424,Synapse54
116,47023 (Holton),Ripley County,Indiana,86266caafffffff,0,0.0,0.0,57316250.0,28213.51252584683,1758492439424,Synapse54,1758492439424,Synapse54
117,46182 (Waldron),Shelby County,Indiana,86266c997ffffff,145,20.39,20.39,58827499.99609375,28578.738211785254,1758492439424,Synapse54,1758492439424,Synapse54
118,47223 (Butlerville),Jennings County,Indiana,86266cab7ffffff,105,23.54,23.54,57702500.00390625,28305.854083619324,1758492439424,Synapse54,1758492439424,Synapse54
119,46506 (Bremen),Marshall County,Indiana,86274b677ffffff,63,14.45,14.45,64712499.99609375,29966.40153125885,1758492439424,Synapse54,1758492439424,Synapse54
120,47250 (Madison),Jefferson County,Indiana,86266cac7ffffff,177,21.33,21.33,57372500.0,28225.555241653026,1758492439424,Synapse54,1758492439424,Synapse54
121,46563 (Plymouth),Marshall County,Indiana,86274b6efffffff,93,20.04,20.04,64296249.99609375,29872.493898475343,1758492439424,Synapse54,1758492439424,Synapse54
122,47250 (Madison),Jefferson County,Indiana,86266cacfffffff,103,21.87,21.87,56955000.0,28126.593767313178,1758492439424,Synapse54,1758492439424,Synapse54
123,46550 (Nappanee),Kosciusko County,Indiana,86274b74fffffff,769,16.43,16.43,64712500.0,29966.401531258845,1758492439424,Synapse54,1758492439424,Synapse54
124,47250 (Madison),Jefferson County,Indiana,86266cad7ffffff,39,17.26,17.26,57372500.0,28225.555241653026,1758492439424,Synapse54,1758492439424,Synapse54
125,46550 (Nappanee),Kosciusko County,Indiana,86274b75fffffff,209,13.93,13.93,64711250.0,29966.56458531184,1758492439424,Synapse54,1758492439424,Synapse54
126,47250 (Madison),Jefferson County,Indiana,86266cadfffffff,1847,18.58,18.58,56955000.0,28126.593767313178,1758492439424,Synapse54,1758492439424,Synapse54
127,45390 (Union City),Darke County,Ohio,862a90497ffffff,569,18.62,18.62,61244999.9921875,29153.707737151213,1758492439424,Synapse54,1758492439424,Synapse54
128,47224 (Canaan),Jefferson County,Indiana,86266cae7ffffff,93,21.78,21.78,56955000.0,28126.593767313178,1758492439424,Synapse54,1758492439424,Synapse54
129,47385 (Spiceland),Henry County,Indiana,862a920c7ffffff,293,20.96,20.96,59917500.0,28838.355403104546,1758492439424,Synapse54,1758492439424,Synapse54
130,47250 (Madison),Jefferson County,Indiana,86266caefffffff,61,22.68,22.68,57292500.0,28205.990933116926,1758492439424,Synapse54,1758492439424,Synapse54
131,47352 (Lewisville),Henry County,Indiana,862a920cfffffff,60,20.62,20.62,60000000.0,28865.84901409732,1758492439424,Synapse54,1758492439424,Synapse54
132,47250 (Madison),Jefferson County,Indiana,86266caf7ffffff,35,22.01,22.01,57316250.00390625,28213.51252584683,1758492439424,Synapse54,1758492439424,Synapse54
133,46148 (Knightstown),Henry County,Indiana,862a920d7ffffff,129,21.46,21.46,60213750.00390625,28912.711516844396,1758492439424,Synapse54,1758492439424,Synapse54
134,47042 (Versailles),Ripley County,Indiana,86266cb07ffffff,59,21.07,21.07,57967500.0,28372.558699015855,1758492439424,Synapse54,1758492439424,Synapse54
135,46148 (Knightstown),Henry County,Indiana,862a920dfffffff,271,20.47,20.47,59917499.99609375,28838.355403104542,1758492439424,Synapse54,1758492439424,Synapse54
136,47018 (Dillsboro),Ripley County,Indiana,86266cb0fffffff,120,19.9,19.9,57740000.0,28319.834884530734,1758492439424,Synapse54,1758492439424,Synapse54
137,47362 (New Castle),Henry County,Indiana,862a920e7ffffff,1141,18.91,18.91,60057500.00390625,28872.936170981146,1758492439424,Synapse54,1758492439424,Synapse54
138,47037 (Osgood),Ripley County,Indiana,86266cb17ffffff,276,18.62,18.62,58128750.0,28406.357337302525,1758492439424,Synapse54,1758492439424,Synapse54
139,47387 (Straughn),Henry County,Indiana,862a920efffffff,126,19.87,19.87,60213749.99609375,28912.711516844396,1758492439424,Synapse54,1758492439424,Synapse54
140,47042 (Versailles),Ripley County,Indiana,86266cb1fffffff,460,17.79,17.79,57837500.0,28339.894582035282,1758492439424,Synapse54,1758492439424,Synapse54
141,47362 (New Castle),Henry County,Indiana,862a920f7ffffff,118,19.73,19.73,60106250.00390625,28885.58376138757,1758492439424,Synapse54,1758492439424,Synapse54
142,47031 (Milan),Ripley County,Indiana,86266cb27ffffff,313,20.8,20.8,58160000.0,28414.247518769123,1758492439424,Synapse54,1758492439424,Synapse54
143,47302 (Muncie),Delaware County,Indiana,862a92107ffffff,166,20.88,20.88,60690000.00390625,29019.7351855901,1758492439424,Synapse54,1758492439424,Synapse54
144,47031 (Milan),Ripley County,Indiana,86266cb2fffffff,154,20.64,20.64,57766250.00390625,28319.901380211075,1758492439424,Synapse54,1758492439424,Synapse54
145,47360 (Mooreland),Henry County,Indiana,862a9210fffffff,122,20.23,20.23,60779999.9921875,29046.331854150172,1758492439424,Synapse54,1758492439424,Synapse54
146,47037 (Osgood),Ripley County,Indiana,86266cb37ffffff,146,20.08,20.08,57999999.9921875,28380.283482574494,1758492439424,Synapse54,1758492439424,Synapse54
147,47302 (Muncie),Delaware County,Indiana,862a92117ffffff,458,20.89,20.89,61152500.0,29133.028122044372,1758492439424,Synapse54,1758492439424,Synapse54
148,47018 (Dillsboro),Dearborn County,Indiana,86266cb47ffffff,110,19.89,19.89,57292500.00390625,28205.990933116926,1758492439424,Synapse54,1758492439424,Synapse54
149,47386 (Springport),Henry County,Indiana,862a9211fffffff,174,21.25,21.25,60698750.00390625,29026.73632622497,1758492439424,Synapse54,1758492439424,Synapse54
150,47043 (Vevay),Switzerland County,Indiana,86266dd17ffffff,469,20.12,20.12,56955000.0,28126.593767313178,1758492439424,Synapse54,1758492439424,Synapse54
151,47383 (Selma),Delaware County,Indiana,862a92127ffffff,237,23.26,23.26,60995000.0078125,29093.35717410004,1758492439424,Synapse54,1758492439424,Synapse54
152,41095 (Warsaw),Gallatin County,Kentucky,86266dd27ffffff,80,20.62,20.62,57036250.0078125,28147.289686100965,1758492439424,Synapse54,1758492439424,Synapse54
153,47383 (Selma),Delaware County,Indiana,862a9212fffffff,73,20.22,20.22,60854999.99609375,29066.569993389072,1758492439424,Synapse54,1758492439424,Synapse54
154,47043 (Vevay),Switzerland County,Indiana,86266dd37ffffff,125,21.59,21.59,56955000.0,28126.593767313178,1758492439424,Synapse54,1758492439424,Synapse54
155,47302 (Muncie),Delaware County,Indiana,862a92137ffffff,1649,20.09,20.09,60879999.99609375,29066.90357654348,1758492439424,Synapse54,1758492439424,Synapse54
156,47043 (Vevay),Jefferson County,Indiana,86266dd87ffffff,88,20.47,20.47,56670000.0,28052.817864165518,1758492439424,Synapse54,1758492439424,Synapse54
157,47354 (Losantville),Randolph County,Indiana,862a92147ffffff,128,20.0,20.0,60541249.9921875,28987.06537828064,1758492439424,Synapse54,1758492439424,Synapse54
158,40045 (Milton),Carroll County,Kentucky,86266dd97ffffff,86,20.09,20.09,56955000.00390625,28126.593767313178,1758492439424,Synapse54,1758492439424,Synapse54
159,47346 (Hagerstown),Wayne County,Indiana,862a9214fffffff,151,21.36,21.36,60352500.00390625,28939.837019997616,1758492439424,Synapse54,1758492439424,Synapse54
160,47043 (Vevay),Switzerland County,Indiana,86266dda7ffffff,52,19.62,19.62,57212500.0078125,28186.42662458083,1758492439424,Synapse54,1758492439424,Synapse54
161,47360 (Mooreland),Henry County,Indiana,862a92157ffffff,186,22.91,22.91,60780000.00390625,29046.331854150172,1758492439424,Synapse54,1758492439424,Synapse54
162,47043 (Vevay),Switzerland County,Indiana,86266ddafffffff,296,18.65,18.65,56803750.0,28087.011082025525,1758492439424,Synapse54,1758492439424,Synapse54
163,47346 (Hagerstown),Henry County,Indiana,862a9215fffffff,80,21.56,21.56,60508750.00390625,28979.670687161717,1758492439424,Synapse54,1758492439424,Synapse54
164,47250 (Madison),Jefferson County,Indiana,86266ddb7ffffff,96,23.3,23.3,56621250.0,28039.41875447061,1758492439424,Synapse54,1758492439424,Synapse54
165,47358 (Modoc),Randolph County,Indiana,862a92167ffffff,87,19.38,19.38,60673750.00390625,29019.39488027817,1758492439424,Synapse54,1758492439424,Synapse54
166,47006 (Batesville),Franklin County,Indiana,862a9359fffffff,148,21.17,21.17,58606249.9921875,28526.019648407942,1758492439424,Synapse54,1758492439424,Synapse54
167,47358 (Modoc),Wayne County,Indiana,862a9216fffffff,129,19.94,19.94,60673750.0078125,29019.39488027817,1758492439424,Synapse54,1758492439424,Synapse54
168,47012 (Brookville),Franklin County,Indiana,862a935a7ffffff,351,19.24,19.24,58606250.00390625,28526.019648407942,1758492439424,Synapse54,1758492439424,Synapse54
169,47354 (Losantville),Randolph County,Indiana,862a92177ffffff,66,19.58,19.58,60912500.00390625,29078.661356147702,1758492439424,Synapse54,1758492439424,Synapse54
170,47012 (Brookville),Franklin County,Indiana,862a935afffffff,114,21.51,21.51,58759999.9921875,28565.879341644126,1758492439424,Synapse54,1758492439424,Synapse54
171,47334 (Daleville),Delaware County,Indiana,862a92187ffffff,201,24.36,24.36,60904999.99609375,29079.060840211132,1758492439424,Synapse54,1758492439424,Synapse54
172,47030 (Metamora),Franklin County,Indiana,862a935b7ffffff,103,21.15,21.15,58760000.0,28565.879341644126,1758492439424,Synapse54,1758492439424,Synapse54
