OBJECTID,admin4_name,admin3_name,admin2_name,id,X9073_X,X9073_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2152,47872 (Rockville),Parke County,Indiana,8626614efffffff,5851,54.18,54.18,59050000.0,28634.316482451464,1758492591597,Synapse54,1758492591597,Synapse54
2153,46041 (Frankfort),Clinton County,Indiana,8626652d7ffffff,12568,69.05,69.05,61440000.0,29206.599917919495,1758492591597,Synapse54,1758492591597,Synapse54
2154,47854 (Hillsdale),Vermillion County,Indiana,8626614f7ffffff,14851,79.84,79.84,59350000.0078125,28702.36686435491,1758492591597,Synapse54,1758492591597,Synapse54
2155,47452 (Orleans),Orange County,Indiana,86266ea47ffffff,14878,87.01,87.01,56685000.0,28061.90497597181,1758492591597,Synapse54,1758492591597,Synapse54
2156,47952 (Kingman),Fountain County,Indiana,862661507ffffff,4611,47.54,47.54,60275000.0,28925.97618420001,1758492591597,Synapse54,1758492591597,Synapse54
2157,46901 (Kokomo),Howard County,Indiana,862665387ffffff,26671,116.47,116.47,61630000.0,29247.785777939775,1758492591597,Synapse54,1758492591597,Synapse54
2158,47859 (Marshall),Parke County,Indiana,86266150fffffff,5061,54.42,54.42,59661250.0,28780.20021434726,1758492591597,Synapse54,1758492591597,Synapse54
2159,47201 (Columbus),Bartholomew County,Indiana,86266cccfffffff,112580,161.75,161.75,57780000.0,28326.320068317975,1758492591597,Synapse54,1758492591597,Synapse54
2160,47952 (Kingman),Fountain County,Indiana,862661517ffffff,11800,44.87,44.87,60148750.00390625,28894.672378246214,1758492591597,Synapse54,1758492591597,Synapse54
2161,47952 (Kingman),Parke County,Indiana,86266151fffffff,12796,49.03,49.03,59820000.00390625,28821.16449894902,1758492591597,Synapse54,1758492591597,Synapse54
2162,47454 (Paoli),Orange County,Indiana,86266ea4fffffff,13228,76.46,76.46,56351250.0,27974.529170257025,1758492591597,Synapse54,1758492591597,Synapse54
2163,47987 (Veedersburg),Fountain County,Indiana,862661527ffffff,2660,71.89,71.89,60033750.0,28873.46805046216,1758492591597,Synapse54,1758492591597,Synapse54
2164,47952 (Kingman),Fountain County,Indiana,86266152fffffff,10269,69.86,69.86,60216250.0,28911.3354738881,1758492591597,Synapse54,1758492591597,Synapse54
2165,46901 (Kokomo),Howard County,Indiana,862665397ffffff,15109,133.71,133.71,61600000.0,29241.34957481872,1758492591597,Synapse54,1758492591597,Synapse54
