OBJECTID,admin4_name,admin3_name,admin2_name,id,BABYBOOMCY,BABYBOOMCY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
477,47994 (Wingate),Montgomery County,Indiana,862661c17ffffff,121,24.49,24.49,60462500.0,28972.828547965353,1758492487369,Synapse54,1758492487369,Synapse54
478,47990 (Waynetown),Montgomery County,Indiana,862661c1fffffff,54,22.78,22.78,60562500.0,28998.53637242412,1758492487369,Synapse54,1758492487369,Synapse54
479,47967 (New Richmond),Montgomery County,Indiana,862661c27ffffff,202,22.27,22.27,60905000.0,29077.129031369044,1758492487369,Synapse54,1758492487369,Synapse54
480,47933 (Crawfordsville),Montgomery County,Indiana,862661c2fffffff,61,21.63,21.63,60243749.99609375,28917.16336238421,1758492487369,Synapse54,1758492487369,Synapse54
481,47967 (New Richmond),Montgomery County,Indiana,862661c37ffffff,104,22.03,22.03,60650000.0,29019.244020314913,1758492487369,Synapse54,1758492487369,Synapse54
482,47933 (Crawfordsville),Montgomery County,Indiana,862661c47ffffff,1051,22.67,22.67,60243750.0,28917.16336238421,1758492487369,Synapse54,1758492487369,Synapse54
483,47933 (Crawfordsville),Montgomery County,Indiana,862661c4fffffff,146,23.59,23.59,60157499.99609375,28896.694763576186,1758492487369,Synapse54,1758492487369,Synapse54
484,47933 (Crawfordsville),Montgomery County,Indiana,862661c57ffffff,2431,18.91,18.91,60375000.00390625,28952.120900074562,1758492487369,Synapse54,1758492487369,Synapse54
485,47933 (Crawfordsville),Montgomery County,Indiana,862661c5fffffff,499,19.63,19.63,60157499.99609375,28896.694763576186,1758492487369,Synapse54,1758492487369,Synapse54
486,47933 (Crawfordsville),Montgomery County,Indiana,862661c67ffffff,265,22.9,22.9,60371250.00390625,28949.08875276153,1758492487369,Synapse54,1758492487369,Synapse54
487,47933 (Crawfordsville),Montgomery County,Indiana,862661c6fffffff,43,22.75,22.75,60371250.00390625,28949.088752761527,1758492487369,Synapse54,1758492487369,Synapse54
488,47933 (Crawfordsville),Montgomery County,Indiana,862661c77ffffff,123,22.2,22.2,60905000.0,29077.129031369044,1758492487369,Synapse54,1758492487369,Synapse54
489,47987 (Veedersburg),Fountain County,Indiana,862661c87ffffff,174,22.54,22.54,60462500.0,28972.828547965353,1758492487369,Synapse54,1758492487369,Synapse54
490,47949 (Hillsboro),Fountain County,Indiana,862661c8fffffff,26,22.22,22.22,60275000.0,28926.413075615794,1758492487369,Synapse54,1758492487369,Synapse54
491,47987 (Veedersburg),Fountain County,Indiana,862661c97ffffff,496,21.1,21.1,60677500.00390625,29019.942553623478,1758492487369,Synapse54,1758492487369,Synapse54
492,47987 (Veedersburg),Fountain County,Indiana,862661c9fffffff,62,21.75,21.75,60506250.00390625,28987.257296180207,1758492487369,Synapse54,1758492487369,Synapse54
493,47987 (Veedersburg),Fountain County,Indiana,862661ca7ffffff,76,23.46,23.46,60837500.0,29061.033120711938,1758492487369,Synapse54,1758492487369,Synapse54
494,47949 (Hillsboro),Fountain County,Indiana,862661cafffffff,40,22.6,22.6,60490000.0,28978.722528280694,1758492487369,Synapse54,1758492487369,Synapse54
495,47987 (Veedersburg),Fountain County,Indiana,862661cb7ffffff,34,22.67,22.67,60748749.99609375,29040.33253830565,1758492487369,Synapse54,1758492487369,Synapse54
496,47990 (Waynetown),Montgomery County,Indiana,862661cc7ffffff,59,21.77,21.77,60462500.0,28972.828547965353,1758492487369,Synapse54,1758492487369,Synapse54
497,47933 (Crawfordsville),Montgomery County,Indiana,862661ccfffffff,215,27.56,27.56,60001250.00390625,28864.257328643547,1758492487369,Synapse54,1758492487369,Synapse54
498,47949 (Hillsboro),Fountain County,Indiana,862661cd7ffffff,39,22.94,22.94,60187500.0,28905.8842861403,1758492487369,Synapse54,1758492487369,Synapse54
499,47990 (Waynetown),Montgomery County,Indiana,862661cdfffffff,54,25.0,25.0,59874999.99609375,28832.5037658604,1758492487369,Synapse54,1758492487369,Synapse54
500,47933 (Crawfordsville),Montgomery County,Indiana,862661ce7ffffff,120,22.73,22.73,60501249.99609375,28984.28533953465,1758492487369,Synapse54,1758492487369,Synapse54
501,47933 (Crawfordsville),Montgomery County,Indiana,862661cefffffff,357,22.99,22.99,60030000.00390625,28870.25704473383,1758492487369,Synapse54,1758492487369,Synapse54
502,46960 (Monterey),Starke County,Indiana,862665c27ffffff,146,25.35,25.35,63996250.00390625,29801.39858945099,1758492487369,Synapse54,1758492487369,Synapse54
503,47858 (Lewis),Clay County,Indiana,86266ed77ffffff,93,25.98,25.98,58187500.0,28427.28112841328,1758492487369,Synapse54,1758492487369,Synapse54
504,46506 (Bremen),Marshall County,Indiana,86274b677ffffff,66,15.14,15.14,64712499.99609375,29966.40153125885,1758492487369,Synapse54,1758492487369,Synapse54
505,47909 (Lafayette),Tippecanoe County,Indiana,862661d07ffffff,71,18.44,18.44,61282500.00390625,29170.529051122405,1758492487369,Synapse54,1758492487369,Synapse54
506,47981 (Romney),Tippecanoe County,Indiana,862661d0fffffff,130,19.2,19.2,60933749.99609375,29083.26206076716,1758492487369,Synapse54,1758492487369,Synapse54
507,46960 (Monterey),Pulaski County,Indiana,862665c2fffffff,67,22.11,22.11,63612500.0,29713.489591729813,1758492487369,Synapse54,1758492487369,Synapse54
508,47909 (Lafayette),Tippecanoe County,Indiana,862661d17ffffff,98,22.37,22.37,60992500.0,29097.844046497055,1758492487369,Synapse54,1758492487369,Synapse54
509,47802 (Terre Haute),Vigo County,Indiana,86266ed87ffffff,190,26.84,26.84,58133750.0,28415.727789902652,1758492487369,Synapse54,1758492487369,Synapse54
510,47981 (Romney),Tippecanoe County,Indiana,862661d1fffffff,24,18.9,18.9,60992499.99609375,29097.844046497055,1758492487369,Synapse54,1758492487369,Synapse54
511,46960 (Monterey),Starke County,Indiana,862665c37ffffff,221,30.11,30.11,63996250.0,29801.39858945099,1758492487369,Synapse54,1758492487369,Synapse54
512,47909 (Lafayette),Tippecanoe County,Indiana,862661d27ffffff,1996,14.37,14.37,61207499.99609375,29144.958052155176,1758492487369,Synapse54,1758492487369,Synapse54
513,47850 (Farmersburg),Sullivan County,Indiana,86266ed8fffffff,80,23.67,23.67,57697500.0,28302.34841694258,1758492487369,Synapse54,1758492487369,Synapse54
514,46939 (Kewanna),Fulton County,Indiana,862665c47ffffff,172,23.43,23.43,63642499.99609375,29715.056001339948,1758492487369,Synapse54,1758492487369,Synapse54
515,47909 (Lafayette),Tippecanoe County,Indiana,862661d2fffffff,137,18.64,18.64,60933750.00390625,29083.26206076716,1758492487369,Synapse54,1758492487369,Synapse54
516,47802 (Terre Haute),Vigo County,Indiana,86266eda7ffffff,140,23.65,23.65,58432500.0,28483.496837519804,1758492487369,Synapse54,1758492487369,Synapse54
517,47909 (Lafayette),Tippecanoe County,Indiana,862661d37ffffff,516,21.74,21.74,61282500.00390625,29170.529051122405,1758492487369,Synapse54,1758492487369,Synapse54
518,46939 (Kewanna),Fulton County,Indiana,862665c4fffffff,30,20.98,20.98,63336249.99609375,29647.62342905964,1758492487369,Synapse54,1758492487369,Synapse54
519,47955 (Linden),Montgomery County,Indiana,862661d47ffffff,34,22.97,22.97,60560000.0,28995.79170828917,1758492487369,Synapse54,1758492487369,Synapse54
520,47940 (Darlington),Montgomery County,Indiana,862661d4fffffff,97,22.77,22.77,60631249.9921875,29015.887144308756,1758492487369,Synapse54,1758492487369,Synapse54
521,47802 (Terre Haute),Vigo County,Indiana,86266edafffffff,71,23.83,23.83,57697499.99609375,28302.34841694258,1758492487369,Synapse54,1758492487369,Synapse54
522,46563 (Plymouth),Marshall County,Indiana,86274b6efffffff,95,20.47,20.47,64296249.99609375,29872.493898475343,1758492487369,Synapse54,1758492487369,Synapse54
523,47955 (Linden),Montgomery County,Indiana,862661d57ffffff,57,22.62,22.62,60933750.00390625,29083.26206076716,1758492487369,Synapse54,1758492487369,Synapse54
524,40108 (Brandenburg),Meade County,Kentucky,86266800fffffff,480,19.39,19.39,54821250.00390625,27595.02072995517,1758492487369,Synapse54,1758492487369,Synapse54
525,47933 (Crawfordsville),Montgomery County,Indiana,862661d5fffffff,66,23.0,23.0,60590000.0,29004.43035273946,1758492487369,Synapse54,1758492487369,Synapse54
526,47112 (Corydon),Harrison County,Indiana,862668027ffffff,102,20.4,20.4,54959999.9921875,27633.948245195264,1758492487369,Synapse54,1758492487369,Synapse54
527,47930 (Clarks Hill),Tippecanoe County,Indiana,862661d67ffffff,140,20.32,20.32,60933750.0,29083.26206076716,1758492487369,Synapse54,1758492487369,Synapse54
528,46939 (Kewanna),Pulaski County,Indiana,862665c57ffffff,34,26.15,26.15,63806249.99609375,29755.708087217663,1758492487369,Synapse54,1758492487369,Synapse54
529,46035 (Colfax),Montgomery County,Indiana,862661d6fffffff,48,22.22,22.22,60773750.0,29042.69802593955,1758492487369,Synapse54,1758492487369,Synapse54
530,47142 (Mauckport),Harrison County,Indiana,86266802fffffff,113,20.14,20.14,54482500.0,27514.770074855383,1758492487369,Synapse54,1758492487369,Synapse54
531,47909 (Lafayette),Tippecanoe County,Indiana,862661d77ffffff,62,19.31,19.31,60933749.99609375,29083.26206076716,1758492487369,Synapse54,1758492487369,Synapse54
532,47135 (Laconia),Harrison County,Indiana,862668067ffffff,30,23.81,23.81,54540000.0,27527.49313585488,1758492487369,Synapse54,1758492487369,Synapse54
533,46939 (Kewanna),Fulton County,Indiana,862665c5fffffff,32,22.22,22.22,63100000.00390625,29589.580320053326,1758492487369,Synapse54,1758492487369,Synapse54
534,47918 (Attica),Fountain County,Indiana,862661d87ffffff,24,23.76,23.76,60865000.00390625,29066.358025973037,1758492487369,Synapse54,1758492487369,Synapse54
535,47967 (New Richmond),Montgomery County,Indiana,862661d8fffffff,25,22.32,22.32,60905000.00390625,29077.129031369044,1758492487369,Synapse54,1758492487369,Synapse54
536,40108 (Brandenburg),Meade County,Kentucky,86266806fffffff,59,17.35,17.35,54868750.0,27608.074932514737,1758492487369,Synapse54,1758492487369,Synapse54
537,47918 (Attica),Fountain County,Indiana,862661d97ffffff,113,25.98,25.98,61153749.9921875,29138.993547579987,1758492487369,Synapse54,1758492487369,Synapse54
538,46975 (Rochester),Fulton County,Indiana,862665c67ffffff,62,29.38,29.38,63524999.99609375,29693.244030943613,1758492487369,Synapse54,1758492487369,Synapse54
539,47885 (West Terre Haute),Vigo County,Indiana,862663b5fffffff,358,24.32,24.32,58707500.0078125,28547.115964875175,1758492487369,Synapse54,1758492487369,Synapse54
540,40108 (Brandenburg),Meade County,Kentucky,862668077ffffff,432,21.56,21.56,54868750.0,27605.35969880935,1758492487369,Synapse54,1758492487369,Synapse54
541,47528 (Edwardsport),Knox County,Indiana,86266e18fffffff,94,26.26,26.26,56855000.0,28100.149095464658,1758492487369,Synapse54,1758492487369,Synapse54
542,46939 (Kewanna),Fulton County,Indiana,862665c6fffffff,33,28.95,28.95,63067500.01171875,29580.699013130856,1758492487369,Synapse54,1758492487369,Synapse54
543,47838 (Carlisle),Sullivan County,Indiana,86266e197ffffff,154,20.67,20.67,56828750.00390625,28094.42426108083,1758492487369,Synapse54,1758492487369,Synapse54
544,47112 (Corydon),Harrison County,Indiana,862668107ffffff,255,21.76,21.76,55375000.0078125,27734.01639305354,1758492487369,Synapse54,1758492487369,Synapse54
545,46939 (Kewanna),Fulton County,Indiana,862665c77ffffff,125,29.55,29.55,63393750.00390625,29661.465050437648,1758492487369,Synapse54,1758492487369,Synapse54
546,47874 (Rosedale),Parke County,Indiana,862663b67ffffff,174,24.54,24.54,59137500.0,28655.176586979916,1758492487369,Synapse54,1758492487369,Synapse54
547,47561 (Oaktown),Knox County,Indiana,86266e19fffffff,28,26.17,26.17,56828750.0,28094.42426108083,1758492487369,Synapse54,1758492487369,Synapse54
548,47112 (Corydon),Harrison County,Indiana,86266810fffffff,313,21.19,21.19,55250000.0078125,27707.7590467924,1758492487369,Synapse54,1758492487369,Synapse54
549,46550 (Nappanee),Kosciusko County,Indiana,86274b74fffffff,743,15.88,15.88,64712500.0,29966.401531258845,1758492487369,Synapse54,1758492487369,Synapse54
550,47805 (Terre Haute),Vigo County,Indiana,862663b6fffffff,1196,23.07,23.07,58485000.00390625,28494.875236043616,1758492487369,Synapse54,1758492487369,Synapse54
551,47838 (Carlisle),Sullivan County,Indiana,86266e1a7ffffff,60,30.0,30.0,56855000.0,28100.149095464658,1758492487369,Synapse54,1758492487369,Synapse54
552,46996 (Winamac),Pulaski County,Indiana,862665c87ffffff,41,23.84,23.84,63350000.00390625,29649.93163071787,1758492487369,Synapse54,1758492487369,Synapse54
553,47112 (Corydon),Harrison County,Indiana,86266811fffffff,73,21.28,21.28,55196249.9921875,27687.119106665927,1758492487369,Synapse54,1758492487369,Synapse54
554,47842 (Clinton),Vermillion County,Indiana,862663b77ffffff,330,26.74,26.74,59137500.0,28655.176586979916,1758492487369,Synapse54,1758492487369,Synapse54
555,46996 (Winamac),Pulaski County,Indiana,862665c8fffffff,54,25.12,25.12,63641250.00390625,29716.950152250232,1758492487369,Synapse54,1758492487369,Synapse54
556,46385 (Valparaiso),Porter County,Indiana,86266404fffffff,541,23.65,23.65,64239999.9921875,29855.13097286012,1758492487369,Synapse54,1758492487369,Synapse54
557,46550 (Nappanee),Kosciusko County,Indiana,86274b75fffffff,210,14.0,14.0,64711250.0,29966.56458531184,1758492487369,Synapse54,1758492487369,Synapse54
558,46307 (Crown Point),Lake County,Indiana,86266405fffffff,2839,19.67,19.67,64666250.00390625,29954.44895502577,1758492487369,Synapse54,1758492487369,Synapse54
559,47957 (Medaryville),Pulaski County,Indiana,862665c97ffffff,56,24.67,24.67,63705000.0,29731.99083311185,1758492487369,Synapse54,1758492487369,Synapse54
560,46307 (Crown Point),Lake County,Indiana,8626640c7ffffff,3857,19.88,19.88,64406250.00390625,29896.186740445817,1758492487369,Synapse54,1758492487369,Synapse54
561,47957 (Medaryville),Pulaski County,Indiana,862665c9fffffff,48,24.62,24.62,63422499.99609375,29669.754939205395,1758492487369,Synapse54,1758492487369,Synapse54
562,46307 (Crown Point),Lake County,Indiana,8626640cfffffff,916,15.35,15.35,64185000.0,29844.258457732598,1758492487369,Synapse54,1758492487369,Synapse54
563,47112 (Corydon),Harrison County,Indiana,862668127ffffff,967,20.34,20.34,55469999.99609375,27759.94816041629,1758492487369,Synapse54,1758492487369,Synapse54
564,47578 (Sandborn),Greene County,Indiana,86266e1afffffff,25,28.74,28.74,56855000.0,28100.149095464658,1758492487369,Synapse54,1758492487369,Synapse54
565,46996 (Winamac),Pulaski County,Indiana,862665ca7ffffff,98,24.14,24.14,63864999.99609375,29769.61960894502,1758492487369,Synapse54,1758492487369,Synapse54
566,46373 (Saint John),Lake County,Indiana,8626640d7ffffff,3496,22.28,22.28,64184999.99609375,29844.258457732598,1758492487369,Synapse54,1758492487369,Synapse54
567,47112 (Corydon),Harrison County,Indiana,86266812fffffff,863,23.43,23.43,55071249.9921875,27660.68350239651,1758492487369,Synapse54,1758492487369,Synapse54
568,46996 (Winamac),Pulaski County,Indiana,862665cafffffff,72,24.83,24.83,63776249.99609375,29749.312349360196,1758492487369,Synapse54,1758492487369,Synapse54
569,47838 (Carlisle),Sullivan County,Indiana,86266e1b7ffffff,35,29.91,29.91,57401249.99609375,28234.586103763817,1758492487369,Synapse54,1758492487369,Synapse54
570,46303 (Cedar Lake),Lake County,Indiana,8626640dfffffff,3212,19.65,19.65,64212500.0,29850.08063761158,1758492487369,Synapse54,1758492487369,Synapse54
571,47112 (Corydon),Harrison County,Indiana,862668137ffffff,255,20.43,20.43,55427500.0,27747.783020718958,1758492487369,Synapse54,1758492487369,Synapse54
572,46366 (North Judson),Pulaski County,Indiana,862665cb7ffffff,78,24.76,24.76,63835000.0,29763.395473836918,1758492487369,Synapse54,1758492487369,Synapse54
573,46985 (Star City),Pulaski County,Indiana,862665cc7ffffff,108,25.59,25.59,63393749.99609375,29661.465050437644,1758492487369,Synapse54,1758492487369,Synapse54
574,47546 (Jasper),Dubois County,Indiana,86266e207ffffff,60,23.17,23.17,55578750.00390625,27783.24599479071,1758492487369,Synapse54,1758492487369,Synapse54
575,47117 (Elizabeth),Harrison County,Indiana,862668147ffffff,82,23.3,23.3,55019999.99609375,27647.058324434274,1758492487369,Synapse54,1758492487369,Synapse54
576,46985 (Star City),Pulaski County,Indiana,862665ccfffffff,36,23.08,23.08,63174999.99609375,29614.269837392807,1758492487369,Synapse54,1758492487369,Synapse54
577,47546 (Jasper),Dubois County,Indiana,86266e20fffffff,1850,18.7,18.7,56062500.0,27906.86912296743,1758492487369,Synapse54,1758492487369,Synapse54
578,47135 (Laconia),Harrison County,Indiana,86266814fffffff,47,24.48,24.48,54811250.0,27593.48568544929,1758492487369,Synapse54,1758492487369,Synapse54
579,46562 (Pierceton),Noble County,Indiana,86274b20fffffff,228,26.73,26.73,64660000.0,29951.869056491672,1758492487369,Synapse54,1758492487369,Synapse54
580,46996 (Winamac),Pulaski County,Indiana,862665cd7ffffff,38,26.21,26.21,63350000.00390625,29649.93163071787,1758492487369,Synapse54,1758492487369,Synapse54
581,46307 (Crown Point),Lake County,Indiana,8626640efffffff,1911,17.87,17.87,64406249.99609375,29896.186740445817,1758492487369,Synapse54,1758492487369,Synapse54
582,47112 (Corydon),Harrison County,Indiana,862668157ffffff,177,21.51,21.51,55071250.0,27660.68350239651,1758492487369,Synapse54,1758492487369,Synapse54
583,47546 (Jasper),Dubois County,Indiana,86266e217ffffff,60,22.99,22.99,55854999.9921875,27848.89414579143,1758492487369,Synapse54,1758492487369,Synapse54
584,46985 (Star City),Pulaski County,Indiana,862665cdfffffff,64,26.56,26.56,63157500.00390625,29603.42194143133,1758492487369,Synapse54,1758492487369,Synapse54
585,46567 (Syracuse),Kosciusko County,Indiana,86274b217ffffff,848,24.15,24.15,64773750.00390625,29979.983070586673,1758492487369,Synapse54,1758492487369,Synapse54
586,47135 (Laconia),Harrison County,Indiana,86266815fffffff,115,23.42,23.42,54990000.00390625,27640.3829718369,1758492487369,Synapse54,1758492487369,Synapse54
587,46392 (Wheatfield),Jasper County,Indiana,862664207ffffff,485,19.76,19.76,63894999.9921875,29778.481925557542,1758492487369,Synapse54,1758492487369,Synapse54
588,46996 (Winamac),Pulaski County,Indiana,862665ce7ffffff,413,23.94,23.94,63363750.00390625,29655.773345238988,1758492487369,Synapse54,1758492487369,Synapse54
589,47117 (Elizabeth),Harrison County,Indiana,862668167ffffff,271,25.42,25.42,54990000.00390625,27640.561229845174,1758492487369,Synapse54,1758492487369,Synapse54
590,47546 (Jasper),Dubois County,Indiana,86266e21fffffff,347,23.87,23.87,55855000.00390625,27848.89414579143,1758492487369,Synapse54,1758492487369,Synapse54
591,46555 (North Webster),Kosciusko County,Indiana,86274b21fffffff,471,25.4,25.4,64578750.00390625,29932.75538639727,1758492487369,Synapse54,1758492487369,Synapse54
592,46985 (Star City),Pulaski County,Indiana,862665cefffffff,124,23.62,23.62,63200000.00390625,29615.191331600327,1758492487369,Synapse54,1758492487369,Synapse54
593,47117 (Elizabeth),Harrison County,Indiana,86266816fffffff,166,25.34,25.34,54938750.0,27626.93605188294,1758492487369,Synapse54,1758492487369,Synapse54
594,46392 (Wheatfield),Jasper County,Indiana,86266420fffffff,231,22.38,22.38,63456250.0,29679.08223842066,1758492487369,Synapse54,1758492487369,Synapse54
595,46996 (Winamac),Pulaski County,Indiana,862665cf7ffffff,389,23.2,23.2,63321249.99609375,29644.074027309045,1758492487369,Synapse54,1758492487369,Synapse54
596,47553 (Loogootee),Martin County,Indiana,86266e227ffffff,58,24.37,24.37,56047500.0,27904.589584929883,1758492487369,Synapse54,1758492487369,Synapse54
597,47112 (Corydon),Harrison County,Indiana,862668177ffffff,196,21.54,21.54,55018750.0,27646.985128292392,1758492487369,Synapse54,1758492487369,Synapse54
598,46732 (Cromwell),Noble County,Indiana,86274b22fffffff,153,19.13,19.13,64660000.0,29951.869056491672,1758492487369,Synapse54,1758492487369,Synapse54
599,45390 (Union City),Darke County,Ohio,862a90497ffffff,644,21.07,21.07,61244999.9921875,29153.707737151213,1758492487369,Synapse54,1758492487369,Synapse54
600,46310 (Demotte),Jasper County,Indiana,862664217ffffff,1212,21.99,21.99,63736250.0078125,29741.086358816698,1758492487369,Synapse54,1758492487369,Synapse54
601,47362 (New Castle),Henry County,Indiana,862a92007ffffff,633,14.87,14.87,60262500.0,28925.35910725082,1758492487369,Synapse54,1758492487369,Synapse54
602,47546 (Jasper),Dubois County,Indiana,86266e22fffffff,170,25.45,25.45,55962500.00390625,27883.893252103313,1758492487369,Synapse54,1758492487369,Synapse54
603,47119 (Floyds Knobs),Floyd County,Indiana,862668807ffffff,887,21.37,21.37,55529999.99609375,27772.90596175769,1758492487369,Synapse54,1758492487369,Synapse54
604,46725 (Columbia City),Noble County,Indiana,86274b247ffffff,539,29.33,29.33,64220000.0,29852.782909799484,1758492487369,Synapse54,1758492487369,Synapse54
605,46534 (Knox),Starke County,Indiana,862665d07ffffff,255,24.4,24.4,64379999.99609375,29889.307587172163,1758492487369,Synapse54,1758492487369,Synapse54
606,47978 (Rensselaer),Jasper County,Indiana,86266421fffffff,382,22.52,22.52,63600000.0,29705.852771109985,1758492487369,Synapse54,1758492487369,Synapse54
607,47362 (New Castle),Henry County,Indiana,862a9200fffffff,2540,20.95,20.95,60408750.0,28959.559250702107,1758492487369,Synapse54,1758492487369,Synapse54
608,47519 (Cannelburg),Daviess County,Indiana,86266e237ffffff,34,23.78,23.78,56020000.0,27898.515823022488,1758492487369,Synapse54,1758492487369,Synapse54
609,47119 (Floyds Knobs),Floyd County,Indiana,86266880fffffff,1173,23.33,23.33,55500000.00390625,27766.230609160317,1758492487369,Synapse54,1758492487369,Synapse54
610,46725 (Columbia City),Whitley County,Indiana,86274b24fffffff,385,25.62,25.62,64440000.0,29904.881372756154,1758492487369,Synapse54,1758492487369,Synapse54
611,46511 (Culver),Marshall County,Indiana,862665d0fffffff,378,28.46,28.46,64000000.0,29801.98180605498,1758492487369,Synapse54,1758492487369,Synapse54
612,46392 (Wheatfield),Jasper County,Indiana,862664227ffffff,53,22.27,22.27,63895000.00390625,29778.481925557542,1758492487369,Synapse54,1758492487369,Synapse54
613,47124 (Greenville),Floyd County,Indiana,862668817ffffff,667,19.88,19.88,55500000.00390625,27766.230609160317,1758492487369,Synapse54,1758492487369,Synapse54
614,47527 (Dubois),Dubois County,Indiana,86266e267ffffff,118,22.56,22.56,55481249.99609375,27764.296808458963,1758492487369,Synapse54,1758492487369,Synapse54
615,47362 (New Castle),Henry County,Indiana,862a92017ffffff,235,25.63,25.63,60427500.0,28959.57401959147,1758492487369,Synapse54,1758492487369,Synapse54
616,46764 (Larwill),Whitley County,Indiana,86274b257ffffff,135,26.47,26.47,64273750.0,29865.783071157584,1758492487369,Synapse54,1758492487369,Synapse54
617,47122 (Georgetown),Floyd County,Indiana,86266881fffffff,1115,20.13,20.13,55529999.99609375,27772.90596175769,1758492487369,Synapse54,1758492487369,Synapse54
618,46392 (Wheatfield),Jasper County,Indiana,86266422fffffff,388,19.45,19.45,63957500.0,29793.014641529917,1758492487369,Synapse54,1758492487369,Synapse54
619,46534 (Knox),Starke County,Indiana,862665d17ffffff,347,23.54,23.54,64380000.00390625,29889.307587172163,1758492487369,Synapse54,1758492487369,Synapse54
620,46392 (Wheatfield),Jasper County,Indiana,862664237ffffff,162,21.63,21.63,63764999.99609375,29747.077284832478,1758492487369,Synapse54,1758492487369,Synapse54
621,47362 (New Castle),Henry County,Indiana,862a9201fffffff,1039,24.43,24.43,60401249.99609375,28952.12817572575,1758492487369,Synapse54,1758492487369,Synapse54
622,47119 (Floyds Knobs),Floyd County,Indiana,86266882fffffff,1768,21.25,21.25,55860000.00390625,27860.271693505118,1758492487369,Synapse54,1758492487369,Synapse54
623,46534 (Knox),Starke County,Indiana,862665d1fffffff,155,26.05,26.05,64087500.0,29822.227366841176,1758492487369,Synapse54,1758492487369,Synapse54
624,47150 (New Albany),Floyd County,Indiana,862668857ffffff,543,27.25,27.25,55529999.99609375,27772.90596175769,1758492487369,Synapse54,1758492487369,Synapse54
625,46563 (Plymouth),Marshall County,Indiana,862665d27ffffff,208,24.3,24.3,64352499.99609375,29881.27650366463,1758492487369,Synapse54,1758492487369,Synapse54
626,46511 (Culver),Marshall County,Indiana,862665d2fffffff,268,29.26,29.26,64215000.0,29848.593802495827,1758492487369,Synapse54,1758492487369,Synapse54
627,40216 (Louisville),Jefferson County,Kentucky,86266885fffffff,4950,20.19,20.19,55323750.00390625,27726.8196910052,1758492487369,Synapse54,1758492487369,Synapse54
628,47130 (Jeffersonville),Clark County,Indiana,862668867ffffff,6331,21.07,21.07,55529999.9921875,27772.90596175769,1758492487369,Synapse54,1758492487369,Synapse54
629,47150 (New Albany),Floyd County,Indiana,862668877ffffff,6397,19.24,19.24,55529999.99609375,27772.90596175769,1758492487369,Synapse54,1758492487369,Synapse54
630,47161 (New Salisbury),Harrison County,Indiana,862668887ffffff,464,20.84,20.84,55650000.0,27806.77225066202,1758492487369,Synapse54,1758492487369,Synapse54
631,47114 (Crandall),Harrison County,Indiana,86266888fffffff,487,22.71,22.71,55500000.0078125,27766.62351301366,1758492487369,Synapse54,1758492487369,Synapse54
632,47115 (Depauw),Harrison County,Indiana,862668897ffffff,207,23.9,23.9,55662500.00390625,27800.874800433903,1758492487369,Synapse54,1758492487369,Synapse54
633,47166 (Ramsey),Harrison County,Indiana,86266889fffffff,272,22.19,22.19,55427499.99609375,27747.783020718958,1758492487369,Synapse54,1758492487369,Synapse54
634,47164 (Palmyra),Harrison County,Indiana,8626688a7ffffff,271,21.21,21.21,56022500.0,27894.572660652047,1758492487369,Synapse54,1758492487369,Synapse54
635,46531 (Grovertown),Starke County,Indiana,862665d37ffffff,211,21.71,21.71,64440000.00390625,29901.201560391986,1758492487369,Synapse54,1758492487369,Synapse54
636,47122 (Georgetown),Harrison County,Indiana,8626688afffffff,405,21.88,21.88,55842499.9921875,27847.748570406315,1758492487369,Synapse54,1758492487369,Synapse54
637,47164 (Palmyra),Harrison County,Indiana,8626688b7ffffff,242,22.83,22.83,55499999.99609375,27766.230609160317,1758492487369,Synapse54,1758492487369,Synapse54
638,46975 (Rochester),Fulton County,Indiana,862665d47ffffff,61,23.83,23.83,63806250.0,29760.694940234735,1758492487369,Synapse54,1758492487369,Synapse54
639,47136 (Lanesville),Harrison County,Indiana,8626688c7ffffff,371,21.3,21.3,55349999.9921875,27726.081871511964,1758492487369,Synapse54,1758492487369,Synapse54
640,47117 (Elizabeth),Harrison County,Indiana,8626688cfffffff,153,25.33,25.33,55168750.0,27687.45851623279,1758492487369,Synapse54,1758492487369,Synapse54
641,46975 (Rochester),Fulton County,Indiana,862665d4fffffff,112,23.73,23.73,63912500.00390625,29786.897369936454,1758492487369,Synapse54,1758492487369,Synapse54
642,47112 (Corydon),Harrison County,Indiana,8626688d7ffffff,450,23.8,23.8,55249999.99609375,27707.64904234542,1758492487369,Synapse54,1758492487369,Synapse54
643,47112 (Corydon),Harrison County,Indiana,8626688dfffffff,112,21.41,21.41,55350000.00390625,27726.081871511964,1758492487369,Synapse54,1758492487369,Synapse54
644,46511 (Culver),Marshall County,Indiana,862665d57ffffff,197,24.53,24.53,64025000.0,29807.960225518622,1758492487369,Synapse54,1758492487369,Synapse54
645,47136 (Lanesville),Floyd County,Indiana,8626688e7ffffff,905,19.65,19.65,55680000.0,27813.447603259385,1758492487369,Synapse54,1758492487369,Synapse54
646,46975 (Rochester),Fulton County,Indiana,862665d5fffffff,139,22.35,22.35,63642500.0,29719.815257348226,1758492487369,Synapse54,1758492487369,Synapse54
