OBJECTID,admin4_name,admin3_name,admin2_name,id,TPOPL1,TPOPL1_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2162,62906 (Anna),Union County,Illinois,8626414cfffffff,0,0.0,0.0,56636120.6171875,28037.07034189806,1758491782767,Synapse54,1758491782767,Synapse54
2163,62367 (Plymouth),Schuyler County,Illinois,862671cdfffffff,0,0.0,0.0,60482529.07421875,28977.543866314056,1758491782767,Synapse54,1758491782767,Synapse54
2164,62952 (Jonesboro),Union County,Illinois,8626414d7ffffff,0,0.0,0.0,56766860.5625,28069.230879442115,1758491782767,Synapse54,1758491782767,Synapse54
2165,62326 (Colchester),McDonough County,Illinois,862671ce7ffffff,0,0.0,0.0,60520980.09765625,28987.328567360964,1758491782767,Synapse54,1758491782767,Synapse54
2166,62952 (Jonesboro),Union County,Illinois,8626414dfffffff,0,0.0,0.0,56693244.10546875,28050.998505647458,1758491782767,Synapse54,1758491782767,Synapse54
2167,61455 (Macomb),McDonough County,Illinois,862671cefffffff,0,0.0,0.0,60444926.48828125,28969.034342645842,1758491782767,Synapse54,1758491782767,Synapse54
2168,62906 (Anna),Union County,Illinois,8626414e7ffffff,0,0.0,0.0,56726191.3203125,28059.61663323314,1758491782767,Synapse54,1758491782767,Synapse54
2169,62326 (Colchester),McDonough County,Illinois,862671cf7ffffff,0,0.0,0.0,60577807.1015625,29000.72096939599,1758491782767,Synapse54,1758491782767,Synapse54
2170,62906 (Anna),Union County,Illinois,8626414efffffff,0,0.0,0.0,56652495.28515625,28041.357514757125,1758491782767,Synapse54,1758491782767,Synapse54
2171,61475 (Sciota),McDonough County,Illinois,862671d07ffffff,0,0.0,0.0,61056358.25390625,29114.833108870098,1758491782767,Synapse54,1758491782767,Synapse54
2172,62952 (Jonesboro),Union County,Illinois,8626414f7ffffff,0,0.0,0.0,56783434.953125,28073.562258884474,1758491782767,Synapse54,1758491782767,Synapse54
2173,61438 (Good Hope),McDonough County,Illinois,862671d0fffffff,0,0.0,0.0,60914242.86328125,29081.141873151155,1758491782767,Synapse54,1758491782767,Synapse54
2174,62901 (Carbondale),Jackson County,Illinois,862641507ffffff,0,0.0,0.0,56922902.41796875,28109.001800488677,1758491782767,Synapse54,1758491782767,Synapse54
2175,61420 (Blandinsville),McDonough County,Illinois,862671d17ffffff,0,0.0,0.0,61048620.19140625,29113.06479517562,1758491782767,Synapse54,1758491782767,Synapse54
2176,62902 (Carbondale),Jackson County,Illinois,86264150fffffff,0,0.0,0.0,56848940.359375,28090.70474111844,1758491782767,Synapse54,1758491782767,Synapse54
2177,61475 (Sciota),McDonough County,Illinois,862671d1fffffff,0,0.0,0.0,60906662.24609375,29079.408747404123,1758491782767,Synapse54,1758491782767,Synapse54
2178,62901 (Carbondale),Jackson County,Illinois,862641517ffffff,0,0.0,0.0,56980527.34765625,28123.01382783949,1758491782767,Synapse54,1758491782767,Synapse54
2179,61473 (Roseville),Warren County,Illinois,862671d27ffffff,0,0.0,0.0,61206439.1015625,29150.30673279015,1758491782767,Synapse54,1758491782767,Synapse54
2180,62903 (Carbondale),Jackson County,Illinois,86264151fffffff,0,0.0,0.0,56906582.6328125,28104.730130638334,1758491782767,Synapse54,1758491782767,Synapse54
2181,61438 (Good Hope),McDonough County,Illinois,862671d2fffffff,0,0.0,0.0,61063808.10546875,29116.533507440316,1758491782767,Synapse54,1758491782767,Synapse54
2182,62924 (De Soto),Jackson County,Illinois,862641527ffffff,0,0.0,0.0,56939140.95703125,28113.254718548167,1758491782767,Synapse54,1758491782767,Synapse54
2183,61473 (Roseville),Warren County,Illinois,862671d37ffffff,0,0.0,0.0,61198830.90625,29148.570965869614,1758491782767,Synapse54,1758491782767,Synapse54
2184,62902 (Carbondale),Williamson County,Illinois,86264152fffffff,0,0.0,0.0,56865119.26953125,28094.94483960991,1758491782767,Synapse54,1758491782767,Synapse54
2185,61455 (Macomb),McDonough County,Illinois,862671d47ffffff,0,0.0,0.0,60779622.16796875,29049.127925004865,1758491782767,Synapse54,1758491782767,Synapse54
2186,62966 (Murphysboro),Jackson County,Illinois,862641537ffffff,0,0.0,0.0,56996905.1484375,28127.29788784708,1758491782767,Synapse54,1758491782767,Synapse54
2187,61455 (Macomb),McDonough County,Illinois,862671d4fffffff,0,0.0,0.0,60638066.7421875,29015.49578663172,1758491782767,Synapse54,1758491782767,Synapse54
2188,62902 (Carbondale),Williamson County,Illinois,862641547ffffff,0,0.0,0.0,56717203.296875,28058.323470753538,1758491782767,Synapse54,1758491782767,Synapse54
2189,61455 (Macomb),McDonough County,Illinois,862671d57ffffff,0,0.0,0.0,60772483.9453125,29047.49728475251,1758491782767,Synapse54,1758491782767,Synapse54
2190,62939 (Goreville),Johnson County,Illinois,86264154fffffff,0,0.0,0.0,56643310.42578125,28040.01230343285,1758491782767,Synapse54,1758491782767,Synapse54
2191,61455 (Macomb),McDonough County,Illinois,862671d5fffffff,0,0.0,0.0,60631081.51171875,29013.899489100317,1758491782767,Synapse54,1758491782767,Synapse54
2192,62958 (Makanda),Williamson County,Illinois,862641557ffffff,0,0.0,0.0,56775021.28515625,28072.407295025125,1758491782767,Synapse54,1758491782767,Synapse54
2193,61422 (Bushnell),McDonough County,Illinois,862671d67ffffff,0,0.0,0.0,60928544.43359375,29084.405453790638,1758491782767,Synapse54,1758491782767,Synapse54
2194,62958 (Makanda),Union County,Illinois,86264155fffffff,0,0.0,0.0,56701145.5234375,28054.10951456537,1758491782767,Synapse54,1758491782767,Synapse54
2195,61459 (Marietta),McDonough County,Illinois,862671d6fffffff,0,0.0,0.0,60786475.70703125,29050.691358262127,1758491782767,Synapse54,1758491782767,Synapse54
2196,62902 (Carbondale),Williamson County,Illinois,862641567ffffff,0,0.0,0.0,56733183.15234375,28062.519463247158,1758491782767,Synapse54,1758491782767,Synapse54
2197,61422 (Bushnell),McDonough County,Illinois,862671d77ffffff,0,0.0,0.0,60921536.19140625,29082.807284666116,1758491782767,Synapse54,1758491782767,Synapse54
2198,62939 (Goreville),Williamson County,Illinois,86264156fffffff,0,0.0,0.0,56659229.8203125,28044.195222674258,1758491782767,Synapse54,1758491782767,Synapse54
2199,61450 (La Harpe),Hancock County,Illinois,862671d87ffffff,0,0.0,0.0,60890645.18359375,29075.74063968998,1758491782767,Synapse54,1758491782767,Synapse54
2200,62902 (Carbondale),Williamson County,Illinois,862641577ffffff,0,0.0,0.0,56791139.7109375,28076.63433696179,1758491782767,Synapse54,1758491782767,Synapse54
2201,61420 (Blandinsville),McDonough County,Illinois,862671d8fffffff,0,0.0,0.0,60763725.18359375,29045.52384407915,1758491782767,Synapse54,1758491782767,Synapse54
2202,62975 (Pomona),Jackson County,Illinois,862641587ffffff,0,0.0,0.0,57021395.23828125,28132.646944341403,1758491782767,Synapse54,1758491782767,Synapse54
2203,61450 (La Harpe),Hancock County,Illinois,862671d97ffffff,0,0.0,0.0,60896618.32421875,29077.133151067206,1758491782767,Synapse54,1758491782767,Synapse54
2204,62975 (Pomona),Jackson County,Illinois,86264158fffffff,0,0.0,0.0,56947531.3359375,28114.39028664968,1758491782767,Synapse54,1758491782767,Synapse54
2205,61450 (La Harpe),Hancock County,Illinois,862671d9fffffff,0,0.0,0.0,60806045.67578125,29055.534545832117,1758491782767,Synapse54,1758491782767,Synapse54
2206,62942 (Grand Tower),Jackson County,Illinois,862641597ffffff,0,0.0,0.0,57078559.7734375,28146.537052187137,1758491782767,Synapse54,1758491782767,Synapse54
2207,61420 (Blandinsville),McDonough County,Illinois,862671da7ffffff,0,0.0,0.0,61040594.71875,29111.228797446827,1758491782767,Synapse54,1758491782767,Synapse54
2208,62975 (Pomona),Jackson County,Illinois,86264159fffffff,0,0.0,0.0,57004717.06640625,28128.29460715517,1758491782767,Synapse54,1758491782767,Synapse54
2209,61420 (Blandinsville),McDonough County,Illinois,862671dafffffff,0,0.0,0.0,60898796.65625,29077.608411411213,1758491782767,Synapse54,1758491782767,Synapse54
2210,62966 (Murphysboro),Jackson County,Illinois,8626415a7ffffff,0,0.0,0.0,57037992.921875,28136.980691100303,1758491782767,Synapse54,1758491782767,Synapse54
2211,61450 (La Harpe),Hancock County,Illinois,862671db7ffffff,0,0.0,0.0,61032283.5703125,29109.325476344617,1758491782767,Synapse54,1758491782767,Synapse54
2212,62903 (Carbondale),Jackson County,Illinois,8626415afffffff,0,0.0,0.0,56964068.1875,28118.711001758456,1758491782767,Synapse54,1758491782767,Synapse54
2213,62379 (Warsaw),Adams County,Illinois,86267382fffffff,0,0.0,0.0,60812413.55078125,29054.192578113656,1758491782767,Synapse54,1758491782767,Synapse54
2214,62966 (Murphysboro),Jackson County,Illinois,8626415b7ffffff,0,0.0,0.0,57095298.10546875,28150.90225894654,1758491782767,Synapse54,1758491782767,Synapse54
2215,62376 (Ursa),Adams County,Illinois,862673847ffffff,0,0.0,0.0,60661721.015625,29018.028114002587,1758491782767,Synapse54,1758491782767,Synapse54
2216,62923 (Cypress),Johnson County,Illinois,862641717ffffff,0,0.0,0.0,56463814.5,27995.019149771408,1758491782767,Synapse54,1758491782767,Synapse54
2217,62305 (Quincy),Adams County,Illinois,86267384fffffff,0,0.0,0.0,60586418.75,28999.941130343606,1758491782767,Synapse54,1758491782767,Synapse54
2218,62995 (Vienna),Johnson County,Illinois,862641727ffffff,0,0.0,0.0,56421892.48046875,27985.07691985863,1758491782767,Synapse54,1758491782767,Synapse54
2219,62376 (Ursa),Adams County,Illinois,862673857ffffff,0,0.0,0.0,60716457.86328125,29030.91992431442,1758491782767,Synapse54,1758491782767,Synapse54
2220,62995 (Vienna),Johnson County,Illinois,862641737ffffff,0,0.0,0.0,56479773.78515625,27999.213101396675,1758491782767,Synapse54,1758491782767,Synapse54
2221,62305 (Quincy),Adams County,Illinois,86267385fffffff,0,0.0,0.0,60641202.67578125,29012.852265982197,1758491782767,Synapse54,1758491782767,Synapse54
2222,62926 (Dongola),Union County,Illinois,8626417a7ffffff,0,0.0,0.0,56521403.85546875,28009.080241528216,1758491782767,Synapse54,1758491782767,Synapse54
2223,62376 (Ursa),Adams County,Illinois,862673867ffffff,0,0.0,0.0,60682159.35546875,29023.186119688497,1758491782767,Synapse54,1758491782767,Synapse54
2224,62926 (Dongola),Union County,Illinois,8626417b7ffffff,0,0.0,0.0,56578840.8671875,28023.09767757823,1758491782767,Synapse54,1758491782767,Synapse54
2225,62351 (Mendon),Adams County,Illinois,86267386fffffff,0,0.0,0.0,60606781.33203125,29005.083122062122,1758491782767,Synapse54,1758491782767,Synapse54
2226,62930 (Eldorado),Saline County,Illinois,862641807ffffff,0,0.0,0.0,56516356.67578125,28011.216343940858,1758491782767,Synapse54,1758491782767,Synapse54
2227,62376 (Ursa),Adams County,Illinois,862673877ffffff,0,0.0,0.0,60737053.2578125,29036.112075987825,1758491782767,Synapse54,1758491782767,Synapse54
2228,62930 (Eldorado),Saline County,Illinois,86264180fffffff,0,0.0,0.0,56442044.0703125,27992.765217412354,1758491782767,Synapse54,1758491782767,Synapse54
2229,62379 (Warsaw),Hancock County,Illinois,86267390fffffff,0,0.0,0.0,60908476.5546875,29077.477750122445,1758491782767,Synapse54,1758491782767,Synapse54
2230,62977 (Raleigh),Saline County,Illinois,862641817ffffff,0,0.0,0.0,56575765.2265625,28025.70533591527,1758491782767,Synapse54,1758491782767,Synapse54
2231,63430 (Alexandria),Clark County,Missouri,862673927ffffff,0,0.0,0.0,61004643.63671875,29100.774747698022,1758491782767,Synapse54,1758491782767,Synapse54
2232,62977 (Raleigh),Saline County,Illinois,86264181fffffff,0,0.0,0.0,56501462.94921875,28007.266289757696,1758491782767,Synapse54,1758491782767,Synapse54
2233,62379 (Warsaw),Hancock County,Illinois,86267392fffffff,0,0.0,0.0,60929068.35546875,29082.667438677363,1758491782767,Synapse54,1758491782767,Synapse54
2234,62817 (Broughton),Hamilton County,Illinois,862641827ffffff,0,0.0,0.0,56531171.55859375,28015.148324885577,1758491782767,Synapse54,1758491782767,Synapse54
2235,62373 (Sutter),Hancock County,Illinois,862673947ffffff,0,0.0,0.0,60778006.24609375,29046.443452677562,1758491782767,Synapse54,1758491782767,Synapse54
2236,62930 (Eldorado),Saline County,Illinois,86264182fffffff,0,0.0,0.0,56456800.09765625,27996.684298173157,1758491782767,Synapse54,1758491782767,Synapse54
2237,62351 (Mendon),Adams County,Illinois,86267394fffffff,0,0.0,0.0,60702520.4765625,29028.326985748878,1758491782767,Synapse54,1758491782767,Synapse54
2238,62817 (Broughton),Hamilton County,Illinois,862641837ffffff,0,0.0,0.0,56590715.96875,28029.66781257897,1758491782767,Synapse54,1758491782767,Synapse54
2239,62379 (Warsaw),Hancock County,Illinois,862673957ffffff,0,0.0,0.0,60833007.984375,29059.3836654556,1758491782767,Synapse54,1758491782767,Synapse54
2240,62934 (Equality),Gallatin County,Illinois,862641847ffffff,0,0.0,0.0,56308202.27734375,27959.758490167802,1758491782767,Synapse54,1758491782767,Synapse54
2241,62376 (Ursa),Adams County,Illinois,86267395fffffff,0,0.0,0.0,60757570.015625,29041.286737795916,1758491782767,Synapse54,1758491782767,Synapse54
2242,62954 (Junction),Gallatin County,Illinois,86264184fffffff,0,0.0,0.0,56233974.76171875,27941.296469024244,1758491782767,Synapse54,1758491782767,Synapse54
2243,62373 (Sutter),Hancock County,Illinois,862673967ffffff,0,0.0,0.0,60798364.37109375,29051.582842333595,1758491782767,Synapse54,1758491782767,Synapse54
2244,62930 (Eldorado),Saline County,Illinois,862641857ffffff,0,0.0,0.0,56367778.40625,27974.314507870746,1758491782767,Synapse54,1758491782767,Synapse54
2245,62380 (West Point),Hancock County,Illinois,86267396fffffff,0,0.0,0.0,60722801.0546875,29033.449900597225,1758491782767,Synapse54,1758491782767,Synapse54
2246,62934 (Equality),Saline County,Illinois,86264185fffffff,0,0.0,0.0,56293561.07421875,27955.86456535892,1758491782767,Synapse54,1758491782767,Synapse54
2247,62373 (Sutter),Hancock County,Illinois,862673977ffffff,0,0.0,0.0,60853522.265625,29064.556938178805,1758491782767,Synapse54,1758491782767,Synapse54
2248,62979 (Ridgway),Gallatin County,Illinois,862641867ffffff,0,0.0,0.0,56322764.83203125,27963.634408603313,1758491782767,Synapse54,1758491782767,Synapse54
2249,62360 (Payson),Adams County,Illinois,862673a07ffffff,0,0.0,0.0,60340477.41796875,28940.550437505248,1758491782767,Synapse54,1758491782767,Synapse54
2250,62954 (Junction),Gallatin County,Illinois,86264186fffffff,0,0.0,0.0,56248479.90234375,27945.15975877558,1758491782767,Synapse54,1758491782767,Synapse54
2251,62343 (Hull),Pike County,Illinois,862673a0fffffff,0,0.0,0.0,60265369.66015625,28922.467071973755,1758491782767,Synapse54,1758491782767,Synapse54
2252,62930 (Eldorado),Gallatin County,Illinois,862641877ffffff,0,0.0,0.0,56382477.99609375,27978.22127204282,1758491782767,Synapse54,1758491782767,Synapse54
2253,62360 (Payson),Adams County,Illinois,862673a17ffffff,0,0.0,0.0,60395244.5390625,28953.48518902904,1758491782767,Synapse54,1758491782767,Synapse54
2254,62935 (Galatia),Saline County,Illinois,862641887ffffff,0,0.0,0.0,56619854.41015625,28036.13888632766,1758491782767,Synapse54,1758491782767,Synapse54
2255,62343 (Hull),Pike County,Illinois,862673a1fffffff,0,0.0,0.0,60320184.2578125,28935.421297807203,1758491782767,Synapse54,1758491782767,Synapse54
2256,62946 (Harrisburg),Saline County,Illinois,86264188fffffff,0,0.0,0.0,56545623.41015625,28017.725228531388,1758491782767,Synapse54,1758491782767,Synapse54
2257,62347 (Liberty),Adams County,Illinois,862673a27ffffff,0,0.0,0.0,60360690.359375,28945.66162341177,1758491782767,Synapse54,1758491782767,Synapse54
2258,62890 (Thompsonville),Williamson County,Illinois,862641897ffffff,0,0.0,0.0,56678825.54296875,28050.51020528052,1758491782767,Synapse54,1758491782767,Synapse54
2259,62360 (Payson),Adams County,Illinois,862673a2fffffff,0,0.0,0.0,60285508.078125,28927.56247184727,1758491782767,Synapse54,1758491782767,Synapse54
2260,62935 (Galatia),Saline County,Illinois,86264189fffffff,0,0.0,0.0,56604607.1015625,28032.10903996687,1758491782767,Synapse54,1758491782767,Synapse54
2261,62305 (Quincy),Adams County,Illinois,862673a37ffffff,0,0.0,0.0,60415613.80859375,28958.630445618113,1758491782767,Synapse54,1758491782767,Synapse54
2262,62935 (Galatia),Saline County,Illinois,8626418a7ffffff,0,0.0,0.0,56635023.55078125,28040.150812007927,1758491782767,Synapse54,1758491782767,Synapse54
2263,62345 (Kinderhook),Pike County,Illinois,862673a47ffffff,0,0.0,0.0,60135234.56640625,28891.355203050596,1758491782767,Synapse54,1758491782767,Synapse54
2264,62935 (Galatia),Saline County,Illinois,8626418afffffff,0,0.0,0.0,56560734.00390625,28021.724389980413,1758491782767,Synapse54,1758491782767,Synapse54
2265,62356 (New Canton),Pike County,Illinois,862673a4fffffff,0,0.0,0.0,60060145.47265625,28873.247588671806,1758491782767,Synapse54,1758491782767,Synapse54
2266,62890 (Thompsonville),Saline County,Illinois,8626418b7ffffff,0,0.0,0.0,56694131.7734375,28054.552873219698,1758491782767,Synapse54,1758491782767,Synapse54
2267,62343 (Hull),Pike County,Illinois,862673a57ffffff,0,0.0,0.0,60190292.65234375,28904.38077739692,1758491782767,Synapse54,1758491782767,Synapse54
2268,62946 (Harrisburg),Saline County,Illinois,8626418c7ffffff,0,0.0,0.0,56412292.8359375,27984.87215733326,1758491782767,Synapse54,1758491782767,Synapse54
2269,62345 (Kinderhook),Pike County,Illinois,862673a5fffffff,0,0.0,0.0,60115246.72265625,28886.291707536733,1758491782767,Synapse54,1758491782767,Synapse54
2270,62946 (Harrisburg),Saline County,Illinois,8626418cfffffff,0,0.0,0.0,56338142.76953125,27966.446700442648,1758491782767,Synapse54,1758491782767,Synapse54
2271,62312 (Barry),Pike County,Illinois,862673a67ffffff,0,0.0,0.0,60155144.40234375,28896.401269990143,1758491782767,Synapse54,1758491782767,Synapse54
2272,62946 (Harrisburg),Saline County,Illinois,8626418d7ffffff,0,0.0,0.0,56471438.50390625,27999.311806842332,1758491782767,Synapse54,1758491782767,Synapse54
2273,62312 (Barry),Pike County,Illinois,862673a6fffffff,0,0.0,0.0,60079979.9375,28878.277619098153,1758491782767,Synapse54,1758491782767,Synapse54
2274,62946 (Harrisburg),Saline County,Illinois,8626418dfffffff,0,0.0,0.0,56397299.58203125,27980.89859062079,1758491782767,Synapse54,1758491782767,Synapse54
2275,62343 (Hull),Pike County,Illinois,862673a77ffffff,0,0.0,0.0,60210356.3828125,28909.460415421323,1758491782767,Synapse54,1758491782767,Synapse54
2276,62946 (Harrisburg),Saline County,Illinois,8626418e7ffffff,0,0.0,0.0,56427207.94140625,27988.82775326725,1758491782767,Synapse54,1758491782767,Synapse54
2277,63401 (Hannibal),Marion County,Missouri,862673aafffffff,0,0.0,0.0,60374798.921875,28948.322887317565,1758491782767,Synapse54,1758491782767,Synapse54
2278,62946 (Harrisburg),Saline County,Illinois,8626418efffffff,0,0.0,0.0,56353000.39453125,27970.389755689706,1758491782767,Synapse54,1758491782767,Synapse54
2279,62343 (Hull),Pike County,Illinois,862673ae7ffffff,0,0.0,0.0,60245152.7421875,28917.354070671558,1758491782767,Synapse54,1758491782767,Synapse54
2280,62946 (Harrisburg),Saline County,Illinois,8626418f7ffffff,0,0.0,0.0,56486489.9453125,28003.298047338656,1758491782767,Synapse54,1758491782767,Synapse54
2281,62345 (Kinderhook),Pike County,Illinois,862673aefffffff,0,0.0,0.0,60170150.9609375,28899.28372434895,1758491782767,Synapse54,1758491782767,Synapse54
2282,62817 (Broughton),Hamilton County,Illinois,862641907ffffff,0,0.0,0.0,56620381.640625,28037.538780257637,1758491782767,Synapse54,1758491782767,Synapse54
2283,63401 (Hannibal),Marion County,Missouri,862673af7ffffff,0,0.0,0.0,60299812.51953125,28930.27455222445,1758491782767,Synapse54,1758491782767,Synapse54
2284,62817 (Broughton),Hamilton County,Illinois,86264190fffffff,0,0.0,0.0,56545905.90234375,28019.061812662465,1758491782767,Synapse54,1758491782767,Synapse54
2285,62305 (Quincy),Adams County,Illinois,862673b07ffffff,0,0.0,0.0,60456113.2890625,28968.867548539438,1758491782767,Synapse54,1758491782767,Synapse54
2286,62859 (Mc Leansboro),Hamilton County,Illinois,862641917ffffff,0,0.0,0.0,56680054.14453125,28052.07730691235,1758491782767,Synapse54,1758491782767,Synapse54
2287,62305 (Quincy),Adams County,Illinois,862673b0fffffff,0,0.0,0.0,60380824.17578125,28950.755133522798,1758491782767,Synapse54,1758491782767,Synapse54
2288,62817 (Broughton),Hamilton County,Illinois,86264191fffffff,0,0.0,0.0,56605589.24609375,28033.61255924783,1758491782767,Synapse54,1758491782767,Synapse54
2289,62305 (Quincy),Adams County,Illinois,862673b17ffffff,0,0.0,0.0,60511145.7421875,28981.85095339071,1758491782767,Synapse54,1758491782767,Synapse54
2290,62859 (Mc Leansboro),Hamilton County,Illinois,862641927ffffff,0,0.0,0.0,56635095.89453125,28041.44715202228,1758491782767,Synapse54,1758491782767,Synapse54
2291,62305 (Quincy),Adams County,Illinois,862673b1fffffff,0,0.0,0.0,60435902.8046875,28963.757763588095,1758491782767,Synapse54,1758491782767,Synapse54
2292,62869 (Norris City),White County,Illinois,86264192fffffff,0,0.0,0.0,56560562.15234375,28022.957453267816,1758491782767,Synapse54,1758491782767,Synapse54
2293,62338 (Fowler),Adams County,Illinois,862673b27ffffff,0,0.0,0.0,60476243.5390625,28973.959398648174,1758491782767,Synapse54,1758491782767,Synapse54
2294,62859 (Mc Leansboro),Hamilton County,Illinois,862641937ffffff,0,0.0,0.0,56694905.9765625,28056.016557497613,1758491782767,Synapse54,1758491782767,Synapse54
2295,62869 (Norris City),White County,Illinois,862641947ffffff,0,0.0,0.0,56411637.99609375,27985.979897007182,1758491782767,Synapse54,1758491782767,Synapse54
2296,62871 (Omaha),Gallatin County,Illinois,86264194fffffff,0,0.0,0.0,56337248.38671875,27967.492170648628,1758491782767,Synapse54,1758491782767,Synapse54
2297,62869 (Norris City),White County,Illinois,862641957ffffff,0,0.0,0.0,56471477.83984375,28000.585431149095,1758491782767,Synapse54,1758491782767,Synapse54
2298,62871 (Omaha),Gallatin County,Illinois,86264195fffffff,0,0.0,0.0,56397096.4609375,27982.109384385494,1758491782767,Synapse54,1758491782767,Synapse54
2299,62869 (Norris City),White County,Illinois,862641967ffffff,0,0.0,0.0,56426099.01171875,27989.831939015785,1758491782767,Synapse54,1758491782767,Synapse54
2300,62869 (Norris City),White County,Illinois,86264196fffffff,0,0.0,0.0,56351651.6171875,27971.331500984943,1758491782767,Synapse54,1758491782767,Synapse54
2301,62869 (Norris City),White County,Illinois,862641977ffffff,0,0.0,0.0,56486074.875,28004.468060391642,1758491782767,Synapse54,1758491782767,Synapse54
2302,62860 (Macedonia),Hamilton County,Illinois,862641987ffffff,0,0.0,0.0,56724508.93359375,28062.584316026307,1758491782767,Synapse54,1758491782767,Synapse54
2303,62817 (Broughton),Hamilton County,Illinois,86264198fffffff,0,0.0,0.0,56650113.3203125,28044.14454576466,1758491782767,Synapse54,1758491782767,Synapse54
2304,62860 (Macedonia),Hamilton County,Illinois,862641997ffffff,0,0.0,0.0,56783742.75,28077.0048343455,1758491782767,Synapse54,1758491782767,Synapse54
2305,62860 (Macedonia),Hamilton County,Illinois,86264199fffffff,0,0.0,0.0,56709360.85546875,28058.57789253486,1758491782767,Synapse54,1758491782767,Synapse54
2306,62859 (Mc Leansboro),Hamilton County,Illinois,8626419a7ffffff,0,0.0,0.0,56739576.90625,28066.57240392831,1758491782767,Synapse54,1758491782767,Synapse54
2307,62859 (Mc Leansboro),Hamilton County,Illinois,8626419afffffff,0,0.0,0.0,56665123.6796875,28048.120072308273,1758491782767,Synapse54,1758491782767,Synapse54
2308,62860 (Macedonia),Hamilton County,Illinois,8626419b7ffffff,0,0.0,0.0,56798950.15625,28081.024211098957,1758491782767,Synapse54,1758491782767,Synapse54
2309,62931 (Elizabethtown),Hardin County,Illinois,862641a07ffffff,0,0.0,0.0,55997166.6875,27882.07017366358,1758491782767,Synapse54,1758491782767,Synapse54
2310,62931 (Elizabethtown),Hardin County,Illinois,862641a0fffffff,0,0.0,0.0,55923188.8046875,27863.62341373055,1758491782767,Synapse54,1758491782767,Synapse54
2311,62931 (Elizabethtown),Hardin County,Illinois,862641a17ffffff,0,0.0,0.0,56056642.46875,27896.642687240877,1758491782767,Synapse54,1758491782767,Synapse54
2312,62931 (Elizabethtown),Hardin County,Illinois,862641a1fffffff,0,0.0,0.0,55982673.0234375,27878.207620009907,1758491782767,Synapse54,1758491782767,Synapse54
2313,62919 (Cave in Rock),Hardin County,Illinois,862641a27ffffff,0,0.0,0.0,56011582.6328125,27885.914837499196,1758491782767,Synapse54,1758491782767,Synapse54
2314,62919 (Cave in Rock),Hardin County,Illinois,862641a2fffffff,0,0.0,0.0,55937548.50390625,27867.45573958964,1758491782767,Synapse54,1758491782767,Synapse54
2315,62931 (Elizabethtown),Hardin County,Illinois,862641a37ffffff,0,0.0,0.0,56071193.80078125,27900.517915010274,1758491782767,Synapse54,1758491782767,Synapse54
2316,42064 (Marion),Crittenden County,Kentucky,862641a67ffffff,0,0.0,0.0,55803796.90234375,27834.32994163175,1758491782767,Synapse54,1758491782767,Synapse54
2317,42064 (Marion),Crittenden County,Kentucky,862641a77ffffff,0,0.0,0.0,55863562.76171875,27848.99736477324,1758491782767,Synapse54,1758491782767,Synapse54
2318,62938 (Golconda),Pope County,Illinois,862641a87ffffff,0,0.0,0.0,56101208.9765625,27907.249095126146,1758491782767,Synapse54,1758491782767,Synapse54
2319,62982 (Rosiclare),Hardin County,Illinois,862641a8fffffff,0,0.0,0.0,56027303.88671875,27888.83787025559,1758491782767,Synapse54,1758491782767,Synapse54
2320,62938 (Golconda),Pope County,Illinois,862641a97ffffff,0,0.0,0.0,56160259.9140625,27921.70630223796,1758491782767,Synapse54,1758491782767,Synapse54
2321,62938 (Golconda),Pope County,Illinois,862641a9fffffff,0,0.0,0.0,56086366.1484375,27903.30738015465,1758491782767,Synapse54,1758491782767,Synapse54
2322,62947 (Herod),Hardin County,Illinois,862641aa7ffffff,0,0.0,0.0,56115974.96875,27911.173136950227,1758491782767,Synapse54,1758491782767,Synapse54
2323,62982 (Rosiclare),Hardin County,Illinois,862641aafffffff,0,0.0,0.0,56042013.79296875,27892.749670814188,1758491782767,Synapse54,1758491782767,Synapse54
2324,62947 (Herod),Pope County,Illinois,862641ab7ffffff,0,0.0,0.0,56175162.02734375,27925.66101916257,1758491782767,Synapse54,1758491782767,Synapse54
2325,42064 (Marion),Crittenden County,Kentucky,862641af7ffffff,0,0.0,0.0,55968099.03125,27874.32651361618,1758491782767,Synapse54,1758491782767,Synapse54
2326,62984 (Shawneetown),Gallatin County,Illinois,862641b07ffffff,0,0.0,0.0,56100057.28125,27908.213183461372,1758491782767,Synapse54,1758491782767,Synapse54
2327,62984 (Shawneetown),Gallatin County,Illinois,862641b0fffffff,0,0.0,0.0,56025919.55859375,27889.74128632392,1758491782767,Synapse54,1758491782767,Synapse54
2328,62954 (Junction),Gallatin County,Illinois,862641b17ffffff,0,0.0,0.0,56159796.3515625,27922.835337579425,1758491782767,Synapse54,1758491782767,Synapse54
2329,62931 (Elizabethtown),Gallatin County,Illinois,862641b1fffffff,0,0.0,0.0,56085665.2890625,27904.374699917746,1758491782767,Synapse54,1758491782767,Synapse54
2330,62984 (Shawneetown),Gallatin County,Illinois,862641b27ffffff,0,0.0,0.0,56114370.55078125,27912.033589757553,1758491782767,Synapse54,1758491782767,Synapse54
2331,42459 (Sturgis),Union County,Kentucky,862641b2fffffff,0,0.0,0.0,56040175.84765625,27893.549131456224,1758491782767,Synapse54,1758491782767,Synapse54
