OBJECTID,admin4_name,admin3_name,admin2_name,id,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
332,62314 (Baylis),Pike County,Illinois,862671687ffffff,5,13.16,13.16,60147500.0,28900.385292580155,1758492298951,Synapse54,1758492298951,Synapse54
333,62357 (New Salem),Pike County,Illinois,86267168fffffff,10,12.35,12.35,60057500.0,28870.304606621045,1758492298951,Synapse54,1758492298951,Synapse54
334,62312 (Barry),Pike County,Illinois,862671697ffffff,9,11.11,11.11,60045000.0,28873.176330769522,1758492298951,Synapse54,1758492298951,Synapse54
335,62312 (Barry),Pike County,Illinois,86267169fffffff,13,12.04,12.04,59766250.0,28805.668717392015,1758492298951,Synapse54,1758492298951,Synapse54
336,62314 (Baylis),Pike County,Illinois,8626716a7ffffff,11,12.09,12.09,60071250.0,28872.658196055614,1758492298951,Synapse54,1758492298951,Synapse54
337,62314 (Baylis),Pike County,Illinois,8626716afffffff,31,12.35,12.35,60147500.0,28900.38529258016,1758492298951,Synapse54,1758492298951,Synapse54
338,62312 (Barry),Adams County,Illinois,8626716b7ffffff,21,12.65,12.65,60175000.00390625,28899.869842357937,1758492298951,Synapse54,1758492298951,Synapse54
339,62363 (Pittsfield),Pike County,Illinois,8626716c7ffffff,396,9.68,9.68,59986250.0,28858.29265295237,1758492298951,Synapse54,1758492298951,Synapse54
340,62363 (Pittsfield),Pike County,Illinois,8626716cfffffff,12,11.54,11.54,59663750.0,28778.48343362406,1758492298951,Synapse54,1758492298951,Synapse54
341,62363 (Pittsfield),Pike County,Illinois,8626716d7ffffff,7,8.54,8.54,59871250.0,28828.577236574296,1758492298951,Synapse54,1758492298951,Synapse54
342,62363 (Pittsfield),Pike County,Illinois,8626716dfffffff,32,8.18,8.18,59780000.0,28808.172487467767,1758492298951,Synapse54,1758492298951,Synapse54
343,62340 (Griggsville),Pike County,Illinois,8626716e7ffffff,13,9.49,9.49,59766250.0,28805.6923954347,1758492298951,Synapse54,1758492298951,Synapse54
344,62363 (Pittsfield),Pike County,Illinois,8626716efffffff,18,11.54,11.54,59676250.0,28785.50698374637,1758492298951,Synapse54,1758492298951,Synapse54
345,62357 (New Salem),Pike County,Illinois,8626716f7ffffff,21,13.29,13.29,59967500.0,28849.99269233422,1758492298951,Synapse54,1758492298951,Synapse54
346,62353 (Mount Sterling),Brown County,Illinois,862671707ffffff,19,10.67,10.67,60056250.00390625,28874.385711831208,1758492298951,Synapse54,1758492298951,Synapse54
347,62378 (Versailles),Brown County,Illinois,86267170fffffff,30,11.19,11.19,60071250.0,28876.958638683976,1758492298951,Synapse54,1758492298951,Synapse54
348,62324 (Clayton),Brown County,Illinois,862671717ffffff,8,11.94,11.94,60336250.0,28942.112662626907,1758492298951,Synapse54,1758492298951,Synapse54
349,62378 (Versailles),Brown County,Illinois,86267171fffffff,12,11.43,11.43,60071250.0,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
350,62353 (Mount Sterling),Brown County,Illinois,862671727ffffff,11,6.63,6.63,60057500.0,28874.605049249403,1758492298951,Synapse54,1758492298951,Synapse54
351,62378 (Versailles),Brown County,Illinois,86267172fffffff,36,10.47,10.47,59868750.00390625,28832.877679202655,1758492298951,Synapse54,1758492298951,Synapse54
352,62353 (Mount Sterling),Brown County,Illinois,862671737ffffff,315,7.83,7.83,60056249.99609375,28874.385711831208,1758492298951,Synapse54,1758492298951,Synapse54
353,62665 (Meredosia),Morgan County,Illinois,862671747ffffff,68,10.13,10.13,60071249.99609375,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
354,62665 (Meredosia),Scott County,Illinois,86267174fffffff,64,9.52,9.52,59708750.00390625,28790.565702156666,1758492298951,Synapse54,1758492298951,Synapse54
355,62323 (Chambersburg),Pike County,Illinois,862671757ffffff,10,10.31,10.31,59967500.0,28849.99269233422,1758492298951,Synapse54,1758492298951,Synapse54
356,62323 (Chambersburg),Pike County,Illinois,86267175fffffff,12,11.11,11.11,60071250.0,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
357,62665 (Meredosia),Morgan County,Illinois,862671767ffffff,30,10.27,10.27,59694999.99609375,28788.061932080913,1758492298951,Synapse54,1758492298951,Synapse54
358,62665 (Meredosia),Morgan County,Illinois,86267176fffffff,9,9.09,9.09,59400000.0,28717.77734845899,1758492298951,Synapse54,1758492298951,Synapse54
359,62378 (Versailles),Brown County,Illinois,862671777ffffff,8,11.59,11.59,59863750.0,28827.08148866026,1758492298951,Synapse54,1758492298951,Synapse54
360,62324 (Clayton),Brown County,Illinois,862671787ffffff,4,11.43,11.43,60175000.0,28899.86984235794,1758492298951,Synapse54,1758492298951,Synapse54
361,62314 (Baylis),Pike County,Illinois,86267178fffffff,7,10.0,10.0,59940000.0,28850.26781158724,1758492298951,Synapse54,1758492298951,Synapse54
362,62324 (Clayton),Adams County,Illinois,862671797ffffff,7,13.73,13.73,60232499.99609375,28915.132722347902,1758492298951,Synapse54,1758492298951,Synapse54
363,62347 (Liberty),Adams County,Illinois,86267179fffffff,10,12.99,12.99,59940000.0,28850.26781158724,1758492298951,Synapse54,1758492298951,Synapse54
364,62324 (Clayton),Brown County,Illinois,8626717a7ffffff,7,12.5,12.5,60147499.99609375,28900.38529258016,1758492298951,Synapse54,1758492298951,Synapse54
365,62324 (Clayton),Brown County,Illinois,8626717afffffff,4,11.43,11.43,60175000.00390625,28899.86984235794,1758492298951,Synapse54,1758492298951,Synapse54
366,62324 (Clayton),Adams County,Illinois,8626717b7ffffff,13,12.62,12.62,60335000.00390625,28942.34168415854,1758492298951,Synapse54,1758492298951,Synapse54
367,61542 (Lewistown),Fulton County,Illinois,862671807ffffff,10,8.7,8.7,60678749.9921875,29023.283471306717,1758492298951,Synapse54,1758492298951,Synapse54
368,61542 (Lewistown),Fulton County,Illinois,86267180fffffff,81,7.69,7.69,60559999.9921875,28993.237310916906,1758492298951,Synapse54,1758492298951,Synapse54
369,61477 (Smithfield),Fulton County,Illinois,862671817ffffff,8,9.2,9.2,60705000.0,29037.507076548143,1758492298951,Synapse54,1758492298951,Synapse54
370,61441 (Ipava),Fulton County,Illinois,86267181fffffff,6,9.38,9.38,60463750.0,28975.988688885063,1758492298951,Synapse54,1758492298951,Synapse54
371,61427 (Cuba),Fulton County,Illinois,862671827ffffff,124,10.13,10.13,60843750.0078125,29066.386367139512,1758492298951,Synapse54,1758492298951,Synapse54
372,61542 (Lewistown),Fulton County,Illinois,86267182fffffff,96,8.64,8.64,60560000.0078125,28993.237310916906,1758492298951,Synapse54,1758492298951,Synapse54
373,61427 (Cuba),Fulton County,Illinois,862671837ffffff,28,9.76,9.76,60919999.99609375,29084.801858969797,1758492298951,Synapse54,1758492298951,Synapse54
374,61542 (Lewistown),Fulton County,Illinois,862671847ffffff,119,9.11,9.11,60463750.00390625,28975.988688885063,1758492298951,Synapse54,1758492298951,Synapse54
375,62644 (Havana),Mason County,Illinois,86267184fffffff,206,9.36,9.36,60129999.9921875,28898.647746073595,1758492298951,Synapse54,1758492298951,Synapse54
376,61542 (Lewistown),Fulton County,Illinois,862671857ffffff,8,7.62,7.62,60161249.99609375,28901.155824625872,1758492298951,Synapse54,1758492298951,Synapse54
377,62644 (Havana),Fulton County,Illinois,86267185fffffff,2,5.26,5.26,60182499.99609375,28908.980759137175,1758492298951,Synapse54,1758492298951,Synapse54
378,61567 (Topeka),Mason County,Illinois,862671867ffffff,2,6.9,6.9,60463750.0,28975.988688885063,1758492298951,Synapse54,1758492298951,Synapse54
379,62644 (Havana),Mason County,Illinois,86267186fffffff,28,8.0,8.0,60463750.00390625,28975.988688885063,1758492298951,Synapse54,1758492298951,Synapse54
380,61542 (Lewistown),Fulton County,Illinois,862671877ffffff,35,7.29,7.29,60678750.00390625,29023.283471306717,1758492298951,Synapse54,1758492298951,Synapse54
381,61482 (Table Grove),Fulton County,Illinois,862671887ffffff,11,11.96,11.96,60421250.0078125,28964.437693654236,1758492298951,Synapse54,1758492298951,Synapse54
382,61441 (Ipava),Fulton County,Illinois,86267188fffffff,26,12.04,12.04,60421250.0078125,28964.437693654232,1758492298951,Synapse54,1758492298951,Synapse54
383,61411 (Adair),McDonough County,Illinois,862671897ffffff,22,9.69,9.69,60520000.0,28985.24005885054,1758492298951,Synapse54,1758492298951,Synapse54
384,61482 (Table Grove),McDonough County,Illinois,86267189fffffff,20,11.43,11.43,60402500.0,28960.66857894727,1758492298951,Synapse54,1758492298951,Synapse54
385,61482 (Table Grove),Fulton County,Illinois,8626718a7ffffff,5,11.36,11.36,60519999.99609375,28992.60148545912,1758492298951,Synapse54,1758492298951,Synapse54
386,61482 (Table Grove),Fulton County,Illinois,8626718afffffff,6,11.76,11.76,60540000.0,28994.483854044047,1758492298951,Synapse54,1758492298951,Synapse54
387,61411 (Adair),McDonough County,Illinois,8626718b7ffffff,7,10.61,10.61,60802500.0078125,29054.52618725377,1758492298951,Synapse54,1758492298951,Synapse54
388,61441 (Ipava),Fulton County,Illinois,8626718c7ffffff,13,8.33,8.33,60345000.0078125,28945.942528495252,1758492298951,Synapse54,1758492298951,Synapse54
389,61501 (Astoria),Fulton County,Illinois,8626718cfffffff,5,6.33,6.33,60161250.0078125,28904.639392660716,1758492298951,Synapse54,1758492298951,Synapse54
390,61484 (Vermont),Fulton County,Illinois,8626718d7ffffff,6,11.54,11.54,60141250.00390625,28897.047020707287,1758492298951,Synapse54,1758492298951,Synapse54
391,61501 (Astoria),Fulton County,Illinois,8626718dfffffff,16,9.14,9.14,59948749.9921875,28852.513507741984,1758492298951,Synapse54,1758492298951,Synapse54
392,61441 (Ipava),Fulton County,Illinois,8626718e7ffffff,8,8.6,8.6,60325000.0,28947.631321743276,1758492298951,Synapse54,1758492298951,Synapse54
393,62644 (Havana),Fulton County,Illinois,8626718efffffff,8,7.14,7.14,60161250.00390625,28901.155824625872,1758492298951,Synapse54,1758492298951,Synapse54
394,61441 (Ipava),Fulton County,Illinois,8626718f7ffffff,78,12.81,12.81,60141250.00390625,28897.047020707287,1758492298951,Synapse54,1758492298951,Synapse54
395,61520 (Canton),Fulton County,Illinois,862671907ffffff,16,6.93,6.93,61342500.00390625,29180.624733079865,1758492298951,Synapse54,1758492298951,Synapse54
396,61427 (Cuba),Fulton County,Illinois,86267190fffffff,36,6.94,6.94,61156250.0,29135.948653317057,1758492298951,Synapse54,1758492298951,Synapse54
397,61431 (Ellisville),Fulton County,Illinois,862671917ffffff,11,8.15,8.15,61322499.99609375,29176.543209828043,1758492298951,Synapse54,1758492298951,Synapse54
398,61427 (Cuba),Fulton County,Illinois,86267191fffffff,12,8.45,8.45,60843750.00390625,29066.386367139512,1758492298951,Synapse54,1758492298951,Synapse54
399,61520 (Canton),Fulton County,Illinois,862671927ffffff,35,10.77,10.77,61148749.99609375,29141.10860729213,1758492298951,Synapse54,1758492298951,Synapse54
400,61520 (Canton),Fulton County,Illinois,86267192fffffff,78,4.19,4.19,60797500.00390625,29053.329631696528,1758492298951,Synapse54,1758492298951,Synapse54
401,61432 (Fairview),Fulton County,Illinois,862671937ffffff,18,10.0,10.0,61342500.0078125,29180.624733079865,1758492298951,Synapse54,1758492298951,Synapse54
402,61520 (Canton),Fulton County,Illinois,862671947ffffff,28,7.95,7.95,61049999.9921875,29115.14397015414,1758492298951,Synapse54,1758492298951,Synapse54
403,61543 (Liverpool),Fulton County,Illinois,86267194fffffff,10,5.92,5.92,60884999.99609375,29072.569740372724,1758492298951,Synapse54,1758492298951,Synapse54
404,61427 (Cuba),Fulton County,Illinois,862671957ffffff,17,6.88,6.88,60678749.99609375,29023.283471306717,1758492298951,Synapse54,1758492298951,Synapse54
405,61542 (Lewistown),Fulton County,Illinois,86267195fffffff,20,7.87,7.87,60367500.00390625,28953.534900448678,1758492298951,Synapse54,1758492298951,Synapse54
406,61520 (Canton),Fulton County,Illinois,862671967ffffff,2,6.06,6.06,60893750.0078125,29070.927200008377,1758492298951,Synapse54,1758492298951,Synapse54
407,61520 (Canton),Fulton County,Illinois,86267196fffffff,0,0.0,0.0,60678750.0078125,29023.283471306717,1758492298951,Synapse54,1758492298951,Synapse54
408,61520 (Canton),Fulton County,Illinois,862671977ffffff,59,7.7,7.7,61148749.9921875,29141.10860729213,1758492298951,Synapse54,1758492298951,Synapse54
409,61415 (Avon),Fulton County,Illinois,862671987ffffff,7,9.09,9.09,60705000.00390625,29032.04110539585,1758492298951,Synapse54,1758492298951,Synapse54
410,61477 (Smithfield),Fulton County,Illinois,86267198fffffff,12,10.08,10.08,60774999.99609375,29045.737259743102,1758492298951,Synapse54,1758492298951,Synapse54
411,61422 (Bushnell),McDonough County,Illinois,862671997ffffff,8,10.13,10.13,60705000.00390625,29032.04110539585,1758492298951,Synapse54,1758492298951,Synapse54
412,61459 (Marietta),Fulton County,Illinois,86267199fffffff,19,10.61,10.61,60921250.0,29084.572347643585,1758492298951,Synapse54,1758492298951,Synapse54
413,61415 (Avon),Fulton County,Illinois,8626719a7ffffff,4,8.89,8.89,61156250.0,29135.948653317057,1758492298951,Synapse54,1758492298951,Synapse54
414,61477 (Smithfield),Fulton County,Illinois,8626719afffffff,8,8.99,8.99,60704999.9921875,29032.04110539585,1758492298951,Synapse54,1758492298951,Synapse54
415,61415 (Avon),Fulton County,Illinois,8626719b7ffffff,8,9.76,9.76,61302499.99609375,29174.783741217543,1758492298951,Synapse54,1758492298951,Synapse54
416,62673 (Oakford),Menard County,Illinois,862671a07ffffff,20,8.73,8.73,59601249.99609375,28770.24065447932,1758492298951,Synapse54,1758492298951,Synapse54
417,62675 (Petersburg),Menard County,Illinois,862671a0fffffff,6,9.52,9.52,59622499.99609375,28770.46221454571,1758492298951,Synapse54,1758492298951,Synapse54
418,62627 (Chandlerville),Cass County,Illinois,862671a17ffffff,4,8.51,8.51,59725000.0,28798.176595698358,1758492298951,Synapse54,1758492298951,Synapse54
419,62627 (Chandlerville),Cass County,Illinois,862671a1fffffff,10,10.0,10.0,59795000.0,28814.759826953545,1758492298951,Synapse54,1758492298951,Synapse54
420,62673 (Oakford),Menard County,Illinois,862671a27ffffff,14,8.7,8.7,60040000.0078125,28870.33019653108,1758492298951,Synapse54,1758492298951,Synapse54
421,62675 (Petersburg),Menard County,Illinois,862671a2fffffff,15,8.72,8.72,59591250.0,28766.19854714206,1758492298951,Synapse54,1758492298951,Synapse54
422,62655 (Kilbourne),Mason County,Illinois,862671a37ffffff,25,8.04,8.04,59707500.0,28792.758915329377,1758492298951,Synapse54,1758492298951,Synapse54
423,62675 (Petersburg),Menard County,Illinois,862671a47ffffff,135,9.83,9.83,59243750.0,28681.518563180733,1758492298951,Synapse54,1758492298951,Synapse54
424,62675 (Petersburg),Menard County,Illinois,862671a4fffffff,56,8.6,8.6,59450000.0,28731.261970305786,1758492298951,Synapse54,1758492298951,Synapse54
425,62688 (Tallula),Menard County,Illinois,862671a57ffffff,10,9.26,9.26,59432499.99609375,28723.381324742328,1758492298951,Synapse54,1758492298951,Synapse54
426,62688 (Tallula),Menard County,Illinois,862671a5fffffff,9,9.38,9.38,59622500.0,28775.779615733354,1758492298951,Synapse54,1758492298951,Synapse54
427,62675 (Petersburg),Menard County,Illinois,862671a67ffffff,123,11.14,11.14,59612499.99609375,28770.539913618526,1758492298951,Synapse54,1758492298951,Synapse54
428,62613 (Athens),Menard County,Illinois,862671a6fffffff,238,11.24,11.24,59245000.00390625,28681.908167266556,1758492298951,Synapse54,1758492298951,Synapse54
429,62675 (Petersburg),Menard County,Illinois,862671a77ffffff,235,10.17,10.17,59433750.00390625,28724.55734564685,1758492298951,Synapse54,1758492298951,Synapse54
430,62627 (Chandlerville),Cass County,Illinois,862671a87ffffff,49,8.52,8.52,59795000.00390625,28814.759826953545,1758492298951,Synapse54,1758492298951,Synapse54
431,62691 (Virginia),Cass County,Illinois,862671a8fffffff,6,12.77,12.77,59725000.0,28798.176595698358,1758492298951,Synapse54,1758492298951,Synapse54
432,62627 (Chandlerville),Cass County,Illinois,862671a97ffffff,2,7.41,7.41,59587500.00390625,28759.872672578465,1758492298951,Synapse54,1758492298951,Synapse54
433,62691 (Virginia),Cass County,Illinois,862671a9fffffff,14,8.33,8.33,59708750.0,28795.22092564653,1758492298951,Synapse54,1758492298951,Synapse54
434,62627 (Chandlerville),Mason County,Illinois,862671aa7ffffff,8,7.84,7.84,59913749.99609375,28840.039357259953,1758492298951,Synapse54,1758492298951,Synapse54
435,62627 (Chandlerville),Cass County,Illinois,862671aafffffff,5,8.93,8.93,59415000.0,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
436,62617 (Bath),Mason County,Illinois,862671ab7ffffff,4,7.69,7.69,59898750.0,28837.316249766,1758492298951,Synapse54,1758492298951,Synapse54
437,62612 (Ashland),Cass County,Illinois,862671ac7ffffff,6,12.24,12.24,59622500.0,28770.46221454571,1758492298951,Synapse54,1758492298951,Synapse54
438,62677 (Pleasant Plains),Sangamon County,Illinois,862671acfffffff,109,8.5,8.5,59330000.00390625,28700.901967413312,1758492298951,Synapse54,1758492298951,Synapse54
439,62612 (Ashland),Cass County,Illinois,862671ad7ffffff,11,11.0,11.0,59587499.99609375,28759.872672578465,1758492298951,Synapse54,1758492298951,Synapse54
440,62612 (Ashland),Cass County,Illinois,862671adfffffff,9,10.23,10.23,59622499.99609375,28770.46221454571,1758492298951,Synapse54,1758492298951,Synapse54
441,62688 (Tallula),Menard County,Illinois,862671ae7ffffff,2,11.76,11.76,59622500.00390625,28770.46221454571,1758492298951,Synapse54,1758492298951,Synapse54
442,62688 (Tallula),Menard County,Illinois,862671aefffffff,43,9.62,9.62,59346250.0,28703.84242343531,1758492298951,Synapse54,1758492298951,Synapse54
443,62691 (Virginia),Cass County,Illinois,862671af7ffffff,0,0.0,0.0,59898750.0,28837.316249766,1758492298951,Synapse54,1758492298951,Synapse54
444,62633 (Easton),Mason County,Illinois,862671b07ffffff,7,10.61,10.61,60203749.99609375,28911.077251376308,1758492298951,Synapse54,1758492298951,Synapse54
445,62633 (Easton),Mason County,Illinois,862671b0fffffff,10,12.05,12.05,59612499.9921875,28770.539913618526,1758492298951,Synapse54,1758492298951,Synapse54
446,62644 (Havana),Mason County,Illinois,862671b17ffffff,7,7.37,7.37,60203749.9921875,28911.07725137631,1758492298951,Synapse54,1758492298951,Synapse54
447,62655 (Kilbourne),Mason County,Illinois,862671b1fffffff,8,8.79,8.79,59686250.00390625,28788.41754885292,1758492298951,Synapse54,1758492298951,Synapse54
448,62633 (Easton),Mason County,Illinois,862671b27ffffff,5,9.26,9.26,60225000.00390625,28915.41861785277,1758492298951,Synapse54,1758492298951,Synapse54
449,62633 (Easton),Mason County,Illinois,862671b2fffffff,41,11.45,11.45,60225000.00390625,28915.41861785277,1758492298951,Synapse54,1758492298951,Synapse54
450,62633 (Easton),Mason County,Illinois,862671b37ffffff,11,6.63,6.63,60203750.0078125,28911.07725137631,1758492298951,Synapse54,1758492298951,Synapse54
451,62642 (Greenview),Menard County,Illinois,862671b47ffffff,8,10.81,10.81,59826249.98828125,28821.574955500924,1758492298951,Synapse54,1758492298951,Synapse54
452,62642 (Greenview),Menard County,Illinois,862671b4fffffff,74,9.4,9.4,59752500.00390625,28803.50246147505,1758492298951,Synapse54,1758492298951,Synapse54
453,62675 (Petersburg),Menard County,Illinois,862671b57ffffff,5,7.94,7.94,60225000.00390625,28915.41861785277,1758492298951,Synapse54,1758492298951,Synapse54
454,62675 (Petersburg),Menard County,Illinois,862671b5fffffff,14,11.11,11.11,59891250.00390625,28838.07989920896,1758492298951,Synapse54,1758492298951,Synapse54
455,62664 (Mason City),Mason County,Illinois,862671b67ffffff,5,8.93,8.93,59796250.01171875,28815.666038706615,1758492298951,Synapse54,1758492298951,Synapse54
456,62664 (Mason City),Mason County,Illinois,862671b77ffffff,5,9.09,9.09,59775000.0,28811.324672230152,1758492298951,Synapse54,1758492298951,Synapse54
457,62617 (Bath),Mason County,Illinois,862671b87ffffff,27,7.32,7.32,59687500.00390625,28788.650111410796,1758492298951,Synapse54,1758492298951,Synapse54
458,62617 (Bath),Mason County,Illinois,862671b8fffffff,7,8.05,8.05,59698749.99609375,28791.178818309265,1758492298951,Synapse54,1758492298951,Synapse54
459,61501 (Astoria),Fulton County,Illinois,862671b97ffffff,7,7.14,7.14,59881249.9921875,28833.169283885014,1758492298951,Synapse54,1758492298951,Synapse54
460,62617 (Bath),Mason County,Illinois,862671b9fffffff,9,7.63,7.63,60071249.99609375,28881.61386217384,1758492298951,Synapse54,1758492298951,Synapse54
461,62617 (Bath),Mason County,Illinois,862671ba7ffffff,16,8.7,8.7,60160000.00390625,28901.38838718375,1758492298951,Synapse54,1758492298951,Synapse54
462,62655 (Kilbourne),Mason County,Illinois,862671bafffffff,5,8.47,8.47,60248750.0078125,28923.490964226516,1758492298951,Synapse54,1758492298951,Synapse54
463,62644 (Havana),Fulton County,Illinois,862671bb7ffffff,2,7.14,7.14,60160000.00390625,28901.38838718375,1758492298951,Synapse54,1758492298951,Synapse54
464,61455 (Macomb),McDonough County,Illinois,862671c07ffffff,31,9.39,9.39,60600000.01171875,29006.453070907723,1758492298951,Synapse54,1758492298951,Synapse54
465,61455 (Macomb),McDonough County,Illinois,862671c0fffffff,26,8.13,8.13,60522500.0,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
466,62326 (Colchester),McDonough County,Illinois,862671c17ffffff,7,9.86,9.86,60522500.00390625,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
467,62326 (Colchester),McDonough County,Illinois,862671c1fffffff,136,8.44,8.44,60522499.99609375,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
468,61455 (Macomb),McDonough County,Illinois,862671c27ffffff,23,9.75,9.75,61047500.00390625,29116.27408624307,1758492298951,Synapse54,1758492298951,Synapse54
469,61455 (Macomb),McDonough County,Illinois,862671c2fffffff,993,7.17,7.17,60696250.0,29028.534781220387,1758492298951,Synapse54,1758492298951,Synapse54
470,62326 (Colchester),McDonough County,Illinois,862671c37ffffff,6,9.68,9.68,60696250.0,29028.534781220387,1758492298951,Synapse54,1758492298951,Synapse54
471,61455 (Macomb),McDonough County,Illinois,862671c47ffffff,7,8.24,8.24,60522500.0,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
472,61440 (Industry),McDonough County,Illinois,862671c4fffffff,37,8.41,8.41,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
473,61455 (Macomb),McDonough County,Illinois,862671c57ffffff,13,10.48,10.48,60174999.99609375,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
474,61440 (Industry),McDonough County,Illinois,862671c5fffffff,7,9.33,9.33,60522500.00390625,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
475,61455 (Macomb),McDonough County,Illinois,862671c67ffffff,6,9.09,9.09,60617499.99609375,29007.923358613145,1758492298951,Synapse54,1758492298951,Synapse54
476,61411 (Adair),McDonough County,Illinois,862671c6fffffff,4,8.33,8.33,60347499.9921875,28944.705171918416,1758492298951,Synapse54,1758492298951,Synapse54
477,61455 (Macomb),McDonough County,Illinois,862671c77ffffff,62,6.44,6.44,60444999.99609375,28967.38847168102,1758492298951,Synapse54,1758492298951,Synapse54
478,62321 (Carthage),Hancock County,Illinois,862671c87ffffff,10,11.11,11.11,60522500.0,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
479,62374 (Tennessee),Hancock County,Illinois,862671c8fffffff,6,10.34,10.34,60522500.0,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
480,62321 (Carthage),Hancock County,Illinois,862671c97ffffff,7,10.14,10.14,60907500.0,29078.4267869232,1758492298951,Synapse54,1758492298951,Synapse54
481,62367 (Plymouth),Hancock County,Illinois,862671c9fffffff,10,10.42,10.42,60732500.0,29033.71718269738,1758492298951,Synapse54,1758492298951,Synapse54
482,61420 (Blandinsville),Hancock County,Illinois,862671ca7ffffff,5,8.33,8.33,60732499.99609375,29033.71718269738,1758492298951,Synapse54,1758492298951,Synapse54
483,62326 (Colchester),McDonough County,Illinois,862671cafffffff,10,9.62,9.62,60732500.0,29033.71718269738,1758492298951,Synapse54,1758492298951,Synapse54
484,61450 (La Harpe),Hancock County,Illinois,862671cb7ffffff,7,7.61,7.61,60696249.99609375,29033.06580863965,1758492298951,Synapse54,1758492298951,Synapse54
485,62367 (Plymouth),McDonough County,Illinois,862671cc7ffffff,21,14.58,14.58,60732500.0,29033.71718269738,1758492298951,Synapse54,1758492298951,Synapse54
486,62367 (Plymouth),Schuyler County,Illinois,862671ccfffffff,5,9.43,9.43,60382500.0,28949.746992381653,1758492298951,Synapse54,1758492298951,Synapse54
487,62367 (Plymouth),McDonough County,Illinois,862671cd7ffffff,23,12.99,12.99,60522500.00390625,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
488,62367 (Plymouth),Schuyler County,Illinois,862671cdfffffff,12,11.65,11.65,60522500.0,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
489,62326 (Colchester),McDonough County,Illinois,862671ce7ffffff,32,13.62,13.62,60522500.0,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
490,61455 (Macomb),McDonough County,Illinois,862671cefffffff,15,14.29,14.29,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
491,62326 (Colchester),McDonough County,Illinois,862671cf7ffffff,21,12.28,12.28,60732500.0,29033.71718269738,1758492298951,Synapse54,1758492298951,Synapse54
492,61475 (Sciota),McDonough County,Illinois,862671d07ffffff,5,9.8,9.8,61047499.99609375,29116.27408624307,1758492298951,Synapse54,1758492298951,Synapse54
493,61438 (Good Hope),McDonough County,Illinois,862671d0fffffff,36,7.71,7.71,60948750.0,29093.559493058932,1758492298951,Synapse54,1758492298951,Synapse54
494,61420 (Blandinsville),McDonough County,Illinois,862671d17ffffff,3,9.09,9.09,60892499.99609375,29072.45462147932,1758492298951,Synapse54,1758492298951,Synapse54
495,61475 (Sciota),McDonough County,Illinois,862671d1fffffff,11,10.58,10.58,60696250.0,29028.53478122039,1758492298951,Synapse54,1758492298951,Synapse54
496,61473 (Roseville),Warren County,Illinois,862671d27ffffff,12,11.21,11.21,61263749.99609375,29163.77102725753,1758492298951,Synapse54,1758492298951,Synapse54
497,61438 (Good Hope),McDonough County,Illinois,862671d2fffffff,7,7.29,7.29,61282500.0,29170.702217965718,1758492298951,Synapse54,1758492298951,Synapse54
498,61473 (Roseville),Warren County,Illinois,862671d37ffffff,7,11.86,11.86,61165000.00390625,29141.056434073394,1758492298951,Synapse54,1758492298951,Synapse54
499,61455 (Macomb),McDonough County,Illinois,862671d47ffffff,27,9.71,9.71,60782500.0,29050.72577912527,1758492298951,Synapse54,1758492298951,Synapse54
500,61455 (Macomb),McDonough County,Illinois,862671d4fffffff,3,8.33,8.33,60520000.0,28985.24005885054,1758492298951,Synapse54,1758492298951,Synapse54
501,61455 (Macomb),McDonough County,Illinois,862671d57ffffff,12,9.84,9.84,60617499.99609375,29009.81881406943,1758492298951,Synapse54,1758492298951,Synapse54
502,61455 (Macomb),McDonough County,Illinois,862671d5fffffff,85,10.32,10.32,60783749.99609375,29050.757072546807,1758492298951,Synapse54,1758492298951,Synapse54
503,61422 (Bushnell),McDonough County,Illinois,862671d67ffffff,272,9.85,9.85,60948750.0,29093.559493058932,1758492298951,Synapse54,1758492298951,Synapse54
504,61459 (Marietta),McDonough County,Illinois,862671d6fffffff,12,9.38,9.38,61136250.0078125,29131.86713006524,1758492298951,Synapse54,1758492298951,Synapse54
505,61422 (Bushnell),McDonough County,Illinois,862671d77ffffff,11,8.46,8.46,60617499.99609375,29009.818814069426,1758492298951,Synapse54,1758492298951,Synapse54
