OBJECTID,admin4_name,admin3_name,admin2_name,id,GENX_CY,GENX_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
320,47963 (Morocco),Newton County,Indiana,8626609a7ffffff,32,20.51,20.51,63168750.00390625,29610.403510807708,1758492426650,Synapse54,1758492426650,Synapse54
321,62370 (Rockport),Pike County,Illinois,862646c27ffffff,9,17.31,17.31,59561250.0,28751.491124739936,1758492426650,Synapse54,1758492426650,Synapse54
322,61458 (Maquon),Knox County,Illinois,86267539fffffff,18,23.38,23.38,61678750.0,29258.31677638567,1758492426650,Synapse54,1758492426650,Synapse54
323,62862 (Mill Shoals),White County,Illinois,86264521fffffff,7,25.93,25.93,56501249.99609375,28010.5754127726,1758492426650,Synapse54,1758492426650,Synapse54
324,61489 (Williamsfield),Knox County,Illinois,8626753a7ffffff,94,20.39,20.39,61886249.99609375,29307.373148644423,1758492426650,Synapse54,1758492426650,Synapse54
325,47963 (Morocco),Newton County,Indiana,8626609afffffff,36,20.45,20.45,63196250.0078125,29616.157419436047,1758492426650,Synapse54,1758492426650,Synapse54
326,62366 (Pleasant Hill),Pike County,Illinois,862646c2fffffff,1,20.0,20.0,59871250.0,28828.577236574296,1758492426650,Synapse54,1758492426650,Synapse54
327,62843 (Golden Gate),Wayne County,Illinois,862645227ffffff,4,21.05,21.05,56532499.99609375,28015.598433874227,1758492426650,Synapse54,1758492426650,Synapse54
328,61529 (Elmwood),Knox County,Illinois,8626753afffffff,24,22.02,22.02,62152500.00390625,29375.91416977816,1758492426650,Synapse54,1758492426650,Synapse54
329,62844 (Grayville),White County,Illinois,86264522fffffff,15,20.27,20.27,56701249.99609375,28059.585776938122,1758492426650,Synapse54,1758492426650,Synapse54
330,61428 (Dahinda),Knox County,Illinois,8626753b7ffffff,48,20.34,20.34,62250000.0078125,29393.336280770316,1758492426650,Synapse54,1758492426650,Synapse54
331,62843 (Golden Gate),Wayne County,Illinois,862645237ffffff,23,19.01,19.01,56905000.00390625,28105.151848730537,1758492426650,Synapse54,1758492426650,Synapse54
332,61231 (Aledo),Mercer County,Illinois,862675407ffffff,24,19.83,19.83,62743750.0,29516.072488934104,1758492426650,Synapse54,1758492426650,Synapse54
333,62821 (Carmi),White County,Illinois,862645247ffffff,15,19.48,19.48,56333750.00390625,27972.188187156644,1758492426650,Synapse54,1758492426650,Synapse54
334,61412 (Alexis),Mercer County,Illinois,86267540fffffff,13,20.0,20.0,62575000.0,29473.314031342066,1758492426650,Synapse54,1758492426650,Synapse54
335,62821 (Carmi),White County,Illinois,862645257ffffff,376,19.11,19.11,56501250.0,28010.575412772603,1758492426650,Synapse54,1758492426650,Synapse54
336,61476 (Seaton),Mercer County,Illinois,862675417ffffff,22,17.89,17.89,62268750.0,29398.68162328794,1758492426650,Synapse54,1758492426650,Synapse54
337,62821 (Carmi),White County,Illinois,86264525fffffff,13,18.31,18.31,56718749.99609375,28063.168227651022,1758492426650,Synapse54,1758492426650,Synapse54
338,61231 (Aledo),Mercer County,Illinois,86267541fffffff,48,19.05,19.05,62743750.0,29516.072488934104,1758492426650,Synapse54,1758492426650,Synapse54
339,47847 (Dana),Vermillion County,Indiana,862661487ffffff,107,18.17,18.17,59597499.99609375,28764.55037845874,1758492426650,Synapse54,1758492426650,Synapse54
340,62827 (Crossville),White County,Illinois,862645267ffffff,159,19.51,19.51,56436250.0,27999.82498071102,1758492426650,Synapse54,1758492426650,Synapse54
341,61231 (Aledo),Mercer County,Illinois,862675427ffffff,20,21.74,21.74,62625000.0,29486.23496267462,1758492426650,Synapse54,1758492426650,Synapse54
342,61924 (Chrisman),Edgar County,Illinois,86266149fffffff,14,22.58,22.58,59383749.99609375,28717.534948416756,1758492426650,Synapse54,1758492426650,Synapse54
343,47847 (Dana),Vermillion County,Indiana,8626614b7ffffff,29,20.42,20.42,59597500.0078125,28764.55037845874,1758492426650,Synapse54,1758492426650,Synapse54
344,62827 (Crossville),White County,Illinois,862645277ffffff,14,20.9,20.9,56520000.0,28013.935102019932,1758492426650,Synapse54,1758492426650,Synapse54
345,61231 (Aledo),Mercer County,Illinois,86267542fffffff,25,20.0,20.0,62962500.0,29563.502261760685,1758492426650,Synapse54,1758492426650,Synapse54
346,61944 (Paris),Edgar County,Illinois,862663a27ffffff,57,18.57,18.57,58802499.9921875,28572.061517247104,1758492426650,Synapse54,1758492426650,Synapse54
347,62887 (Springerton),Hamilton County,Illinois,862645287ffffff,22,19.82,19.82,56887500.00390625,28101.73579914002,1758492426650,Synapse54,1758492426650,Synapse54
348,62370 (Rockport),Pike County,Illinois,862646c37ffffff,53,16.83,16.83,59871250.0,28828.577236574296,1758492426650,Synapse54,1758492426650,Synapse54
349,61231 (Aledo),Mercer County,Illinois,862675437ffffff,666,17.78,17.78,62962500.0,29563.502261760685,1758492426650,Synapse54,1758492426650,Synapse54
350,62835 (Enfield),White County,Illinois,86264528fffffff,11,16.18,16.18,56598749.99609375,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
351,61944 (Paris),Edgar County,Illinois,862663a2fffffff,68,21.79,21.79,58556249.99609375,28515.12934133765,1758492426650,Synapse54,1758492426650,Synapse54
352,62312 (Barry),Pike County,Illinois,862646d07ffffff,10,20.83,20.83,60045000.0,28873.176330769522,1758492426650,Synapse54,1758492426650,Synapse54
353,61412 (Alexis),Warren County,Illinois,862675447ffffff,86,20.43,20.43,62307500.00390625,29409.8934580387,1758492426650,Synapse54,1758492426650,Synapse54
354,62887 (Springerton),Hamilton County,Illinois,862645297ffffff,12,20.34,20.34,56598749.99609375,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
355,61435 (Gerlaw),Warren County,Illinois,86267544fffffff,36,22.5,22.5,62090000.0,29362.236747761897,1758492426650,Synapse54,1758492426650,Synapse54
356,62423 (Dennison),Clark County,Illinois,862663a57ffffff,148,22.02,22.02,58653750.0,28541.507778410232,1758492426650,Synapse54,1758492426650,Synapse54
357,62370 (Rockport),Pike County,Illinois,862646d0fffffff,48,20.87,20.87,60071250.0,28872.658196055614,1758492426650,Synapse54,1758492426650,Synapse54
358,61412 (Alexis),Warren County,Illinois,862675457ffffff,19,18.45,18.45,62456250.0,29443.476505082584,1758492426650,Synapse54,1758492426650,Synapse54
359,62859 (Mc Leansboro),Hamilton County,Illinois,86264529fffffff,29,19.59,19.59,56870000.0,28098.3197495495,1758492426650,Synapse54,1758492426650,Synapse54
360,61435 (Gerlaw),Warren County,Illinois,86267545fffffff,63,19.87,19.87,62287500.0,29402.424914994917,1758492426650,Synapse54,1758492426650,Synapse54
361,62356 (New Canton),Pike County,Illinois,862646d17ffffff,7,17.95,17.95,60045000.0,28873.176330769522,1758492426650,Synapse54,1758492426650,Synapse54
362,47885 (West Terre Haute),Vigo County,Indiana,862663a77ffffff,329,22.71,22.71,58468749.99609375,28494.269236809203,1758492426650,Synapse54,1758492426650,Synapse54
363,62862 (Mill Shoals),White County,Illinois,8626452a7ffffff,23,15.54,15.54,56701249.99609375,28059.585776938122,1758492426650,Synapse54,1758492426650,Synapse54
364,61412 (Alexis),Mercer County,Illinois,862675467ffffff,91,20.18,20.18,62494999.9921875,29454.688339833345,1758492426650,Synapse54,1758492426650,Synapse54
365,62370 (Rockport),Pike County,Illinois,862646d1fffffff,18,21.43,21.43,59870000.0,28828.579921065975,1758492426650,Synapse54,1758492426650,Synapse54
366,62835 (Enfield),White County,Illinois,8626452afffffff,38,15.57,15.57,56598749.99609375,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
367,61412 (Alexis),Warren County,Illinois,86267546fffffff,17,21.25,21.25,62475000.00390625,29447.219796789563,1758492426650,Synapse54,1758492426650,Synapse54
368,61944 (Paris),Edgar County,Illinois,862663b07ffffff,67,21.82,21.82,59013750.00390625,28624.335137804406,1758492426650,Synapse54,1758492426650,Synapse54
369,62312 (Barry),Pike County,Illinois,862646d27ffffff,13,20.0,20.0,59953750.0,28847.393402947084,1758492426650,Synapse54,1758492426650,Synapse54
370,62828 (Dahlgren),Hamilton County,Illinois,8626452b7ffffff,4,19.05,19.05,56870000.00390625,28103.573120002016,1758492426650,Synapse54,1758492426650,Synapse54
371,61412 (Alexis),Mercer County,Illinois,862675477ffffff,27,20.15,20.15,62475000.0,29447.219796789563,1758492426650,Synapse54,1758492426650,Synapse54
372,47842 (Clinton),Vermillion County,Indiana,862663b0fffffff,50,21.28,21.28,58926250.00390625,28603.475033275954,1758492426650,Synapse54,1758492426650,Synapse54
373,62363 (Pittsfield),Pike County,Illinois,862646d2fffffff,35,20.23,20.23,59766250.0,28805.668717392015,1758492426650,Synapse54,1758492426650,Synapse54
374,62821 (Carmi),White County,Illinois,8626452c7ffffff,86,21.03,21.03,56532500.0,28015.598433874227,1758492426650,Synapse54,1758492426650,Synapse54
375,60401 (Beecher),Will County,Illinois,86266470fffffff,145,20.74,20.74,64185000.0,29844.258457732598,1758492426650,Synapse54,1758492426650,Synapse54
376,62312 (Barry),Pike County,Illinois,862646d37ffffff,18,18.56,18.56,60071250.0,28872.658196055614,1758492426650,Synapse54,1758492426650,Synapse54
377,61442 (Keithsburg),Mercer County,Illinois,862675487ffffff,133,21.84,21.84,62437499.99609375,29441.964203031584,1758492426650,Synapse54,1758492426650,Synapse54
378,62821 (Carmi),White County,Illinois,8626452cfffffff,40,18.78,18.78,56333750.00390625,27966.596464839302,1758492426650,Synapse54,1758492426650,Synapse54
379,61476 (Seaton),Henderson County,Illinois,86267548fffffff,6,20.69,20.69,62437500.0,29441.964203031584,1758492426650,Synapse54,1758492426650,Synapse54
380,60417 (Crete),Will County,Illinois,862664727ffffff,1438,21.96,21.96,64185000.00390625,29844.258457732598,1758492426650,Synapse54,1758492426650,Synapse54
381,62835 (Enfield),White County,Illinois,8626452d7ffffff,150,16.11,16.11,56598750.00390625,28031.94898338375,1758492426650,Synapse54,1758492426650,Synapse54
382,52646 (Oakville),Louisa County,Iowa,862675497ffffff,6,20.69,20.69,62620000.0,29479.448110220786,1758492426650,Synapse54,1758492426650,Synapse54
383,62366 (Pleasant Hill),Pike County,Illinois,862646d47ffffff,17,16.04,16.04,59766250.0,28805.668717392015,1758492426650,Synapse54,1758492426650,Synapse54
384,62869 (Norris City),White County,Illinois,8626452dfffffff,49,20.33,20.33,56429999.99609375,27988.19279691602,1758492426650,Synapse54,1758492426650,Synapse54
385,46303 (Cedar Lake),Lake County,Indiana,86266472fffffff,218,20.66,20.66,64185000.0,29844.258457732598,1758492426650,Synapse54,1758492426650,Synapse54
386,62835 (Enfield),White County,Illinois,8626452e7ffffff,39,25.32,25.32,56333749.99609375,27966.596464839302,1758492426650,Synapse54,1758492426650,Synapse54
387,52646 (Oakville),Des Moines County,Iowa,86267549fffffff,12,22.64,22.64,62418750.00390625,29435.494647208456,1758492426650,Synapse54,1758492426650,Synapse54
388,62821 (Carmi),White County,Illinois,8626452efffffff,595,16.68,16.68,56532500.0,28015.598433874227,1758492426650,Synapse54,1758492426650,Synapse54
389,60940 (Grant Park),Kankakee County,Illinois,862664757ffffff,164,22.01,22.01,63697500.0078125,29730.315103884728,1758492426650,Synapse54,1758492426650,Synapse54
390,46356 (Lowell),Lake County,Indiana,86266475fffffff,70,23.89,23.89,64184999.98828125,29844.258457732598,1758492426650,Synapse54,1758492426650,Synapse54
391,61260 (Joy),Mercer County,Illinois,8626754a7ffffff,8,16.67,16.67,62625000.0,29486.23496267462,1758492426650,Synapse54,1758492426650,Synapse54
392,62366 (Pleasant Hill),Pike County,Illinois,862646d57ffffff,19,18.63,18.63,59766249.99609375,28805.668717392015,1758492426650,Synapse54,1758492426650,Synapse54
393,62835 (Enfield),White County,Illinois,8626452f7ffffff,13,19.12,19.12,56502500.00390625,28010.35265130703,1758492426650,Synapse54,1758492426650,Synapse54
394,61476 (Seaton),Mercer County,Illinois,8626754afffffff,17,18.48,18.48,62268750.0,29398.68162328794,1758492426650,Synapse54,1758492426650,Synapse54
395,61870 (Ridge Farm),Vermilion County,Illinois,86266396fffffff,25,17.48,17.48,59881250.0,28836.442081157973,1758492426650,Synapse54,1758492426650,Synapse54
396,62843 (Golden Gate),Wayne County,Illinois,862645307ffffff,38,23.75,23.75,56605000.0,28037.989444861403,1758492426650,Synapse54,1758492426650,Synapse54
397,61272 (New Boston),Mercer County,Illinois,8626754b7ffffff,57,21.27,21.27,62625000.00390625,29486.23496267462,1758492426650,Synapse54,1758492426650,Synapse54
398,62366 (Pleasant Hill),Pike County,Illinois,862646d5fffffff,162,16.79,16.79,59592500.00390625,28761.06962319679,1758492426650,Synapse54,1758492426650,Synapse54
399,62833 (Ellery),Edwards County,Illinois,86264530fffffff,20,23.26,23.26,56603750.0078125,28037.981049730806,1758492426650,Synapse54,1758492426650,Synapse54
400,62363 (Pittsfield),Pike County,Illinois,862646d67ffffff,22,19.82,19.82,60071250.0,28872.658196055614,1758492426650,Synapse54,1758492426650,Synapse54
401,61453 (Little York),Warren County,Illinois,8626754c7ffffff,82,22.65,22.65,62268750.0,29398.68162328794,1758492426650,Synapse54,1758492426650,Synapse54
402,46349 (Lake Village),Newton County,Indiana,862664647ffffff,142,22.05,22.05,63387499.99609375,29657.70863622379,1758492426650,Synapse54,1758492426650,Synapse54
403,62837 (Fairfield),Wayne County,Illinois,862645317ffffff,74,22.56,22.56,56701250.00390625,28059.585776938122,1758492426650,Synapse54,1758492426650,Synapse54
404,61462 (Monmouth),Warren County,Illinois,8626754cfffffff,26,20.63,20.63,62268749.99609375,29398.68162328794,1758492426650,Synapse54,1758492426650,Synapse54
405,62355 (Nebo),Pike County,Illinois,862646d6fffffff,17,16.67,16.67,59677499.99609375,28780.974409944076,1758492426650,Synapse54,1758492426650,Synapse54
406,60411 (Chicago Heights),Cook County,Illinois,862664087ffffff,5526,20.74,20.74,64572499.99609375,29937.242508031522,1758492426650,Synapse54,1758492426650,Synapse54
407,61476 (Seaton),Henderson County,Illinois,8626754d7ffffff,14,21.21,21.21,62625000.0,29486.23496267462,1758492426650,Synapse54,1758492426650,Synapse54
408,62366 (Pleasant Hill),Pike County,Illinois,862646d77ffffff,23,17.97,17.97,59592500.0,28761.06962319679,1758492426650,Synapse54,1758492426650,Synapse54
409,62843 (Golden Gate),Wayne County,Illinois,86264531fffffff,14,22.95,22.95,56701249.99609375,28059.585776938122,1758492426650,Synapse54,1758492426650,Synapse54
410,61469 (Oquawka),Henderson County,Illinois,8626754dfffffff,14,20.9,20.9,62268750.0,29398.68162328794,1758492426650,Synapse54,1758492426650,Synapse54
411,62833 (Ellery),Edwards County,Illinois,862645327ffffff,31,19.75,19.75,56803750.0,28088.96508693137,1758492426650,Synapse54,1758492426650,Synapse54
412,46311 (Dyer),Lake County,Indiana,86266408fffffff,4824,21.22,21.22,65015000.0,30036.70985285467,1758492426650,Synapse54,1758492426650,Synapse54
413,61453 (Little York),Warren County,Illinois,8626754e7ffffff,13,21.67,21.67,62257500.0,29403.099546312937,1758492426650,Synapse54,1758492426650,Synapse54
414,62806 (Albion),Edwards County,Illinois,86264532fffffff,32,18.6,18.6,56808750.0,28083.555516653818,1758492426650,Synapse54,1758492426650,Synapse54
415,63353 (Louisiana),Pike County,Missouri,862646d87ffffff,14,19.18,19.18,60150000.0,28896.084849951796,1758492426650,Synapse54,1758492426650,Synapse54
416,62843 (Golden Gate),Wayne County,Illinois,862645337ffffff,10,21.74,21.74,56808750.0,28083.555516653818,1758492426650,Synapse54,1758492426650,Synapse54
417,61462 (Monmouth),Warren County,Illinois,8626754efffffff,16,19.75,19.75,62069999.99609375,29358.304664518288,1758492426650,Synapse54,1758492426650,Synapse54
418,62844 (Grayville),Edwards County,Illinois,862645347ffffff,52,20.97,20.97,56501250.0,28010.5754127726,1758492426650,Synapse54,1758492426650,Synapse54
419,46324 (Hammond),Lake County,Indiana,8626640a7ffffff,10356,19.68,19.68,65015000.0,30036.70985285467,1758492426650,Synapse54,1758492426650,Synapse54
420,61476 (Seaton),Henderson County,Illinois,8626754f7ffffff,12,20.0,20.0,62250000.00390625,29394.93833158096,1758492426650,Synapse54,1758492426650,Synapse54
421,62806 (Albion),Edwards County,Illinois,862645357ffffff,20,20.62,20.62,56622499.99609375,28041.808601790537,1758492426650,Synapse54,1758492426650,Synapse54
422,62356 (New Canton),Pike County,Illinois,862646da7ffffff,1,12.5,12.5,59942500.0,28846.389074054474,1758492426650,Synapse54,1758492426650,Synapse54
423,61279 (Reynolds),Mercer County,Illinois,862675507ffffff,22,17.19,17.19,63062500.0,29586.098182426605,1758492426650,Synapse54,1758492426650,Synapse54
424,60473 (South Holland),Cook County,Illinois,8626640b7ffffff,8176,19.95,19.95,64987500.00390625,30031.05250067622,1758492426650,Synapse54,1758492426650,Synapse54
425,62827 (Crossville),White County,Illinois,86264535fffffff,12,19.67,19.67,56622500.0,28041.5718955743,1758492426650,Synapse54,1758492426650,Synapse54
426,61231 (Aledo),Mercer County,Illinois,86267550fffffff,56,21.71,21.71,63001250.0,29569.251974793795,1758492426650,Synapse54,1758492426650,Synapse54
427,62844 (Grayville),Edwards County,Illinois,862645367ffffff,48,21.05,21.05,56436250.0,27994.00210179751,1758492426650,Synapse54,1758492426650,Synapse54
428,62370 (Rockport),Pike County,Illinois,862646dafffffff,5,22.73,22.73,60045000.0,28873.176330769522,1758492426650,Synapse54,1758492426650,Synapse54
429,61231 (Aledo),Mercer County,Illinois,862675517ffffff,28,16.18,16.18,63560000.0,29702.632070174528,1758492426650,Synapse54,1758492426650,Synapse54
430,62806 (Albion),Edwards County,Illinois,862645377ffffff,33,21.29,21.29,56622500.00390625,28041.808601790533,1758492426650,Synapse54,1758492426650,Synapse54
431,60617 (Chicago),Cook County,Illinois,862664197ffffff,4319,19.66,19.66,65182500.00390625,30077.268041176503,1758492426650,Synapse54,1758492426650,Synapse54
432,61231 (Aledo),Mercer County,Illinois,86267551fffffff,22,16.42,16.42,63170000.0,29612.094179129163,1758492426650,Synapse54,1758492426650,Synapse54
433,62837 (Fairfield),Wayne County,Illinois,862645387ffffff,109,21.12,21.12,56869999.99609375,28103.573120002016,1758492426650,Synapse54,1758492426650,Synapse54
434,63459 (New London),Ralls County,Missouri,862646db7ffffff,19,22.09,22.09,60045000.0,28873.176330769522,1758492426650,Synapse54,1758492426650,Synapse54
435,61264 (Milan),Rock Island County,Illinois,862675527ffffff,44,22.56,22.56,63171250.0,29612.12418200564,1758492426650,Synapse54,1758492426650,Synapse54
436,62809 (Barnhill),Wayne County,Illinois,86264538fffffff,50,19.31,19.31,56701250.00390625,28059.585776938122,1758492426650,Synapse54,1758492426650,Synapse54
437,46327 (Hammond),Lake County,Indiana,86266419fffffff,10541,19.28,19.28,65182500.0,30077.268041176503,1758492426650,Synapse54,1758492426650,Synapse54
438,61546 (Manito),Mason County,Illinois,862662417ffffff,241,19.51,19.51,60722499.99609375,29035.64582934531,1758492426650,Synapse54,1758492426650,Synapse54
439,61231 (Aledo),Mercer County,Illinois,86267552fffffff,267,23.24,23.24,63300000.0,29640.769560846744,1758492426650,Synapse54,1758492426650,Synapse54
440,60617 (Chicago),Cook County,Illinois,8626641b7ffffff,2004,18.35,18.35,65572500.0,30165.806579095584,1758492426650,Synapse54,1758492426650,Synapse54
441,62837 (Fairfield),Wayne County,Illinois,862645397ffffff,39,23.21,23.21,56870000.00390625,28103.573120002016,1758492426650,Synapse54,1758492426650,Synapse54
442,62943 (Grantsburg),Johnson County,Illinois,8626410cfffffff,40,17.86,17.86,56407499.99609375,27984.267245494222,1758492426650,Synapse54,1758492426650,Synapse54
443,61279 (Reynolds),Rock Island County,Illinois,862675537ffffff,109,17.22,17.22,63181250.0,29611.35596586462,1758492426650,Synapse54,1758492426650,Synapse54
444,62809 (Barnhill),Wayne County,Illinois,86264539fffffff,14,23.33,23.33,56870000.0,28103.573120002016,1758492426650,Synapse54,1758492426650,Synapse54
445,61465 (New Windsor),Mercer County,Illinois,862675547ffffff,30,20.98,20.98,62743750.0,29516.072488934104,1758492426650,Synapse54,1758492426650,Synapse54
446,61567 (Topeka),Mason County,Illinois,862662487ffffff,39,22.54,22.54,60603750.00390625,29005.646272531165,1758492426650,Synapse54,1758492426650,Synapse54
447,62943 (Grantsburg),Johnson County,Illinois,8626410dfffffff,40,18.18,18.18,56489999.99609375,28003.11334361876,1758492426650,Synapse54,1758492426650,Synapse54
448,62837 (Fairfield),Wayne County,Illinois,8626453a7ffffff,480,20.08,20.08,56887500.00390625,28101.735799140017,1758492426650,Synapse54,1758492426650,Synapse54
449,61532 (Forest City),Mason County,Illinois,86266248fffffff,14,21.21,21.21,60224999.99609375,28915.41861785277,1758492426650,Synapse54,1758492426650,Synapse54
450,61466 (North Henderson),Mercer County,Illinois,86267554fffffff,22,20.37,20.37,62595000.0,29477.027320172572,1758492426650,Synapse54,1758492426650,Synapse54
451,62910 (Brookport),Pope County,Illinois,862641207ffffff,25,21.93,21.93,55923750.0,27859.47846816504,1758492426650,Synapse54,1758492426650,Synapse54
452,61486 (Viola),Mercer County,Illinois,862675557ffffff,220,20.77,20.77,62862500.0,29540.906341094764,1758492426650,Synapse54,1758492426650,Synapse54
453,62837 (Fairfield),Wayne County,Illinois,8626453afffffff,35,21.6,21.6,56869999.99609375,28103.573120002016,1758492426650,Synapse54,1758492426650,Synapse54
454,62644 (Havana),Mason County,Illinois,862662497ffffff,36,22.93,22.93,60367499.99609375,28953.534900448678,1758492426650,Synapse54,1758492426650,Synapse54
455,62910 (Brookport),Pope County,Illinois,86264120fffffff,30,19.87,19.87,55776250.0,27824.29021566158,1758492426650,Synapse54,1758492426650,Synapse54
456,61567 (Topeka),Mason County,Illinois,86266249fffffff,27,22.69,22.69,60367499.99609375,28953.534900448678,1758492426650,Synapse54,1758492426650,Synapse54
457,61412 (Alexis),Mercer County,Illinois,86267555fffffff,16,20.0,20.0,62595000.00390625,29477.02732017257,1758492426650,Synapse54,1758492426650,Synapse54
458,62837 (Fairfield),Wayne County,Illinois,8626453b7ffffff,614,17.56,17.56,56887499.99609375,28101.735799140017,1758492426650,Synapse54,1758492426650,Synapse54
459,62910 (Brookport),Massac County,Illinois,862641217ffffff,31,22.3,22.3,55957500.0,27876.803127537594,1758492426650,Synapse54,1758492426650,Synapse54
460,61567 (Topeka),Mason County,Illinois,8626624a7ffffff,79,22.32,22.32,60603750.00390625,29005.64627253117,1758492426650,Synapse54,1758492426650,Synapse54
461,61465 (New Windsor),Mercer County,Illinois,862675567ffffff,58,21.56,21.56,63001250.0,29569.251974793795,1758492426650,Synapse54,1758492426650,Synapse54
462,62881 (Salem),Marion County,Illinois,862645407ffffff,1070,17.94,17.94,57761250.0,28317.204351323715,1758492426650,Synapse54,1758492426650,Synapse54
463,62910 (Brookport),Massac County,Illinois,86264121fffffff,81,22.69,22.69,55938750.00390625,27862.47750898574,1758492426650,Synapse54,1758492426650,Synapse54
464,61465 (New Windsor),Mercer County,Illinois,86267556fffffff,147,20.79,20.79,62981250.0,29567.329300210993,1758492426650,Synapse54,1758492426650,Synapse54
465,61532 (Forest City),Mason County,Illinois,8626624afffffff,64,22.38,22.38,60790000.0,29050.501805596694,1758492426650,Synapse54,1758492426650,Synapse54
466,62881 (Salem),Marion County,Illinois,86264540fffffff,121,19.24,19.24,57607500.0,28276.470898617048,1758492426650,Synapse54,1758492426650,Synapse54
467,61486 (Viola),Mercer County,Illinois,862675577ffffff,32,22.07,22.07,63001250.0,29569.25197479379,1758492426650,Synapse54,1758492426650,Synapse54
468,42081 (Smithland),Livingston County,Kentucky,862641227ffffff,19,25.0,25.0,55943750.0,27868.17562579575,1758492426650,Synapse54,1758492426650,Synapse54
469,61567 (Topeka),Mason County,Illinois,8626624b7ffffff,49,23.0,23.0,60885000.0,29072.569740372724,1758492426650,Synapse54,1758492426650,Synapse54
470,62870 (Odin),Marion County,Illinois,862645417ffffff,199,17.08,17.08,57708750.0,28309.163063863412,1758492426650,Synapse54,1758492426650,Synapse54
471,61260 (Joy),Mercer County,Illinois,862675587ffffff,17,20.99,20.99,62843750.0,29534.08866677856,1758492426650,Synapse54,1758492426650,Synapse54
472,42081 (Smithland),Livingston County,Kentucky,86264122fffffff,16,24.24,24.24,55776250.0,27824.29021566158,1758492426650,Synapse54,1758492426650,Synapse54
473,62664 (Mason City),Mason County,Illinois,8626624c7ffffff,10,19.61,19.61,60225000.00390625,28915.41861785277,1758492426650,Synapse54,1758492426650,Synapse54
474,62633 (Easton),Mason County,Illinois,8626624d7ffffff,8,19.51,19.51,60367499.9921875,28953.534900448678,1758492426650,Synapse54,1758492426650,Synapse54
475,62664 (Mason City),Mason County,Illinois,8626624dfffffff,17,18.28,18.28,60224999.99609375,28915.41861785277,1758492426650,Synapse54,1758492426650,Synapse54
476,62682 (San Jose),Mason County,Illinois,8626624f7ffffff,9,20.45,20.45,60410000.0078125,28960.507039174467,1758492426650,Synapse54,1758492426650,Synapse54
477,61546 (Manito),Tazewell County,Illinois,862662587ffffff,136,23.45,23.45,60983749.99609375,29098.534377510718,1758492426650,Synapse54,1758492426650,Synapse54
478,61546 (Manito),Tazewell County,Illinois,86266258fffffff,140,21.81,21.81,61004999.9921875,29102.802185443034,1758492426650,Synapse54,1758492426650,Synapse54
479,61520 (Canton),Fulton County,Illinois,862662597ffffff,60,23.44,23.44,61049999.99609375,29115.14397015414,1758492426650,Synapse54,1758492426650,Synapse54
480,61546 (Manito),Tazewell County,Illinois,86266259fffffff,89,23.24,23.24,61005000.0,29102.802185443034,1758492426650,Synapse54,1758492426650,Synapse54
481,61546 (Manito),Tazewell County,Illinois,8626625a7ffffff,230,22.31,22.31,61096250.0078125,29125.938996481193,1758492426650,Synapse54,1758492426650,Synapse54
482,61546 (Manito),Tazewell County,Illinois,8626625afffffff,92,23.47,23.47,60908750.00390625,29080.69734328665,1758492426650,Synapse54,1758492426650,Synapse54
483,61533 (Glasford),Peoria County,Illinois,8626625b7ffffff,48,22.75,22.75,61004999.9921875,29102.802185443034,1758492426650,Synapse54,1758492426650,Synapse54
484,62354 (Nauvoo),Hancock County,Illinois,862670207ffffff,20,18.02,18.02,61082499.99609375,29117.98022066574,1758492426650,Synapse54,1758492426650,Synapse54
485,62341 (Hamilton),Hancock County,Illinois,86267020fffffff,8,18.6,18.6,60907500.0,29078.426786923203,1758492426650,Synapse54,1758492426650,Synapse54
486,52639 (Montrose),Lee County,Iowa,862670217ffffff,69,18.25,18.25,60910000.00390625,29074.559471245244,1758492426650,Synapse54,1758492426650,Synapse54
487,62354 (Nauvoo),Hancock County,Illinois,86267021fffffff,40,18.26,18.26,61000000.0,29099.2440222878,1758492426650,Synapse54,1758492426650,Synapse54
488,62358 (Niota),Hancock County,Illinois,862670227ffffff,16,18.18,18.18,61082500.00390625,29117.98022066574,1758492426650,Synapse54,1758492426650,Synapse54
489,62321 (Carthage),Hancock County,Illinois,86267022fffffff,9,19.15,19.15,60907500.0,29078.426786923203,1758492426650,Synapse54,1758492426650,Synapse54
490,62354 (Nauvoo),Hancock County,Illinois,862670237ffffff,37,17.05,17.05,60893749.99609375,29076.10642679267,1758492426650,Synapse54,1758492426650,Synapse54
491,62321 (Carthage),Hancock County,Illinois,862670247ffffff,345,17.51,17.51,60907499.99609375,29078.426786923203,1758492426650,Synapse54,1758492426650,Synapse54
492,62321 (Carthage),Hancock County,Illinois,86267024fffffff,28,24.35,24.35,60907500.00390625,29078.4267869232,1758492426650,Synapse54,1758492426650,Synapse54
493,62321 (Carthage),Hancock County,Illinois,862670257ffffff,38,18.36,18.36,60907499.99609375,29078.4267869232,1758492426650,Synapse54,1758492426650,Synapse54
494,62321 (Carthage),Hancock County,Illinois,86267025fffffff,42,24.28,24.28,60704999.99609375,29034.2326329196,1758492426650,Synapse54,1758492426650,Synapse54
