OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3117,61561 (Roanoke),Woodford County,Illinois,862662d0fffffff,2057,35.47,35.47,62047500.0,29347.678932940875,1758491987175,Synapse54,1758491987175,Synapse54
3118,60420 (Dwight),Grundy County,Illinois,862666307ffffff,2181,23.97,23.97,63378750.0,29658.749225723226,1758491987175,Synapse54,1758491987175,Synapse54
3119,60068 (Park Ridge),Cook County,Illinois,86275936fffffff,1708842,49.39,49.39,65980000.0,30254.910809751847,1758491987175,Synapse54,1758491987175,Synapse54
3120,61378 (West Brooklyn),Lee County,Illinois,862666ca7ffffff,2196,24.4,24.4,65123750.00390625,30062.784548950127,1758491987175,Synapse54,1758491987175,Synapse54
3121,61548 (Metamora),Woodford County,Illinois,862662d17ffffff,3508,26.78,26.78,62265000.0,29395.296411554966,1758491987175,Synapse54,1758491987175,Synapse54
3122,60420 (Dwight),Livingston County,Illinois,86266630fffffff,35997,26.41,26.41,62993750.0,29569.736102353163,1758491987175,Synapse54,1758491987175,Synapse54
3123,60960 (Rankin),Vermilion County,Illinois,8626600c7ffffff,834,34.75,34.75,61338749.9921875,29179.74676469471,1758491987175,Synapse54,1758491987175,Synapse54
3124,60437 (Kinsman),Grundy County,Illinois,862666317ffffff,607,27.59,27.59,63187500.0,29613.228266335296,1758491987175,Synapse54,1758491987175,Synapse54
3125,60056 (Mount Prospect),Cook County,Illinois,862759377ffffff,1313255,42.89,42.89,66543750.00390625,30384.52550939451,1758491987175,Synapse54,1758491987175,Synapse54
3126,61378 (West Brooklyn),Lee County,Illinois,862666cafffffff,874,26.48,26.48,64776250.0078125,29984.712722226905,1758491987175,Synapse54,1758491987175,Synapse54
3127,60460 (Odell),Livingston County,Illinois,86266631fffffff,1155,28.88,28.88,63021249.99609375,29571.507965060464,1758491987175,Synapse54,1758491987175,Synapse54
3128,61548 (Metamora),Woodford County,Illinois,862662d1fffffff,65474,38.86,38.86,62025000.0,29343.103785864183,1758491987175,Synapse54,1758491987175,Synapse54
3129,53158 (Pleasant Prairie),Kenosha County,Wisconsin,86275984fffffff,205109,38.27,38.27,67650000.0,30634.289084569908,1758491987175,Synapse54,1758491987175,Synapse54
3130,61705 (Bloomington),McLean County,Illinois,86266211fffffff,2692,26.92,26.92,61002499.99609375,29101.418462565838,1758491987175,Synapse54,1758491987175,Synapse54
3131,61545 (Lowpoint),Woodford County,Illinois,862662d27ffffff,8082,21.84,21.84,62170000.0,29378.06052889309,1758491987175,Synapse54,1758491987175,Synapse54
3132,60420 (Dwight),Grundy County,Illinois,862666327ffffff,1805,29.59,29.59,63378750.0,29658.749225723222,1758491987175,Synapse54,1758491987175,Synapse54
3133,53158 (Pleasant Prairie),Kenosha County,Wisconsin,86275985fffffff,15743,43.01,43.01,67758750.0078125,30660.226537567294,1758491987175,Synapse54,1758491987175,Synapse54
3134,61723 (Atlanta),Logan County,Illinois,8626620e7ffffff,5888,25.49,25.49,60316250.0,28936.139737131954,1758491987175,Synapse54,1758491987175,Synapse54
3135,61310 (Amboy),Lee County,Illinois,862666cb7ffffff,1475,24.58,24.58,65072499.99609375,30049.46663639878,1758491987175,Synapse54,1758491987175,Synapse54
3136,61561 (Roanoke),Woodford County,Illinois,862662d2fffffff,1058,23.0,23.0,62170000.00390625,29378.06052889309,1758491987175,Synapse54,1758491987175,Synapse54
3137,60518 (Earlville),LaSalle County,Illinois,862666c57ffffff,18156,20.82,20.82,64732499.99609375,29973.24969406701,1758491987175,Synapse54,1758491987175,Synapse54
3138,60044 (Lake Bluff),Lake County,Illinois,862759a07ffffff,3684,78.38,78.38,67293749.9921875,30555.551140148484,1758491987175,Synapse54,1758491987175,Synapse54
3139,60963 (Rossville),Vermilion County,Illinois,8626600cfffffff,544,30.22,30.22,61122500.00390625,29127.816137432375,1758491987175,Synapse54,1758491987175,Synapse54
3140,61570 (Washburn),Woodford County,Illinois,862662d37ffffff,2408,26.76,26.76,62242500.0078125,29390.674215474806,1758491987175,Synapse54,1758491987175,Synapse54
3141,60420 (Dwight),Grundy County,Illinois,86266632fffffff,8118,24.67,24.67,63237500.0,29622.139912631064,1758491987175,Synapse54,1758491987175,Synapse54
3142,60064 (North Chicago),Lake County,Illinois,862759a17ffffff,327768,47.57,47.57,67293749.9921875,30555.55114014848,1758491987175,Synapse54,1758491987175,Synapse54
3143,61342 (Mendota),LaSalle County,Illinois,862666cc7ffffff,1291,23.91,23.91,64413750.0,29897.37723487238,1758491987175,Synapse54,1758491987175,Synapse54
3144,61530 (Eureka),Woodford County,Illinois,862662d47ffffff,1659,25.52,25.52,61981250.0,29331.131034459886,1758491987175,Synapse54,1758491987175,Synapse54
3145,60420 (Dwight),Grundy County,Illinois,862666337ffffff,1159,29.72,29.72,63237499.99609375,29622.139912631064,1758491987175,Synapse54,1758491987175,Synapse54
3146,60045 (Lake Forest),Lake County,Illinois,862759a1fffffff,463105,82.15,82.15,67162500.0078125,30524.5862461144,1758491987175,Synapse54,1758491987175,Synapse54
3147,61761 (Normal),McLean County,Illinois,862662127ffffff,33657,39.88,39.88,61190000.0,29146.76459458758,1758491987175,Synapse54,1758491987175,Synapse54
3148,61771 (Secor),Woodford County,Illinois,862662d4fffffff,5549,41.1,41.1,61787500.0,29288.750617747686,1758491987175,Synapse54,1758491987175,Synapse54
3149,60919 (Cabery),Livingston County,Illinois,862666347ffffff,2534,29.13,29.13,62835000.0,29533.5852779985,1758491987175,Synapse54,1758491987175,Synapse54
3150,60085 (Waukegan),Lake County,Illinois,862759a37ffffff,374036,26.64,26.64,67612500.0,30624.074838579196,1758491987175,Synapse54,1758491987175,Synapse54
3151,61371 (Triumph),LaSalle County,Illinois,862666ccfffffff,4273,33.38,33.38,64362499.99609375,29890.556371940333,1758491987175,Synapse54,1758491987175,Synapse54
3152,60934 (Emington),Livingston County,Illinois,86266634fffffff,693,27.72,27.72,62420000.0,29434.741281175586,1758491987175,Synapse54,1758491987175,Synapse54
3153,61530 (Eureka),Woodford County,Illinois,862662d57ffffff,17075,21.34,21.34,62265000.0,29399.788222196286,1758491987175,Synapse54,1758491987175,Synapse54
3154,60061 (Vernon Hills),Lake County,Illinois,862759a8fffffff,728718,63.3,63.3,66938749.99609375,30478.004441207242,1758491987175,Synapse54,1758491987175,Synapse54
3155,60960 (Rankin),Vermilion County,Illinois,8626600d7ffffff,1122,20.4,20.4,61474999.9921875,29215.69248508974,1758491987175,Synapse54,1758491987175,Synapse54
3156,60420 (Dwight),Livingston County,Illinois,862666357ffffff,1048,28.32,28.32,62803750.0,29523.984773755437,1758491987175,Synapse54,1758491987175,Synapse54
3157,61530 (Eureka),Woodford County,Illinois,862662d5fffffff,7172,27.06,27.06,61665000.00390625,29257.937288544817,1758491987175,Synapse54,1758491987175,Synapse54
3158,61701 (Bloomington),McLean County,Illinois,86266212fffffff,444990,26.29,26.29,61125000.0,29132.00588320052,1758491987175,Synapse54,1758491987175,Synapse54
3159,60048 (Libertyville),Lake County,Illinois,862759aa7ffffff,439442,70.34,70.34,67068749.9921875,30504.337052864743,1758491987175,Synapse54,1758491987175,Synapse54
3160,60934 (Emington),Livingston County,Illinois,86266635fffffff,2214,29.13,29.13,63018750.0,29574.794143727835,1758491987175,Synapse54,1758491987175,Synapse54
3161,61561 (Roanoke),Woodford County,Illinois,862662d67ffffff,1768,27.63,27.63,62192500.0,29381.16693900306,1758491987175,Synapse54,1758491987175,Synapse54
3162,61342 (Mendota),LaSalle County,Illinois,862666cd7ffffff,76712,27.3,27.3,64318750.00390625,29875.79094287586,1758491987175,Synapse54,1758491987175,Synapse54
3163,60048 (Libertyville),Lake County,Illinois,862759aafffffff,346616,64.58,64.58,66673750.00390625,30415.319195131793,1758491987175,Synapse54,1758491987175,Synapse54
3164,60961 (Reddick),Livingston County,Illinois,862666367ffffff,933,28.27,28.27,63237500.0,29622.139912631064,1758491987175,Synapse54,1758491987175,Synapse54
3165,61771 (Secor),Woodford County,Illinois,862662d6fffffff,6019,27.61,27.61,61787500.0,29288.750617747686,1758491987175,Synapse54,1758491987175,Synapse54
3166,61342 (Mendota),LaSalle County,Illinois,862666cdfffffff,7678,29.53,29.53,64318750.0,29875.790942875858,1758491987175,Synapse54,1758491987175,Synapse54
3167,60919 (Cabery),Kankakee County,Illinois,86266636fffffff,1506,21.83,21.83,63018750.0,29574.794143727835,1758491987175,Synapse54,1758491987175,Synapse54
3168,60062 (Northbrook),Cook County,Illinois,862759ac7ffffff,1166196,75.31,75.31,66673749.9921875,30415.319195131793,1758491987175,Synapse54,1758491987175,Synapse54
3169,60963 (Rossville),Vermilion County,Illinois,8626600dfffffff,869,34.76,34.76,61213750.0078125,29148.59008655486,1758491987175,Synapse54,1758491987175,Synapse54
3170,61561 (Roanoke),Woodford County,Illinois,862662d77ffffff,23727,27.18,27.18,61665000.0,29257.937288544817,1758491987175,Synapse54,1758491987175,Synapse54
3171,60420 (Dwight),Livingston County,Illinois,862666377ffffff,875,28.23,28.23,63018750.0,29574.794143727835,1758491987175,Synapse54,1758491987175,Synapse54
3172,60026 (Glenview),Cook County,Illinois,862759acfffffff,1126365,71.32,71.32,66580000.0,30394.247792671464,1758491987175,Synapse54,1758491987175,Synapse54
3173,61732 (Danvers),McLean County,Illinois,862662137ffffff,2481,37.59,37.59,61406250.0,29194.13083898943,1758491987175,Synapse54,1758491987175,Synapse54
3174,61611 (East Peoria),Woodford County,Illinois,862662d87ffffff,22702,27.89,27.89,62119999.99609375,29364.831479167387,1758491987175,Synapse54,1758491987175,Synapse54
3175,61313 (Blackstone),Livingston County,Illinois,862666387ffffff,1154,25.64,25.64,63062500.0,29587.234840289813,1758491987175,Synapse54,1758491987175,Synapse54
3176,60089 (Buffalo Grove),Lake County,Illinois,862759ad7ffffff,955353,47.41,47.41,66673749.99609375,30415.319195131793,1758491987175,Synapse54,1758491987175,Synapse54
3177,60518 (Earlville),LaSalle County,Illinois,862666ce7ffffff,804,23.65,23.65,64540000.0,29927.944463662207,1758491987175,Synapse54,1758491987175,Synapse54
3178,61611 (East Peoria),Woodford County,Illinois,862662d8fffffff,120667,46.84,46.84,62120000.0,29364.83147916738,1758491987175,Synapse54,1758491987175,Synapse54
3179,60460 (Odell),Livingston County,Illinois,86266638fffffff,562,23.42,23.42,62802500.0,29524.16219615724,1758491987175,Synapse54,1758491987175,Synapse54
3180,60070 (Prospect Heights),Cook County,Illinois,862759adfffffff,766249,44.81,44.81,66320000.0,30336.902005127326,1758491987175,Synapse54,1758491987175,Synapse54
3181,60518 (Earlville),LaSalle County,Illinois,862666cefffffff,989,24.12,24.12,64487500.00390625,29921.083693857603,1758491987175,Synapse54,1758491987175,Synapse54
3182,61313 (Blackstone),Livingston County,Illinois,862666397ffffff,1072,24.93,24.93,62937500.0,29556.28199318901,1758491987175,Synapse54,1758491987175,Synapse54
3183,61615 (Peoria),Peoria County,Illinois,862662d97ffffff,320434,53.95,53.95,62098750.0,29360.439464661773,1758491987175,Synapse54,1758491987175,Synapse54
3184,60942 (Hoopeston),Vermilion County,Illinois,8626600e7ffffff,1307,34.39,34.39,61437500.0,29204.737427503176,1758491987175,Synapse54,1758491987175,Synapse54
3185,60035 (Highland Park),Lake County,Illinois,862759ae7ffffff,768321,71.28,71.28,67293750.0,30555.551140148484,1758491987175,Synapse54,1758491987175,Synapse54
3186,61313 (Blackstone),Livingston County,Illinois,86266639fffffff,659,24.41,24.41,62937500.0,29556.28199318901,1758491987175,Synapse54,1758491987175,Synapse54
3187,61614 (Peoria),Peoria County,Illinois,862662d9fffffff,179552,34.76,34.76,61455000.00390625,29207.85978612463,1758491987175,Synapse54,1758491987175,Synapse54
3188,61745 (Heyworth),McLean County,Illinois,862662147ffffff,5889,49.08,49.08,61003750.0,29101.375978727236,1758491987175,Synapse54,1758491987175,Synapse54
3189,60022 (Glencoe),Cook County,Illinois,862759aefffffff,786504,96.42,96.42,66699999.9921875,30420.713421967204,1758491987175,Synapse54,1758491987175,Synapse54
3190,60470 (Ransom),LaSalle County,Illinois,8626663a7ffffff,1984,27.18,27.18,62937500.0,29556.28199318901,1758491987175,Synapse54,1758491987175,Synapse54
3191,61548 (Metamora),Woodford County,Illinois,862662da7ffffff,16317,26.84,26.84,62121250.00390625,29365.014611738465,1758491987175,Synapse54,1758491987175,Synapse54
3192,61342 (Mendota),LaSalle County,Illinois,862666cf7ffffff,994,24.24,24.24,64929999.99609375,30017.70684565421,1758491987175,Synapse54,1758491987175,Synapse54
3193,60015 (Deerfield),Lake County,Illinois,862759af7ffffff,419937,81.95,81.95,66673750.00390625,30415.319195131793,1758491987175,Synapse54,1758491987175,Synapse54
