OBJECTID,admin4_name,admin3_name,admin2_name,id,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1,47264 (Norman),Lawrence County,Indiana,86266c4e7ffffff,18,10.59,10.59,57313750.0,28214.407992107328,1758492309873,Synapse54,1758492309873,Synapse54
2,47424 (Bloomfield),Greene County,Indiana,86266eba7ffffff,61,9.2,9.2,57102500.00390625,28164.055165835664,1758492309873,Synapse54,1758492309873,Synapse54
3,47805 (Terre Haute),Vigo County,Indiana,86266179fffffff,95,8.63,8.63,59049999.99609375,28634.316482451464,1758492309873,Synapse54,1758492309873,Synapse54
4,47362 (New Castle),Henry County,Indiana,862a92017ffffff,85,9.27,9.27,60427500.0,28959.57401959147,1758492309873,Synapse54,1758492309873,Synapse54
5,47436 (Heltonville),Lawrence County,Indiana,86266c4efffffff,22,9.36,9.36,57231249.99609375,28194.182562374517,1758492309873,Synapse54,1758492309873,Synapse54
6,47522 (Crane),Martin County,Indiana,86266ebafffffff,4,11.11,11.11,57102499.99609375,28161.158121433204,1758492309873,Synapse54,1758492309873,Synapse54
7,47874 (Rosedale),Parke County,Indiana,8626617a7ffffff,28,9.24,9.24,59105000.0,28645.7787247476,1758492309873,Synapse54,1758492309873,Synapse54
8,47362 (New Castle),Henry County,Indiana,862a9201fffffff,372,8.75,8.75,60401249.99609375,28952.12817572575,1758492309873,Synapse54,1758492309873,Synapse54
9,47436 (Heltonville),Lawrence County,Indiana,86266c4f7ffffff,44,9.82,9.82,57523749.9921875,28261.18089059673,1758492309873,Synapse54,1758492309873,Synapse54
10,47424 (Bloomfield),Greene County,Indiana,86266ebb7ffffff,23,9.2,9.2,56977499.9921875,28129.145114449355,1758492309873,Synapse54,1758492309873,Synapse54
11,47837 (Carbon),Clay County,Indiana,8626617afffffff,84,9.82,9.82,58920000.0,28599.412978578144,1758492309873,Synapse54,1758492309873,Synapse54
12,47362 (New Castle),Henry County,Indiana,862a92027ffffff,47,8.69,8.69,60690000.0,29024.385890660313,1758492309873,Synapse54,1758492309873,Synapse54
13,47448 (Nashville),Brown County,Indiana,86266c507ffffff,100,5.36,5.36,58072500.00390625,28393.328016584106,1758492309873,Synapse54,1758492309873,Synapse54
14,47879 (Shelburn),Sullivan County,Indiana,86266ec07ffffff,176,9.95,9.95,57611250.0,28287.160540138197,1758492309873,Synapse54,1758492309873,Synapse54
15,47874 (Rosedale),Parke County,Indiana,8626617b7ffffff,17,8.85,8.85,58920000.00390625,28599.412978578144,1758492309873,Synapse54,1758492309873,Synapse54
16,47360 (Mooreland),Henry County,Indiana,862a9202fffffff,29,8.43,8.43,60262500.0,28925.35910725082,1758492309873,Synapse54,1758492309873,Synapse54
17,47448 (Nashville),Brown County,Indiana,86266c50fffffff,24,8.42,8.42,57903749.99609375,28360.441694962912,1758492309873,Synapse54,1758492309873,Synapse54
18,47882 (Sullivan),Sullivan County,Indiana,86266ec0fffffff,56,9.46,9.46,57611249.99609375,28287.160540138197,1758492309873,Synapse54,1758492309873,Synapse54
19,46052 (Lebanon),Boone County,Indiana,862661807ffffff,114,8.97,8.97,60631250.0,29013.550319501686,1758492309873,Synapse54,1758492309873,Synapse54
20,47386 (Springport),Henry County,Indiana,862a92037ffffff,90,8.81,8.81,60558750.0,28991.97995512589,1758492309873,Synapse54,1758492309873,Synapse54
21,47448 (Nashville),Brown County,Indiana,86266c517ffffff,19,7.57,7.57,58197500.0,28427.518180876683,1758492309873,Synapse54,1758492309873,Synapse54
22,47879 (Shelburn),Sullivan County,Indiana,86266ec17ffffff,24,8.89,8.89,57951249.99609375,28369.60255704535,1758492309873,Synapse54,1758492309873,Synapse54
23,46031 (Atlanta),Hamilton County,Indiana,8626652cfffffff,32,9.07,9.07,61065000.0,29113.624299841948,1758492309873,Synapse54,1758492309873,Synapse54
24,46052 (Lebanon),Boone County,Indiana,86266180fffffff,45,8.62,8.62,60531250.00390625,28987.99797647625,1758492309873,Synapse54,1758492309873,Synapse54
25,47387 (Straughn),Henry County,Indiana,862a92047ffffff,49,9.59,9.59,60138750.00390625,28892.648980827973,1758492309873,Synapse54,1758492309873,Synapse54
26,47448 (Nashville),Brown County,Indiana,86266c51fffffff,22,7.19,7.19,57887500.00390625,28348.529123546858,1758492309873,Synapse54,1758492309873,Synapse54
27,47882 (Sullivan),Sullivan County,Indiana,86266ec1fffffff,70,10.1,10.1,57611250.0,28287.160540138197,1758492309873,Synapse54,1758492309873,Synapse54
28,46052 (Lebanon),Boone County,Indiana,862661817ffffff,48,9.23,9.23,60802499.9921875,29048.83105533766,1758492309873,Synapse54,1758492309873,Synapse54
29,47327 (Cambridge City),Wayne County,Indiana,862a9204fffffff,282,9.73,9.73,60106250.00390625,28885.58376138757,1758492309873,Synapse54,1758492309873,Synapse54
30,47448 (Nashville),Brown County,Indiana,86266c527ffffff,71,6.81,6.81,58115000.0078125,28407.30703490168,1758492309873,Synapse54,1758492309873,Synapse54
31,47850 (Farmersburg),Sullivan County,Indiana,86266ec27ffffff,32,8.94,8.94,57821250.0,28333.974403316664,1758492309873,Synapse54,1758492309873,Synapse54
32,46052 (Lebanon),Boone County,Indiana,86266181fffffff,1680,10.08,10.08,60502499.99609375,28981.690602013176,1758492309873,Synapse54,1758492309873,Synapse54
33,47362 (New Castle),Henry County,Indiana,862a92057ffffff,28,9.03,9.03,60262499.99609375,28925.35910725082,1758492309873,Synapse54,1758492309873,Synapse54
34,47448 (Nashville),Brown County,Indiana,86266c537ffffff,52,6.51,6.51,58198749.99609375,28427.44964322904,1758492309873,Synapse54,1758492309873,Synapse54
35,47879 (Shelburn),Sullivan County,Indiana,86266ec2fffffff,85,9.04,9.04,57821249.99609375,28333.974403316664,1758492309873,Synapse54,1758492309873,Synapse54
36,46052 (Lebanon),Boone County,Indiana,862661827ffffff,49,11.06,11.06,60850000.00390625,29066.555094672553,1758492309873,Synapse54,1758492309873,Synapse54
37,47387 (Straughn),Henry County,Indiana,862a9205fffffff,48,9.16,9.16,59950000.0,28845.420622544945,1758492309873,Synapse54,1758492309873,Synapse54
38,47408 (Bloomington),Monroe County,Indiana,86266c587ffffff,762,5.89,5.89,57958750.0,28374.536679157223,1758492309873,Synapse54,1758492309873,Synapse54
39,47850 (Farmersburg),Sullivan County,Indiana,86266ec37ffffff,36,9.55,9.55,58133750.00390625,28415.727789902652,1758492309873,Synapse54,1758492309873,Synapse54
40,46052 (Lebanon),Boone County,Indiana,86266182fffffff,27,10.07,10.07,60502499.9921875,28981.690602013176,1758492309873,Synapse54,1758492309873,Synapse54
41,47346 (Hagerstown),Wayne County,Indiana,862a92067ffffff,256,9.72,9.72,60294999.99609375,28932.482647992074,1758492309873,Synapse54,1758492309873,Synapse54
42,47401 (Bloomington),Monroe County,Indiana,86266c58fffffff,124,6.28,6.28,57677499.99609375,28301.756225057452,1758492309873,Synapse54,1758492309873,Synapse54
43,47848 (Dugger),Sullivan County,Indiana,86266ec47ffffff,178,10.91,10.91,57525000.0,28266.205355699516,1758492309873,Synapse54,1758492309873,Synapse54
44,46052 (Lebanon),Boone County,Indiana,862661837ffffff,63,9.72,9.72,60502500.0078125,28981.456138879254,1758492309873,Synapse54,1758492309873,Synapse54
45,47327 (Cambridge City),Wayne County,Indiana,862a9206fffffff,32,11.47,11.47,60138750.0,28892.648980827973,1758492309873,Synapse54,1758492309873,Synapse54
46,47441 (Linton),Greene County,Indiana,86266ec4fffffff,49,10.25,10.25,56967500.00390625,28126.822379848785,1758492309873,Synapse54,1758492309873,Synapse54
47,47404 (Bloomington),Monroe County,Indiana,86266c597ffffff,1624,6.86,6.86,58042500.00390625,28389.043348615112,1758492309873,Synapse54,1758492309873,Synapse54
48,46077 (Zionsville),Boone County,Indiana,862661847ffffff,1293,12.76,12.76,60343749.99609375,28940.957776940457,1758492309873,Synapse54,1758492309873,Synapse54
49,47362 (New Castle),Henry County,Indiana,862a92077ffffff,41,9.05,9.05,60138750.00390625,28892.648980827973,1758492309873,Synapse54,1758492309873,Synapse54
50,47882 (Sullivan),Sullivan County,Indiana,86266ec57ffffff,14,10.53,10.53,57525000.0,28266.205355699516,1758492309873,Synapse54,1758492309873,Synapse54
51,47401 (Bloomington),Monroe County,Indiana,86266c59fffffff,3173,6.63,6.63,57858750.0,28342.24718575678,1758492309873,Synapse54,1758492309873,Synapse54
52,46077 (Zionsville),Boone County,Indiana,86266184fffffff,1125,9.58,9.58,60288750.0,28927.362693493556,1758492309873,Synapse54,1758492309873,Synapse54
53,47384 (Shirley),Henry County,Indiana,862a92087ffffff,36,8.24,8.24,60344999.99609375,28945.117452378818,1758492309873,Synapse54,1758492309873,Synapse54
54,47408 (Bloomington),Monroe County,Indiana,86266c5a7ffffff,155,8.66,8.66,58071250.0,28401.225436749733,1758492309873,Synapse54,1758492309873,Synapse54
55,47882 (Sullivan),Sullivan County,Indiana,86266ec5fffffff,8,10.53,10.53,57525000.0,28266.205355699516,1758492309873,Synapse54,1758492309873,Synapse54
56,47384 (Shirley),Henry County,Indiana,862a9208fffffff,91,10.47,10.47,60213750.0,28912.711516844396,1758492309873,Synapse54,1758492309873,Synapse54
57,46075 (Whitestown),Boone County,Indiana,862661857ffffff,863,15.19,15.19,60502500.0,28981.456138879254,1758492309873,Synapse54,1758492309873,Synapse54
58,47408 (Bloomington),Monroe County,Indiana,86266c5afffffff,42,8.03,8.03,57803749.99609375,28333.94911952894,1758492309873,Synapse54,1758492309873,Synapse54
59,46064 (Pendleton),Madison County,Indiana,862a92097ffffff,134,9.59,9.59,60427500.00390625,28959.57401959147,1758492309873,Synapse54,1758492309873,Synapse54
60,46075 (Whitestown),Boone County,Indiana,86266185fffffff,2057,14.76,14.76,60045000.0,28873.648533370855,1758492309873,Synapse54,1758492309873,Synapse54
61,47438 (Jasonville),Greene County,Indiana,86266ec67ffffff,59,10.39,10.39,57697500.0,28302.34841694258,1758492309873,Synapse54,1758492309873,Synapse54
62,47408 (Bloomington),Monroe County,Indiana,86266c5b7ffffff,129,8.13,8.13,58168750.00390625,28420.995935413255,1758492309873,Synapse54,1758492309873,Synapse54
63,46186 (Wilkinson),Hancock County,Indiana,862a9209fffffff,115,7.82,7.82,60427499.99609375,28959.57401959147,1758492309873,Synapse54,1758492309873,Synapse54
64,46077 (Zionsville),Boone County,Indiana,862661867ffffff,334,13.23,13.23,60343750.0,28940.957776940453,1758492309873,Synapse54,1758492309873,Synapse54
65,47452 (Orleans),Lawrence County,Indiana,86266c687ffffff,24,11.11,11.11,56532500.00390625,28021.463354199066,1758492309873,Synapse54,1758492309873,Synapse54
66,47441 (Linton),Greene County,Indiana,86266ec6fffffff,228,8.69,8.69,57358749.99609375,28220.379346346737,1758492309873,Synapse54,1758492309873,Synapse54
67,47356 (Middletown),Henry County,Indiana,862a920a7ffffff,66,8.7,8.7,60502499.99609375,28985.54979247195,1758492309873,Synapse54,1758492309873,Synapse54
68,46075 (Whitestown),Boone County,Indiana,862661877ffffff,135,9.9,9.9,60258750.00390625,28920.886528785366,1758492309873,Synapse54,1758492309873,Synapse54
69,47882 (Sullivan),Sullivan County,Indiana,86266ec77ffffff,17,10.76,10.76,57525000.0,28266.205355699516,1758492309873,Synapse54,1758492309873,Synapse54
70,47108 (Campbellsburg),Washington County,Indiana,86266c68fffffff,94,12.69,12.69,56478750.0,28007.74649271914,1758492309873,Synapse54,1758492309873,Synapse54
71,47362 (New Castle),Henry County,Indiana,862a920afffffff,56,8.41,8.41,60345000.0,28945.117452378818,1758492309873,Synapse54,1758492309873,Synapse54
72,46071 (Thorntown),Boone County,Indiana,862661887ffffff,28,9.18,9.18,60371249.99609375,28949.08875276153,1758492309873,Synapse54,1758492309873,Synapse54
73,47849 (Fairbanks),Sullivan County,Indiana,86266ec87ffffff,19,9.95,9.95,57671250.00390625,28296.72925005221,1758492309873,Synapse54,1758492309873,Synapse54
74,47452 (Orleans),Lawrence County,Indiana,86266c697ffffff,62,9.89,9.89,56561250.0,28027.785408702417,1758492309873,Synapse54,1758492309873,Synapse54
75,46056 (Markleville),Madison County,Indiana,862a920b7ffffff,119,9.48,9.48,60494999.99609375,28978.587980299468,1758492309873,Synapse54,1758492309873,Synapse54
76,46052 (Lebanon),Boone County,Indiana,86266188fffffff,119,10.6,10.6,60502500.00390625,28981.456138879257,1758492309873,Synapse54,1758492309873,Synapse54
77,47882 (Sullivan),Sullivan County,Indiana,86266ec8fffffff,26,10.88,10.88,57280000.00390625,28203.612024447546,1758492309873,Synapse54,1758492309873,Synapse54
78,47631 (New Harmony),Posey County,Indiana,86266ac87ffffff,41,7.75,7.75,56135000.0,27915.620822769335,1758492309873,Synapse54,1758492309873,Synapse54
79,47452 (Orleans),Orange County,Indiana,86266c69fffffff,18,8.41,8.41,56532500.0,28021.463354199062,1758492309873,Synapse54,1758492309873,Synapse54
80,47357 (Milton),Wayne County,Indiana,862a92307ffffff,18,7.76,7.76,59712500.00390625,28793.721328453215,1758492309873,Synapse54,1758492309873,Synapse54
81,47940 (Darlington),Montgomery County,Indiana,862661897ffffff,17,8.33,8.33,60747500.0078125,29042.65756276,1758492309873,Synapse54,1758492309873,Synapse54
82,62478 (West York),Crawford County,Illinois,86266ec97ffffff,20,8.13,8.13,57827499.99609375,28337.976570671264,1758492309873,Synapse54,1758492309873,Synapse54
83,47108 (Campbellsburg),Washington County,Indiana,86266c6a7ffffff,4,6.67,6.67,56868750.0,28107.125641572064,1758492309873,Synapse54,1758492309873,Synapse54
84,47331 (Connersville),Fayette County,Indiana,862a9230fffffff,30,9.93,9.93,59802499.9921875,28813.284893698816,1758492309873,Synapse54,1758492309873,Synapse54
85,46147 (Jamestown),Boone County,Indiana,86266189fffffff,27,8.46,8.46,60587499.9921875,29002.093527932393,1758492309873,Synapse54,1758492309873,Synapse54
86,47849 (Fairbanks),Sullivan County,Indiana,86266ec9fffffff,48,7.91,7.91,57435000.0,28245.037474635494,1758492309873,Synapse54,1758492309873,Synapse54
87,47108 (Campbellsburg),Washington County,Indiana,86266c6afffffff,50,11.06,11.06,56603749.99609375,28040.214191870542,1758492309873,Synapse54,1758492309873,Synapse54
88,47357 (Milton),Wayne County,Indiana,862a92317ffffff,81,11.51,11.51,59525000.0,28746.95882279498,1758492309873,Synapse54,1758492309873,Synapse54
89,46071 (Thorntown),Boone County,Indiana,8626618a7ffffff,199,10.64,10.64,60661249.99609375,29022.188963951976,1758492309873,Synapse54,1758492309873,Synapse54
90,47849 (Fairbanks),Sullivan County,Indiana,86266eca7ffffff,22,8.56,8.56,57827500.0,28337.976570671264,1758492309873,Synapse54,1758492309873,Synapse54
91,47446 (Mitchell),Lawrence County,Indiana,86266c6b7ffffff,50,11.57,11.57,56532499.99609375,28021.463354199062,1758492309873,Synapse54,1758492309873,Synapse54
92,47331 (Connersville),Fayette County,Indiana,862a9231fffffff,51,8.4,8.4,59737499.99609375,28799.236748758216,1758492309873,Synapse54,1758492309873,Synapse54
93,46052 (Lebanon),Boone County,Indiana,8626618afffffff,40,9.01,9.01,60502500.00390625,28981.690602013176,1758492309873,Synapse54,1758492309873,Synapse54
94,47882 (Sullivan),Sullivan County,Indiana,86266ecafffffff,35,10.09,10.09,57697500.0,28302.34841694258,1758492309873,Synapse54,1758492309873,Synapse54
95,47108 (Campbellsburg),Washington County,Indiana,86266c6d7ffffff,19,9.31,9.31,56408750.0,27987.34378692967,1758492309873,Synapse54,1758492309873,Synapse54
96,47330 (Centerville),Wayne County,Indiana,862a92327ffffff,66,9.98,9.98,60138749.99609375,28892.648980827973,1758492309873,Synapse54,1758492309873,Synapse54
97,46071 (Thorntown),Boone County,Indiana,8626618b7ffffff,26,10.36,10.36,60157499.99609375,28896.694763576186,1758492309873,Synapse54,1758492309873,Synapse54
98,62477 (West Union),Clark County,Illinois,86266ecb7ffffff,7,10.61,10.61,57671250.0078125,28296.72925005221,1758492309873,Synapse54,1758492309873,Synapse54
99,47108 (Campbellsburg),Washington County,Indiana,86266c6dfffffff,27,9.75,9.75,56408749.99609375,27987.343786929672,1758492309873,Synapse54,1758492309873,Synapse54
100,47330 (Centerville),Wayne County,Indiana,862a9232fffffff,39,8.02,8.02,59525000.0,28746.414910524774,1758492309873,Synapse54,1758492309873,Synapse54
101,46052 (Lebanon),Boone County,Indiana,8626618c7ffffff,37,9.81,9.81,60343749.9921875,28940.957776940453,1758492309873,Synapse54,1758492309873,Synapse54
102,47882 (Sullivan),Sullivan County,Indiana,86266ecc7ffffff,31,11.4,11.4,57160000.0,28172.857376194996,1758492309873,Synapse54,1758492309873,Synapse54
103,47260 (Medora),Jackson County,Indiana,86266c787ffffff,18,6.77,6.77,57077500.0,28153.882269367514,1758492309873,Synapse54,1758492309873,Synapse54
104,47327 (Cambridge City),Wayne County,Indiana,862a92337ffffff,121,9.3,9.3,60138750.0,28892.648980827973,1758492309873,Synapse54,1758492309873,Synapse54
105,46167 (Pittsboro),Hendricks County,Indiana,8626618cfffffff,80,10.55,10.55,59942500.00390625,28847.45717593859,1758492309873,Synapse54,1758492309873,Synapse54
106,47838 (Carlisle),Sullivan County,Indiana,86266eccfffffff,21,0.92,0.92,56915000.0078125,28115.372711081123,1758492309873,Synapse54,1758492309873,Synapse54
107,47260 (Medora),Jackson County,Indiana,86266c78fffffff,7,6.36,6.36,56838750.00390625,28100.76679209075,1758492309873,Synapse54,1758492309873,Synapse54
108,47353 (Liberty),Union County,Indiana,862a92347ffffff,225,9.67,9.67,59501250.00390625,28739.566267146027,1758492309873,Synapse54,1758492309873,Synapse54
109,46147 (Jamestown),Boone County,Indiana,8626618d7ffffff,39,11.24,11.24,60373749.99609375,28949.596421390746,1758492309873,Synapse54,1758492309873,Synapse54
110,47421 (Bedford),Lawrence County,Indiana,86266c797ffffff,36,7.59,7.59,57018750.00390625,28140.862651470772,1758492309873,Synapse54,1758492309873,Synapse54
111,47882 (Sullivan),Sullivan County,Indiana,86266ecd7ffffff,17,11.81,11.81,57461249.9921875,28249.979303305197,1758492309873,Synapse54,1758492309873,Synapse54
112,47353 (Liberty),Union County,Indiana,862a9234fffffff,31,9.23,9.23,59370000.0,28706.71762430694,1758492309873,Synapse54,1758492309873,Synapse54
113,46147 (Jamestown),Hendricks County,Indiana,8626618dfffffff,85,8.87,8.87,60186249.99609375,28903.00213803926,1758492309873,Synapse54,1758492309873,Synapse54
114,47421 (Bedford),Lawrence County,Indiana,86266c79fffffff,25,10.5,10.5,56561249.99609375,28027.785408702417,1758492309873,Synapse54,1758492309873,Synapse54
115,47838 (Carlisle),Sullivan County,Indiana,86266ecdfffffff,17,11.33,11.33,57306250.0,28209.336858831375,1758492309873,Synapse54,1758492309873,Synapse54
116,47325 (Brownsville),Fayette County,Indiana,862a92357ffffff,66,9.88,9.88,59525000.0078125,28752.112701132326,1758492309873,Synapse54,1758492309873,Synapse54
117,47933 (Crawfordsville),Montgomery County,Indiana,862661c5fffffff,265,10.42,10.42,60157499.99609375,28896.694763576186,1758492309873,Synapse54,1758492309873,Synapse54
118,47264 (Norman),Lawrence County,Indiana,86266c7b7ffffff,43,8.63,8.63,57230000.0,28194.112522144897,1758492309873,Synapse54,1758492309873,Synapse54
119,47353 (Liberty),Union County,Indiana,862a9235fffffff,34,8.72,8.72,59510000.0,28747.205884163148,1758492309873,Synapse54,1758492309873,Synapse54
120,47882 (Sullivan),Sullivan County,Indiana,86266ece7ffffff,576,10.7,10.7,57487500.0,28255.53455376411,1758492309873,Synapse54,1758492309873,Synapse54
121,46160 (Morgantown),Morgan County,Indiana,86266cc97ffffff,130,10.73,10.73,58324999.99609375,28459.642537700533,1758492309873,Synapse54,1758492309873,Synapse54
122,47933 (Crawfordsville),Montgomery County,Indiana,862661c67ffffff,126,10.89,10.89,60371250.00390625,28949.08875276153,1758492309873,Synapse54,1758492309873,Synapse54
123,47353 (Liberty),Union County,Indiana,862a92367ffffff,22,11.34,11.34,59722500.0078125,28793.85984486946,1758492309873,Synapse54,1758492309873,Synapse54
124,47882 (Sullivan),Sullivan County,Indiana,86266ecefffffff,39,9.85,9.85,57487500.0,28255.53455376411,1758492309873,Synapse54,1758492309873,Synapse54
125,46160 (Morgantown),Brown County,Indiana,86266cc9fffffff,138,8.38,8.38,58197500.0,28427.518180876683,1758492309873,Synapse54,1758492309873,Synapse54
126,47353 (Liberty),Union County,Indiana,862a9236fffffff,79,11.3,11.3,59590000.0,28761.08926167579,1758492309873,Synapse54,1758492309873,Synapse54
127,47933 (Crawfordsville),Montgomery County,Indiana,862661c6fffffff,16,8.47,8.47,60371250.00390625,28949.088752761527,1758492309873,Synapse54,1758492309873,Synapse54
128,47882 (Sullivan),Sullivan County,Indiana,86266ecf7ffffff,43,11.03,11.03,57461250.0,28249.9793033052,1758492309873,Synapse54,1758492309873,Synapse54
129,46160 (Morgantown),Johnson County,Indiana,86266ccb7ffffff,98,10.36,10.36,58721250.0,28553.23550284999,1758492309873,Synapse54,1758492309873,Synapse54
130,47325 (Brownsville),Union County,Indiana,862a92377ffffff,30,10.17,10.17,59802499.99609375,28813.284893698816,1758492309873,Synapse54,1758492309873,Synapse54
131,47933 (Crawfordsville),Montgomery County,Indiana,862661c77ffffff,55,9.93,9.93,60905000.0,29077.129031369044,1758492309873,Synapse54,1758492309873,Synapse54
132,47568 (Plainville),Daviess County,Indiana,86266e007ffffff,25,12.25,12.25,56882500.0078125,28106.07636680948,1758492309873,Synapse54,1758492309873,Synapse54
133,47802 (Terre Haute),Vigo County,Indiana,86266ed07ffffff,73,9.17,9.17,58160000.0,28421.416989164558,1758492309873,Synapse54,1758492309873,Synapse54
134,46127 (Falmouth),Fayette County,Indiana,862a92387ffffff,14,8.43,8.43,59573750.0,28758.852799559143,1758492309873,Synapse54,1758492309873,Synapse54
135,47987 (Veedersburg),Fountain County,Indiana,862661c87ffffff,70,9.07,9.07,60462500.0,28972.828547965353,1758492309873,Synapse54,1758492309873,Synapse54
136,47501 (Washington),Daviess County,Indiana,86266e00fffffff,73,12.97,12.97,56701250.0,28059.333263489993,1758492309873,Synapse54,1758492309873,Synapse54
137,47331 (Connersville),Fayette County,Indiana,862a9238fffffff,19,7.25,7.25,59525000.0078125,28746.95882279498,1758492309873,Synapse54,1758492309873,Synapse54
138,47866 (Pimento),Vigo County,Indiana,86266ed0fffffff,26,8.75,8.75,57945000.0,28365.60038969075,1758492309873,Synapse54,1758492309873,Synapse54
139,47949 (Hillsboro),Fountain County,Indiana,862661c8fffffff,11,9.4,9.4,60275000.0,28926.413075615794,1758492309873,Synapse54,1758492309873,Synapse54
140,47528 (Edwardsport),Knox County,Indiana,86266e017ffffff,47,10.71,10.71,56701250.0,28059.51420969452,1758492309873,Synapse54,1758492309873,Synapse54
141,46173 (Rushville),Rush County,Indiana,862a92397ffffff,15,10.14,10.14,59575000.0,28759.097500517706,1758492309873,Synapse54,1758492309873,Synapse54
142,47802 (Terre Haute),Vigo County,Indiana,86266ed17ffffff,72,11.86,11.86,57821250.00390625,28333.974403316664,1758492309873,Synapse54,1758492309873,Synapse54
143,47987 (Veedersburg),Fountain County,Indiana,862661c97ffffff,230,9.78,9.78,60677500.00390625,29019.942553623478,1758492309873,Synapse54,1758492309873,Synapse54
144,47501 (Washington),Daviess County,Indiana,86266e01fffffff,7,10.14,10.14,56647500.00390625,28053.793197160878,1758492309873,Synapse54,1758492309873,Synapse54
145,46127 (Falmouth),Rush County,Indiana,862a9239fffffff,20,10.15,10.15,59606250.0,28766.6285725829,1758492309873,Synapse54,1758492309873,Synapse54
146,47866 (Pimento),Vigo County,Indiana,86266ed1fffffff,132,9.81,9.81,58133749.99609375,28415.727789902652,1758492309873,Synapse54,1758492309873,Synapse54
147,47987 (Veedersburg),Fountain County,Indiana,862661c9fffffff,26,9.12,9.12,60506250.00390625,28987.257296180207,1758492309873,Synapse54,1758492309873,Synapse54
148,47529 (Elnora),Daviess County,Indiana,86266e027ffffff,7,10.61,10.61,56770000.0,28079.44580149543,1758492309873,Synapse54,1758492309873,Synapse54
149,47331 (Connersville),Fayette County,Indiana,862a923a7ffffff,17,7.94,7.94,59793749.99609375,28813.22443692799,1758492309873,Synapse54,1758492309873,Synapse54
150,47802 (Terre Haute),Vigo County,Indiana,86266ed27ffffff,96,11.02,11.02,58285000.0,28453.217915525463,1758492309873,Synapse54,1758492309873,Synapse54
151,47529 (Elnora),Daviess County,Indiana,86266e02fffffff,17,13.08,13.08,56797499.9921875,28085.192126635724,1758492309873,Synapse54,1758492309873,Synapse54
152,47987 (Veedersburg),Fountain County,Indiana,862661ca7ffffff,31,9.57,9.57,60837500.0,29061.033120711938,1758492309873,Synapse54,1758492309873,Synapse54
153,47331 (Connersville),Fayette County,Indiana,862a923afffffff,16,7.62,7.62,60106249.99609375,28885.58376138757,1758492309873,Synapse54,1758492309873,Synapse54
154,47866 (Pimento),Vigo County,Indiana,86266ed2fffffff,18,8.65,8.65,58312500.0,28459.082054774186,1758492309873,Synapse54,1758492309873,Synapse54
155,47578 (Sandborn),Knox County,Indiana,86266e037ffffff,39,7.89,7.89,56856249.99609375,28100.394251495727,1758492309873,Synapse54,1758492309873,Synapse54
156,47949 (Hillsboro),Fountain County,Indiana,862661cafffffff,17,9.6,9.6,60490000.0,28978.722528280694,1758492309873,Synapse54,1758492309873,Synapse54
157,47352 (Lewisville),Rush County,Indiana,862a923b7ffffff,24,10.71,10.71,59949999.99609375,28845.420622544945,1758492309873,Synapse54,1758492309873,Synapse54
158,47802 (Terre Haute),Vigo County,Indiana,86266ed37ffffff,639,10.69,10.69,58458750.0,28489.18603678171,1758492309873,Synapse54,1758492309873,Synapse54
159,47558 (Montgomery),Daviess County,Indiana,86266e047ffffff,297,20.38,20.38,56435000.00390625,27997.998905600813,1758492309873,Synapse54,1758492309873,Synapse54
160,47987 (Veedersburg),Fountain County,Indiana,862661cb7ffffff,15,10.0,10.0,60748749.99609375,29040.33253830565,1758492309873,Synapse54,1758492309873,Synapse54
161,46060 (Noblesville),Hamilton County,Indiana,862a92407ffffff,118,11.59,11.59,60448749.99609375,28965.94038989304,1758492309873,Synapse54,1758492309873,Synapse54
162,47438 (Jasonville),Clay County,Indiana,86266ed47ffffff,47,9.04,9.04,58031250.0,28386.271417019634,1758492309873,Synapse54,1758492309873,Synapse54
163,47990 (Waynetown),Montgomery County,Indiana,862661cc7ffffff,30,11.07,11.07,60462500.0,28972.828547965353,1758492309873,Synapse54,1758492309873,Synapse54
164,47519 (Cannelburg),Daviess County,Indiana,86266e04fffffff,235,15.27,15.27,56435000.00390625,27997.998905600813,1758492309873,Synapse54,1758492309873,Synapse54
165,46037 (Fishers),Hamilton County,Indiana,862a9240fffffff,1599,12.77,12.77,60234999.99609375,28919.077887145966,1758492309873,Synapse54,1758492309873,Synapse54
166,47438 (Jasonville),Greene County,Indiana,86266ed4fffffff,226,11.03,11.03,57525000.0,28266.205355699516,1758492309873,Synapse54,1758492309873,Synapse54
167,47933 (Crawfordsville),Montgomery County,Indiana,862661ccfffffff,65,8.33,8.33,60001250.00390625,28864.257328643547,1758492309873,Synapse54,1758492309873,Synapse54
168,47501 (Washington),Daviess County,Indiana,86266e057ffffff,30,14.29,14.29,56616249.99609375,28038.629969520764,1758492309873,Synapse54,1758492309873,Synapse54
169,46060 (Noblesville),Hamilton County,Indiana,862a92417ffffff,2202,11.46,11.46,60606249.99609375,29006.27548939673,1758492309873,Synapse54,1758492309873,Synapse54
170,47879 (Shelburn),Sullivan County,Indiana,86266ed57ffffff,37,9.51,9.51,57525000.0,28266.205355699516,1758492309873,Synapse54,1758492309873,Synapse54
171,47501 (Washington),Daviess County,Indiana,86266e05fffffff,141,15.0,15.0,56190000.0,27934.092835229807,1758492309873,Synapse54,1758492309873,Synapse54
