OBJECTID,admin4_name,admin3_name,admin2_name,id,X9073_X,X9073_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2246,62557 (Pana),Christian County,Illinois,862644b9fffffff,5676,55.65,55.65,58732500.0,28559.211546394177,1758492607685,Synapse54,1758492607685,Synapse54
2247,62670 (New Berlin),Sangamon County,Illinois,862644c17ffffff,11661,96.37,96.37,59072500.0,28637.003602244848,1758492607685,Synapse54,1758492607685,Synapse54
2248,62521 (Decatur),Macon County,Illinois,8626622cfffffff,452387,85.21,85.21,59167499.99609375,28659.308358332557,1758492607685,Synapse54,1758492607685,Synapse54
2249,62629 (Chatham),Sangamon County,Illinois,862644c1fffffff,7105,126.88,126.88,59055000.0,28634.261572365263,1758492607685,Synapse54,1758492607685,Synapse54
2250,62286 (Sparta),Randolph County,Illinois,8626403b7ffffff,37810,58.26,58.26,57557500.00390625,28267.27907681526,1758492607685,Synapse54,1758492607685,Synapse54
2251,62711 (Springfield),Sangamon County,Illinois,862644c37ffffff,440828,153.6,153.6,59173750.0,28659.324778007736,1758492607685,Synapse54,1758492607685,Synapse54
2252,62557 (Pana),Christian County,Illinois,862644bafffffff,3320,63.85,63.85,58155000.0,28415.34010844558,1758492607685,Synapse54,1758492607685,Synapse54
2253,62670 (New Berlin),Sangamon County,Illinois,862644c87ffffff,5920,92.5,92.5,59243750.00390625,28681.518563180733,1758492607685,Synapse54,1758492607685,Synapse54
2254,62526 (Decatur),Macon County,Illinois,8626622d7ffffff,76666,76.28,76.28,59236249.99609375,28679.591831078927,1758492607685,Synapse54,1758492607685,Synapse54
2255,62692 (Waverly),Sangamon County,Illinois,862644c8fffffff,2864,95.47,95.47,59040000.0,28631.38441193168,1758492607685,Synapse54,1758492607685,Synapse54
2256,62231 (Carlyle),Clinton County,Illinois,862640807ffffff,15388,109.13,109.13,58047500.0,28386.856971241083,1758492607685,Synapse54,1758492607685,Synapse54
2257,62601 (Alexander),Morgan County,Illinois,862644c97ffffff,2528,97.23,97.23,59040000.0,28631.38441193168,1758492607685,Synapse54,1758492607685,Synapse54
2258,62878 (Rinard),Wayne County,Illinois,862645007ffffff,5753,71.02,71.02,56972499.9921875,28132.721273399096,1758492607685,Synapse54,1758492607685,Synapse54
2259,62692 (Waverly),Sangamon County,Illinois,862644c9fffffff,2245,83.15,83.15,59243749.99609375,28681.518563180733,1758492607685,Synapse54,1758492607685,Synapse54
2260,62521 (Decatur),Macon County,Illinois,8626622dfffffff,113871,86.73,86.73,59357500.00390625,28710.429912275496,1758492607685,Synapse54,1758492607685,Synapse54
2261,62670 (New Berlin),Sangamon County,Illinois,862644ca7ffffff,28392,94.64,94.64,59346249.99609375,28703.842423435308,1758492607685,Synapse54,1758492607685,Synapse54
2262,62231 (Carlyle),Clinton County,Illinois,86264080fffffff,56956,108.69,108.69,57944999.99609375,28359.658540410997,1758492607685,Synapse54,1758492607685,Synapse54
2263,62661 (Loami),Sangamon County,Illinois,862644cafffffff,34485,78.02,78.02,59243750.0,28681.518563180733,1758492607685,Synapse54,1758492607685,Synapse54
2264,62823 (Cisne),Wayne County,Illinois,86264500fffffff,15684,50.92,50.92,57070000.0,28154.326000606412,1758492607685,Synapse54,1758492607685,Synapse54
2265,62670 (New Berlin),Sangamon County,Illinois,862644cb7ffffff,31152,95.85,95.85,59346250.0,28703.84242343531,1758492607685,Synapse54,1758492607685,Synapse54
2266,62526 (Decatur),Macon County,Illinois,8626622e7ffffff,255637,62.2,62.2,59351250.0078125,28706.138220427496,1758492607685,Synapse54,1758492607685,Synapse54
2267,62615 (Auburn),Sangamon County,Illinois,862644cc7ffffff,145378,125.0,125.0,59069999.99609375,28631.905231137265,1758492607685,Synapse54,1758492607685,Synapse54
2268,62230 (Breese),Clinton County,Illinois,862640817ffffff,30797,104.04,104.04,57945000.0,28358.942990582444,1758492607685,Synapse54,1758492607685,Synapse54
2269,62692 (Waverly),Sangamon County,Illinois,862644cd7ffffff,3533,95.49,95.49,59072500.0,28637.00360224485,1758492607685,Synapse54,1758492607685,Synapse54
2270,62878 (Rinard),Wayne County,Illinois,862645017ffffff,3911,86.91,86.91,57306250.0,28209.16860418302,1758492607685,Synapse54,1758492607685,Synapse54
2271,62690 (Virden),Macoupin County,Illinois,862644cdfffffff,63140,74.11,74.11,58851250.0,28589.323383617633,1758492607685,Synapse54,1758492607685,Synapse54
2272,62521 (Decatur),Macon County,Illinois,8626622efffffff,306785,70.01,70.01,59541250.0,28755.93767622496,1758492607685,Synapse54,1758492607685,Synapse54
2273,62629 (Chatham),Sangamon County,Illinois,862644cf7ffffff,3062,113.41,113.41,59056250.00390625,28639.57729200089,1758492607685,Synapse54,1758492607685,Synapse54
2274,62230 (Breese),Clinton County,Illinois,86264081fffffff,224126,108.64,108.64,57845000.0,28336.50193732946,1758492607685,Synapse54,1758492607685,Synapse54
2275,62677 (Pleasant Plains),Sangamon County,Illinois,862644d17ffffff,45968,146.39,146.39,59245000.0,28681.301214652685,1758492607685,Synapse54,1758492607685,Synapse54
