OBJECTID,admin4_name,admin3_name,admin2_name,id,MILLENN_CY,MILLENN_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1581,47639 (Haubstadt),Gibson County,Indiana,86266ad5fffffff,321,21.36,21.36,56096250.00390625,27909.865233486424,1758492393705,Synapse54,1758492393705,Synapse54
1582,46151 (Martinsville),Morgan County,Indiana,862661377ffffff,354,21.17,21.17,58961249.99609375,28613.924438050755,1758492393705,Synapse54,1758492393705,Synapse54
1583,47670 (Princeton),Gibson County,Indiana,86266ad67ffffff,83,22.62,22.62,56005000.00390625,27890.50745898393,1758492393705,Synapse54,1758492393705,Synapse54
1584,46030 (Arcadia),Hamilton County,Indiana,862a92517ffffff,65,19.82,19.82,61172500.0078125,29138.902445422595,1758492393705,Synapse54,1758492393705,Synapse54
1585,47946 (Francesville),Pulaski County,Indiana,862665517ffffff,223,20.63,20.63,63128750.0,29597.327517822327,1758492393705,Synapse54,1758492393705,Synapse54
1586,46120 (Cloverdale),Putnam County,Indiana,862661387ffffff,69,19.88,19.88,59228750.0,28674.83765988867,1758492393705,Synapse54,1758492393705,Synapse54
1587,47639 (Haubstadt),Gibson County,Indiana,86266ad6fffffff,122,19.52,19.52,56005000.00390625,27890.50745898393,1758492393705,Synapse54,1758492393705,Synapse54
1588,47456 (Quincy),Morgan County,Indiana,86266138fffffff,114,19.35,19.35,58961249.99609375,28616.156664108403,1758492393705,Synapse54,1758492393705,Synapse54
1589,46060 (Noblesville),Hamilton County,Indiana,862a9251fffffff,140,20.9,20.9,60721250.0078125,29032.822902260006,1758492393705,Synapse54,1758492393705,Synapse54
1590,47946 (Francesville),Pulaski County,Indiana,86266551fffffff,34,19.1,19.1,62936250.0,29550.817828535786,1758492393705,Synapse54,1758492393705,Synapse54
1591,47648 (Fort Branch),Gibson County,Indiana,86266ad77ffffff,692,25.47,25.47,56377500.0,27980.06087384024,1758492393705,Synapse54,1758492393705,Synapse54
1592,46120 (Cloverdale),Putnam County,Indiana,862661397ffffff,95,19.87,19.87,59073749.99609375,28637.158227726493,1758492393705,Synapse54,1758492393705,Synapse54
1593,46044 (Frankton),Madison County,Indiana,862a92527ffffff,523,21.24,21.24,61172499.99609375,29139.140044747684,1758492393705,Synapse54,1758492393705,Synapse54
1594,46120 (Cloverdale),Putnam County,Indiana,86266139fffffff,81,20.25,20.25,58620000.00390625,28528.71629343539,1758492393705,Synapse54,1758492393705,Synapse54
1595,47665 (Owensville),Gibson County,Indiana,86266ad8fffffff,16,18.82,18.82,56172500.0,27934.486406917233,1758492393705,Synapse54,1758492393705,Synapse54
1596,46996 (Winamac),Pulaski County,Indiana,862665527ffffff,33,18.13,18.13,63200000.0,29615.191331600327,1758492393705,Synapse54,1758492393705,Synapse54
1597,46180 (Stilesville),Morgan County,Indiana,8626613a7ffffff,70,22.73,22.73,58961250.0,28616.156664108403,1758492393705,Synapse54,1758492393705,Synapse54
1598,47665 (Owensville),Gibson County,Indiana,86266adafffffff,32,20.38,20.38,56358750.0,27976.233321780514,1758492393705,Synapse54,1758492393705,Synapse54
1599,46011 (Anderson),Madison County,Indiana,862a9252fffffff,71,19.09,19.09,60826250.0,29059.80051764188,1758492393705,Synapse54,1758492393705,Synapse54
1600,46151 (Martinsville),Morgan County,Indiana,8626613afffffff,159,21.69,21.69,59228750.00390625,28674.837659888668,1758492393705,Synapse54,1758492393705,Synapse54
1601,46996 (Winamac),Pulaski County,Indiana,86266552fffffff,25,17.99,17.99,63203749.99609375,29617.613917913353,1758492393705,Synapse54,1758492393705,Synapse54
1602,47575 (Saint Anthony),Dubois County,Indiana,86266e247ffffff,99,19.26,19.26,55688750.00390625,27811.011730116257,1758492393705,Synapse54,1758492393705,Synapse54
1603,46121 (Coatesville),Putnam County,Indiana,8626613b7ffffff,104,19.55,19.55,58619999.99609375,28528.71629343539,1758492393705,Synapse54,1758492393705,Synapse54
1604,46036 (Elwood),Tipton County,Indiana,862a92537ffffff,155,18.3,18.3,61141250.00390625,29132.360802084084,1758492393705,Synapse54,1758492393705,Synapse54
1605,47575 (Saint Anthony),Dubois County,Indiana,86266e24fffffff,145,20.71,20.71,55574999.99609375,27785.80288573508,1758492393705,Synapse54,1758492393705,Synapse54
1606,47862 (Montezuma),Parke County,Indiana,862661407ffffff,57,21.11,21.11,59847499.99609375,28826.99238744513,1758492393705,Synapse54,1758492393705,Synapse54
1607,47946 (Francesville),Pulaski County,Indiana,862665537ffffff,24,19.2,19.2,63292500.0,29637.914259900805,1758492393705,Synapse54,1758492393705,Synapse54
1608,46013 (Anderson),Madison County,Indiana,862a92547ffffff,3688,23.02,23.02,60553750.0,28992.99330897692,1758492393705,Synapse54,1758492393705,Synapse54
1609,47546 (Jasper),Dubois County,Indiana,86266e257ffffff,830,20.99,20.99,55668750.00390625,27806.789679186422,1758492393705,Synapse54,1758492393705,Synapse54
1610,47872 (Rockville),Parke County,Indiana,86266140fffffff,577,43.55,43.55,59847500.00390625,28826.99238744513,1758492393705,Synapse54,1758492393705,Synapse54
1611,47950 (Idaville),White County,Indiana,862665547ffffff,34,19.43,19.43,62659999.99609375,29489.4166971125,1758492393705,Synapse54,1758492393705,Synapse54
1612,47542 (Huntingburg),Dubois County,Indiana,86266e25fffffff,245,20.55,20.55,55668749.99609375,27806.789679186422,1758492393705,Synapse54,1758492393705,Synapse54
1613,46013 (Anderson),Madison County,Indiana,862a9254fffffff,864,19.21,19.21,60553749.99609375,28992.993308976922,1758492393705,Synapse54,1758492393705,Synapse54
1614,47928 (Cayuga),Vermillion County,Indiana,862661417ffffff,31,19.75,19.75,59437499.99609375,28723.22696888336,1758492393705,Synapse54,1758492393705,Synapse54
1615,47521 (Celestine),Dubois County,Indiana,86266e26fffffff,140,22.84,22.84,55805000.00390625,27841.469264562667,1758492393705,Synapse54,1758492393705,Synapse54
1616,47862 (Montezuma),Parke County,Indiana,86266141fffffff,240,20.53,20.53,59349999.9921875,28702.36686435491,1758492393705,Synapse54,1758492393705,Synapse54
1617,47950 (Idaville),White County,Indiana,86266554fffffff,35,18.13,18.13,62660000.0078125,29489.416697112498,1758492393705,Synapse54,1758492393705,Synapse54
1618,46011 (Anderson),Madison County,Indiana,862a92557ffffff,203,20.74,20.74,60553749.99609375,28992.993308976922,1758492393705,Synapse54,1758492393705,Synapse54
1619,47590 (Velpen),Pike County,Indiana,86266e28fffffff,64,22.07,22.07,55835000.0,27850.457599914604,1758492393705,Synapse54,1758492393705,Synapse54
1620,47832 (Bloomingdale),Parke County,Indiana,862661427ffffff,39,18.75,18.75,59688749.99609375,28786.02810284337,1758492393705,Synapse54,1758492393705,Synapse54
1621,47598 (Winslow),Pike County,Indiana,86266e29fffffff,204,23.83,23.83,55814999.9921875,27846.235548984772,1758492393705,Synapse54,1758492393705,Synapse54
1622,47960 (Monticello),White County,Indiana,862665557ffffff,198,17.58,17.58,62965000.0078125,29556.912252144786,1758492393705,Synapse54,1758492393705,Synapse54
1623,46011 (Anderson),Madison County,Indiana,862a9255fffffff,1182,23.14,23.14,60510000.0078125,28979.332364719467,1758492393705,Synapse54,1758492393705,Synapse54
1624,47859 (Marshall),Parke County,Indiana,86266142fffffff,192,21.62,21.62,59661250.0078125,28780.20021434726,1758492393705,Synapse54,1758492393705,Synapse54
1625,47542 (Huntingburg),Dubois County,Indiana,86266e2c7ffffff,116,22.44,22.44,55668749.99609375,27806.789679186422,1758492393705,Synapse54,1758492393705,Synapse54
1626,47960 (Monticello),White County,Indiana,86266555fffffff,63,17.9,17.9,62529999.9921875,29457.582935405277,1758492393705,Synapse54,1758492393705,Synapse54
1627,47542 (Huntingburg),Dubois County,Indiana,86266e2cfffffff,882,21.44,21.44,55668750.00390625,27806.789679186422,1758492393705,Synapse54,1758492393705,Synapse54
1628,47952 (Kingman),Parke County,Indiana,862661437ffffff,56,20.66,20.66,59935000.0078125,28847.85880161953,1758492393705,Synapse54,1758492393705,Synapse54
1629,46012 (Anderson),Madison County,Indiana,862a92567ffffff,5575,22.95,22.95,60957499.9921875,29092.28175687831,1758492393705,Synapse54,1758492393705,Synapse54
1630,47590 (Velpen),Pike County,Indiana,86266e2d7ffffff,67,20.36,20.36,55854999.99609375,27848.89414579143,1758492393705,Synapse54,1758492393705,Synapse54
1631,47872 (Rockville),Parke County,Indiana,862661447ffffff,40,18.78,18.78,59317500.00390625,28698.323297695966,1758492393705,Synapse54,1758492393705,Synapse54
1632,46985 (Star City),White County,Indiana,862665567ffffff,29,18.83,18.83,63157500.0,29603.42194143133,1758492393705,Synapse54,1758492393705,Synapse54
1633,47542 (Huntingburg),Dubois County,Indiana,86266e2dfffffff,134,20.55,20.55,55668750.0,27806.789679186422,1758492393705,Synapse54,1758492393705,Synapse54
1634,47872 (Rockville),Parke County,Indiana,86266144fffffff,39,18.4,18.4,59175000.0078125,28666.123926256132,1758492393705,Synapse54,1758492393705,Synapse54
1635,46017 (Anderson),Madison County,Indiana,862a9256fffffff,1203,20.94,20.94,60427500.00390625,28959.57401959147,1758492393705,Synapse54,1758492393705,Synapse54
1636,47546 (Jasper),Dubois County,Indiana,86266e2e7ffffff,970,20.07,20.07,55678750.0,27814.09513287133,1758492393705,Synapse54,1758492393705,Synapse54
1637,47872 (Rockville),Parke County,Indiana,862661457ffffff,619,21.77,21.77,59688749.99609375,28786.02810284337,1758492393705,Synapse54,1758492393705,Synapse54
1638,47926 (Burnettsville),White County,Indiana,86266556fffffff,36,19.25,19.25,62852499.99609375,29535.92638639904,1758492393705,Synapse54,1758492393705,Synapse54
1639,46011 (Anderson),Madison County,Indiana,862a92577ffffff,2950,20.27,20.27,61013750.0,29098.870423874323,1758492393705,Synapse54,1758492393705,Synapse54
1640,47542 (Huntingburg),Dubois County,Indiana,86266e2efffffff,695,21.52,21.52,55481250.0,27763.42560938024,1758492393705,Synapse54,1758492393705,Synapse54
1641,47872 (Rockville),Parke County,Indiana,86266145fffffff,37,18.59,18.59,59137500.0,28655.176586979916,1758492393705,Synapse54,1758492393705,Synapse54
1642,47960 (Monticello),White County,Indiana,862665577ffffff,69,16.35,16.35,62659999.99609375,29489.416697112498,1758492393705,Synapse54,1758492393705,Synapse54
1643,47546 (Jasper),Dubois County,Indiana,86266e2f7ffffff,54,19.15,19.15,55815000.0078125,27846.235548984772,1758492393705,Synapse54,1758492393705,Synapse54
1644,47872 (Rockville),Parke County,Indiana,862661467ffffff,56,19.58,19.58,59688750.0,28786.02810284337,1758492393705,Synapse54,1758492393705,Synapse54
1645,46034 (Cicero),Hamilton County,Indiana,862a92587ffffff,983,20.45,20.45,60721249.99609375,29032.822902260006,1758492393705,Synapse54,1758492393705,Synapse54
1646,47598 (Winslow),Pike County,Indiana,86266e64fffffff,67,18.51,18.51,56210000.00390625,27936.613464815415,1758492393705,Synapse54,1758492393705,Synapse54
1647,47978 (Rensselaer),Jasper County,Indiana,862665587ffffff,22,22.0,22.0,62971250.00390625,29560.465024101344,1758492393705,Synapse54,1758492393705,Synapse54
1648,47872 (Rockville),Parke County,Indiana,86266146fffffff,108,17.34,17.34,59529999.9921875,28745.06381824161,1758492393705,Synapse54,1758492393705,Synapse54
1649,47660 (Oakland City),Gibson County,Indiana,86266e65fffffff,612,20.8,20.8,55815000.0,27846.235548984772,1758492393705,Synapse54,1758492393705,Synapse54
1650,46062 (Noblesville),Hamilton County,Indiana,862a9258fffffff,1232,19.94,19.94,60607499.9921875,29006.346578221033,1758492393705,Synapse54,1758492393705,Synapse54
1651,47872 (Rockville),Parke County,Indiana,862661477ffffff,156,17.91,17.91,59474999.99609375,28733.72455133023,1758492393705,Synapse54,1758492393705,Synapse54
1652,47598 (Winslow),Pike County,Indiana,86266e66fffffff,165,23.64,23.64,55815000.00390625,27846.235548984772,1758492393705,Synapse54,1758492393705,Synapse54
1653,47959 (Monon),Jasper County,Indiana,86266558fffffff,34,22.08,22.08,63099999.99609375,29591.920463256403,1758492393705,Synapse54,1758492393705,Synapse54
1654,47847 (Dana),Vermillion County,Indiana,86266148fffffff,24,18.75,18.75,59296250.00390625,28696.674843888308,1758492393705,Synapse54,1758492393705,Synapse54
1655,47670 (Princeton),Gibson County,Indiana,86266e6c7ffffff,210,20.19,20.19,56263750.0,27953.77825556143,1758492393705,Synapse54,1758492393705,Synapse54
1656,46034 (Cicero),Hamilton County,Indiana,862a92597ffffff,119,19.77,19.77,60821250.0,29053.344694566124,1758492393705,Synapse54,1758492393705,Synapse54
1657,47649 (Francisco),Gibson County,Indiana,86266e6cfffffff,150,18.09,18.09,56021250.0,27892.562066519607,1758492393705,Synapse54,1758492393705,Synapse54
1658,47854 (Hillsdale),Vermillion County,Indiana,8626614a7ffffff,13,19.12,19.12,59820000.0,28821.16449894902,1758492393705,Synapse54,1758492393705,Synapse54
1659,47978 (Rensselaer),Jasper County,Indiana,862665597ffffff,122,23.28,23.28,62723750.0,29507.065475076266,1758492393705,Synapse54,1758492393705,Synapse54
1660,47847 (Dana),Vermillion County,Indiana,8626614afffffff,48,19.43,19.43,59508750.0,28743.8651212633,1758492393705,Synapse54,1758492393705,Synapse54
1661,47670 (Princeton),Gibson County,Indiana,86266e6d7ffffff,1947,23.14,23.14,56358749.99609375,27976.233321780517,1758492393705,Synapse54,1758492393705,Synapse54
1662,46062 (Noblesville),Hamilton County,Indiana,862a9259fffffff,1398,23.27,23.27,60418750.0078125,28959.464225184853,1758492393705,Synapse54,1758492393705,Synapse54
1663,47862 (Montezuma),Parke County,Indiana,8626614c7ffffff,61,19.49,19.49,59137500.0,28655.176586979916,1758492393705,Synapse54,1758492393705,Synapse54
1664,47670 (Princeton),Gibson County,Indiana,86266e6dfffffff,216,20.97,20.97,56005000.0,27890.50745898393,1758492393705,Synapse54,1758492393705,Synapse54
1665,47978 (Rensselaer),Jasper County,Indiana,86266559fffffff,37,19.47,19.47,63099999.99609375,29591.9204632564,1758492393705,Synapse54,1758492393705,Synapse54
1666,47874 (Rosedale),Parke County,Indiana,8626614cfffffff,75,19.53,19.53,59137500.0,28655.176586979916,1758492393705,Synapse54,1758492393705,Synapse54
1667,47649 (Francisco),Gibson County,Indiana,86266e6efffffff,17,19.77,19.77,56107500.0,27918.360309536798,1758492393705,Synapse54,1758492393705,Synapse54
1668,46030 (Arcadia),Hamilton County,Indiana,862a925a7ffffff,350,21.26,21.26,60936249.9921875,29079.8921074294,1758492393705,Synapse54,1758492393705,Synapse54
1669,47842 (Clinton),Vermillion County,Indiana,8626614d7ffffff,57,20.0,20.0,59475000.0,28733.72455133023,1758492393705,Synapse54,1758492393705,Synapse54
1670,46151 (Martinsville),Morgan County,Indiana,86266120fffffff,131,19.73,19.73,58197500.00390625,28429.44691305013,1758492393705,Synapse54,1758492393705,Synapse54
1671,47946 (Francesville),Jasper County,Indiana,8626655a7ffffff,17,20.48,20.48,63292500.0,29637.914259900805,1758492393705,Synapse54,1758492393705,Synapse54
1672,46166 (Paragon),Morgan County,Indiana,86266121fffffff,218,21.31,21.31,58197500.0,28429.44691305013,1758492393705,Synapse54,1758492393705,Synapse54
1673,47842 (Clinton),Vermillion County,Indiana,8626614dfffffff,1524,21.8,21.8,59137500.0,28655.176586979916,1758492393705,Synapse54,1758492393705,Synapse54
1674,46034 (Cicero),Hamilton County,Indiana,862a925afffffff,139,18.29,18.29,61110000.0,29125.58155942048,1758492393705,Synapse54,1758492393705,Synapse54
1675,47978 (Rensselaer),Jasper County,Indiana,8626655afffffff,24,22.02,22.02,63292499.99609375,29637.914259900805,1758492393705,Synapse54,1758492393705,Synapse54
1676,46151 (Martinsville),Morgan County,Indiana,86266122fffffff,650,22.62,22.62,58677499.99609375,28541.253754353507,1758492393705,Synapse54,1758492393705,Synapse54
1677,47872 (Rockville),Parke County,Indiana,8626614e7ffffff,131,31.95,31.95,59475000.00390625,28733.72455133023,1758492393705,Synapse54,1758492393705,Synapse54
1678,47872 (Rockville),Parke County,Indiana,8626614efffffff,43,16.73,16.73,59050000.0,28634.316482451464,1758492393705,Synapse54,1758492393705,Synapse54
1679,46151 (Martinsville),Monroe County,Indiana,862661247ffffff,16,15.69,15.69,58198750.0078125,28427.44964322904,1758492393705,Synapse54,1758492393705,Synapse54
1680,46031 (Atlanta),Hamilton County,Indiana,862a925b7ffffff,91,19.49,19.49,61110000.0,29125.58155942048,1758492393705,Synapse54,1758492393705,Synapse54
1681,47854 (Hillsdale),Vermillion County,Indiana,8626614f7ffffff,87,19.0,19.0,59350000.0078125,28702.36686435491,1758492393705,Synapse54,1758492393705,Synapse54
1682,47468 (Unionville),Monroe County,Indiana,86266124fffffff,110,17.03,17.03,58282499.99609375,28447.75323065341,1758492393705,Synapse54,1758492393705,Synapse54
1683,47978 (Rensselaer),Jasper County,Indiana,8626655b7ffffff,23,21.7,21.7,63251250.0,29627.143004968835,1758492393705,Synapse54,1758492393705,Synapse54
1684,47952 (Kingman),Fountain County,Indiana,862661507ffffff,44,20.85,20.85,60275000.0,28925.97618420001,1758492393705,Synapse54,1758492393705,Synapse54
1685,46151 (Martinsville),Monroe County,Indiana,862661257ffffff,98,20.16,20.16,58492500.0,28494.526129142814,1758492393705,Synapse54,1758492393705,Synapse54
1686,46161 (Morristown),Shelby County,Indiana,862a92607ffffff,333,22.01,22.01,59308749.99609375,28692.532268989817,1758492393705,Synapse54,1758492393705,Synapse54
1687,47859 (Marshall),Parke County,Indiana,86266150fffffff,50,18.25,18.25,59661250.0,28780.20021434726,1758492393705,Synapse54,1758492393705,Synapse54
1688,47468 (Unionville),Monroe County,Indiana,86266125fffffff,107,20.78,20.78,58323750.0,28461.63980752162,1758492393705,Synapse54,1758492393705,Synapse54
1689,47952 (Kingman),Fountain County,Indiana,862661517ffffff,107,19.01,19.01,60148750.00390625,28894.672378246214,1758492393705,Synapse54,1758492393705,Synapse54
1690,46065 (Rossville),Carroll County,Indiana,862665607ffffff,157,20.91,20.91,61627500.00390625,29249.460858576564,1758492393705,Synapse54,1758492393705,Synapse54
1691,46176 (Shelbyville),Shelby County,Indiana,862a9260fffffff,64,18.71,18.71,59307499.99609375,28692.604877205555,1758492393705,Synapse54,1758492393705,Synapse54
1692,46151 (Martinsville),Morgan County,Indiana,862661267ffffff,132,17.3,17.3,58648749.99609375,28535.063144335374,1758492393705,Synapse54,1758492393705,Synapse54
1693,47952 (Kingman),Parke County,Indiana,86266151fffffff,131,20.76,20.76,59820000.00390625,28821.16449894902,1758492393705,Synapse54,1758492393705,Synapse54
1694,46160 (Morgantown),Brown County,Indiana,86266126fffffff,58,17.52,17.52,58352500.0,28467.986658421603,1758492393705,Synapse54,1758492393705,Synapse54
1695,46065 (Rossville),Clinton County,Indiana,86266560fffffff,494,22.39,22.39,61496250.0,29215.204491833392,1758492393705,Synapse54,1758492393705,Synapse54
1696,47987 (Veedersburg),Fountain County,Indiana,862661527ffffff,26,19.85,19.85,60033750.0,28873.46805046216,1758492393705,Synapse54,1758492393705,Synapse54
1697,46151 (Martinsville),Morgan County,Indiana,862661277ffffff,263,21.68,21.68,58323749.9921875,28461.63980752162,1758492393705,Synapse54,1758492393705,Synapse54
1698,46161 (Morristown),Shelby County,Indiana,862a92617ffffff,279,21.4,21.4,59381250.00390625,28713.014781308717,1758492393705,Synapse54,1758492393705,Synapse54
1699,47433 (Gosport),Owen County,Indiana,862661287ffffff,129,19.11,19.11,58282499.99609375,28449.995605060227,1758492393705,Synapse54,1758492393705,Synapse54
1700,47952 (Kingman),Fountain County,Indiana,86266152fffffff,65,19.64,19.64,60216250.0,28911.3354738881,1758492393705,Synapse54,1758492393705,Synapse54
1701,47905 (Lafayette),Tippecanoe County,Indiana,862665617ffffff,153,20.13,20.13,61714999.99609375,29269.844092432555,1758492393705,Synapse54,1758492393705,Synapse54
1702,47987 (Veedersburg),Fountain County,Indiana,862661537ffffff,35,20.47,20.47,60221250.0,28914.754167624174,1758492393705,Synapse54,1758492393705,Synapse54
1703,46176 (Shelbyville),Shelby County,Indiana,862a9261fffffff,65,19.12,19.12,59593750.0,28765.137545341746,1758492393705,Synapse54,1758492393705,Synapse54
1704,47433 (Gosport),Owen County,Indiana,86266128fffffff,167,20.93,20.93,58619999.99609375,28528.71629343539,1758492393705,Synapse54,1758492393705,Synapse54
1705,47905 (Lafayette),Tippecanoe County,Indiana,86266561fffffff,174,20.05,20.05,61553750.00390625,29229.215750716394,1758492393705,Synapse54,1758492393705,Synapse54
1706,47989 (Waveland),Parke County,Indiana,862661547ffffff,73,20.11,20.11,59727500.0,28797.48489441266,1758492393705,Synapse54,1758492393705,Synapse54
1707,47460 (Spencer),Owen County,Indiana,862661297ffffff,83,17.58,17.58,58620000.0078125,28528.71629343539,1758492393705,Synapse54,1758492393705,Synapse54
1708,47872 (Rockville),Parke County,Indiana,86266154fffffff,25,20.66,20.66,59515000.0,28750.406749168113,1758492393705,Synapse54,1758492393705,Synapse54
1709,47460 (Spencer),Owen County,Indiana,86266129fffffff,97,17.67,17.67,58156250.0,28418.072343380536,1758492393705,Synapse54,1758492393705,Synapse54
1710,46923 (Delphi),Carroll County,Indiana,862665627ffffff,64,21.33,21.33,61902500.0,29308.942495785504,1758492393705,Synapse54,1758492393705,Synapse54
1711,47433 (Gosport),Owen County,Indiana,8626612afffffff,77,19.95,19.95,58197500.0,28429.44691305013,1758492393705,Synapse54,1758492393705,Synapse54
1712,47859 (Marshall),Parke County,Indiana,862661557ffffff,38,18.63,18.63,59847499.99609375,28826.67587736429,1758492393705,Synapse54,1758492393705,Synapse54
1713,46115 (Carthage),Hancock County,Indiana,862a92627ffffff,113,19.86,19.86,59495000.0,28739.550352342423,1758492393705,Synapse54,1758492393705,Synapse54
1714,47429 (Ellettsville),Monroe County,Indiana,8626612c7ffffff,214,21.64,21.64,58197500.00390625,28429.44691305013,1758492393705,Synapse54,1758492393705,Synapse54
1715,46920 (Cutler),Carroll County,Indiana,86266562fffffff,119,21.21,21.21,61657500.0,29255.89706169762,1758492393705,Synapse54,1758492393705,Synapse54
1716,47872 (Rockville),Parke County,Indiana,86266155fffffff,85,20.63,20.63,59688749.9921875,28786.02810284337,1758492393705,Synapse54,1758492393705,Synapse54
1717,47404 (Bloomington),Monroe County,Indiana,8626612cfffffff,1579,24.44,24.44,57887499.99609375,28348.529123546858,1758492393705,Synapse54,1758492393705,Synapse54
1718,46104 (Arlington),Rush County,Indiana,862a9262fffffff,92,19.01,19.01,59625000.0,28771.780090510638,1758492393705,Synapse54,1758492393705,Synapse54
1719,47989 (Waveland),Montgomery County,Indiana,862661567ffffff,35,20.11,20.11,60216250.00390625,28911.3354738881,1758492393705,Synapse54,1758492393705,Synapse54
1720,47433 (Gosport),Monroe County,Indiana,8626612d7ffffff,291,20.17,20.17,58282500.0,28449.995605060227,1758492393705,Synapse54,1758492393705,Synapse54
1721,46923 (Delphi),Carroll County,Indiana,862665637ffffff,101,21.26,21.26,61686250.0,29261.668501786153,1758492393705,Synapse54,1758492393705,Synapse54
1722,47989 (Waveland),Montgomery County,Indiana,86266156fffffff,160,21.83,21.83,59688750.0,28786.02810284337,1758492393705,Synapse54,1758492393705,Synapse54
1723,47404 (Bloomington),Monroe County,Indiana,8626612dfffffff,763,24.21,24.21,58282500.0,28449.995605060227,1758492393705,Synapse54,1758492393705,Synapse54
1724,46140 (Greenfield),Hancock County,Indiana,862a92637ffffff,147,19.89,19.89,59625000.0,28766.83070732771,1758492393705,Synapse54,1758492393705,Synapse54
1725,47433 (Gosport),Monroe County,Indiana,8626612e7ffffff,102,18.99,18.99,58620000.0078125,28528.71629343539,1758492393705,Synapse54,1758492393705,Synapse54
1726,47859 (Marshall),Parke County,Indiana,862661577ffffff,26,17.81,17.81,59847500.0,28826.67587736429,1758492393705,Synapse54,1758492393705,Synapse54
1727,46041 (Frankfort),Clinton County,Indiana,862665647ffffff,96,19.2,19.2,61151249.99609375,29136.09804569291,1758492393705,Synapse54,1758492393705,Synapse54
1728,47404 (Bloomington),Monroe County,Indiana,8626612efffffff,169,16.14,16.14,57887499.9921875,28348.529123546858,1758492393705,Synapse54,1758492393705,Synapse54
1729,47928 (Cayuga),Vermillion County,Indiana,862661587ffffff,267,19.06,19.06,60122500.0,28889.221190498414,1758492393705,Synapse54,1758492393705,Synapse54
1730,46173 (Rushville),Rush County,Indiana,862a92647ffffff,69,21.7,21.7,59225000.00390625,28673.029160515045,1758492393705,Synapse54,1758492393705,Synapse54
1731,47433 (Gosport),Monroe County,Indiana,8626612f7ffffff,263,22.85,22.85,58619999.9921875,28528.71629343539,1758492393705,Synapse54,1758492393705,Synapse54
1732,47928 (Cayuga),Vermillion County,Indiana,86266158fffffff,100,19.69,19.69,59907500.00390625,28842.030913123417,1758492393705,Synapse54,1758492393705,Synapse54
1733,46041 (Frankfort),Clinton County,Indiana,86266564fffffff,3056,23.17,23.17,61250000.00390625,29154.321530038353,1758492393705,Synapse54,1758492393705,Synapse54
1734,46173 (Rushville),Rush County,Indiana,862a9264fffffff,60,20.76,20.76,58889999.9921875,28592.346491867465,1758492393705,Synapse54,1758492393705,Synapse54
1735,47928 (Cayuga),Vermillion County,Indiana,86266159fffffff,35,19.77,19.77,59633750.0,28775.22280823862,1758492393705,Synapse54,1758492393705,Synapse54
1736,46151 (Martinsville),Morgan County,Indiana,86266134fffffff,272,17.89,17.89,58509999.99609375,28506.370162911226,1758492393705,Synapse54,1758492393705,Synapse54
1737,46041 (Frankfort),Clinton County,Indiana,862665657ffffff,98,21.54,21.54,61496250.00390625,29215.02985314707,1758492393705,Synapse54,1758492393705,Synapse54
1738,47932 (Covington),Fountain County,Indiana,8626615a7ffffff,38,18.91,18.91,60221249.99609375,28914.754167624174,1758492393705,Synapse54,1758492393705,Synapse54
1739,46151 (Martinsville),Morgan County,Indiana,86266135fffffff,2734,23.08,23.08,58677500.0,28541.253754353507,1758492393705,Synapse54,1758492393705,Synapse54
1740,46176 (Shelbyville),Shelby County,Indiana,862a92657ffffff,117,19.28,19.28,59226249.99609375,28672.784459556482,1758492393705,Synapse54,1758492393705,Synapse54
1741,47833 (Bowling Green),Clay County,Indiana,862661647ffffff,86,18.86,18.86,58156250.0,28418.07234338054,1758492393705,Synapse54,1758492393705,Synapse54
1742,46041 (Frankfort),Clinton County,Indiana,86266565fffffff,197,21.34,21.34,61151250.00390625,29136.098045692914,1758492393705,Synapse54,1758492393705,Synapse54
1743,47460 (Spencer),Owen County,Indiana,86266164fffffff,115,16.86,16.86,58282500.0,28449.995605060227,1758492393705,Synapse54,1758492393705,Synapse54
1744,46150 (Manilla),Rush County,Indiana,862a9265fffffff,80,17.86,17.86,59200000.00390625,28672.774378490463,1758492393705,Synapse54,1758492393705,Synapse54
1745,47952 (Kingman),Parke County,Indiana,8626615afffffff,50,19.53,19.53,59907499.9921875,28842.03091312342,1758492393705,Synapse54,1758492393705,Synapse54
1746,47833 (Bowling Green),Clay County,Indiana,862661657ffffff,67,18.31,18.31,58551250.0,28511.595618354062,1758492393705,Synapse54,1758492393705,Synapse54
1747,46041 (Frankfort),Clinton County,Indiana,862665667ffffff,65,18.73,18.73,61496250.0,29215.02985314707,1758492393705,Synapse54,1758492393705,Synapse54
1748,47833 (Bowling Green),Owen County,Indiana,86266165fffffff,75,18.56,18.56,58156250.0,28418.072343380536,1758492393705,Synapse54,1758492393705,Synapse54
1749,47928 (Cayuga),Vermillion County,Indiana,8626615b7ffffff,31,17.61,17.61,60122500.00390625,28889.22119049841,1758492393705,Synapse54,1758492393705,Synapse54
1750,46173 (Rushville),Rush County,Indiana,862a92667ffffff,70,22.8,22.8,59575000.0,28759.097500517706,1758492393705,Synapse54,1758492393705,Synapse54
1751,47834 (Brazil),Clay County,Indiana,862661607ffffff,253,19.81,19.81,58551250.0,28511.662746638845,1758492393705,Synapse54,1758492393705,Synapse54
