OBJECTID,admin4_name,admin3_name,admin2_name,id,GENX_CY,GENX_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1003,54724 (Bloomer),Chippewa County,Wisconsin,8627539b7ffffff,78,19.8,19.8,76372500.0,32543.827111420076,1758492455545,Synapse54,1758492455545,Synapse54
1004,53589 (Stoughton),Dane County,Wisconsin,862758337ffffff,156,21.2,21.2,68918750.0,30921.06146701971,1758492455545,Synapse54,1758492455545,Synapse54
1005,54456 (Neillsville),Clark County,Wisconsin,8627516a7ffffff,65,18.95,18.95,74149999.99609375,32068.419887338947,1758492455545,Synapse54,1758492455545,Synapse54
1006,54952 (Menasha),Calumet County,Wisconsin,86275cb77ffffff,595,21.5,21.5,73638750.00390625,31959.325225644927,1758492455545,Synapse54,1758492455545,Synapse54
1007,54979 (Van Dyne),Fond du Lac County,Wisconsin,86275c377ffffff,90,22.22,22.22,72418750.00390625,31691.8098067853,1758492455545,Synapse54,1758492455545,Synapse54
1008,53563 (Milton),Rock County,Wisconsin,862758347ffffff,1335,20.11,20.11,68242499.99609375,30768.998717057264,1758492455545,Synapse54,1758492455545,Synapse54
1009,54646 (Necedah),Juneau County,Wisconsin,86275eba7ffffff,501,21.59,21.59,72500000.00390625,31707.97373225258,1758492455545,Synapse54,1758492455545,Synapse54
1010,54486 (Tigerton),Shawano County,Wisconsin,8627426afffffff,42,20.49,20.49,75802500.0078125,32421.501252708982,1758492455545,Synapse54,1758492455545,Synapse54
1011,53563 (Milton),Rock County,Wisconsin,86275834fffffff,679,22.1,22.1,68721250.0,30877.83092213368,1758492455545,Synapse54,1758492455545,Synapse54
1012,54747 (Independence),Buffalo County,Wisconsin,862753387ffffff,17,18.09,18.09,73358750.0,31895.126515229185,1758492455545,Synapse54,1758492455545,Synapse54
1013,54627 (Ettrick),Jackson County,Wisconsin,86275326fffffff,29,16.11,16.11,73085000.00390625,31837.06650012693,1758492455545,Synapse54,1758492455545,Synapse54
1014,53534 (Edgerton),Rock County,Wisconsin,862758357ffffff,286,21.7,21.7,68592500.0,30851.611048046034,1758492455545,Synapse54,1758492455545,Synapse54
1015,54971 (Ripon),Green Lake County,Wisconsin,86275c387ffffff,84,21.48,21.48,72442500.00390625,31699.829556112116,1758492455545,Synapse54,1758492455545,Synapse54
1016,54725 (Boyceville),Dunn County,Wisconsin,862753c07ffffff,131,19.67,19.67,75496250.0,32358.585663709095,1758492455545,Synapse54,1758492455545,Synapse54
1017,54747 (Independence),Trempealeau County,Wisconsin,86275338fffffff,24,17.27,17.27,73562500.0,31939.309379190774,1758492455545,Synapse54,1758492455545,Synapse54
1018,53563 (Milton),Rock County,Wisconsin,86275835fffffff,1627,22.07,22.07,68218750.0,30764.259966178426,1758492455545,Synapse54,1758492455545,Synapse54
1019,54646 (Necedah),Juneau County,Wisconsin,86275ebafffffff,89,20.6,20.6,72267500.0,31659.44320528137,1758492455545,Synapse54,1758492455545,Synapse54
1020,54956 (Neenah),Winnebago County,Wisconsin,86275cb87ffffff,377,23.36,23.36,73405000.00390625,31908.61620550296,1758492455545,Synapse54,1758492455545,Synapse54
1021,54971 (Ripon),Fond du Lac County,Wisconsin,86275c38fffffff,564,18.37,18.37,72055000.0,31614.68234349119,1758492455545,Synapse54,1758492455545,Synapse54
1022,53563 (Milton),Rock County,Wisconsin,862758367ffffff,140,22.15,22.15,68668750.0,30862.373121559624,1758492455545,Synapse54,1758492455545,Synapse54
1023,54456 (Neillsville),Clark County,Wisconsin,8627516afffffff,573,19.3,19.3,74316250.0,32107.616541957064,1758492455545,Synapse54,1758492455545,Synapse54
1024,54956 (Neenah),Winnebago County,Wisconsin,86275cb8fffffff,1119,21.7,21.7,73271250.00390625,31878.301322892134,1758492455545,Synapse54,1758492455545,Synapse54
1025,54941 (Green Lake),Green Lake County,Wisconsin,86275c397ffffff,19,21.84,21.84,72412500.0,31691.072500370763,1758492455545,Synapse54,1758492455545,Synapse54
1026,53563 (Milton),Rock County,Wisconsin,86275836fffffff,72,22.29,22.29,68850000.0,30908.061999516838,1758492455545,Synapse54,1758492455545,Synapse54
1027,54646 (Necedah),Juneau County,Wisconsin,86275ebb7ffffff,60,21.05,21.05,72449999.99609375,31701.965121697544,1758492455545,Synapse54,1758492455545,Synapse54
1028,54427 (Eland),Shawano County,Wisconsin,8627426b7ffffff,82,19.71,19.71,75857500.00390625,32435.02015796872,1758492455545,Synapse54,1758492455545,Synapse54
1029,54755 (Mondovi),Buffalo County,Wisconsin,862753397ffffff,18,19.15,19.15,73248750.0,31875.040243260155,1758492455545,Synapse54,1758492455545,Synapse54
1030,53534 (Edgerton),Rock County,Wisconsin,862758377ffffff,676,21.17,21.17,68820000.0,30899.444609658494,1758492455545,Synapse54,1758492455545,Synapse54
1031,54615 (Black River Falls),Jackson County,Wisconsin,86275ec07ffffff,20,21.51,21.51,73248750.0078125,31871.26167611839,1758492455545,Synapse54,1758492455545,Synapse54
1032,54616 (Blair),Trempealeau County,Wisconsin,862753277ffffff,41,20.1,20.1,73175000.00390625,31856.437336813095,1758492455545,Synapse54,1758492455545,Synapse54
1033,54941 (Green Lake),Green Lake County,Wisconsin,86275c39fffffff,340,19.12,19.12,72254999.9921875,31654.01669603492,1758492455545,Synapse54,1758492455545,Synapse54
1034,53575 (Oregon),Dane County,Wisconsin,862758387ffffff,199,21.54,21.54,68790000.0,30890.82721980015,1758492455545,Synapse54,1758492455545,Synapse54
1035,54456 (Neillsville),Clark County,Wisconsin,8627516b7ffffff,14,19.72,19.72,74737500.0,32193.741416834288,1758492455545,Synapse54,1758492455545,Synapse54
1036,54751 (Menomonie),Dunn County,Wisconsin,862753c0fffffff,377,18.97,18.97,75372500.0,32330.235258181703,1758492455545,Synapse54,1758492455545,Synapse54
1037,54615 (Black River Falls),Jackson County,Wisconsin,86275ec0fffffff,46,21.1,21.1,72888750.0,31798.620286553603,1758492455545,Synapse54,1758492455545,Synapse54
1038,53536 (Evansville),Rock County,Wisconsin,86275838fffffff,223,21.5,21.5,68597500.00390625,30849.660242094593,1758492455545,Synapse54,1758492455545,Synapse54
1039,54947 (Larsen),Winnebago County,Wisconsin,86275cb97ffffff,213,23.23,23.23,73970000.00390625,32029.81289267177,1758492455545,Synapse54,1758492455545,Synapse54
1040,54747 (Independence),Buffalo County,Wisconsin,86275339fffffff,17,19.77,19.77,73343750.00390625,31896.2973722806,1758492455545,Synapse54,1758492455545,Synapse54
1041,54923 (Berlin),Winnebago County,Wisconsin,86275c3a7ffffff,83,22.07,22.07,72673750.00390625,31749.86229405417,1758492455545,Synapse54,1758492455545,Synapse54
1042,53521 (Brooklyn),Dane County,Wisconsin,862758397ffffff,469,21.5,21.5,68568750.0,30841.218931577325,1758492455545,Synapse54,1758492455545,Synapse54
1043,54486 (Tigerton),Shawano County,Wisconsin,8627426c7ffffff,46,21.2,21.2,75489999.99609375,32354.91897086147,1758492455545,Synapse54,1758492455545,Synapse54
1044,54615 (Black River Falls),Jackson County,Wisconsin,86275ec17ffffff,597,18.69,18.69,73435000.0,31913.936229935975,1758492455545,Synapse54,1758492455545,Synapse54
1045,54630 (Galesville),Trempealeau County,Wisconsin,8627532c7ffffff,11,18.97,18.97,72738750.00390625,31764.00751331629,1758492455545,Synapse54,1758492455545,Synapse54
1046,53536 (Evansville),Rock County,Wisconsin,86275839fffffff,134,22.11,22.11,68568750.00390625,30841.218931577325,1758492455545,Synapse54,1758492455545,Synapse54
1047,54456 (Neillsville),Clark County,Wisconsin,8627516c7ffffff,14,20.59,20.59,73982499.99609375,32034.094836370637,1758492455545,Synapse54,1758492455545,Synapse54
1048,54971 (Ripon),Fond du Lac County,Wisconsin,86275c3afffffff,426,18.94,18.94,72459999.9921875,31700.57762010522,1758492455545,Synapse54,1758492455545,Synapse54
1049,54904 (Oshkosh),Winnebago County,Wisconsin,86275cb9fffffff,241,23.33,23.33,73605000.0,31947.610490441937,1758492455545,Synapse54,1758492455545,Synapse54
1050,53589 (Stoughton),Dane County,Wisconsin,8627583a7ffffff,952,20.82,20.82,68696249.99609375,30871.277099455812,1758492455545,Synapse54,1758492455545,Synapse54
1051,54615 (Black River Falls),Jackson County,Wisconsin,86275ec1fffffff,19,20.65,20.65,72977499.99609375,31817.590788524973,1758492455545,Synapse54,1758492455545,Synapse54
1052,54725 (Boyceville),Dunn County,Wisconsin,862753c17ffffff,242,19.74,19.74,75675000.00390625,32396.555020386648,1758492455545,Synapse54,1758492455545,Synapse54
1053,54747 (Independence),Buffalo County,Wisconsin,8627533b7ffffff,42,18.58,18.58,73750000.0,31982.194539241722,1758492455545,Synapse54,1758492455545,Synapse54
1054,53589 (Stoughton),Dane County,Wisconsin,8627583afffffff,105,22.68,22.68,68597500.0,30849.660242094593,1758492455545,Synapse54,1758492455545,Synapse54
1055,54923 (Berlin),Green Lake County,Wisconsin,86275c3b7ffffff,600,18.86,18.86,72460000.00390625,31699.296874109743,1758492455545,Synapse54,1758492455545,Synapse54
1056,54950 (Marion),Waupaca County,Wisconsin,8627426cfffffff,66,20.56,20.56,75221250.00390625,32298.092361798652,1758492455545,Synapse54,1758492455545,Synapse54
1057,54466 (Pittsville),Jackson County,Wisconsin,8627516cfffffff,2,28.57,28.57,73523750.0078125,31930.160119865748,1758492455545,Synapse54,1758492455545,Synapse54
1058,53575 (Oregon),Dane County,Wisconsin,8627583b7ffffff,2098,20.32,20.32,68745000.00390625,30883.348317418793,1758492455545,Synapse54,1758492455545,Synapse54
1059,54615 (Black River Falls),Jackson County,Wisconsin,86275ec27ffffff,60,22.39,22.39,73454999.99609375,31920.44981775196,1758492455545,Synapse54,1758492455545,Synapse54
1060,54914 (Appleton),Outagamie County,Wisconsin,86275cba7ffffff,941,20.74,20.74,73995000.0,32034.705016132597,1758492455545,Synapse54,1758492455545,Synapse54
1061,54740 (Elmwood),Pierce County,Wisconsin,862753407ffffff,33,19.41,19.41,74145000.0,32068.365462865084,1758492455545,Synapse54,1758492455545,Synapse54
1062,53560 (Mazomanie),Dane County,Wisconsin,86275856fffffff,120,21.24,21.24,69656250.00390625,31084.176140277123,1758492455545,Synapse54,1758492455545,Synapse54
1063,54615 (Black River Falls),Jackson County,Wisconsin,86275ec2fffffff,7,21.88,21.88,73142500.00390625,31848.707748321944,1758492455545,Synapse54,1758492455545,Synapse54
1064,54486 (Tigerton),Shawano County,Wisconsin,8627426d7ffffff,46,20.44,20.44,75012500.0,32252.809536213055,1758492455545,Synapse54,1758492455545,Synapse54
1065,54943 (Hancock),Adams County,Wisconsin,86275c407ffffff,39,21.2,21.2,73447499.9921875,31913.538360029994,1758492455545,Synapse54,1758492455545,Synapse54
1066,53570 (Monticello),Green County,Wisconsin,86275860fffffff,71,23.67,23.67,68095000.0,30735.81132138575,1758492455545,Synapse54,1758492455545,Synapse54
1067,54456 (Neillsville),Clark County,Wisconsin,8627516d7ffffff,30,18.29,18.29,74110000.0,32063.1890223784,1758492455545,Synapse54,1758492455545,Synapse54
1068,54956 (Neenah),Winnebago County,Wisconsin,86275cbafffffff,2602,19.66,19.66,73837499.9921875,31998.152134355823,1758492455545,Synapse54,1758492455545,Synapse54
1069,53574 (New Glarus),Green County,Wisconsin,862758627ffffff,97,22.61,22.61,68722500.00390625,30878.93549508376,1758492455545,Synapse54,1758492455545,Synapse54
1070,54615 (Black River Falls),Jackson County,Wisconsin,86275ec37ffffff,706,21.06,21.06,73211250.0,31865.98065513429,1758492455545,Synapse54,1758492455545,Synapse54
1071,54630 (Galesville),Trempealeau County,Wisconsin,8627532cfffffff,391,18.12,18.12,72284999.9921875,31668.3690358195,1758492455545,Synapse54,1758492455545,Synapse54
1072,53574 (New Glarus),Green County,Wisconsin,86275862fffffff,446,21.6,21.6,67994999.99609375,30713.834262286822,1758492455545,Synapse54,1758492455545,Synapse54
1073,54725 (Boyceville),Dunn County,Wisconsin,862753c1fffffff,70,20.96,20.96,75372500.00390625,32330.2352581817,1758492455545,Synapse54,1758492455545,Synapse54
1074,53570 (Monticello),Green County,Wisconsin,862758647ffffff,68,19.37,19.37,67895000.0,30691.857203187894,1758492455545,Synapse54,1758492455545,Synapse54
1075,54486 (Tigerton),Waupaca County,Wisconsin,8627426dfffffff,16,22.22,22.22,75382500.0,32331.185987784742,1758492455545,Synapse54,1758492455545,Synapse54
1076,53566 (Monroe),Green County,Wisconsin,86275864fffffff,92,20.4,20.4,67742499.9921875,30654.328045707276,1758492455545,Synapse54,1758492455545,Synapse54
1077,54944 (Hortonville),Outagamie County,Wisconsin,86275cbb7ffffff,275,22.56,22.56,74028750.0,32043.94246726591,1758492455545,Synapse54,1758492455545,Synapse54
1078,53566 (Monroe),Green County,Wisconsin,862758657ffffff,82,22.22,22.22,67994999.9921875,30713.834262286822,1758492455545,Synapse54,1758492455545,Synapse54
1079,54661 (Trempealeau),Trempealeau County,Wisconsin,8627532dfffffff,88,20.28,20.28,72161250.0078125,31639.61561964657,1758492455545,Synapse54,1758492455545,Synapse54
1080,53566 (Monroe),Green County,Wisconsin,86275865fffffff,281,18.26,18.26,67995000.0078125,30713.834262286822,1758492455545,Synapse54,1758492455545,Synapse54
1081,54486 (Tigerton),Shawano County,Wisconsin,8627426e7ffffff,46,21.3,21.3,75592499.99609375,32376.256242124226,1758492455545,Synapse54,1758492455545,Synapse54
1082,53570 (Monticello),Green County,Wisconsin,862758667ffffff,52,23.21,23.21,68347499.99609375,30791.6106433545,1758492455545,Synapse54,1758492455545,Synapse54
1083,54772 (Wheeler),Dunn County,Wisconsin,862753c27ffffff,37,20.33,20.33,75674999.99609375,32396.555020386648,1758492455545,Synapse54,1758492455545,Synapse54
1084,53570 (Monticello),Green County,Wisconsin,86275866fffffff,53,22.65,22.65,67895000.00390625,30691.857203187894,1758492455545,Synapse54,1758492455545,Synapse54
1085,54950 (Marion),Shawano County,Wisconsin,8627426efffffff,304,20.79,20.79,75355000.00390625,32328.225435665627,1758492455545,Synapse54,1758492455545,Synapse54
1086,53570 (Monticello),Green County,Wisconsin,862758677ffffff,290,19.41,19.41,68347500.00390625,30791.6106433545,1758492455545,Synapse54,1758492455545,Synapse54
1087,54407 (Amherst Junction),Portage County,Wisconsin,86275cc07ffffff,75,19.53,19.53,74594999.99609375,32161.161959399047,1758492455545,Synapse54,1758492455545,Synapse54
1088,53566 (Monroe),Green County,Wisconsin,8627586efffffff,46,20.09,20.09,67768750.0,30666.150436084317,1758492455545,Synapse54,1758492455545,Synapse54
1089,54612 (Arcadia),Trempealeau County,Wisconsin,8627532e7ffffff,25,17.48,17.48,72505000.0,31712.350016219098,1758492455545,Synapse54,1758492455545,Synapse54
1090,53572 (Mount Horeb),Dane County,Wisconsin,862758707ffffff,118,21.34,21.34,68722500.0,30878.93549508376,1758492455545,Synapse54,1758492455545,Synapse54
1091,54486 (Tigerton),Shawano County,Wisconsin,8627426f7ffffff,180,19.65,19.65,75592500.00390625,32376.256242124226,1758492455545,Synapse54,1758492455545,Synapse54
1092,53508 (Belleville),Dane County,Wisconsin,86275870fffffff,55,21.74,21.74,68347500.00390625,30791.6106433545,1758492455545,Synapse54,1758492455545,Synapse54
1093,54406 (Amherst),Portage County,Wisconsin,86275cc0fffffff,165,21.57,21.57,74125000.0,32061.453717823082,1758492455545,Synapse54,1758492455545,Synapse54
1094,53572 (Mount Horeb),Dane County,Wisconsin,86275871fffffff,58,21.56,21.56,68822500.0,30900.91498652543,1758492455545,Synapse54,1758492455545,Synapse54
1095,54150 (Neopit),Menominee County,Wisconsin,862742707ffffff,15,15.31,15.31,76597500.0,32591.421949208114,1758492455545,Synapse54,1758492455545,Synapse54
1096,54943 (Hancock),Waushara County,Wisconsin,86275c40fffffff,50,21.28,21.28,72934999.9921875,31806.573517029345,1758492455545,Synapse54,1758492455545,Synapse54
1097,53593 (Verona),Dane County,Wisconsin,862758727ffffff,170,21.22,21.22,69050000.0078125,30948.8300894421,1758492455545,Synapse54,1758492455545,Synapse54
1098,54761 (Plum City),Pierce County,Wisconsin,86275340fffffff,186,21.04,21.04,73924999.99609375,32022.447023664812,1758492455545,Synapse54,1758492455545,Synapse54
1099,54730 (Colfax),Dunn County,Wisconsin,862753c2fffffff,91,19.2,19.2,75720000.00390625,32405.187440616886,1758492455545,Synapse54,1758492455545,Synapse54
1100,54660 (Tomah),Monroe County,Wisconsin,86275ec47ffffff,24,20.17,20.17,72598750.0,31733.424793730414,1758492455545,Synapse54,1758492455545,Synapse54
1101,53593 (Verona),Dane County,Wisconsin,86275872fffffff,94,21.03,21.03,69072499.99609375,30953.242911777135,1758492455545,Synapse54,1758492455545,Synapse54
1102,54921 (Bancroft),Adams County,Wisconsin,86275c417ffffff,9,19.15,19.15,73316250.00390625,31884.146418125143,1758492455545,Synapse54,1758492455545,Synapse54
1103,54423 (Custer),Portage County,Wisconsin,86275cc17ffffff,121,21.53,21.53,74596250.0,32165.807842645663,1758492455545,Synapse54,1758492455545,Synapse54
1104,53572 (Mount Horeb),Dane County,Wisconsin,862758737ffffff,1786,21.56,21.56,69427499.9921875,31036.15494117136,1758492455545,Synapse54,1758492455545,Synapse54
1105,54615 (Black River Falls),Jackson County,Wisconsin,8627516dfffffff,2,22.22,22.22,73679999.9921875,31968.584316048415,1758492455545,Synapse54,1758492455545,Synapse54
1106,54416 (Bowler),Menominee County,Wisconsin,86274270fffffff,34,16.19,16.19,76386250.0,32546.38950986947,1758492455545,Synapse54,1758492455545,Synapse54
1107,54750 (Maiden Rock),Pierce County,Wisconsin,862753417ffffff,47,19.11,19.11,74349999.99609375,32114.722059696614,1758492455545,Synapse54,1758492455545,Synapse54
1108,53508 (Belleville),Green County,Wisconsin,862758747ffffff,619,23.36,23.36,68568749.99609375,30841.218931577325,1758492455545,Synapse54,1758492455545,Synapse54
1109,54666 (Warrens),Monroe County,Wisconsin,86275ec4fffffff,70,20.59,20.59,72802500.0,31777.76395391618,1758492455545,Synapse54,1758492455545,Synapse54
1110,54407 (Amherst Junction),Portage County,Wisconsin,86275cc1fffffff,331,22.27,22.27,74227500.0,32083.098515657824,1758492455545,Synapse54,1758492455545,Synapse54
1111,53502 (Albany),Green County,Wisconsin,86275874fffffff,90,24.46,24.46,68290000.00390625,30783.594877252188,1758492455545,Synapse54,1758492455545,Synapse54
1112,54943 (Hancock),Adams County,Wisconsin,86275c41fffffff,19,19.79,19.79,73038750.00390625,31828.565349376426,1758492455545,Synapse54,1758492455545,Synapse54
1113,54627 (Ettrick),Trempealeau County,Wisconsin,8627532efffffff,70,18.72,18.72,72737500.00390625,31764.189196480304,1758492455545,Synapse54,1758492455545,Synapse54
1114,54436 (Granton),Clark County,Wisconsin,8627516e7ffffff,42,21.76,21.76,74150000.00390625,32068.419887338947,1758492455545,Synapse54,1758492455545,Synapse54
1115,53574 (New Glarus),Green County,Wisconsin,862758757ffffff,315,21.01,21.01,68546250.0,30836.80610924229,1758492455545,Synapse54,1758492455545,Synapse54
1116,54615 (Black River Falls),Monroe County,Wisconsin,86275ec57ffffff,18,20.69,20.69,72890000.0,31798.832198839216,1758492455545,Synapse54,1758492455545,Synapse54
1117,54416 (Bowler),Menominee County,Wisconsin,862742717ffffff,7,21.88,21.88,76465000.0,32563.080579228044,1758492455545,Synapse54,1758492455545,Synapse54
1118,54966 (Plainfield),Waushara County,Wisconsin,86275c427ffffff,43,22.28,22.28,73293750.00390625,31885.945703071073,1758492455545,Synapse54,1758492455545,Synapse54
1119,53570 (Monticello),Green County,Wisconsin,86275875fffffff,84,24.0,24.0,67895000.0,30691.857203187894,1758492455545,Synapse54,1758492455545,Synapse54
1120,54407 (Amherst Junction),Portage County,Wisconsin,86275cc27ffffff,49,21.03,21.03,74988750.00390625,32248.23419726666,1758492455545,Synapse54,1758492455545,Synapse54
1121,54750 (Maiden Rock),Pierce County,Wisconsin,86275341fffffff,41,20.1,20.1,74113750.00390625,32066.303472543612,1758492455545,Synapse54,1758492455545,Synapse54
1122,53521 (Brooklyn),Dane County,Wisconsin,862758767ffffff,50,20.08,20.08,68745000.0,30883.348317418793,1758492455545,Synapse54,1758492455545,Synapse54
1123,54966 (Plainfield),Waushara County,Wisconsin,86275c42fffffff,41,21.03,21.03,73447499.99609375,31913.538360029994,1758492455545,Synapse54,1758492455545,Synapse54
1124,54725 (Boyceville),Dunn County,Wisconsin,862753c37ffffff,53,21.9,21.9,75687500.0,32401.887388920633,1758492455545,Synapse54,1758492455545,Synapse54
1125,54660 (Tomah),Monroe County,Wisconsin,86275ec5fffffff,1,25.0,25.0,72521250.0,31713.233008030067,1758492455545,Synapse54,1758492455545,Synapse54
1126,53521 (Brooklyn),Green County,Wisconsin,86275876fffffff,126,23.08,23.08,68568750.0,30841.218931577325,1758492455545,Synapse54,1758492455545,Synapse54
1127,54416 (Bowler),Menominee County,Wisconsin,86274271fffffff,31,20.53,20.53,76361250.0,32541.528072496767,1758492455545,Synapse54,1758492455545,Synapse54
1128,53508 (Belleville),Dane County,Wisconsin,862758777ffffff,362,19.64,19.64,68722500.0,30878.93549508376,1758492455545,Synapse54,1758492455545,Synapse54
1129,54466 (Pittsville),Clark County,Wisconsin,8627516efffffff,10,22.22,22.22,73708750.0,31973.01359717811,1758492455545,Synapse54,1758492455545,Synapse54
1130,54945 (Iola),Waupaca County,Wisconsin,86275cc2fffffff,64,22.3,22.3,75012500.00390625,32252.809536213055,1758492455545,Synapse54,1758492455545,Synapse54
1131,53925 (Columbus),Dodge County,Wisconsin,862758847ffffff,74,21.96,21.96,70466250.0,31262.632300997637,1758492455545,Synapse54,1758492455545,Synapse54
1132,54921 (Bancroft),Adams County,Wisconsin,86275c437ffffff,32,20.0,20.0,73038750.00390625,31828.56534937643,1758492455545,Synapse54,1758492455545,Synapse54
1133,54612 (Arcadia),Trempealeau County,Wisconsin,8627532f7ffffff,26,13.4,13.4,72798750.0,31778.322786610843,1758492455545,Synapse54,1758492455545,Synapse54
1134,54740 (Elmwood),Pierce County,Wisconsin,862753427ffffff,51,21.16,21.16,74553749.9921875,32158.273337876624,1758492455545,Synapse54,1758492455545,Synapse54
1135,53579 (Reeseville),Dodge County,Wisconsin,86275884fffffff,80,21.22,21.22,70260000.0,31221.324864547172,1758492455545,Synapse54,1758492455545,Synapse54
1136,54416 (Bowler),Menominee County,Wisconsin,862742727ffffff,0,0.0,0.0,76702500.0,32611.29499490489,1758492455545,Synapse54,1758492455545,Synapse54
1137,54615 (Black River Falls),Jackson County,Wisconsin,86275ec67ffffff,5,19.23,19.23,73269999.99609375,31877.596340439602,1758492455545,Synapse54,1758492455545,Synapse54
1138,53925 (Columbus),Columbia County,Wisconsin,862758857ffffff,1216,19.88,19.88,70260000.0,31221.324864547172,1758492455545,Synapse54,1758492455545,Synapse54
1139,54456 (Neillsville),Clark County,Wisconsin,8627516f7ffffff,47,19.03,19.03,74150000.0,32068.419887338947,1758492455545,Synapse54,1758492455545,Synapse54
1140,54423 (Custer),Portage County,Wisconsin,86275cc37ffffff,43,18.86,18.86,74700000.00390625,32187.665068547023,1758492455545,Synapse54,1758492455545,Synapse54
1141,53925 (Columbus),Dodge County,Wisconsin,86275885fffffff,51,20.9,20.9,70263750.0,31217.24378007112,1758492455545,Synapse54,1758492455545,Synapse54
1142,54739 (Elk Mound),Dunn County,Wisconsin,862753c47ffffff,196,22.74,22.74,75069999.99609375,32266.3591124846,1758492455545,Synapse54,1758492455545,Synapse54
1143,53579 (Reeseville),Dodge County,Wisconsin,86275886fffffff,263,23.59,23.59,70668750.0,31307.841777167017,1758492455545,Synapse54,1758492455545,Synapse54
1144,54135 (Keshena),Menominee County,Wisconsin,86274272fffffff,63,15.52,15.52,76175000.00390625,32499.62731803372,1758492455545,Synapse54,1758492455545,Synapse54
1145,54943 (Hancock),Waushara County,Wisconsin,86275c447ffffff,39,19.5,19.5,72928750.0,31803.313482721278,1758492455545,Synapse54,1758492455545,Synapse54
1146,53955 (Poynette),Columbia County,Wisconsin,86275888fffffff,63,21.5,21.5,70590000.0,31291.010198494685,1758492455545,Synapse54,1758492455545,Synapse54
1147,54666 (Warrens),Monroe County,Wisconsin,86275ec6fffffff,142,18.47,18.47,72908750.00390625,31800.317881712628,1758492455545,Synapse54,1758492455545,Synapse54
1148,54773 (Whitehall),Trempealeau County,Wisconsin,862753307ffffff,54,20.45,20.45,73721250.0,31976.62233929799,1758492455545,Synapse54,1758492455545,Synapse54
1149,53911 (Arlington),Columbia County,Wisconsin,86275889fffffff,112,21.05,21.05,70590000.0,31291.01019849468,1758492455545,Synapse54,1758492455545,Synapse54
1150,54930 (Coloma),Waushara County,Wisconsin,86275c44fffffff,79,19.95,19.95,72774999.99609375,31768.888527548293,1758492455545,Synapse54,1758492455545,Synapse54
1151,54981 (Waupaca),Waupaca County,Wisconsin,86275cc47ffffff,87,22.08,22.08,74356250.0,32111.350417373415,1758492455545,Synapse54,1758492455545,Synapse54
1152,53925 (Columbus),Columbia County,Wisconsin,8627588c7ffffff,57,22.18,22.18,70315000.00390625,31229.12625029668,1758492455545,Synapse54,1758492455545,Synapse54
1153,54761 (Plum City),Pierce County,Wisconsin,86275342fffffff,29,20.86,20.86,74365000.0078125,32114.89248624652,1758492455545,Synapse54,1758492455545,Synapse54
1154,53559 (Marshall),Dane County,Wisconsin,8627588cfffffff,187,23.46,23.46,69881249.9921875,31134.143851005683,1758492455545,Synapse54,1758492455545,Synapse54
1155,54739 (Elk Mound),Dunn County,Wisconsin,862753c4fffffff,328,21.31,21.31,75070000.0,32266.3591124846,1758492455545,Synapse54,1758492455545,Synapse54
1156,54615 (Black River Falls),Jackson County,Wisconsin,86275ec77ffffff,42,20.9,20.9,72938750.0,31804.368588136174,1758492455545,Synapse54,1758492455545,Synapse54
1157,53960 (Rio),Columbia County,Wisconsin,8627588d7ffffff,55,21.32,21.32,70590000.00390625,31291.01019849468,1758492455545,Synapse54,1758492455545,Synapse54
1158,54930 (Coloma),Waushara County,Wisconsin,86275c457ffffff,57,20.5,20.5,73007500.0,31820.666141853613,1758492455545,Synapse54,1758492455545,Synapse54
1159,54416 (Bowler),Menominee County,Wisconsin,862742737ffffff,1,14.29,14.29,76786249.9921875,32631.985747084225,1758492455545,Synapse54,1758492455545,Synapse54
1160,54446 (Loyal),Clark County,Wisconsin,862751707ffffff,70,19.28,19.28,75015000.00390625,32252.481490842143,1758492455545,Synapse54,1758492455545,Synapse54
1161,54930 (Coloma),Waushara County,Wisconsin,86275c45fffffff,170,19.77,19.77,72672500.00390625,31750.714589881816,1758492455545,Synapse54,1758492455545,Synapse54
1162,53590 (Sun Prairie),Dane County,Wisconsin,8627588dfffffff,169,24.07,24.07,70259999.99609375,31221.324864547172,1758492455545,Synapse54,1758492455545,Synapse54
1163,54981 (Waupaca),Waupaca County,Wisconsin,86275cc4fffffff,1199,17.88,17.88,74125000.0,32061.453717823082,1758492455545,Synapse54,1758492455545,Synapse54
1164,54615 (Black River Falls),Jackson County,Wisconsin,86275ec87ffffff,31,16.15,16.15,72977499.99609375,31817.590788524973,1758492455545,Synapse54,1758492455545,Synapse54
1165,53925 (Columbus),Columbia County,Wisconsin,8627588e7ffffff,55,20.99,20.99,70260000.00390625,31221.324864547172,1758492455545,Synapse54,1758492455545,Synapse54
1166,54740 (Elmwood),Pierce County,Wisconsin,862753437ffffff,45,19.4,19.4,74160000.0078125,32071.05088440226,1758492455545,Synapse54,1758492455545,Synapse54
1167,54135 (Keshena),Menominee County,Wisconsin,862742747ffffff,29,19.59,19.59,76200000.00390625,32504.48875540642,1758492455545,Synapse54,1758492455545,Synapse54
1168,54982 (Wautoma),Waushara County,Wisconsin,86275c467ffffff,59,19.41,19.41,72905000.0,31798.70904182361,1758492455545,Synapse54,1758492455545,Synapse54
