OBJECTID,admin4_name,admin3_name,admin2_name,id,GENZ_CY,GENZ_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1579,46122 (Danville),Hendricks County,Indiana,862661147ffffff,136,22.3,22.3,59572499.99609375,28762.278030561683,1758492351220,Synapse54,1758492351220,Synapse54
1580,46171 (Reelsville),Putnam County,Indiana,862661757ffffff,134,19.51,19.51,58776249.9921875,28569.790917938946,1758492351220,Synapse54,1758492351220,Synapse54
1581,46962 (North Manchester),Wabash County,Indiana,86266584fffffff,100,22.32,22.32,63065000.00390625,29585.79439397921,1758492351220,Synapse54,1758492351220,Synapse54
1582,47167 (Salem),Washington County,Indiana,86266c61fffffff,55,21.74,21.74,56437499.99609375,27993.665841433023,1758492351220,Synapse54,1758492351220,Synapse54
1583,46122 (Danville),Hendricks County,Indiana,86266114fffffff,2041,23.51,23.51,59700000.0,28788.723356074894,1758492351220,Synapse54,1758492351220,Synapse54
1584,46750 (Huntington),Huntington County,Indiana,862a96787ffffff,60,19.35,19.35,63070000.0,29584.534019974337,1758492351220,Synapse54,1758492351220,Synapse54
1585,46974 (Roann),Wabash County,Indiana,862665857ffffff,100,20.49,20.49,62901250.0,29546.68254836081,1758492351220,Synapse54,1758492351220,Synapse54
1586,47868 (Poland),Owen County,Indiana,86266175fffffff,100,18.9,18.9,58747500.0,28563.619797308715,1758492351220,Synapse54,1758492351220,Synapse54
1587,46165 (North Salem),Hendricks County,Indiana,862661157ffffff,101,20.2,20.2,59813750.00390625,28815.59745845008,1758492351220,Synapse54,1758492351220,Synapse54
1588,46792 (Warren),Huntington County,Indiana,862a9678fffffff,54,21.34,21.34,62475000.0,29445.58526900966,1758492351220,Synapse54,1758492351220,Synapse54
1589,46974 (Roann),Wabash County,Indiana,86266585fffffff,172,20.31,20.31,63337500.0,29645.81771113289,1758492351220,Synapse54,1758492351220,Synapse54
1590,47281 (Vallonia),Washington County,Indiana,86266c627ffffff,38,21.47,21.47,56786249.99609375,28086.90021183926,1758492351220,Synapse54,1758492351220,Synapse54
1591,46122 (Danville),Hendricks County,Indiana,86266115fffffff,107,20.23,20.23,59572500.0,28762.278030561683,1758492351220,Synapse54,1758492351220,Synapse54
1592,46750 (Huntington),Huntington County,Indiana,862a96797ffffff,76,19.29,19.29,63069999.99609375,29584.534019974337,1758492351220,Synapse54,1758492351220,Synapse54
1593,46962 (North Manchester),Wabash County,Indiana,862665867ffffff,563,20.27,20.27,63337500.00390625,29645.81771113289,1758492351220,Synapse54,1758492351220,Synapse54
1594,46120 (Cloverdale),Putnam County,Indiana,862661767ffffff,113,20.85,20.85,58776249.9921875,28569.790917938943,1758492351220,Synapse54,1758492351220,Synapse54
1595,46149 (Lizton),Hendricks County,Indiana,862661167ffffff,283,22.71,22.71,59972500.00390625,28856.09582038888,1758492351220,Synapse54,1758492351220,Synapse54
1596,46792 (Warren),Huntington County,Indiana,862a9679fffffff,136,16.33,16.33,62635000.0,29485.467045665726,1758492351220,Synapse54,1758492351220,Synapse54
1597,46962 (North Manchester),Wabash County,Indiana,86266586fffffff,64,20.25,20.25,63175000.0,29605.51367997309,1758492351220,Synapse54,1758492351220,Synapse54
1598,47170 (Scottsburg),Washington County,Indiana,86266c62fffffff,36,19.89,19.89,56687500.0,28060.19145763003,1758492351220,Synapse54,1758492351220,Synapse54
1599,46122 (Danville),Hendricks County,Indiana,86266116fffffff,127,22.2,22.2,59730000.0,28795.136466312913,1758492351220,Synapse54,1758492351220,Synapse54
1600,46770 (Markle),Wells County,Indiana,862a967a7ffffff,252,18.48,18.48,62852499.99609375,29532.85330344935,1758492351220,Synapse54,1758492351220,Synapse54
1601,46982 (Silver Lake),Wabash County,Indiana,862665877ffffff,75,20.27,20.27,63718750.0,29733.707317744967,1758492351220,Synapse54,1758492351220,Synapse54
1602,46120 (Cloverdale),Putnam County,Indiana,86266176fffffff,504,18.66,18.66,58776250.0078125,28569.790917938946,1758492351220,Synapse54,1758492351220,Synapse54
1603,46120 (Cloverdale),Putnam County,Indiana,862661397ffffff,97,20.29,20.29,59073749.99609375,28637.158227726493,1758492351220,Synapse54,1758492351220,Synapse54
1604,47520 (Cannelton),Perry County,Indiana,8626680b7ffffff,40,21.74,21.74,55151250.0,27684.178036844067,1758492351220,Synapse54,1758492351220,Synapse54
1605,46975 (Rochester),Fulton County,Indiana,862665887ffffff,1613,20.18,20.18,63672499.9921875,29721.451739197415,1758492351220,Synapse54,1758492351220,Synapse54
1606,46714 (Bluffton),Wells County,Indiana,862a967afffffff,52,19.55,19.55,62908750.0,29544.57891473215,1758492351220,Synapse54,1758492351220,Synapse54
1607,46120 (Cloverdale),Putnam County,Indiana,86266139fffffff,77,19.25,19.25,58620000.00390625,28528.71629343539,1758492351220,Synapse54,1758492351220,Synapse54
1608,47281 (Vallonia),Washington County,Indiana,86266c637ffffff,45,21.53,21.53,56925000.0,28113.376975136413,1758492351220,Synapse54,1758492351220,Synapse54
1609,46975 (Rochester),Fulton County,Indiana,86266588fffffff,50,17.36,17.36,63423749.9921875,29667.86078829511,1758492351220,Synapse54,1758492351220,Synapse54
1610,46750 (Huntington),Huntington County,Indiana,862a967b7ffffff,73,19.06,19.06,62852500.0,29532.85330344935,1758492351220,Synapse54,1758492351220,Synapse54
1611,46180 (Stilesville),Morgan County,Indiana,8626613a7ffffff,65,21.1,21.1,58961250.0,28616.156664108403,1758492351220,Synapse54,1758492351220,Synapse54
1612,47454 (Paoli),Orange County,Indiana,862668dafffffff,49,18.08,18.08,56351250.0,27974.52917025703,1758492351220,Synapse54,1758492351220,Synapse54
1613,46186 (Wilkinson),Hancock County,Indiana,862a9246fffffff,84,21.05,21.05,60207500.00390625,28905.97368764431,1758492351220,Synapse54,1758492351220,Synapse54
1614,47112 (Corydon),Harrison County,Indiana,862668117ffffff,71,21.19,21.19,55195000.00390625,27687.192302807816,1758492351220,Synapse54,1758492351220,Synapse54
1615,47469 (West Baden Springs),Orange County,Indiana,862668db7ffffff,252,19.18,19.18,56351250.00390625,27974.529170257025,1758492351220,Synapse54,1758492351220,Synapse54
1616,46538 (Leesburg),Kosciusko County,Indiana,86274b29fffffff,168,25.26,25.26,64327500.0,29879.11623346342,1758492351220,Synapse54,1758492351220,Synapse54
1617,46975 (Rochester),Fulton County,Indiana,8626658a7ffffff,85,22.79,22.79,63500000.0,29686.121742292693,1758492351220,Synapse54,1758492351220,Synapse54
1618,47448 (Nashville),Brown County,Indiana,86266c407ffffff,10,15.63,15.63,57749999.99609375,28319.86636050219,1758492351220,Synapse54,1758492351220,Synapse54
1619,47882 (Sullivan),Sullivan County,Indiana,86266ec8fffffff,49,20.5,20.5,57280000.00390625,28203.612024447546,1758492351220,Synapse54,1758492351220,Synapse54
1620,46135 (Greencastle),Putnam County,Indiana,862661777ffffff,429,16.31,16.31,58920000.00390625,28599.412978578144,1758492351220,Synapse54,1758492351220,Synapse54
1621,46542 (Milford),Kosciusko County,Indiana,86274b2a7ffffff,766,22.71,22.71,64681250.00390625,29958.02042132723,1758492351220,Synapse54,1758492351220,Synapse54
1622,47264 (Norman),Jackson County,Indiana,86266c40fffffff,4,19.05,19.05,57313750.0,28214.407992107328,1758492351220,Synapse54,1758492351220,Synapse54
1623,46064 (Pendleton),Madison County,Indiana,862a92477ffffff,1173,18.1,18.1,60234999.99609375,28919.077887145966,1758492351220,Synapse54,1758492351220,Synapse54
1624,47401 (Bloomington),Monroe County,Indiana,86266c417ffffff,40,14.98,14.98,57523750.00390625,28261.18089059673,1758492351220,Synapse54,1758492351220,Synapse54
1625,46151 (Martinsville),Morgan County,Indiana,8626613afffffff,142,19.37,19.37,59228750.00390625,28674.837659888668,1758492351220,Synapse54,1758492351220,Synapse54
1626,43526 (Hicksville),Paulding County,Ohio,862a96887ffffff,78,22.54,22.54,64508750.0,29919.915173187324,1758492351220,Synapse54,1758492351220,Synapse54
1627,46542 (Milford),Kosciusko County,Indiana,86274b2afffffff,271,16.47,16.47,64627499.99609375,29945.010964944828,1758492351220,Synapse54,1758492351220,Synapse54
1628,47264 (Norman),Monroe County,Indiana,86266c41fffffff,16,14.55,14.55,57536250.0,28266.61648982807,1758492351220,Synapse54,1758492351220,Synapse54
1629,46975 (Rochester),Fulton County,Indiana,8626658afffffff,124,19.94,19.94,63500000.0,29686.121742292693,1758492351220,Synapse54,1758492351220,Synapse54
1630,47167 (Salem),Washington County,Indiana,86266c647ffffff,136,23.69,23.69,56275000.0,27959.3648742861,1758492351220,Synapse54,1758492351220,Synapse54
1631,47448 (Nashville),Brown County,Indiana,86266c427ffffff,3,15.79,15.79,57732499.99609375,28308.125559111842,1758492351220,Synapse54,1758492351220,Synapse54
1632,62478 (West York),Crawford County,Illinois,86266ec97ffffff,50,20.33,20.33,57827499.99609375,28337.976570671264,1758492351220,Synapse54,1758492351220,Synapse54
1633,47448 (Nashville),Brown County,Indiana,86266c42fffffff,4,17.39,17.39,57706249.99609375,28308.148823480777,1758492351220,Synapse54,1758492351220,Synapse54
1634,46121 (Coatesville),Putnam County,Indiana,8626613b7ffffff,107,20.11,20.11,58619999.99609375,28528.71629343539,1758492351220,Synapse54,1758492351220,Synapse54
1635,46409 (Gary),Lake County,Indiana,862664007ffffff,6311,24.72,24.72,64951249.99609375,30021.036593371857,1758492351220,Synapse54,1758492351220,Synapse54
1636,46542 (Milford),Kosciusko County,Indiana,86274b2b7ffffff,134,23.97,23.97,64877500.0,30005.31004677672,1758492351220,Synapse54,1758492351220,Synapse54
1637,47401 (Bloomington),Brown County,Indiana,86266c437ffffff,48,16.33,16.33,57720000.0078125,28313.645532104576,1758492351220,Synapse54,1758492351220,Synapse54
1638,46156 (Milroy),Rush County,Indiana,86266c9a7ffffff,89,25.0,25.0,58889999.9921875,28592.346491867465,1758492351220,Synapse54,1758492351220,Synapse54
1639,46033 (Carmel),Hamilton County,Indiana,862a92487ffffff,6990,23.86,23.86,60288750.0,28927.362693493556,1758492351220,Synapse54,1758492351220,Synapse54
1640,47264 (Norman),Jackson County,Indiana,86266c457ffffff,42,19.44,19.44,57439999.9921875,28241.127230889626,1758492351220,Synapse54,1758492351220,Synapse54
1641,47874 (Rosedale),Vigo County,Indiana,862661787ffffff,110,19.0,19.0,59050000.0,28634.316482451464,1758492351220,Synapse54,1758492351220,Synapse54
1642,46562 (Pierceton),Kosciusko County,Indiana,86274b2c7ffffff,134,22.08,22.08,64241250.00390625,29858.92497961074,1758492351220,Synapse54,1758492351220,Synapse54
1643,47264 (Norman),Jackson County,Indiana,86266c45fffffff,45,19.23,19.23,57286250.0,28200.551896428908,1758492351220,Synapse54,1758492351220,Synapse54
1644,47862 (Montezuma),Parke County,Indiana,862661407ffffff,57,21.11,21.11,59847499.99609375,28826.99238744513,1758492351220,Synapse54,1758492351220,Synapse54
1645,46410 (Merrillville),Lake County,Indiana,86266400fffffff,2629,22.44,22.44,64756250.0,29974.996130112886,1758492351220,Synapse54,1758492351220,Synapse54
1646,47849 (Fairbanks),Sullivan County,Indiana,86266ec9fffffff,114,18.78,18.78,57435000.0,28245.037474635494,1758492351220,Synapse54,1758492351220,Synapse54
1647,47264 (Norman),Jackson County,Indiana,86266c477ffffff,22,20.37,20.37,57566250.00390625,28273.070197643854,1758492351220,Synapse54,1758492351220,Synapse54
1648,46562 (Pierceton),Kosciusko County,Indiana,86274b2cfffffff,410,22.08,22.08,63915000.0,29778.63066931194,1758492351220,Synapse54,1758492351220,Synapse54
1649,46182 (Waldron),Shelby County,Indiana,86266c9b7ffffff,187,20.09,20.09,59013750.00390625,28625.756295137857,1758492351220,Synapse54,1758492351220,Synapse54
1650,47401 (Bloomington),Monroe County,Indiana,86266c487ffffff,608,18.36,18.36,57677499.99609375,28301.756225057452,1758492351220,Synapse54,1758492351220,Synapse54
1651,46033 (Carmel),Hamilton County,Indiana,862a9248fffffff,6161,22.07,22.07,60448750.0,28965.94038989304,1758492351220,Synapse54,1758492351220,Synapse54
1652,40104 (Battletown),Meade County,Kentucky,862668187ffffff,44,18.11,18.11,55071250.00390625,27654.90489055915,1758492351220,Synapse54,1758492351220,Synapse54
1653,47421 (Bedford),Monroe County,Indiana,86266c48fffffff,100,19.08,19.08,57677500.00390625,28301.756225057452,1758492351220,Synapse54,1758492351220,Synapse54
1654,46582 (Warsaw),Kosciusko County,Indiana,86274b2d7ffffff,3152,26.49,26.49,64492500.0,29912.969835998098,1758492351220,Synapse54,1758492351220,Synapse54
1655,47431 (Freedom),Owen County,Indiana,86266e9afffffff,69,20.47,20.47,58069999.99609375,28397.460824567454,1758492351220,Synapse54,1758492351220,Synapse54
1656,46406 (Gary),Lake County,Indiana,862664017ffffff,6147,23.5,23.5,65042500.0,30041.814235734768,1758492351220,Synapse54,1758492351220,Synapse54
1657,47403 (Bloomington),Monroe County,Indiana,86266c497ffffff,146,18.46,18.46,57648750.0,28295.47428726737,1758492351220,Synapse54,1758492351220,Synapse54
1658,47849 (Fairbanks),Sullivan County,Indiana,86266eca7ffffff,50,19.46,19.46,57827500.0,28337.976570671264,1758492351220,Synapse54,1758492351220,Synapse54
1659,47462 (Springville),Monroe County,Indiana,86266c49fffffff,276,20.09,20.09,57311249.9921875,28208.102789948312,1758492351220,Synapse54,1758492351220,Synapse54
1660,46131 (Franklin),Johnson County,Indiana,86266cc37ffffff,196,19.41,19.41,58906250.00390625,28600.532998261944,1758492351220,Synapse54,1758492351220,Synapse54
1661,46580 (Warsaw),Kosciusko County,Indiana,86274b2dfffffff,1251,28.93,28.93,64273750.0,29865.783071157584,1758492351220,Synapse54,1758492351220,Synapse54
1662,47401 (Bloomington),Monroe County,Indiana,86266c4a7ffffff,579,21.12,21.12,57677500.0,28301.756225057452,1758492351220,Synapse54,1758492351220,Synapse54
1663,47165 (Pekin),Washington County,Indiana,86266c64fffffff,159,21.96,21.96,56245000.00390625,27952.871207719418,1758492351220,Synapse54,1758492351220,Synapse54
1664,46074 (Westfield),Hamilton County,Indiana,862a92497ffffff,8451,24.6,24.6,60764999.99609375,29046.48384651746,1758492351220,Synapse54,1758492351220,Synapse54
1665,47427 (Coal City),Owen County,Indiana,86266e9b7ffffff,51,19.92,19.92,58156250.0,28418.072343380536,1758492351220,Synapse54,1758492351220,Synapse54
1666,47401 (Bloomington),Monroe County,Indiana,86266c4afffffff,71,17.23,17.23,57677500.0078125,28301.756225057452,1758492351220,Synapse54,1758492351220,Synapse54
1667,46562 (Pierceton),Kosciusko County,Indiana,86274b2e7ffffff,423,17.33,17.33,64627499.99609375,29945.010964944824,1758492351220,Synapse54,1758492351220,Synapse54
1668,47834 (Brazil),Clay County,Indiana,86266178fffffff,174,20.79,20.79,58735000.0078125,28553.047232408684,1758492351220,Synapse54,1758492351220,Synapse54
1669,46131 (Franklin),Johnson County,Indiana,86266cd07ffffff,141,23.86,23.86,58910000.0,28598.64518035332,1758492351220,Synapse54,1758492351220,Synapse54
1670,47882 (Sullivan),Sullivan County,Indiana,86266ecafffffff,71,20.46,20.46,57697500.0,28302.34841694258,1758492351220,Synapse54,1758492351220,Synapse54
1671,47403 (Bloomington),Monroe County,Indiana,86266c4b7ffffff,943,21.05,21.05,57677499.9921875,28301.756225057452,1758492351220,Synapse54,1758492351220,Synapse54
1672,46410 (Merrillville),Lake County,Indiana,86266401fffffff,5446,23.61,23.61,64572500.00390625,29937.242508031522,1758492351220,Synapse54,1758492351220,Synapse54
1673,47436 (Heltonville),Lawrence County,Indiana,86266c4c7ffffff,98,18.56,18.56,57102500.0078125,28161.158121433204,1758492351220,Synapse54,1758492351220,Synapse54
1674,46032 (Carmel),Hamilton County,Indiana,862a9249fffffff,7856,22.79,22.79,60288750.0,28927.362693493556,1758492351220,Synapse54,1758492351220,Synapse54
1675,47470 (Williams),Lawrence County,Indiana,86266ea07ffffff,44,19.3,19.3,56768750.0,28082.54406011451,1758492351220,Synapse54,1758492351220,Synapse54
1676,47167 (Salem),Washington County,Indiana,86266c657ffffff,1124,21.52,21.52,56482500.0,28006.094624601155,1758492351220,Synapse54,1758492351220,Synapse54
1677,47421 (Bedford),Lawrence County,Indiana,86266c4cfffffff,157,18.26,18.26,57159999.99609375,28173.832657646606,1758492351220,Synapse54,1758492351220,Synapse54
1678,46131 (Franklin),Shelby County,Indiana,86266cd0fffffff,59,19.6,19.6,58724999.9921875,28560.14872648322,1758492351220,Synapse54,1758492351220,Synapse54
1679,46764 (Larwill),Whitley County,Indiana,86274b2efffffff,135,22.8,22.8,64273750.00390625,29865.783071157584,1758492351220,Synapse54,1758492351220,Synapse54
1680,47421 (Bedford),Lawrence County,Indiana,86266c4d7ffffff,102,18.68,18.68,57467499.99609375,28254.98332656805,1758492351220,Synapse54,1758492351220,Synapse54
1681,46402 (Gary),Lake County,Indiana,862664027ffffff,2243,23.25,23.25,65173750.0,30068.865917501353,1758492351220,Synapse54,1758492351220,Synapse54
1682,62477 (West Union),Clark County,Illinois,86266ecb7ffffff,14,21.21,21.21,57671250.0078125,28296.72925005221,1758492351220,Synapse54,1758492351220,Synapse54
1683,47421 (Bedford),Lawrence County,Indiana,86266c4dfffffff,324,19.06,19.06,57229999.99609375,28194.112522144893,1758492351220,Synapse54,1758492351220,Synapse54
1684,47446 (Mitchell),Lawrence County,Indiana,86266ea0fffffff,107,19.28,19.28,56768749.99609375,28082.54406011451,1758492351220,Synapse54,1758492351220,Synapse54
1685,47805 (Terre Haute),Vigo County,Indiana,862661797ffffff,268,20.92,20.92,58821249.9921875,28573.66526866553,1758492351220,Synapse54,1758492351220,Synapse54
1686,46538 (Leesburg),Kosciusko County,Indiana,86274b2f7ffffff,686,17.86,17.86,64077499.99609375,29818.99539939218,1758492351220,Synapse54,1758492351220,Synapse54
1687,47264 (Norman),Lawrence County,Indiana,86266c4e7ffffff,31,18.24,18.24,57313750.0,28214.407992107328,1758492351220,Synapse54,1758492351220,Synapse54
1688,46701 (Albion),Noble County,Indiana,86274b347ffffff,387,21.01,21.01,64856250.00390625,29998.860984122304,1758492351220,Synapse54,1758492351220,Synapse54
1689,47436 (Heltonville),Lawrence County,Indiana,86266c4efffffff,43,18.3,18.3,57231249.99609375,28194.182562374517,1758492351220,Synapse54,1758492351220,Synapse54
1690,46131 (Franklin),Johnson County,Indiana,86266cd17ffffff,872,25.13,25.13,59305000.0,28693.712334092,1758492351220,Synapse54,1758492351220,Synapse54
1691,46062 (Noblesville),Hamilton County,Indiana,862a924a7ffffff,5473,22.39,22.39,60606250.00390625,29006.275489396725,1758492351220,Synapse54,1758492351220,Synapse54
1692,46342 (Hobart),Lake County,Indiana,86266402fffffff,7058,22.98,22.98,64821250.0,29990.05652783428,1758492351220,Synapse54,1758492351220,Synapse54
1693,47436 (Heltonville),Lawrence County,Indiana,86266c4f7ffffff,80,17.86,17.86,57523749.9921875,28261.18089059673,1758492351220,Synapse54,1758492351220,Synapse54
1694,46701 (Albion),Noble County,Indiana,86274b34fffffff,252,21.09,21.09,64856249.99609375,29998.860984122304,1758492351220,Synapse54,1758492351220,Synapse54
1695,47581 (Shoals),Martin County,Indiana,86266ea17ffffff,57,20.8,20.8,56977500.0078125,28129.145114449355,1758492351220,Synapse54,1758492351220,Synapse54
1696,47448 (Nashville),Brown County,Indiana,86266c507ffffff,280,15.01,15.01,58072500.00390625,28393.328016584106,1758492351220,Synapse54,1758492351220,Synapse54
1697,47167 (Salem),Washington County,Indiana,86266c65fffffff,270,21.13,21.13,55938749.99609375,27873.46932462597,1758492351220,Synapse54,1758492351220,Synapse54
1698,47882 (Sullivan),Sullivan County,Indiana,86266ecc7ffffff,56,20.59,20.59,57160000.0,28172.857376194996,1758492351220,Synapse54,1758492351220,Synapse54
1699,46131 (Franklin),Johnson County,Indiana,86266cd1fffffff,732,20.4,20.4,58751249.99609375,28559.827305190112,1758492351220,Synapse54,1758492351220,Synapse54
1700,47448 (Nashville),Brown County,Indiana,86266c50fffffff,47,16.49,16.49,57903749.99609375,28360.441694962912,1758492351220,Synapse54,1758492351220,Synapse54
1701,46402 (Gary),Lake County,Indiana,862664037ffffff,4418,23.14,23.14,65042500.0,30041.814235734768,1758492351220,Synapse54,1758492351220,Synapse54
1702,46060 (Noblesville),Hamilton County,Indiana,862a924afffffff,5625,24.67,24.67,60205000.00390625,28912.601722437776,1758492351220,Synapse54,1758492351220,Synapse54
1703,47448 (Nashville),Brown County,Indiana,86266c517ffffff,43,17.13,17.13,58197500.0,28427.518180876683,1758492351220,Synapse54,1758492351220,Synapse54
1704,46767 (Ligonier),Noble County,Indiana,86274b357ffffff,208,23.77,23.77,64660000.0,29951.869056491672,1758492351220,Synapse54,1758492351220,Synapse54
1705,47446 (Mitchell),Martin County,Indiana,86266ea1fffffff,40,19.7,19.7,56587500.00390625,28036.1590267312,1758492351220,Synapse54,1758492351220,Synapse54
1706,47448 (Nashville),Brown County,Indiana,86266c51fffffff,48,15.69,15.69,57887500.00390625,28348.529123546858,1758492351220,Synapse54,1758492351220,Synapse54
1707,46123 (Avon),Hendricks County,Indiana,862661aa7ffffff,6095,23.91,23.91,59516250.0,28748.055241575923,1758492351220,Synapse54,1758492351220,Synapse54
1708,46701 (Albion),Noble County,Indiana,86274b35fffffff,199,22.14,22.14,64660000.0,29951.869056491672,1758492351220,Synapse54,1758492351220,Synapse54
1709,47448 (Nashville),Brown County,Indiana,86266c527ffffff,160,15.34,15.34,58115000.0078125,28407.30703490168,1758492351220,Synapse54,1758492351220,Synapse54
1710,47838 (Carlisle),Sullivan County,Indiana,86266eccfffffff,276,12.07,12.07,56915000.0078125,28115.372711081123,1758492351220,Synapse54,1758492351220,Synapse54
1711,46110 (Boggstown),Shelby County,Indiana,86266cd27ffffff,103,21.59,21.59,58910000.00390625,28598.645180353316,1758492351220,Synapse54,1758492351220,Synapse54
1712,47448 (Nashville),Brown County,Indiana,86266c537ffffff,124,15.52,15.52,58198749.99609375,28427.44964322904,1758492351220,Synapse54,1758492351220,Synapse54
1713,46074 (Westfield),Hamilton County,Indiana,862a924b7ffffff,3442,22.54,22.54,60502500.0,28974.673712865737,1758492351220,Synapse54,1758492351220,Synapse54
1714,46385 (Valparaiso),Porter County,Indiana,862664047ffffff,1031,19.51,19.51,64666250.00390625,29954.44895502577,1758492351220,Synapse54,1758492351220,Synapse54
1715,47470 (Williams),Lawrence County,Indiana,86266ea27ffffff,101,19.88,19.88,56977499.9921875,28129.145114449355,1758492351220,Synapse54,1758492351220,Synapse54
1716,47170 (Scottsburg),Washington County,Indiana,86266c667ffffff,132,24.0,24.0,56482500.0,28006.09462460115,1758492351220,Synapse54,1758492351220,Synapse54
1717,46176 (Shelbyville),Shelby County,Indiana,86266cd2fffffff,94,20.04,20.04,59066250.00390625,28639.14773492667,1758492351220,Synapse54,1758492351220,Synapse54
1718,46307 (Crown Point),Lake County,Indiana,862664057ffffff,808,22.27,22.27,64406250.0078125,29896.186740445817,1758492351220,Synapse54,1758492351220,Synapse54
1719,47446 (Mitchell),Lawrence County,Indiana,86266ea2fffffff,107,19.35,19.35,56684999.99609375,28061.90497597181,1758492351220,Synapse54,1758492351220,Synapse54
1720,46168 (Plainfield),Hendricks County,Indiana,862661aafffffff,2976,23.58,23.58,59669999.99609375,28780.45996666789,1758492351220,Synapse54,1758492351220,Synapse54
1721,46131 (Franklin),Johnson County,Indiana,86266cd37ffffff,147,25.34,25.34,59221249.99609375,28679.318018416456,1758492351220,Synapse54,1758492351220,Synapse54
1722,47167 (Salem),Washington County,Indiana,86266c66fffffff,188,24.97,24.97,56275000.0,27959.3648742861,1758492351220,Synapse54,1758492351220,Synapse54
1723,47470 (Williams),Martin County,Indiana,86266ea37ffffff,76,20.38,20.38,56685000.0,28061.90497597181,1758492351220,Synapse54,1758492351220,Synapse54
1724,46385 (Valparaiso),Porter County,Indiana,862664067ffffff,1472,22.56,22.56,64889999.99609375,30006.37723773899,1758492351220,Synapse54,1758492351220,Synapse54
1725,46176 (Shelbyville),Shelby County,Indiana,86266cd67ffffff,90,18.87,18.87,58570000.00390625,28519.401220469732,1758492351220,Synapse54,1758492351220,Synapse54
1726,46385 (Valparaiso),Porter County,Indiana,86266406fffffff,1918,22.45,22.45,64668750.0,29959.14794134375,1758492351220,Synapse54,1758492351220,Synapse54
1727,47452 (Orleans),Orange County,Indiana,86266ea47ffffff,129,23.04,23.04,56685000.0,28061.90497597181,1758492351220,Synapse54,1758492351220,Synapse54
1728,46123 (Avon),Hendricks County,Indiana,862661ab7ffffff,2263,21.37,21.37,59542500.0,28748.54218296143,1758492351220,Synapse54,1758492351220,Synapse54
1729,46176 (Shelbyville),Shelby County,Indiana,86266cd77ffffff,115,19.52,19.52,58982500.00390625,28618.99581491847,1758492351220,Synapse54,1758492351220,Synapse54
1730,47167 (Salem),Washington County,Indiana,86266c677ffffff,111,21.47,21.47,56482499.99609375,28006.09462460115,1758492351220,Synapse54,1758492351220,Synapse54
1731,47454 (Paoli),Orange County,Indiana,86266ea4fffffff,103,22.34,22.34,56351250.0,27974.529170257025,1758492351220,Synapse54,1758492351220,Synapse54
1732,46342 (Hobart),Porter County,Indiana,862664077ffffff,780,18.82,18.82,64979999.99609375,30026.924412826105,1758492351220,Synapse54,1758492351220,Synapse54
1733,46106 (Bargersville),Johnson County,Indiana,86266cd87ffffff,284,20.13,20.13,58907500.00390625,28600.288046821806,1758492351220,Synapse54,1758492351220,Synapse54
1734,60411 (Chicago Heights),Cook County,Illinois,862664087ffffff,5582,20.95,20.95,64378750.00390625,29890.529388267365,1758492351220,Synapse54,1758492351220,Synapse54
1735,47452 (Orleans),Orange County,Indiana,86266ea57ffffff,30,21.58,21.58,56351250.00390625,27974.529170257025,1758492351220,Synapse54,1758492351220,Synapse54
1736,46113 (Camby),Morgan County,Indiana,862661ac7ffffff,1384,21.29,21.29,58961250.00390625,28613.924438050755,1758492351220,Synapse54,1758492351220,Synapse54
1737,46131 (Franklin),Johnson County,Indiana,86266cd8fffffff,293,21.91,21.91,58721249.99609375,28553.805373051247,1758492351220,Synapse54,1758492351220,Synapse54
1738,46311 (Dyer),Lake County,Indiana,86266408fffffff,4515,19.86,19.86,64820000.0,29989.941343056038,1758492351220,Synapse54,1758492351220,Synapse54
1739,47469 (West Baden Springs),Orange County,Indiana,86266ea5fffffff,77,22.99,22.99,56351250.00390625,27974.52917025703,1758492351220,Synapse54,1758492351220,Synapse54
1740,47167 (Salem),Washington County,Indiana,86266c6c7ffffff,63,21.21,21.21,56245000.0,27952.871207719418,1758492351220,Synapse54,1758492351220,Synapse54
1741,46160 (Morgantown),Johnson County,Indiana,86266cd9fffffff,153,20.35,20.35,58907500.0,28600.288046821806,1758492351220,Synapse54,1758492351220,Synapse54
1742,46324 (Hammond),Lake County,Indiana,8626640a7ffffff,12112,23.01,23.01,65015000.0,30036.156883556316,1758492351220,Synapse54,1758492351220,Synapse54
1743,47446 (Mitchell),Lawrence County,Indiana,86266ea67ffffff,674,20.74,20.74,56685000.0,28061.90497597181,1758492351220,Synapse54,1758492351220,Synapse54
1744,46151 (Martinsville),Morgan County,Indiana,862661acfffffff,469,21.56,21.56,58961250.00390625,28613.92443805075,1758492351220,Synapse54,1758492351220,Synapse54
1745,46131 (Franklin),Johnson County,Indiana,86266cda7ffffff,2447,23.36,23.36,58962500.0,28606.69264512888,1758492351220,Synapse54,1758492351220,Synapse54
1746,46375 (Schererville),Lake County,Indiana,8626640afffffff,5371,18.19,18.19,64378749.99609375,29890.529388267365,1758492351220,Synapse54,1758492351220,Synapse54
1747,47452 (Orleans),Orange County,Indiana,86266ea6fffffff,620,22.81,22.81,56380000.0,27980.85122476038,1758492351220,Synapse54,1758492351220,Synapse54
1748,47167 (Salem),Washington County,Indiana,86266c6cfffffff,74,20.9,20.9,56118750.00390625,27920.47510090239,1758492351220,Synapse54,1758492351220,Synapse54
