OBJECTID,admin4_name,admin3_name,admin2_name,id,X9028_X,X9028_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
133,54446 (Loyal),Clark County,Wisconsin,86275146fffffff,341,4.87,4.87,75884999.9921875,32439.320422262143,1758492772571,Synapse54,1758492772571,Synapse54
134,54498 (Withee),Clark County,Wisconsin,862751477ffffff,741,5.98,5.98,75291250.00390625,32313.94009384934,1758492772571,Synapse54,1758492772571,Synapse54
135,54768 (Stanley),Chippewa County,Wisconsin,862751487ffffff,1257,4.59,4.59,75380000.0,32332.93719396077,1758492772571,Synapse54,1758492772571,Synapse54
136,54768 (Stanley),Clark County,Wisconsin,86275148fffffff,416,5.01,5.01,75172499.9921875,32288.398431651272,1758492772571,Synapse54,1758492772571,Synapse54
137,54726 (Boyd),Chippewa County,Wisconsin,862751497ffffff,1725,4.93,4.93,75568750.0,32375.74425106474,1758492772571,Synapse54,1758492772571,Synapse54
138,54726 (Boyd),Chippewa County,Wisconsin,86275149fffffff,314,3.14,3.14,75587500.0078125,32379.194197256962,1758492772571,Synapse54,1758492772571,Synapse54
139,54768 (Stanley),Clark County,Wisconsin,8627514a7ffffff,4068,4.64,4.64,75806249.99609375,32424.271917724036,1758492772571,Synapse54,1758492772571,Synapse54
140,54768 (Stanley),Clark County,Wisconsin,8627514afffffff,616,5.36,5.36,75398750.0078125,32336.38714015299,1758492772571,Synapse54,1758492772571,Synapse54
141,54768 (Stanley),Chippewa County,Wisconsin,8627514b7ffffff,611,5.61,5.61,75806250.0,32424.271917724036,1758492772571,Synapse54,1758492772571,Synapse54
142,54771 (Thorp),Clark County,Wisconsin,8627514c7ffffff,272,5.91,5.91,75291249.99609375,32313.94009384934,1758492772571,Synapse54,1758492772571,Synapse54
143,54493 (Willard),Clark County,Wisconsin,8627514cfffffff,652,5.57,5.57,75291250.00390625,32313.94009384934,1758492772571,Synapse54,1758492772571,Synapse54
144,54771 (Thorp),Clark County,Wisconsin,8627514d7ffffff,182,5.69,5.69,75172500.0078125,32288.398431651272,1758492772571,Synapse54,1758492772571,Synapse54
145,54771 (Thorp),Clark County,Wisconsin,8627514dfffffff,74,5.29,5.29,74737500.0078125,32193.741416834288,1758492772571,Synapse54,1758492772571,Synapse54
146,54437 (Greenwood),Clark County,Wisconsin,8627514e7ffffff,396,6.6,6.6,75527500.00390625,32362.64584061771,1758492772571,Synapse54,1758492772571,Synapse54
147,54437 (Greenwood),Clark County,Wisconsin,8627514efffffff,223,5.87,5.87,75161249.9921875,32285.229613925225,1758492772571,Synapse54,1758492772571,Synapse54
148,54771 (Thorp),Clark County,Wisconsin,8627514f7ffffff,252,5.86,5.86,75587500.0,32379.194197256962,1758492772571,Synapse54,1758492772571,Synapse54
149,54498 (Withee),Taylor County,Wisconsin,862751507ffffff,152,4.75,4.75,76400000.0,32549.470673888907,1758492772571,Synapse54,1758492772571,Synapse54
150,54498 (Withee),Taylor County,Wisconsin,86275150fffffff,215,4.39,4.39,75885000.0078125,32439.320422262143,1758492772571,Synapse54,1758492772571,Synapse54
151,54433 (Gilman),Taylor County,Wisconsin,862751517ffffff,276,4.84,4.84,76609999.99609375,32593.778062353555,1758492772571,Synapse54,1758492772571,Synapse54
152,54447 (Lublin),Taylor County,Wisconsin,86275151fffffff,496,4.47,4.47,76480000.0,32564.91260488851,1758492772571,Synapse54,1758492772571,Synapse54
153,54451 (Medford),Taylor County,Wisconsin,862751527ffffff,39,5.57,5.57,76610000.0,32595.92095803193,1758492772571,Synapse54,1758492772571,Synapse54
154,54498 (Withee),Taylor County,Wisconsin,86275152fffffff,160,4.85,4.85,76419999.99609375,32553.208589314698,1758492772571,Synapse54,1758492772571,Synapse54
