OBJECTID,admin4_name,admin3_name,admin2_name,id,X9028_X,X9028_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1056,47834 (Brazil),Clay County,Indiana,862661637ffffff,16937,4.14,4.14,59049999.99609375,28634.316482451464,1758492746354,Synapse54,1758492746354,Synapse54
1057,47868 (Poland),Clay County,Indiana,862661677ffffff,1004,5.52,5.52,58465000.0,28490.871986357146,1758492746354,Synapse54,1758492746354,Synapse54
1058,47803 (Terre Haute),Vigo County,Indiana,862661687ffffff,2998,5.12,5.12,58484999.99609375,28494.875236043616,1758492746354,Synapse54,1758492746354,Synapse54
1059,47803 (Terre Haute),Vigo County,Indiana,862661697ffffff,34181,3.54,3.54,58496249.99609375,28500.133376057925,1758492746354,Synapse54,1758492746354,Synapse54
1060,47834 (Brazil),Clay County,Indiana,8626616a7ffffff,6819,5.75,5.75,58523749.99609375,28506.064643591435,1758492746354,Synapse54,1758492746354,Synapse54
1061,47834 (Brazil),Clay County,Indiana,8626616afffffff,381,7.19,7.19,58523750.0,28506.064643591435,1758492746354,Synapse54,1758492746354,Synapse54
1062,47805 (Terre Haute),Vigo County,Indiana,8626616b7ffffff,4695,4.87,4.87,59050000.0,28634.316482451464,1758492746354,Synapse54,1758492746354,Synapse54
1063,47834 (Brazil),Parke County,Indiana,862661707ffffff,516,4.37,4.37,59202500.0,28672.123219292193,1758492746354,Synapse54,1758492746354,Synapse54
1064,46171 (Reelsville),Putnam County,Indiana,86266170fffffff,1805,7.0,7.0,58861250.00390625,28590.347466503412,1758492746354,Synapse54,1758492746354,Synapse54
1065,47837 (Carbon),Parke County,Indiana,862661717ffffff,468,4.46,4.46,58920000.0,28599.41297857814,1758492746354,Synapse54,1758492746354,Synapse54
1066,47834 (Brazil),Clay County,Indiana,86266171fffffff,800,5.0,5.0,59231250.0,28677.524680859893,1758492746354,Synapse54,1758492746354,Synapse54
1067,46135 (Greencastle),Putnam County,Indiana,862661727ffffff,490,3.77,3.77,59231249.99609375,28678.29433992242,1758492746354,Synapse54,1758492746354,Synapse54
1068,46135 (Greencastle),Putnam County,Indiana,86266172fffffff,864,5.37,5.37,59073750.0,28637.391543013036,1758492746354,Synapse54,1758492746354,Synapse54
1069,47834 (Brazil),Parke County,Indiana,862661737ffffff,351,4.28,4.28,59077500.0,28640.315775487525,1758492746354,Synapse54,1758492746354,Synapse54
1070,46120 (Cloverdale),Putnam County,Indiana,862661747ffffff,980,4.05,4.05,58920000.0,28599.41297857814,1758492746354,Synapse54,1758492746354,Synapse54
1071,47882 (Sullivan),Sullivan County,Indiana,86266ecc7ffffff,541,5.64,5.64,57160000.0,28172.857376194996,1758492746354,Synapse54,1758492746354,Synapse54
1072,46120 (Cloverdale),Owen County,Indiana,86266174fffffff,1888,2.76,2.76,58578750.0,28517.52688588757,1758492746354,Synapse54,1758492746354,Synapse54
1073,46171 (Reelsville),Putnam County,Indiana,862661757ffffff,1627,5.28,5.28,58776249.9921875,28569.790917938946,1758492746354,Synapse54,1758492746354,Synapse54
1074,47868 (Poland),Owen County,Indiana,86266175fffffff,602,2.97,2.97,58747500.0,28563.619797308715,1758492746354,Synapse54,1758492746354,Synapse54
1075,46120 (Cloverdale),Putnam County,Indiana,862661767ffffff,1077,5.01,5.01,58776249.9921875,28569.790917938943,1758492746354,Synapse54,1758492746354,Synapse54
1076,47838 (Carlisle),Sullivan County,Indiana,86266eccfffffff,498,6.07,6.07,56915000.0078125,28115.372711081123,1758492746354,Synapse54,1758492746354,Synapse54
1077,46120 (Cloverdale),Putnam County,Indiana,86266176fffffff,5047,4.19,4.19,58776250.0078125,28569.790917938946,1758492746354,Synapse54,1758492746354,Synapse54
1078,47882 (Sullivan),Sullivan County,Indiana,86266ecd7ffffff,320,5.71,5.71,57461249.9921875,28249.979303305197,1758492746354,Synapse54,1758492746354,Synapse54
1079,47838 (Carlisle),Sullivan County,Indiana,86266ecdfffffff,279,5.69,5.69,57306250.0,28209.336858831375,1758492746354,Synapse54,1758492746354,Synapse54
1080,47882 (Sullivan),Sullivan County,Indiana,86266ece7ffffff,7527,3.32,3.32,57487500.0,28255.53455376411,1758492746354,Synapse54,1758492746354,Synapse54
1081,47882 (Sullivan),Sullivan County,Indiana,86266ecefffffff,784,4.99,4.99,57487500.0,28255.53455376411,1758492746354,Synapse54,1758492746354,Synapse54
1082,46135 (Greencastle),Putnam County,Indiana,862661777ffffff,1204,4.93,4.93,58920000.00390625,28599.412978578144,1758492746354,Synapse54,1758492746354,Synapse54
1083,47882 (Sullivan),Sullivan County,Indiana,86266ecf7ffffff,710,4.86,4.86,57461250.0,28249.9793033052,1758492746354,Synapse54,1758492746354,Synapse54
1084,47874 (Rosedale),Vigo County,Indiana,862661787ffffff,1192,4.95,4.95,59050000.0,28634.316482451464,1758492746354,Synapse54,1758492746354,Synapse54
