OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3417,54830 (Danbury),Burnett County,Wisconsin,8627562afffffff,1264,20.06,20.06,79407500.0,33181.638107044084,1758492005484,Synapse54,1758492005484,Synapse54
3418,54814 (Bayfield),Ashland County,Wisconsin,86275481fffffff,0,0.0,0.0,84360000.0,34200.69959248815,1758492005484,Synapse54,1758492005484,Synapse54
3419,54893 (Webster),Burnett County,Wisconsin,8627562c7ffffff,3902,20.76,20.76,79306249.99609375,33160.944364867406,1758492005484,Synapse54,1758492005484,Synapse54
3420,54814 (Bayfield),Ashland County,Wisconsin,862754847ffffff,0,0.0,0.0,83960000.0,34115.931712996695,1758492005484,Synapse54,1758492005484,Synapse54
3421,54893 (Webster),Burnett County,Wisconsin,8627562cfffffff,2107,20.46,20.46,78782500.0,33050.71737489379,1758492005484,Synapse54,1758492005484,Synapse54
3422,54814 (Bayfield),Ashland County,Wisconsin,862754857ffffff,0,0.0,0.0,84159999.99609375,34158.31565274242,1758492005484,Synapse54,1758492005484,Synapse54
3423,54830 (Danbury),Burnett County,Wisconsin,8627562d7ffffff,4403,22.58,22.58,78978749.99609375,33096.40910307218,1758492005484,Synapse54,1758492005484,Synapse54
3424,54814 (Bayfield),Ashland County,Wisconsin,862754877ffffff,0,0.0,0.0,84410000.0,34207.30119763398,1758492005484,Synapse54,1758492005484,Synapse54
3425,54893 (Webster),Burnett County,Wisconsin,8627562dfffffff,3631,19.63,19.63,79062500.0,33111.9090188738,1758492005484,Synapse54,1758492005484,Synapse54
3426,54814 (Bayfield),Ashland County,Wisconsin,86275488fffffff,0,0.0,0.0,83898750.00390625,34104.2231503521,1758492005484,Synapse54,1758492005484,Synapse54
3427,54830 (Danbury),Burnett County,Wisconsin,8627562e7ffffff,2025,23.55,23.55,79306249.9921875,33160.944364867406,1758492005484,Synapse54,1758492005484,Synapse54
3428,54814 (Bayfield),Ashland County,Wisconsin,8627548afffffff,0,0.0,0.0,84053750.0078125,34136.29357624444,1758492005484,Synapse54,1758492005484,Synapse54
3429,54830 (Danbury),Burnett County,Wisconsin,8627562efffffff,6258,22.67,22.67,79205000.00390625,33140.25062269073,1758492005484,Synapse54,1758492005484,Synapse54
3430,54814 (Bayfield),Ashland County,Wisconsin,8627548c7ffffff,0,0.0,0.0,83939999.9921875,34113.75006252722,1758492005484,Synapse54,1758492005484,Synapse54
3431,54830 (Danbury),Burnett County,Wisconsin,8627562f7ffffff,944,20.52,20.52,79305000.00390625,33160.7444234641,1758492005484,Synapse54,1758492005484,Synapse54
3432,54830 (Danbury),Douglas County,Wisconsin,862756307ffffff,273,24.82,24.82,80428749.99609375,33394.2709626116,1758492005484,Synapse54,1758492005484,Synapse54
3433,54814 (Bayfield),Ashland County,Wisconsin,8627548cfffffff,0,0.0,0.0,83575000.0,34039.85013605646,1758492005484,Synapse54,1758492005484,Synapse54
3434,54830 (Danbury),Douglas County,Wisconsin,86275630fffffff,338,22.53,22.53,80328750.0078125,33375.79492817331,1758492005484,Synapse54,1758492005484,Synapse54
3435,54814 (Bayfield),Ashland County,Wisconsin,8627548d7ffffff,0,0.0,0.0,83917500.00390625,34107.636512032564,1758492005484,Synapse54,1758492005484,Synapse54
3436,54830 (Danbury),Douglas County,Wisconsin,862756317ffffff,180,45.0,45.0,80328750.00390625,33375.79492817331,1758492005484,Synapse54,1758492005484,Synapse54
3437,54814 (Bayfield),Ashland County,Wisconsin,8627548dfffffff,0,0.0,0.0,83720000.0,34069.628977240995,1758492005484,Synapse54,1758492005484,Synapse54
3438,54830 (Danbury),Douglas County,Wisconsin,86275631fffffff,271,22.58,22.58,80085000.00390625,33327.13999967072,1758492005484,Synapse54,1758492005484,Synapse54
3439,54814 (Bayfield),Ashland County,Wisconsin,8627548e7ffffff,0,0.0,0.0,83940000.0,34113.75006252722,1758492005484,Synapse54,1758492005484,Synapse54
3440,54830 (Danbury),Douglas County,Wisconsin,862756327ffffff,66,22.0,22.0,80572500.0,33424.4498566759,1758492005484,Synapse54,1758492005484,Synapse54
3441,54814 (Bayfield),Ashland County,Wisconsin,8627548efffffff,0,0.0,0.0,83740000.0078125,34071.366122781496,1758492005484,Synapse54,1758492005484,Synapse54
3442,54838 (Gordon),Douglas County,Wisconsin,86275632fffffff,0,0.0,0.0,80243750.00390625,33355.666437938264,1758492005484,Synapse54,1758492005484,Synapse54
3443,54814 (Bayfield),Ashland County,Wisconsin,8627548f7ffffff,0,0.0,0.0,83920000.0,34110.13794792768,1758492005484,Synapse54,1758492005484,Synapse54
3444,54830 (Danbury),Douglas County,Wisconsin,862756337ffffff,0,0.0,0.0,81000000.0,33514.16124899278,1758492005484,Synapse54,1758492005484,Synapse54
3445,49938 (Ironwood),Gogebic County,Michigan,862754ac7ffffff,378,21.0,21.0,82352500.0,33790.747756499564,1758492005484,Synapse54,1758492005484,Synapse54
