OBJECTID,admin4_name,admin3_name,admin2_name,id,BABYBOOMCY,BABYBOOMCY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
387,62803 (Hoyleton),Washington County,Illinois,862640b17ffffff,112,18.89,18.89,57405000.0,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
388,62424 (Dieterich),Effingham County,Illinois,862645d6fffffff,49,18.15,18.15,57426250.0078125,28240.329968654845,1758492504859,Synapse54,1758492504859,Synapse54
389,62618 (Beardstown),Cass County,Illinois,86267105fffffff,41,24.7,24.7,59400000.0,28717.777348458985,1758492504859,Synapse54,1758492504859,Synapse54
390,62242 (Evansville),Randolph County,Illinois,86264072fffffff,37,25.52,25.52,57555000.00390625,28262.52169923816,1758492504859,Synapse54,1758492504859,Synapse54
391,52658 (Wever),Lee County,Iowa,862670ad7ffffff,10,34.48,34.48,61210000.00390625,29149.978482690927,1758492504859,Synapse54,1758492504859,Synapse54
392,62877 (Richview),Washington County,Illinois,862640b1fffffff,21,22.83,22.83,57558750.0,28272.2749164001,1758492504859,Synapse54,1758492504859,Synapse54
393,62571 (Tower Hill),Shelby County,Illinois,862644a27ffffff,67,24.91,24.91,58325000.00390625,28459.217028399486,1758492504859,Synapse54,1758492504859,Synapse54
394,62278 (Red Bud),Randolph County,Illinois,862640737ffffff,311,21.42,21.42,57911250.0,28348.728203105573,1758492504859,Synapse54,1758492504859,Synapse54
395,62618 (Beardstown),Cass County,Illinois,862671067ffffff,9,30.0,30.0,59967500.0,28854.40221587152,1758492504859,Synapse54,1758492504859,Synapse54
396,61517 (Brimfield),Peoria County,Illinois,862675307ffffff,29,22.83,22.83,61977500.0,29330.241001280643,1758492504859,Synapse54,1758492504859,Synapse54
397,62297 (Walsh),Randolph County,Illinois,862640747ffffff,52,25.12,25.12,57554999.99609375,28262.52169923816,1758492504859,Synapse54,1758492504859,Synapse54
398,62801 (Centralia),Washington County,Illinois,862640b27ffffff,209,23.97,23.97,57575000.0,28275.418383647342,1758492504859,Synapse54,1758492504859,Synapse54
399,62821 (Carmi),White County,Illinois,862645247ffffff,19,24.68,24.68,56333750.00390625,27972.188187156644,1758492504859,Synapse54,1758492504859,Synapse54
400,62233 (Chester),Randolph County,Illinois,86264074fffffff,68,19.21,19.21,57555000.0078125,28262.52169923816,1758492504859,Synapse54,1758492504859,Synapse54
401,61420 (Blandinsville),McDonough County,Illinois,862671dafffffff,168,30.94,30.94,61047499.99609375,29116.27408624307,1758492504859,Synapse54,1758492504859,Synapse54
402,62241 (Ellis Grove),Randolph County,Illinois,862640757ffffff,142,24.44,24.44,57555000.00390625,28262.52169923816,1758492504859,Synapse54,1758492504859,Synapse54
403,62618 (Beardstown),Cass County,Illinois,86267106fffffff,43,29.25,29.25,60175000.0,28904.1702849863,1758492504859,Synapse54,1758492504859,Synapse54
404,62233 (Chester),Randolph County,Illinois,86264075fffffff,64,17.39,17.39,57555000.00390625,28262.52169923816,1758492504859,Synapse54,1758492504859,Synapse54
405,62808 (Ashley),Washington County,Illinois,862640a2fffffff,66,27.85,27.85,57401249.99609375,28226.01941034978,1758492504859,Synapse54,1758492504859,Synapse54
406,62801 (Centralia),Jefferson County,Illinois,862640b2fffffff,70,29.66,29.66,57405000.0,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
407,62286 (Sparta),Randolph County,Illinois,862640767ffffff,40,26.67,26.67,57555000.00390625,28262.52169923816,1758492504859,Synapse54,1758492504859,Synapse54
408,62401 (Effingham),Effingham County,Illinois,862645d77ffffff,411,22.66,22.66,57511250.0,28264.442249606076,1758492504859,Synapse54,1758492504859,Synapse54
409,62618 (Beardstown),Cass County,Illinois,862671077ffffff,2,25.0,25.0,59710000.0,28795.45348820441,1758492504859,Synapse54,1758492504859,Synapse54
410,61517 (Brimfield),Peoria County,Illinois,86267530fffffff,133,22.39,22.39,62077500.00390625,29358.152423676882,1758492504859,Synapse54,1758492504859,Synapse54
411,62233 (Chester),Randolph County,Illinois,86264076fffffff,66,25.98,25.98,57555000.00390625,28262.52169923816,1758492504859,Synapse54,1758492504859,Synapse54
412,62801 (Centralia),Washington County,Illinois,862640b37ffffff,20,20.62,20.62,57773750.0,28320.79498045244,1758492504859,Synapse54,1758492504859,Synapse54
413,62242 (Evansville),Randolph County,Illinois,862640777ffffff,57,27.14,27.14,58016249.99609375,28381.57603345574,1758492504859,Synapse54,1758492504859,Synapse54
414,61450 (La Harpe),Hancock County,Illinois,862671db7ffffff,12,26.09,26.09,61047500.0,29116.27408624307,1758492504859,Synapse54,1758492504859,Synapse54
415,62353 (Mount Sterling),Brown County,Illinois,862671087ffffff,18,28.57,28.57,60175000.0,28904.1702849863,1758492504859,Synapse54,1758492504859,Synapse54
416,62277 (Prairie du Rocher),Randolph County,Illinois,862640787ffffff,14,25.0,25.0,57911250.00390625,28348.728203105573,1758492504859,Synapse54,1758492504859,Synapse54
417,62330 (Dallas City),Henderson County,Illinois,862670adfffffff,37,27.61,27.61,60975000.0,29091.777347564832,1758492504859,Synapse54,1758492504859,Synapse54
418,62898 (Woodlawn),Jefferson County,Illinois,862640b47ffffff,221,21.29,21.29,57404999.99609375,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
419,62277 (Prairie du Rocher),Randolph County,Illinois,86264078fffffff,11,23.4,23.4,57712500.0078125,28304.01982771138,1758492504859,Synapse54,1758492504859,Synapse54
420,62835 (Enfield),White County,Illinois,8626452f7ffffff,17,25.0,25.0,56502500.00390625,28010.35265130703,1758492504859,Synapse54,1758492504859,Synapse54
421,62438 (Lakewood),Shelby County,Illinois,862644a2fffffff,45,24.73,24.73,57984999.99609375,28376.64892843383,1758492504859,Synapse54,1758492504859,Synapse54
422,62821 (Carmi),White County,Illinois,86264524fffffff,41,26.62,26.62,56363750.00390625,27977.19726350761,1758492504859,Synapse54,1758492504859,Synapse54
423,62353 (Mount Sterling),Brown County,Illinois,86267108fffffff,45,33.33,33.33,60071250.0,28876.95863868398,1758492504859,Synapse54,1758492504859,Synapse54
424,62458 (Saint Elmo),Fayette County,Illinois,862645d87ffffff,167,25.46,25.46,57865000.0,28345.060147629312,1758492504859,Synapse54,1758492504859,Synapse54
425,62864 (Mount Vernon),Jefferson County,Illinois,862640b4fffffff,32,19.28,19.28,57405000.00390625,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
426,63627 (Bloomsdale),Ste. Genevieve County,Missouri,862640797ffffff,1,20.0,20.0,58016249.99609375,28377.250537231866,1758492504859,Synapse54,1758492504859,Synapse54
427,62808 (Ashley),Washington County,Illinois,862640a37ffffff,60,25.1,25.1,57574999.99609375,28275.418383647342,1758492504859,Synapse54,1758492504859,Synapse54
428,62843 (Golden Gate),Wayne County,Illinois,862645307ffffff,39,24.38,24.38,56605000.0,28037.989444861403,1758492504859,Synapse54,1758492504859,Synapse54
429,62379 (Warsaw),Adams County,Illinois,86267382fffffff,7,24.14,24.14,60896249.99609375,29072.682660730243,1758492504859,Synapse54,1758492504859,Synapse54
430,62833 (Ellery),Edwards County,Illinois,86264530fffffff,22,25.58,25.58,56603750.0078125,28037.981049730806,1758492504859,Synapse54,1758492504859,Synapse54
431,61529 (Elmwood),Peoria County,Illinois,862675317ffffff,24,22.64,22.64,61977500.00390625,29330.241001280643,1758492504859,Synapse54,1758492504859,Synapse54
432,62277 (Prairie du Rocher),Monroe County,Illinois,8626407a7ffffff,71,27.73,27.73,58016249.9921875,28377.250537231866,1758492504859,Synapse54,1758492504859,Synapse54
433,62353 (Mount Sterling),Brown County,Illinois,862671097ffffff,15,29.41,29.41,60543750.0,28991.989812650623,1758492504859,Synapse54,1758492504859,Synapse54
434,62571 (Tower Hill),Shelby County,Illinois,862644a37ffffff,140,26.62,26.62,57967500.0,28373.266694098493,1758492504859,Synapse54,1758492504859,Synapse54
435,62277 (Prairie du Rocher),Randolph County,Illinois,8626407afffffff,171,23.95,23.95,58042500.00390625,28377.774097440106,1758492504859,Synapse54,1758492504859,Synapse54
436,61425 (Carman),Henderson County,Illinois,862670ae7ffffff,52,29.55,29.55,61345000.0,29183.056442281628,1758492504859,Synapse54,1758492504859,Synapse54
437,62898 (Woodlawn),Jefferson County,Illinois,862640b57ffffff,43,18.78,18.78,57405000.0,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
438,62277 (Prairie du Rocher),Monroe County,Illinois,8626407b7ffffff,12,27.27,27.27,58387499.9921875,28465.91796840474,1758492504859,Synapse54,1758492504859,Synapse54
439,62458 (Saint Elmo),Fayette County,Illinois,862645d8fffffff,222,23.42,23.42,57797500.0,28329.389774144587,1758492504859,Synapse54,1758492504859,Synapse54
440,62837 (Fairfield),Wayne County,Illinois,862645317ffffff,76,23.17,23.17,56701250.00390625,28059.585776938122,1758492504859,Synapse54,1758492504859,Synapse54
441,62821 (Carmi),White County,Illinois,862645257ffffff,410,20.83,20.83,56501250.0,28010.575412772603,1758492504859,Synapse54,1758492504859,Synapse54
442,62234 (Collinsville),Madison County,Illinois,862640c07ffffff,4640,20.38,20.38,58202500.00390625,28423.520045638237,1758492504859,Synapse54,1758492504859,Synapse54
443,62376 (Ursa),Adams County,Illinois,862673847ffffff,47,24.1,24.1,60615000.0,29009.69456048459,1758492504859,Synapse54,1758492504859,Synapse54
444,62883 (Scheller),Jefferson County,Illinois,862640a47ffffff,61,22.34,22.34,57302499.99609375,28203.81687741885,1758492504859,Synapse54,1758492504859,Synapse54
445,62843 (Golden Gate),Wayne County,Illinois,86264531fffffff,15,24.59,24.59,56701249.99609375,28059.585776938122,1758492504859,Synapse54,1758492504859,Synapse54
446,62269 (O Fallon),St. Clair County,Illinois,862640c0fffffff,1572,14.38,14.38,58202500.0,28423.520045638237,1758492504859,Synapse54,1758492504859,Synapse54
447,62414 (Beecher City),Fayette County,Illinois,862644a47ffffff,88,25.36,25.36,57985000.00390625,28370.896875934483,1758492504859,Synapse54,1758492504859,Synapse54
448,61517 (Brimfield),Peoria County,Illinois,86267531fffffff,195,21.08,21.08,62032499.99609375,29345.67957049352,1758492504859,Synapse54,1758492504859,Synapse54
449,62353 (Mount Sterling),Brown County,Illinois,86267109fffffff,32,33.33,33.33,60071249.99609375,28876.958638683976,1758492504859,Synapse54,1758492504859,Synapse54
450,62040 (Granite City),Madison County,Illinois,862640c17ffffff,357,18.62,18.62,58375000.00390625,28467.937398065915,1758492504859,Synapse54,1758492504859,Synapse54
451,61454 (Lomax),Henderson County,Illinois,862670aefffffff,33,25.58,25.58,61058750.00390625,29115.81798608429,1758492504859,Synapse54,1758492504859,Synapse54
452,62418 (Brownstown),Fayette County,Illinois,862645d97ffffff,56,24.35,24.35,57863749.99609375,28344.841203192394,1758492504859,Synapse54,1758492504859,Synapse54
453,62808 (Ashley),Jefferson County,Illinois,862640b5fffffff,32,18.6,18.6,57404999.9921875,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
454,62232 (Caseyville),St. Clair County,Illinois,862640c1fffffff,2047,21.2,21.2,58388749.9921875,28470.466483033226,1758492504859,Synapse54,1758492504859,Synapse54
455,62883 (Scheller),Franklin County,Illinois,862640a4fffffff,285,22.67,22.67,57302500.00390625,28203.81687741885,1758492504859,Synapse54,1758492504859,Synapse54
456,62833 (Ellery),Edwards County,Illinois,862645327ffffff,37,23.57,23.57,56803750.0,28088.96508693137,1758492504859,Synapse54,1758492504859,Synapse54
457,62062 (Maryville),Madison County,Illinois,862640c27ffffff,3552,23.27,23.27,58388750.0,28465.696595062454,1758492504859,Synapse54,1758492504859,Synapse54
458,62305 (Quincy),Adams County,Illinois,86267384fffffff,230,27.0,27.0,60500000.0,28980.513083330785,1758492504859,Synapse54,1758492504859,Synapse54
459,61559 (Princeville),Peoria County,Illinois,862675327ffffff,44,23.16,23.16,62580000.0,29472.472444601102,1758492504859,Synapse54,1758492504859,Synapse54
460,62234 (Collinsville),Madison County,Illinois,862640c2fffffff,438,22.11,22.11,58388749.99609375,28465.696595062454,1758492504859,Synapse54,1758492504859,Synapse54
461,62681 (Rushville),Schuyler County,Illinois,8626710a7ffffff,33,25.19,25.19,60230000.00390625,28919.20145895295,1758492504859,Synapse54,1758492504859,Synapse54
462,62414 (Beecher City),Effingham County,Illinois,862644a4fffffff,127,25.2,25.2,57797499.99609375,28328.592914803234,1758492504859,Synapse54,1758492504859,Synapse54
463,62040 (Granite City),Madison County,Illinois,862640c37ffffff,884,23.78,23.78,58388750.0,28465.696595062458,1758492504859,Synapse54,1758492504859,Synapse54
464,61559 (Princeville),Peoria County,Illinois,86267532fffffff,80,23.12,23.12,61977500.0,29330.241001280643,1758492504859,Synapse54,1758492504859,Synapse54
465,62806 (Albion),Edwards County,Illinois,86264532fffffff,48,27.91,27.91,56808750.0,28083.555516653818,1758492504859,Synapse54,1758492504859,Synapse54
466,62254 (Lebanon),St. Clair County,Illinois,862640c47ffffff,180,22.73,22.73,58116250.0,28403.840614594294,1758492504859,Synapse54,1758492504859,Synapse54
467,62898 (Woodlawn),Jefferson County,Illinois,862640b67ffffff,126,25.93,25.93,57405000.0,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
468,62458 (Saint Elmo),Fayette County,Illinois,862645d9fffffff,66,23.24,23.24,57693750.00390625,28300.96428323849,1758492504859,Synapse54,1758492504859,Synapse54
469,62258 (Mascoutah),St. Clair County,Illinois,862640c4fffffff,1203,15.97,15.97,58016250.00390625,28381.57603345574,1758492504859,Synapse54,1758492504859,Synapse54
470,62843 (Golden Gate),Wayne County,Illinois,862645337ffffff,10,21.74,21.74,56808750.0,28083.555516653818,1758492504859,Synapse54,1758492504859,Synapse54
471,62376 (Ursa),Adams County,Illinois,862673857ffffff,193,22.81,22.81,60602500.00390625,29007.44537620455,1758492504859,Synapse54,1758492504859,Synapse54
472,62269 (O Fallon),St. Clair County,Illinois,862640c57ffffff,4920,19.69,19.69,58216250.00390625,28426.28166784728,1758492504859,Synapse54,1758492504859,Synapse54
473,62883 (Scheller),Perry County,Illinois,862640a57ffffff,35,23.33,23.33,57302500.0,28203.81687741885,1758492504859,Synapse54,1758492504859,Synapse54
474,62844 (Grayville),Edwards County,Illinois,862645347ffffff,66,26.61,26.61,56501250.0,28010.5754127726,1758492504859,Synapse54,1758492504859,Synapse54
475,62225 (Scott Air Force Base),St. Clair County,Illinois,862640c5fffffff,391,5.87,5.87,58388749.99609375,28470.466483033226,1758492504859,Synapse54,1758492504859,Synapse54
476,62422 (Cowden),Fayette County,Illinois,862644a57ffffff,28,26.17,26.17,58155000.0,28415.00096062924,1758492504859,Synapse54,1758492504859,Synapse54
477,62821 (Carmi),White County,Illinois,86264525fffffff,18,25.35,25.35,56718749.99609375,28063.168227651022,1758492504859,Synapse54,1758492504859,Synapse54
478,62681 (Rushville),Schuyler County,Illinois,8626710afffffff,38,26.76,26.76,60278750.0,28927.190569569197,1758492504859,Synapse54,1758492504859,Synapse54
479,62254 (Lebanon),St. Clair County,Illinois,862640c67ffffff,877,18.37,18.37,58318749.99609375,28453.703899209442,1758492504859,Synapse54,1758492504859,Synapse54
480,62414 (Beecher City),Fayette County,Illinois,862645da7ffffff,59,24.69,24.69,57985000.0,28376.05941118215,1758492504859,Synapse54,1758492504859,Synapse54
481,62864 (Mount Vernon),Jefferson County,Illinois,862640b6fffffff,468,27.24,27.24,57405000.0,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
482,61425 (Carman),Henderson County,Illinois,862670af7ffffff,89,34.77,34.77,61343750.0,29182.864428330195,1758492504859,Synapse54,1758492504859,Synapse54
483,62254 (Lebanon),St. Clair County,Illinois,862640c6fffffff,75,19.48,19.48,58013750.0,28376.15043446773,1758492504859,Synapse54,1758492504859,Synapse54
484,62827 (Crossville),White County,Illinois,86264534fffffff,28,25.0,25.0,56351249.99609375,27970.178915552202,1758492504859,Synapse54,1758492504859,Synapse54
485,62269 (O Fallon),St. Clair County,Illinois,862640c77ffffff,1732,19.38,19.38,58217500.0,28426.284408849933,1758492504859,Synapse54,1758492504859,Synapse54
486,62319 (Camden),Schuyler County,Illinois,8626710b7ffffff,12,26.09,26.09,60229999.99609375,28919.201458952946,1758492504859,Synapse54,1758492504859,Synapse54
487,62414 (Beecher City),Fayette County,Illinois,862644a5fffffff,64,23.88,23.88,57967500.0,28372.696999497988,1758492504859,Synapse54,1758492504859,Synapse54
488,62201 (East Saint Louis),St. Clair County,Illinois,862640c87ffffff,3337,15.19,15.19,58388750.0,28470.466483033226,1758492504859,Synapse54,1758492504859,Synapse54
489,61451 (Laura),Peoria County,Illinois,862675337ffffff,39,22.94,22.94,62370000.0,29423.141716992068,1758492504859,Synapse54,1758492504859,Synapse54
490,62305 (Quincy),Adams County,Illinois,86267385fffffff,43,29.05,29.05,60708749.99609375,29030.582916918458,1758492504859,Synapse54,1758492504859,Synapse54
491,62806 (Albion),Edwards County,Illinois,862645357ffffff,26,26.8,26.8,56622499.99609375,28041.808601790537,1758492504859,Synapse54,1758492504859,Synapse54
492,62883 (Scheller),Jefferson County,Illinois,862640a5fffffff,34,21.79,21.79,57302499.99609375,28203.81687741885,1758492504859,Synapse54,1758492504859,Synapse54
493,62207 (East Saint Louis),St. Clair County,Illinois,862640c8fffffff,2036,19.28,19.28,58388750.00390625,28470.466483033226,1758492504859,Synapse54,1758492504859,Synapse54
494,62414 (Beecher City),Shelby County,Illinois,862644a67ffffff,43,22.87,22.87,57967500.0,28372.696999497988,1758492504859,Synapse54,1758492504859,Synapse54
495,62898 (Woodlawn),Jefferson County,Illinois,862640b77ffffff,65,26.42,26.42,57405000.0,28231.015249934626,1758492504859,Synapse54,1758492504859,Synapse54
496,63118 (Saint Louis),St. Louis city,Missouri,862640c9fffffff,7163,14.59,14.59,58490000.0,28492.910277288865,1758492504859,Synapse54,1758492504859,Synapse54
497,62040 (Granite City),Madison County,Illinois,862640ca7ffffff,3211,19.2,19.2,58476249.9921875,28491.496726202247,1758492504859,Synapse54,1758492504859,Synapse54
498,62827 (Crossville),White County,Illinois,86264535fffffff,16,26.23,26.23,56622500.0,28041.5718955743,1758492504859,Synapse54,1758492504859,Synapse54
499,62204 (East Saint Louis),St. Clair County,Illinois,862640cafffffff,2080,19.19,19.19,58490000.0,28494.038071009338,1758492504859,Synapse54,1758492504859,Synapse54
500,62353 (Mount Sterling),Brown County,Illinois,8626710c7ffffff,14,32.56,32.56,60071250.0,28876.95863868398,1758492504859,Synapse54,1758492504859,Synapse54
501,62827 (Crossville),White County,Illinois,862645267ffffff,209,25.64,25.64,56436250.0,27999.82498071102,1758492504859,Synapse54,1758492504859,Synapse54
502,62411 (Altamont),Effingham County,Illinois,862645dafffffff,347,20.27,20.27,57782500.0,28326.356910810646,1758492504859,Synapse54,1758492504859,Synapse54
503,63147 (Saint Louis),St. Louis city,Missouri,862640cb7ffffff,3603,22.18,22.18,58732500.0,28554.063484431703,1758492504859,Synapse54,1758492504859,Synapse54
504,62263 (Nashville),Washington County,Illinois,862640b87ffffff,25,25.51,25.51,57575000.0,28275.418383647342,1758492504859,Synapse54,1758492504859,Synapse54
505,61517 (Brimfield),Peoria County,Illinois,862675357ffffff,257,25.88,25.88,61956250.0,29333.031872833686,1758492504859,Synapse54,1758492504859,Synapse54
506,62226 (Belleville),St. Clair County,Illinois,862640cc7ffffff,5394,22.24,22.24,58388750.0,28470.466483033226,1758492504859,Synapse54,1758492504859,Synapse54
507,62844 (Grayville),Edwards County,Illinois,862645367ffffff,62,27.19,27.19,56436250.0,27994.00210179751,1758492504859,Synapse54,1758492504859,Synapse54
508,62376 (Ursa),Adams County,Illinois,862673867ffffff,174,23.8,23.8,60718750.0,29036.69941687645,1758492504859,Synapse54,1758492504859,Synapse54
509,62220 (Belleville),St. Clair County,Illinois,862640ccfffffff,1354,21.31,21.31,58217500.0,28426.284408849933,1758492504859,Synapse54,1758492504859,Synapse54
510,52601 (Burlington),Des Moines County,Iowa,862670b07ffffff,106,31.09,31.09,62250000.0,29394.93833158096,1758492504859,Synapse54,1758492504859,Synapse54
511,62806 (Albion),Edwards County,Illinois,862645377ffffff,42,27.1,27.1,56622500.00390625,28041.808601790533,1758492504859,Synapse54,1758492504859,Synapse54
512,62461 (Shumway),Effingham County,Illinois,862644a6fffffff,57,24.46,24.46,57886250.0,28348.81962508441,1758492504859,Synapse54,1758492504859,Synapse54
513,62223 (Belleville),St. Clair County,Illinois,862640cd7ffffff,1047,22.79,22.79,58490000.0,28492.910277288865,1758492504859,Synapse54,1758492504859,Synapse54
514,62611 (Arenzville),Cass County,Illinois,8626710cfffffff,20,24.39,24.39,59967500.0,28854.40221587152,1758492504859,Synapse54,1758492504859,Synapse54
515,61517 (Brimfield),Peoria County,Illinois,86267535fffffff,146,25.09,25.09,61693749.99609375,29268.043307537184,1758492504859,Synapse54,1758492504859,Synapse54
516,62260 (Millstadt),St. Clair County,Illinois,862640cdfffffff,743,28.43,28.43,58490000.0078125,28492.910277288865,1758492504859,Synapse54,1758492504859,Synapse54
517,62837 (Fairfield),Wayne County,Illinois,862645387ffffff,120,23.26,23.26,56869999.99609375,28103.573120002016,1758492504859,Synapse54,1758492504859,Synapse54
518,62351 (Mendon),Adams County,Illinois,86267386fffffff,49,20.0,20.0,60699999.99609375,29024.707237334384,1758492504859,Synapse54,1758492504859,Synapse54
519,62208 (Fairview Heights),St. Clair County,Illinois,862640ce7ffffff,4839,22.07,22.07,58216250.0078125,28426.281667847277,1758492504859,Synapse54,1758492504859,Synapse54
520,62263 (Nashville),Washington County,Illinois,862640b8fffffff,93,22.79,22.79,57557500.0,28267.27907681526,1758492504859,Synapse54,1758492504859,Synapse54
521,47631 (New Harmony),Posey County,Indiana,86264526fffffff,9,24.32,24.32,56134999.99609375,27921.19020520542,1758492504859,Synapse54,1758492504859,Synapse54
522,62422 (Cowden),Shelby County,Illinois,862644a77ffffff,201,28.03,28.03,58169999.99609375,28422.989017121174,1758492504859,Synapse54,1758492504859,Synapse54
523,62221 (Belleville),St. Clair County,Illinois,862640cefffffff,6307,19.6,19.6,58016249.9921875,28381.57603345574,1758492504859,Synapse54,1758492504859,Synapse54
524,62809 (Barnhill),Wayne County,Illinois,86264538fffffff,59,22.78,22.78,56701250.00390625,28059.585776938122,1758492504859,Synapse54,1758492504859,Synapse54
525,62894 (Waltonville),Jefferson County,Illinois,862640a67ffffff,128,23.79,23.79,57302500.00390625,28203.81687741885,1758492504859,Synapse54,1758492504859,Synapse54
526,62223 (Belleville),St. Clair County,Illinois,862640cf7ffffff,3074,23.71,23.71,58286249.99609375,28443.4741741491,1758492504859,Synapse54,1758492504859,Synapse54
527,62376 (Ursa),Adams County,Illinois,862673877ffffff,2,25.0,25.0,60910000.0,29074.55947124524,1758492504859,Synapse54,1758492504859,Synapse54
528,62025 (Edwardsville),Madison County,Illinois,862640d07ffffff,2042,18.09,18.09,58473750.00390625,28489.96670096008,1758492504859,Synapse54,1758492504859,Synapse54
529,62837 (Fairfield),Wayne County,Illinois,862645397ffffff,44,26.19,26.19,56870000.00390625,28103.573120002016,1758492504859,Synapse54,1758492504859,Synapse54
530,62025 (Edwardsville),Madison County,Illinois,862640d0fffffff,1888,16.33,16.33,58403749.9921875,28468.460958274158,1758492504859,Synapse54,1758492504859,Synapse54
531,62553 (Oconee),Montgomery County,Illinois,862644a87ffffff,48,27.59,27.59,58425000.0,28481.30249955349,1758492504859,Synapse54,1758492504859,Synapse54
532,61469 (Oquawka),Henderson County,Illinois,862670b0fffffff,335,32.21,32.21,61815000.0,29295.078015951705,1758492504859,Synapse54,1758492504859,Synapse54
533,62353 (Mount Sterling),Brown County,Illinois,8626710d7ffffff,24,33.33,33.33,60071250.0,28876.958638683976,1758492504859,Synapse54,1758492504859,Synapse54
534,62025 (Edwardsville),Madison County,Illinois,862640d17ffffff,639,20.75,20.75,58388750.0,28465.696595062458,1758492504859,Synapse54,1758492504859,Synapse54
535,62379 (Warsaw),Hancock County,Illinois,86267390fffffff,2,33.33,33.33,60910000.0,29074.559471245244,1758492504859,Synapse54,1758492504859,Synapse54
536,61559 (Princeville),Peoria County,Illinois,862675377ffffff,133,22.77,22.77,62007500.0,29337.571612025553,1758492504859,Synapse54,1758492504859,Synapse54
537,62263 (Nashville),Washington County,Illinois,862640b97ffffff,33,25.19,25.19,57557499.9921875,28267.27907681526,1758492504859,Synapse54,1758492504859,Synapse54
538,62025 (Edwardsville),Madison County,Illinois,862640d1fffffff,2507,15.27,15.27,58695000.0,28543.014781559777,1758492504859,Synapse54,1758492504859,Synapse54
539,62414 (Beecher City),Fayette County,Illinois,862645db7ffffff,35,23.81,23.81,57985000.0,28376.05941118215,1758492504859,Synapse54,1758492504859,Synapse54
540,62378 (Versailles),Brown County,Illinois,8626710dfffffff,23,29.49,29.49,59868750.0,28832.877679202655,1758492504859,Synapse54,1758492504859,Synapse54
541,62025 (Edwardsville),Madison County,Illinois,862640d27ffffff,181,23.91,23.91,58695000.0,28548.022688777586,1758492504859,Synapse54,1758492504859,Synapse54
542,62827 (Crossville),White County,Illinois,862645277ffffff,18,26.87,26.87,56520000.0,28013.935102019932,1758492504859,Synapse54,1758492504859,Synapse54
543,62809 (Barnhill),Wayne County,Illinois,86264539fffffff,16,26.67,26.67,56870000.0,28103.573120002016,1758492504859,Synapse54,1758492504859,Synapse54
544,62025 (Edwardsville),Madison County,Illinois,862640d2fffffff,203,23.58,23.58,58216250.0,28426.281667847277,1758492504859,Synapse54,1758492504859,Synapse54
545,63430 (Alexandria),Clark County,Missouri,862673927ffffff,54,24.88,24.88,60896250.00390625,29072.682660730243,1758492504859,Synapse54,1758492504859,Synapse54
546,62010 (Bethalto),Madison County,Illinois,862640d37ffffff,369,21.18,21.18,58663750.0,28537.079841078492,1758492504859,Synapse54,1758492504859,Synapse54
547,62263 (Nashville),Washington County,Illinois,862640b9fffffff,622,20.12,20.12,57602500.00390625,28276.612906269147,1758492504859,Synapse54,1758492504859,Synapse54
548,62281 (Saint Jacob),Madison County,Illinois,862640d47ffffff,182,17.72,17.72,58216249.9921875,28426.28166784728,1758492504859,Synapse54,1758492504859,Synapse54
549,61920 (Charleston),Coles County,Illinois,8626630cfffffff,36,32.14,32.14,58137499.9921875,28412.173194539806,1758492504859,Synapse54,1758492504859,Synapse54
550,62894 (Waltonville),Jefferson County,Illinois,862640a6fffffff,16,23.19,23.19,57302500.0,28203.81687741885,1758492504859,Synapse54,1758492504859,Synapse54
551,62837 (Fairfield),Wayne County,Illinois,8626453a7ffffff,555,23.22,23.22,56887500.00390625,28101.735799140017,1758492504859,Synapse54,1758492504859,Synapse54
552,62281 (Saint Jacob),Madison County,Illinois,862640d4fffffff,89,26.41,26.41,58217500.0078125,28426.284408849933,1758492504859,Synapse54,1758492504859,Synapse54
553,62639 (Frederick),Schuyler County,Illinois,8626710e7ffffff,6,27.27,27.27,60175000.0,28904.1702849863,1758492504859,Synapse54,1758492504859,Synapse54
554,62553 (Oconee),Shelby County,Illinois,862644a8fffffff,26,25.24,25.24,58424999.99609375,28481.30249955349,1758492504859,Synapse54,1758492504859,Synapse54
555,52601 (Burlington),Des Moines County,Iowa,862670b1fffffff,13,23.64,23.64,61728749.99609375,29273.52334826197,1758492504859,Synapse54,1758492504859,Synapse54
556,62294 (Troy),Madison County,Illinois,862640d57ffffff,2404,18.8,18.8,58491250.00390625,28492.89502589254,1758492504859,Synapse54,1758492504859,Synapse54
557,62837 (Fairfield),Wayne County,Illinois,8626453afffffff,37,22.84,22.84,56869999.99609375,28103.573120002016,1758492504859,Synapse54,1758492504859,Synapse54
558,62294 (Troy),Madison County,Illinois,862640d5fffffff,240,24.34,24.34,58116250.0,28403.348865297816,1758492504859,Synapse54,1758492504859,Synapse54
