OBJECTID,DESCRIPTION,ID,X14068_X,X14068_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
618,33592 (Thonotosassa),33592,13840760,2702.75,2702.75,169675000.0,84503.50444039646,1754588103351,Synapse54,1754588103351,Synapse54
619,33594 (Valrico),33594,39312851,3182.71,3182.71,31996250.0,27626.462383143025,1754588103351,Synapse54,1754588103351,Synapse54
620,33596 (Valrico),33596,38025883,3771.66,3771.66,48102500.0,36945.864604569055,1754588103351,Synapse54,1754588103351,Synapse54
621,33597 (Webster),33597,7866085,2433.81,2433.81,729327500.0,177182.58517743865,1754588103351,Synapse54,1754588103351,Synapse54
622,33598 (Wimauma),33598,37710544,3137.58,3137.58,340535000.0,116785.15428113312,1754588103351,Synapse54,1754588103351,Synapse54
623,33602 (Tampa),33602,48365683,3524.42,3524.42,9795000.0,20574.020896310325,1754588103351,Synapse54,1754588103351,Synapse54
624,33603 (Tampa),33603,25216387,3059.5,3059.5,13975000.0,18266.81341303263,1754588103351,Synapse54,1754588103351,Synapse54
625,33604 (Tampa),33604,35099295,2297.53,2297.53,25620000.0,28755.714682642658,1754588103351,Synapse54,1754588103351,Synapse54
626,33605 (Tampa),33605,12507789,1614.74,1614.74,27691250.0,38581.353947746364,1754588103351,Synapse54,1754588103351,Synapse54
627,33606 (Tampa),33606,43937886,4393.35,4393.35,11284255.845703125,30249.065327706656,1754588103351,Synapse54,1754588103351,Synapse54
628,33607 (Tampa),33607,31977417,2483.88,2483.88,33381250.0,61210.02888245904,1754588103351,Synapse54,1754588103351,Synapse54
629,33609 (Tampa),33609,42903096,4713.07,4713.07,14073750.0,28725.713554684105,1754588103351,Synapse54,1754588103351,Synapse54
630,33610 (Tampa),33610,31165546,1814.8,1814.8,63471250.0,49310.795575266544,1754588103351,Synapse54,1754588103351,Synapse54
631,33611 (Tampa),33611,66176471,3811.35,3811.35,21982500.0,33430.192168157286,1754588103351,Synapse54,1754588103351,Synapse54
632,33612 (Tampa),33612,31638941,1658.75,1658.75,34098750.0,29607.28549393291,1754588103351,Synapse54,1754588103351,Synapse54
633,33613 (Tampa),33613,30831402,1822.4,1822.4,25523750.0,42456.17168624134,1754588103351,Synapse54,1754588103351,Synapse54
634,33614 (Tampa),33614,36744106,1853.05,1853.05,33788750.0,26472.491910968336,1754588103351,Synapse54,1754588103351,Synapse54
635,33615 (Tampa),33615,47829934,2551.47,2551.47,33130165.603515625,70462.58061201354,1754588103351,Synapse54,1754588103351,Synapse54
636,33616 (Tampa),33616,30477239,3625.65,3625.65,13053750.0,35002.28165821531,1754588103351,Synapse54,1754588103351,Synapse54
637,33617 (Tampa),33617,41008588,2064.88,2064.88,34610000.0,33283.52376446071,1754588103351,Synapse54,1754588103351,Synapse54
638,33618 (Tampa),33618,40805579,3578.18,3578.18,31745000.0,38317.36222604942,1754588103351,Synapse54,1754588103351,Synapse54
639,33619 (Tampa),33619,34089959,2114.11,2114.11,101511814.41796875,85139.49135677295,1754588103351,Synapse54,1754588103351,Synapse54
640,33620 (Tampa),33620,30259,1043.41,1043.41,3130000.0,9834.839300754142,1754588103351,Synapse54,1754588103351,Synapse54
641,33621 (Tampa),33621,1273241,3215.26,3215.26,29302500.0,24689.061143155162,1754588103351,Synapse54,1754588103351,Synapse54
642,33624 (Tampa),33624,49915120,3091.49,3091.49,32260000.0,34992.21464978208,1754588103351,Synapse54,1754588103351,Synapse54
643,33625 (Tampa),33625,34008387,3016.0,3016.0,31338750.0,26450.230617610483,1754588103351,Synapse54,1754588103351,Synapse54
644,33626 (Tampa),33626,56434739,4553.76,4553.76,43659609.650390625,30479.313219345793,1754588103351,Synapse54,1754588103351,Synapse54
645,33629 (Tampa),33629,66727813,6180.22,6180.22,15888181.818359375,31661.2602232645,1754588103351,Synapse54,1754588103351,Synapse54
646,33634 (Tampa),33634,24188758,2985.9,2985.9,28940000.0,36963.479103001504,1754588103351,Synapse54,1754588103351,Synapse54
647,33635 (Tampa),33635,23613591,3085.13,3085.13,22587142.857421875,42690.20085254169,1754588103351,Synapse54,1754588103351,Synapse54
648,33637 (Tampa),33637,16762756,2100.6,2100.6,25683750.0,30333.52687691334,1754588103351,Synapse54,1754588103351,Synapse54
649,33647 (Tampa),33647,111374236,4123.44,4123.44,133987500.0,61213.62981168638,1754588103351,Synapse54,1754588103351,Synapse54
650,33701 (Saint Petersburg),33701,39632365,3114.28,3114.28,8770000.0,24498.864747733605,1754588103351,Synapse54,1754588103351,Synapse54
651,33702 (Saint Petersburg),33702,35607728,2675.26,2675.26,34600694.447265625,93782.83862734766,1754588103351,Synapse54,1754588103351,Synapse54
652,33703 (Saint Petersburg),33703,45933434,4118.48,4118.48,17265743.373046875,57845.27601975689,1754588103351,Synapse54,1754588103351,Synapse54
653,33704 (Saint Petersburg),33704,33714668,4366.05,4366.05,11417500.0,33763.4316557971,1754588103351,Synapse54,1754588103351,Synapse54
654,33705 (Saint Petersburg),33705,34344510,2661.75,2661.75,21364204.544921875,48216.69799584595,1754588103351,Synapse54,1754588103351,Synapse54
655,33706 (Saint Petersburg),33706,36478676,4171.85,4171.85,12619047.619140625,100795.57221610237,1754588103351,Synapse54,1754588103351,Synapse54
656,33707 (Saint Petersburg),33707,36594148,2748.34,2748.34,17950000.0,54846.17732765937,1754588103351,Synapse54,1754588103351,Synapse54
657,33708 (Saint Petersburg),33708,28391445,3369.5,3369.5,13872500.0,82844.50305469496,1754588103351,Synapse54,1754588103351,Synapse54
658,33709 (Saint Petersburg),33709,26458560,2073.72,2073.72,17807500.0,23817.665320260345,1754588103351,Synapse54,1754588103351,Synapse54
659,33710 (Saint Petersburg),33710,44223111,2977.79,2977.79,26231250.0,21421.68161041624,1754588103351,Synapse54,1754588103351,Synapse54
660,33711 (Saint Petersburg),33711,25120781,2924.76,2924.76,16514166.66796875,53343.32927032469,1754588103351,Synapse54,1754588103351,Synapse54
661,33712 (Saint Petersburg),33712,28872937,2486.26,2486.26,21758750.0,27001.234925499804,1754588103351,Synapse54,1754588103351,Synapse54
662,33713 (Saint Petersburg),33713,39223406,2606.21,2606.21,22363750.0,19410.340472108233,1754588103351,Synapse54,1754588103351,Synapse54
663,33714 (Saint Petersburg),33714,16797610,1719.83,1719.83,13541250.0,15589.088429593567,1754588103351,Synapse54,1754588103351,Synapse54
664,33715 (Saint Petersburg),33715,18979409,4285.26,4285.26,13895926.470703125,102036.86400740538,1754588103351,Synapse54,1754588103351,Synapse54
665,33716 (Saint Petersburg),33716,27717235,2416.08,2416.08,26375000.0,36856.1780731803,1754588103351,Synapse54,1754588103351,Synapse54
666,33755 (Clearwater),33755,24045283,2286.11,2286.11,17316250.0,18713.623339731264,1754588103351,Synapse54,1754588103351,Synapse54
667,33756 (Clearwater),33756,39529340,2695.49,2695.49,24964230.771484375,30530.74232622093,1754588103351,Synapse54,1754588103351,Synapse54
668,33759 (Clearwater),33759,22980694,2508.54,2508.54,20086250.0,38753.26698482435,1754588103351,Synapse54,1754588103351,Synapse54
669,33760 (Clearwater),33760,18728505,2480.93,2480.93,18965000.0,23028.829124850847,1754588103351,Synapse54,1754588103351,Synapse54
670,33761 (Clearwater),33761,23859792,2795.2,2795.2,15656250.0,16134.298365541854,1754588103351,Synapse54,1754588103351,Synapse54
671,33762 (Clearwater),33762,9856897,3429.68,3429.68,24195909.087890625,42542.16791860905,1754588103351,Synapse54,1754588103351,Synapse54
672,33763 (Clearwater),33763,25280519,2299.27,2299.27,11937500.0,19851.609379762656,1754588103351,Synapse54,1754588103351,Synapse54
673,33764 (Clearwater),33764,41288651,2732.36,2732.36,23768750.0,40647.38836042145,1754588103351,Synapse54,1754588103351,Synapse54
674,33765 (Clearwater),33765,14564470,2765.23,2765.23,13677500.0,15859.716917591486,1754588103351,Synapse54,1754588103351,Synapse54
675,33767 (Clearwater Beach),33767,22574625,4716.8,4716.8,6900535.712890625,58496.58477815935,1754588103351,Synapse54,1754588103351,Synapse54
676,33770 (Largo),33770,27342283,2314.59,2314.59,16607500.0,30480.621315882963,1754588103351,Synapse54,1754588103351,Synapse54
677,33771 (Largo),33771,29122172,1983.12,1983.12,19355000.0,26115.55348524003,1754588103351,Synapse54,1754588103351,Synapse54
678,33772 (Seminole),33772,32296275,2776.26,2776.26,17415000.0,25971.247064071315,1754588103351,Synapse54,1754588103351,Synapse54
679,33773 (Largo),33773,22618458,2425.57,2425.57,20205000.0,32451.890611461695,1754588103351,Synapse54,1754588103351,Synapse54
680,33774 (Largo),33774,21727452,2555.57,2555.57,16575000.0,22515.912540958565,1754588103351,Synapse54,1754588103351,Synapse54
681,33776 (Seminole),33776,19420737,3736.91,3736.91,11545000.0,18430.34264713196,1754588103351,Synapse54,1754588103351,Synapse54
682,33777 (Seminole),33777,24403029,3291.04,3291.04,19380000.0,24208.19612700255,1754588103351,Synapse54,1754588103351,Synapse54
683,33778 (Largo),33778,17096430,2707.27,2707.27,11636250.0,19090.99437542559,1754588103351,Synapse54,1754588103351,Synapse54
684,33781 (Pinellas Park),33781,27016348,2494.12,2494.12,21513750.0,25902.042273035237,1754588103351,Synapse54,1754588103351,Synapse54
685,33782 (Pinellas Park),33782,25864272,2287.66,2287.66,19577500.0,26603.207616036823,1754588103351,Synapse54,1754588103351,Synapse54
686,33785 (Indian Rocks Beach),33785,10600665,3939.3,3939.3,4346250.0,35368.51154999701,1754588103351,Synapse54,1754588103351,Synapse54
687,33786 (Belleair Beach),33786,4280076,5323.48,5323.48,1555000.0,17126.56768475443,1754588103351,Synapse54,1754588103351,Synapse54
688,33801 (Lakeland),33801,26062001,1818.19,1818.19,63836250.0,41274.6205076717,1754588103351,Synapse54,1754588103351,Synapse54
689,33803 (Lakeland),33803,33807166,2639.12,2639.12,49310000.0,49805.99849444784,1754588103351,Synapse54,1754588103351,Synapse54
690,33805 (Lakeland),33805,21506131,1960.99,1960.99,72393750.0,48905.74677108406,1754588103351,Synapse54,1754588103351,Synapse54
691,33809 (Lakeland),33809,30698784,2421.99,2421.99,308396250.0,104702.67247935347,1754588103351,Synapse54,1754588103351,Synapse54
692,33810 (Lakeland),33810,51614875,2470.56,2470.56,190844417.9375,79079.59241852826,1754588103351,Synapse54,1754588103351,Synapse54
693,33811 (Lakeland),33811,32757591,2892.25,2892.25,93273750.0,38276.5435960633,1754588103351,Synapse54,1754588103351,Synapse54
694,33812 (Lakeland),33812,18260631,3184.62,3184.62,39665000.0,37488.099844098375,1754588103351,Synapse54,1754588103351,Synapse54
695,33813 (Lakeland),33813,51954282,3638.51,3638.51,96732500.0,63435.88972198877,1754588103351,Synapse54,1754588103351,Synapse54
696,33815 (Lakeland),33815,11721363,1777.58,1777.58,26242500.0,32400.841916303732,1754588103351,Synapse54,1754588103351,Synapse54
697,33823 (Auburndale),33823,38849903,2658.4,2658.4,173971250.0,72508.88247127172,1754588103351,Synapse54,1754588103351,Synapse54
698,33825 (Avon Park),33825,17418444,1695.39,1695.39,652265000.0,167943.26539382554,1754588103351,Synapse54,1754588103351,Synapse54
699,33827 (Babson Park),33827,2543316,2566.41,2566.41,61381250.0,57280.845194806825,1754588103351,Synapse54,1754588103351,Synapse54
700,33830 (Bartow),33830,29480992,2460.44,2460.44,515126250.0,163647.29261068263,1754588103351,Synapse54,1754588103351,Synapse54
701,33834 (Bowling Green),33834,3162263,1910.73,1910.73,399993750.0,159664.381290625,1754588103351,Synapse54,1754588103351,Synapse54
702,33835 (Bradley),33835,200992,1607.94,1607.94,2638750.0,7383.394746714589,1754588103351,Synapse54,1754588103351,Synapse54
703,33837 (Davenport),33837,52165724,2606.85,2606.85,217633750.0,80677.32446524971,1754588103351,Synapse54,1754588103351,Synapse54
704,33838 (Dundee),33838,3114091,1766.36,1766.36,24768750.0,39669.345430483205,1754588103351,Synapse54,1754588103351,Synapse54
705,33839 (Eagle Lake),33839,4933548,2535.23,2535.23,11412500.0,22181.552186676876,1754588103351,Synapse54,1754588103351,Synapse54
706,33840 (Eaton Park),33840,246490,1560.06,1560.06,420000.0,2908.504366272913,1754588103351,Synapse54,1754588103351,Synapse54
707,33841 (Fort Meade),33841,5849207,2003.84,2003.84,646338750.0,162452.5921283737,1754588103351,Synapse54,1754588103351,Synapse54
708,33843 (Frostproof),33843,9140419,2004.04,2004.04,869228750.0,203731.5525613248,1754588103351,Synapse54,1754588103351,Synapse54
709,33844 (Haines City),33844,47466483,2247.68,2247.68,344010000.0,166678.85543179355,1754588103351,Synapse54,1754588103351,Synapse54
710,33846 (Highland City),33846,551800,2463.39,2463.39,842500.0,5436.742102204772,1754588103351,Synapse54,1754588103351,Synapse54
711,33847 (Homeland),33847,191696,2017.85,2017.85,1076250.0,4697.006399682915,1754588103351,Synapse54,1754588103351,Synapse54
712,33848 (Intercession City),33848,608228,3184.44,3184.44,1338750.0,5248.530178939155,1754588103351,Synapse54,1754588103351,Synapse54
713,33849 (Kathleen),33849,640687,2426.84,2426.84,86286250.0,38915.42632024799,1754588103351,Synapse54,1754588103351,Synapse54
714,33850 (Lake Alfred),33850,10508932,2342.08,2342.08,67712500.0,56448.43847839254,1754588103351,Synapse54,1754588103351,Synapse54
715,33851 (Lake Hamilton),33851,323782,2296.33,2296.33,1016250.0,6861.226447526426,1754588103351,Synapse54,1754588103351,Synapse54
716,33852 (Lake Placid),33852,20338227,2030.98,2030.98,1066470000.0,232682.29885366216,1754588103351,Synapse54,1754588103351,Synapse54
717,33853 (Lake Wales),33853,9257594,1967.61,1967.61,30736250.0,29107.817280047406,1754588103351,Synapse54,1754588103351,Synapse54
718,33854 (Lakeshore),33854,320522,1387.54,1387.54,557500.0,2800.027675750141,1754588103351,Synapse54,1754588103351,Synapse54
719,33855 (Indian Lake Estates),33855,808066,1923.97,1923.97,34167500.0,26262.664418816636,1754588103351,Synapse54,1754588103351,Synapse54
720,33856 (Nalcrest),33856,493799,1406.83,1406.83,525000.0,3394.01027500254,1754588103351,Synapse54,1754588103351,Synapse54
721,33857 (Lorida),33857,1358960,1608.24,1608.24,622601250.0,208285.98886315394,1754588103351,Synapse54,1754588103351,Synapse54
722,33859 (Lake Wales),33859,11466577,1975.63,1975.63,189636250.0,133417.162647799,1754588103351,Synapse54,1754588103351,Synapse54
723,33860 (Mulberry),33860,20758849,2351.48,2351.48,307290000.0,114922.45041629694,1754588103351,Synapse54,1754588103351,Synapse54
724,33865 (Ona),33865,568273,2015.15,2015.15,561433750.0,120548.13639861999,1754588103351,Synapse54,1754588103351,Synapse54
725,33867 (River Ranch),33867,49291,1971.64,1971.64,9177500.0,13455.604301127532,1754588103351,Synapse54,1754588103351,Synapse54
726,33868 (Polk City),33868,12208829,2552.55,2552.55,583978750.0,137054.3233233035,1754588103351,Synapse54,1754588103351,Synapse54
727,33870 (Sebring),33870,19510811,1738.0,1738.0,256269386.09765625,129087.55297301763,1754588103351,Synapse54,1754588103351,Synapse54
728,33872 (Sebring),33872,13955621,2128.03,2128.03,76360000.0,49368.907066792985,1754588103351,Synapse54,1754588103351,Synapse54
729,33873 (Wauchula),33873,9827289,2033.79,2033.79,469180000.0,151270.1724508766,1754588103351,Synapse54,1754588103351,Synapse54
730,33875 (Sebring),33875,11964794,2448.79,2448.79,192347500.0,83407.19725739305,1754588103351,Synapse54,1754588103351,Synapse54
731,33876 (Sebring),33876,4808806,1997.84,1997.84,127024320.80664062,67636.1712761226,1754588103351,Synapse54,1754588103351,Synapse54
732,33877 (Waverly),33877,284235,1907.62,1907.62,1026250.0,5185.41491275885,1754588103351,Synapse54,1754588103351,Synapse54
733,33880 (Winter Haven),33880,40102169,2347.49,2347.49,172656250.0,117834.51747705314,1754588103351,Synapse54,1754588103351,Synapse54
734,33881 (Winter Haven),33881,35440703,2084.75,2084.75,101180000.0,65039.26437054592,1754588103351,Synapse54,1754588103351,Synapse54
735,33884 (Winter Haven),33884,42220827,2636.0,2636.0,94006250.0,59507.806028301915,1754588103351,Synapse54,1754588103351,Synapse54
736,33890 (Zolfo Springs),33890,3541928,2132.41,2132.41,806277500.0,146352.93957481426,1754588103351,Synapse54,1754588103351,Synapse54
737,33896 (Davenport),33896,34042784,2835.48,2835.48,58340000.0,65093.78639639228,1754588103351,Synapse54,1754588103351,Synapse54
738,33897 (Davenport),33897,28738109,2583.2,2583.2,104171250.0,63468.55261718906,1754588103351,Synapse54,1754588103351,Synapse54
739,33898 (Lake Wales),33898,14705144,1963.83,1963.83,771182500.0,274773.8474441959,1754588103351,Synapse54,1754588103351,Synapse54
740,33901 (Fort Myers),33901,29069699,2558.5,2558.5,20446250.0,21395.170279173177,1754588103351,Synapse54,1754588103351,Synapse54
741,33903 (North Fort Myers),33903,26276854,2070.02,2070.02,80603270.83203125,95078.55641053722,1754588103351,Synapse54,1754588103351,Synapse54
742,33904 (Cape Coral),33904,43559842,2656.57,2656.57,34348750.0,110205.63813301398,1754588103351,Synapse54,1754588103351,Synapse54
743,33905 (Fort Myers),33905,47268145,2702.58,2702.58,137791923.07617188,98856.62648300905,1754588103351,Synapse54,1754588103351,Synapse54
744,33907 (Fort Myers),33907,22898077,1896.48,1896.48,25367500.0,28466.947377607936,1754588103351,Synapse54,1754588103351,Synapse54
745,33908 (Fort Myers),33908,71407902,3355.79,3355.79,130807644.68945312,249191.54752755136,1754588103351,Synapse54,1754588103351,Synapse54
746,33909 (Cape Coral),33909,38519218,2581.72,2581.72,64915000.0,43193.61014051448,1754588103351,Synapse54,1754588103351,Synapse54
747,33912 (Fort Myers),33912,39365041,3866.9,3866.9,73742500.0,40350.531967802024,1754588103351,Synapse54,1754588103351,Synapse54
748,33913 (Fort Myers),33913,70584455,4173.38,4173.38,352118750.0,103955.97117643531,1754588103351,Synapse54,1754588103351,Synapse54
749,33914 (Cape Coral),33914,58896512,2945.12,2945.12,79407608.21875,95735.14418408132,1754588103351,Synapse54,1754588103351,Synapse54
750,33916 (Fort Myers),33916,22529311,1838.98,1838.98,33341250.0,32599.57764528452,1754588103351,Synapse54,1754588103351,Synapse54
751,33917 (North Fort Myers),33917,37166540,2168.54,2168.54,177092630.62890625,106417.58041914423,1754588103351,Synapse54,1754588103351,Synapse54
752,33919 (Fort Myers),33919,42449470,2710.17,2710.17,29495226.888671875,60192.032867715614,1754588103351,Synapse54,1754588103351,Synapse54
753,33920 (Alva),33920,10346288,3292.9,3292.9,206831250.0,72505.83424537808,1754588103351,Synapse54,1754588103351,Synapse54
754,33921 (Boca Grande),33921,2935126,5317.26,5317.26,22405000.0,120103.84461949317,1754588103351,Synapse54,1754588103351,Synapse54
755,33922 (Bokeelia),33922,6239213,2936.1,2936.1,58135423.138671875,169980.5136692186,1754588103351,Synapse54,1754588103351,Synapse54
756,33924 (Captiva),33924,940422,3776.8,3776.8,9536332.41796875,54544.773661770145,1754588103351,Synapse54,1754588103351,Synapse54
757,33928 (Estero),33928,67377973,3880.55,3880.55,228088750.0,127907.04909477208,1754588103351,Synapse54,1754588103351,Synapse54
758,33930 (Felda),33930,392426,1933.13,1933.13,76642500.0,38392.83926113606,1754588103351,Synapse54,1754588103351,Synapse54
759,33931 (Fort Myers Beach),33931,18092670,3590.53,3590.53,21103750.0,77453.14148184059,1754588103351,Synapse54,1754588103351,Synapse54
760,33935 (Labelle),33935,17190845,2061.01,2061.01,1718866250.0,240630.28713301165,1754588103351,Synapse54,1754588103351,Synapse54
761,33936 (Lehigh Acres),33936,18812668,1781.33,1781.33,41436250.0,54448.30110848553,1754588103351,Synapse54,1754588103351,Synapse54
762,33944 (Palmdale),33944,90988,1166.51,1166.51,19691250.0,25011.236229584407,1754588103351,Synapse54,1754588103351,Synapse54
763,33946 (Placida),33946,6876454,4007.26,4007.26,124779390.984375,309729.5542340754,1754588103351,Synapse54,1754588103351,Synapse54
764,33947 (Rotonda West),33947,16632716,2651.9,2651.9,40651250.0,40530.9291654895,1754588103351,Synapse54,1754588103351,Synapse54
765,33948 (Port Charlotte),33948,18515264,2426.0,2426.0,62840827.998046875,86035.57498472209,1754588103351,Synapse54,1754588103351,Synapse54
766,33950 (Punta Gorda),33950,40933275,3065.93,3065.93,70104880.08398438,86925.04158808282,1754588103351,Synapse54,1754588103351,Synapse54
767,33952 (Port Charlotte),33952,30919543,2143.02,2143.02,39436250.0,65884.23058705716,1754588103351,Synapse54,1754588103351,Synapse54
768,33953 (Port Charlotte),33953,13160986,2799.02,2799.02,53768750.0,57994.14380716687,1754588103351,Synapse54,1754588103351,Synapse54
769,33954 (Port Charlotte),33954,14333797,2824.39,2824.39,29592500.0,37173.111599529686,1754588103351,Synapse54,1754588103351,Synapse54
770,33955 (Punta Gorda),33955,20089823,3062.94,3062.94,185964803.88867188,173964.72485753763,1754588103351,Synapse54,1754588103351,Synapse54
771,33956 (Saint James City),33956,6709865,3131.06,3131.06,50992152.826171875,163927.28602276716,1754588103351,Synapse54,1754588103351,Synapse54
772,33957 (Sanibel),33957,21418955,6248.24,6248.24,56484461.083984375,137362.2123207005,1754588103351,Synapse54,1754588103351,Synapse54
773,33960 (Venus),33960,625936,1504.65,1504.65,748306250.0,179480.23288794816,1754588103351,Synapse54,1754588103351,Synapse54
774,33965 (Fort Myers),33965,335131,1205.51,1205.51,3903750.0,8111.568488934641,1754588103351,Synapse54,1754588103351,Synapse54
775,33966 (Fort Myers),33966,24973925,3305.62,3305.62,25430000.0,24206.106794989275,1754588103351,Synapse54,1754588103351,Synapse54
776,33967 (Fort Myers),33967,34581433,2967.85,2967.85,26230000.0,24195.790559644727,1754588103351,Synapse54,1754588103351,Synapse54
777,33971 (Lehigh Acres),33971,23488054,2465.94,2465.94,55407500.0,44463.22324424957,1754588103351,Synapse54,1754588103351,Synapse54
778,33972 (Lehigh Acres),33972,13207652,2317.13,2317.13,83917500.0,47585.107437179104,1754588103351,Synapse54,1754588103351,Synapse54
779,33973 (Lehigh Acres),33973,8742768,1933.39,1933.39,12606250.0,15504.106298319133,1754588103351,Synapse54,1754588103351,Synapse54
780,33974 (Lehigh Acres),33974,14004613,2199.56,2199.56,75426250.0,46407.189958557276,1754588103351,Synapse54,1754588103351,Synapse54
781,33976 (Lehigh Acres),33976,13088276,2075.2,2075.2,30131250.0,22917.770976749,1754588103351,Synapse54,1754588103351,Synapse54
782,33980 (Punta Gorda),33980,14545400,2287.01,2287.01,31563750.0,33735.123881000385,1754588103351,Synapse54,1754588103351,Synapse54
783,33981 (Port Charlotte),33981,20366044,2694.63,2694.63,85556178.57617188,90082.39640019789,1754588103351,Synapse54,1754588103351,Synapse54
784,33982 (Punta Gorda),33982,28154956,3439.4,3439.4,1475418985.5078125,232885.63205758395,1754588103351,Synapse54,1754588103351,Synapse54
785,33983 (Punta Gorda),33983,21745185,2695.24,2695.24,36127013.619140625,51889.48778800263,1754588103351,Synapse54,1754588103351,Synapse54
786,33990 (Cape Coral),33990,32331008,2413.66,2413.66,33136954.291015625,43085.35836199604,1754588103351,Synapse54,1754588103351,Synapse54
787,33991 (Cape Coral),33991,31104541,2740.73,2740.73,49387500.0,41307.80318468235,1754588103351,Synapse54,1754588103351,Synapse54
788,33993 (Cape Coral),33993,39653730,2960.12,2960.12,169144761.87109375,228914.38422039966,1754588103351,Synapse54,1754588103351,Synapse54
789,34102 (Naples),34102,40934764,7200.49,7200.49,19023750.0,69305.96559451331,1754588103351,Synapse54,1754588103351,Synapse54
790,34103 (Naples),34103,39730503,6603.04,6603.04,11337083.333984375,31573.333776467272,1754588103351,Synapse54,1754588103351,Synapse54
791,34104 (Naples),34104,32393877,2557.55,2557.55,32938750.0,28000.652993316922,1754588103351,Synapse54,1754588103351,Synapse54
792,34105 (Naples),34105,42938165,5224.89,5224.89,34690000.0,25883.049574745706,1754588103351,Synapse54,1754588103351,Synapse54
793,34108 (Naples),34108,43319172,5250.81,5250.81,27046250.0,27954.653168917957,1754588103351,Synapse54,1754588103351,Synapse54
794,34109 (Naples),34109,55237938,4303.36,4303.36,43520000.0,26979.722363301684,1754588103351,Synapse54,1754588103351,Synapse54
795,34110 (Naples),34110,58432376,4595.19,4595.19,55446363.63671875,56922.39736798156,1754588103351,Synapse54,1754588103351,Synapse54
796,34112 (Naples),34112,39810204,2866.52,2866.52,53835500.0,58272.57771297592,1754588103351,Synapse54,1754588103351,Synapse54
797,34113 (Naples),34113,40388224,3481.14,3481.14,109733525.91210938,268446.7323782775,1754588103351,Synapse54,1754588103351,Synapse54
798,34114 (Naples),34114,44479781,3602.77,3602.77,737050698.3535156,690110.295942286,1754588103351,Synapse54,1754588103351,Synapse54
799,34116 (Naples),34116,28165312,2683.69,2683.69,31435000.0,22290.319906468514,1754588103351,Synapse54,1754588103351,Synapse54
800,34117 (Naples),34117,20751834,3455.18,3455.18,818628750.0,161905.5402005942,1754588103351,Synapse54,1754588103351,Synapse54
801,34119 (Naples),34119,65367708,4088.8,4088.8,76837500.0,41198.97021192103,1754588103351,Synapse54,1754588103351,Synapse54
802,34120 (Naples),34120,65045769,3603.24,3603.24,459202500.0,96042.35670153894,1754588103351,Synapse54,1754588103351,Synapse54
803,34134 (Bonita Springs),34134,46350443,5146.05,5146.05,45499053.39453125,146082.93260019764,1754588103351,Synapse54,1754588103351,Synapse54
804,34135 (Bonita Springs),34135,83101362,3458.23,3458.23,120925000.0,69521.40087526474,1754588103351,Synapse54,1754588103351,Synapse54
805,34138 (Chokoloskee),34138,405857,2430.28,2430.28,777500.0,5512.34997121493,1754588103351,Synapse54,1754588103351,Synapse54
806,34139 (Everglades City),34139,694018,3198.24,3198.24,14257500.0,24840.506862292506,1754588103351,Synapse54,1754588103351,Synapse54
807,34140 (Goodland),34140,321900,1882.46,1882.46,507500.0,6839.843114707237,1754588103351,Synapse54,1754588103351,Synapse54
808,34141 (Ochopee),34141,84746,2354.06,2354.06,2418737250.0,434081.2988361065,1754588103351,Synapse54,1754588103351,Synapse54
809,34142 (Immokalee),34142,30497953,2590.72,2590.72,1970784133.5605469,252472.62203077963,1754588103351,Synapse54,1754588103351,Synapse54
810,34145 (Marco Island),34145,37551178,4561.61,4561.61,57530075.185546875,277980.75692753535,1754588103351,Synapse54,1754588103351,Synapse54
811,34201 (Bradenton),34201,9634931,4618.85,4618.85,11888750.0,18744.69251544574,1754588103351,Synapse54,1754588103351,Synapse54
812,34202 (Bradenton),34202,65621653,4981.91,4981.91,75781250.0,46292.186397213685,1754588103351,Synapse54,1754588103351,Synapse54
813,34203 (Bradenton),34203,46011693,2752.22,2752.22,53457500.0,48882.18551786142,1754588103351,Synapse54,1754588103351,Synapse54
814,34205 (Bradenton),34205,29446511,1996.1,1996.1,21701250.0,23080.541519300135,1754588103351,Synapse54,1754588103351,Synapse54
815,34207 (Bradenton),34207,28440624,1736.41,1736.41,20697500.0,22859.52437544694,1754588103351,Synapse54,1754588103351,Synapse54
816,34208 (Bradenton),34208,37250912,2363.19,2363.19,52933245.19921875,101128.77171710231,1754588103351,Synapse54,1754588103351,Synapse54
817,34209 (Bradenton),34209,46609548,2934.74,2934.74,43113402.40234375,65403.06928462983,1754588103351,Synapse54,1754588103351,Synapse54
818,34210 (Bradenton),34210,22205834,2701.77,2701.77,28510640.24609375,51843.60446347381,1754588103351,Synapse54,1754588103351,Synapse54
819,34211 (Bradenton),34211,69520568,4655.19,4655.19,122823750.0,56155.91336608959,1754588103351,Synapse54,1754588103351,Synapse54
820,34212 (Bradenton),34212,44945699,4222.63,4222.63,73685000.0,63646.81354731778,1754588103351,Synapse54,1754588103351,Synapse54
821,34215 (Cortez),34215,1535932,3718.96,3718.96,1830555.556640625,14239.276227351278,1754588103351,Synapse54,1754588103351,Synapse54
822,34216 (Anna Maria),34216,2026766,4069.81,4069.81,2625000.0,19751.239939926174,1754588103351,Synapse54,1754588103351,Synapse54
